n,p_value,var_est,seed,type
500,0.138,256.0,120,target
500,0.258,0.0,120,target noiseless
500,0.901,1.0,121,off-target
500,0.504,0.0,121,off-target noiseless
500,0.208,4.0,121,target
500,0.069,0.0,121,target noiseless
500,0.003,16.0,122,off-target
500,0.694,0.0,122,off-target noiseless
500,0.17,4.0,122,target
500,0.232,0.0,122,target noiseless
500,0.0,16.0,123,off-target
500,0.534,0.0,123,off-target noiseless
500,0.641,16.0,123,target
500,0.031,0.0,123,target noiseless
500,0.003,16.0,124,off-target
500,0.457,0.0,124,off-target noiseless
500,0.948,4.0,124,target
500,0.056,0.0,124,target noiseless
500,0.107,16.0,125,off-target
500,0.63,0.0,125,off-target noiseless
500,0.509,1.0,125,target
500,0.565,0.0,125,target noiseless
500,0.752,0.25,126,off-target
500,0.053,0.0,126,off-target noiseless
500,0.558,0.25,126,target
500,0.046,0.0,126,target noiseless
500,0.005,16.0,127,off-target
500,0.903,0.0,127,off-target noiseless
500,0.363,16.0,127,target
500,0.977,0.0,127,target noiseless
500,0.054,16.0,128,off-target
500,0.509,0.0,128,off-target noiseless
500,0.768,256.0,128,target
500,0.45,0.0,128,target noiseless
500,0.001,16.0,129,off-target
500,0.231,0.0,129,off-target noiseless
500,0.633,0.25,129,target
500,0.545,0.0,129,target noiseless
500,0.0,16.0,130,off-target
500,0.333,0.0,130,off-target noiseless
500,0.568,1024.0,130,target
500,0.72,0.0,130,target noiseless
500,0.002,16.0,131,off-target
500,0.24,0.0,131,off-target noiseless
500,0.058,16.0,131,target
500,0.582,0.0,131,target noiseless
500,0.0,16.0,132,off-target
500,0.386,0.0,132,off-target noiseless
500,0.751,64.0,132,target
500,0.573,0.0,132,target noiseless
500,0.004,16.0,133,off-target
500,0.088,0.0,133,off-target noiseless
500,0.288,16.0,133,target
500,0.33,0.0,133,target noiseless
500,0.001,16.0,134,off-target
500,0.439,0.0,134,off-target noiseless
500,0.081,64.0,134,target
500,0.046,0.0,134,target noiseless
500,0.0,16.0,135,off-target
500,0.463,0.0,135,off-target noiseless
500,0.113,16.0,135,target
500,0.432,0.0,135,target noiseless
500,0.0,16.0,136,off-target
500,0.77,0.0,136,off-target noiseless
500,0.665,64.0,136,target
500,0.628,0.0,136,target noiseless
