n,best_std,p_value,seed,type
500,1.1800000000000002,0.004,0,off-target
500,1.1800000000000002,0.428,0,target
500,1.1800000000000002,0.701,0,off-target no pert
500,1.1800000000000002,0.887,0,target no pert
500,0.74,0.041,1,off-target
500,1.26,0.907,1,target
500,1.26,0.666,1,off-target no pert
500,1.26,0.509,1,target no pert
500,0.74,0.001,2,off-target
500,1.06,0.434,2,target
500,1.06,0.213,2,off-target no pert
500,1.06,0.675,2,target no pert
500,0.74,0.001,3,off-target
500,0.5,0.33,3,target
500,0.5,0.012,3,off-target no pert
500,0.5,0.551,3,target no pert
500,0.86,0.006,4,off-target
500,0.7,0.029,4,target
500,0.7,0.918,4,off-target no pert
500,0.7,0.765,4,target no pert
500,0.8200000000000001,0.0,5,off-target
500,0.66,0.232,5,target
500,0.66,0.771,5,off-target no pert
500,0.66,0.418,5,target no pert
500,1.22,0.0,6,off-target
500,1.46,0.427,6,target
500,1.46,0.188,6,off-target no pert
500,1.46,0.765,6,target no pert
500,1.22,0.001,7,off-target
500,1.3399999999999999,0.056,7,target
500,1.3399999999999999,0.695,7,off-target no pert
500,1.3399999999999999,0.771,7,target no pert
500,0.78,0.013,8,off-target
500,1.42,0.142,8,target
500,1.42,0.762,8,off-target no pert
500,1.42,0.223,8,target no pert
500,1.22,0.0,9,off-target
500,1.22,0.119,9,target
500,1.22,0.616,9,off-target no pert
500,1.22,0.091,9,target no pert
500,0.86,0.01,10,off-target
500,0.66,0.27,10,target
500,0.66,0.197,10,off-target no pert
500,0.66,0.899,10,target no pert
500,0.86,0.033,11,off-target
500,1.38,0.343,11,target
500,1.38,0.666,11,off-target no pert
500,1.38,0.768,11,target no pert
500,1.26,0.0,12,off-target
500,1.46,0.044,12,target
500,1.46,0.515,12,off-target no pert
500,1.46,0.974,12,target no pert
500,0.8200000000000001,0.049,13,off-target
500,0.54,0.754,13,target
500,0.54,0.753,13,off-target no pert
500,0.54,0.416,13,target no pert
500,1.26,0.003,14,off-target
500,1.3,0.089,14,target
500,1.3,0.62,14,off-target no pert
500,1.3,0.669,14,target no pert
500,0.78,0.005,15,off-target
500,1.46,0.449,15,target
500,1.46,0.025,15,off-target no pert
500,1.46,0.539,15,target no pert
500,0.8200000000000001,0.0,16,off-target
500,1.1800000000000002,0.101,16,target
500,1.1800000000000002,0.78,16,off-target no pert
500,1.1800000000000002,0.663,16,target no pert
500,0.86,0.0,17,off-target
500,1.1800000000000002,0.765,17,target
500,1.1800000000000002,0.984,17,off-target no pert
500,1.1800000000000002,0.596,17,target no pert
500,0.78,0.003,18,off-target
500,0.54,0.469,18,target
500,0.54,0.721,18,off-target no pert
500,0.54,0.176,18,target no pert
500,1.3,0.005,19,off-target
500,1.1800000000000002,0.901,19,target
500,1.1800000000000002,0.337,19,off-target no pert
500,1.1800000000000002,0.398,19,target no pert
500,0.8200000000000001,0.0,20,off-target
500,1.22,0.194,20,target
500,1.22,0.487,20,off-target no pert
500,1.22,0.514,20,target no pert
500,1.1800000000000002,0.0,21,off-target
500,0.66,0.98,21,target
500,0.66,0.728,21,off-target no pert
500,0.66,0.053,21,target no pert
500,1.1800000000000002,0.195,22,off-target
500,0.5,0.597,22,target
500,0.5,0.154,22,off-target no pert
500,0.5,0.044,22,target no pert
500,0.62,0.012,23,off-target
500,1.26,0.69,23,target
500,1.26,0.631,23,off-target no pert
500,1.26,0.484,23,target no pert
500,0.8200000000000001,0.002,24,off-target
500,0.7,0.638,24,target
500,0.7,0.828,24,off-target no pert
500,0.7,0.005,24,target no pert
500,0.74,0.0,25,off-target
500,1.46,0.737,25,target
500,1.46,0.515,25,off-target no pert
500,1.46,0.822,25,target no pert
500,0.8200000000000001,0.0,26,off-target
500,0.74,0.719,26,target
500,0.74,0.591,26,off-target no pert
500,0.74,0.882,26,target no pert
500,1.22,0.0,27,off-target
500,0.78,0.976,27,target
500,0.78,0.575,27,off-target no pert
500,0.78,0.173,27,target no pert
500,0.8200000000000001,0.012,28,off-target
500,0.58,0.564,28,target
500,0.58,0.753,28,off-target no pert
500,0.58,0.45,28,target no pert
500,1.22,0.135,29,off-target
500,0.62,0.948,29,target
500,0.62,0.386,29,off-target no pert
500,0.62,0.322,29,target no pert
500,1.1400000000000001,0.0,30,off-target
500,0.98,0.63,30,target
500,0.98,0.512,30,off-target no pert
500,0.98,0.31,30,target no pert
500,0.78,0.058,31,off-target
500,0.94,0.372,31,target
500,0.94,0.402,31,off-target no pert
500,0.94,0.967,31,target no pert
500,1.22,0.0,32,off-target
500,1.22,0.571,32,target
500,1.22,0.635,32,off-target no pert
500,1.22,0.793,32,target no pert
500,1.22,0.007,33,off-target
500,1.26,0.509,33,target
500,1.26,0.982,33,off-target no pert
500,1.26,0.571,33,target no pert
500,1.1800000000000002,0.091,34,off-target
500,1.22,0.24,34,target
500,1.22,0.361,34,off-target no pert
500,1.22,0.844,34,target no pert
500,0.74,0.0,35,off-target
500,0.86,0.315,35,target
500,0.86,0.921,35,off-target no pert
500,0.86,0.567,35,target no pert
500,0.78,0.0,36,off-target
500,0.62,0.55,36,target
500,0.62,0.783,36,off-target no pert
500,0.62,0.347,36,target no pert
500,1.1400000000000001,0.0,37,off-target
500,1.1800000000000002,0.509,37,target
500,1.1800000000000002,0.28,37,off-target no pert
500,1.1800000000000002,0.03,37,target no pert
500,1.22,0.0,38,off-target
500,1.26,0.763,38,target
500,1.26,0.719,38,off-target no pert
500,1.26,0.805,38,target no pert
500,1.1800000000000002,0.028,39,off-target
500,0.54,0.127,39,target
500,0.54,0.796,39,off-target no pert
500,0.54,0.797,39,target no pert
500,1.22,0.0,40,off-target
500,0.74,0.11,40,target
500,0.74,0.256,40,off-target no pert
