n,p_value,var_est,seed,type
500,0.0,1.5159461505746208,0,off-target
500,0.036,0.0,0,off-target noiseless
500,0.984,5139.4652012735605,0,target
500,0.825,0.0,0,target noiseless
500,0.0,1.0574174126720806,1,off-target
500,0.005,0.0,1,off-target noiseless
500,0.156,1.376099797242115e-05,1,target
500,0.066,0.0,1,target noiseless
500,0.0,0.2356657819465368,2,off-target
500,0.075,0.0,2,off-target noiseless
500,0.171,14.92688739678124,2,target
500,0.194,0.0,2,target noiseless
500,0.001,0.1607451415886807,3,off-target
500,0.028,0.0,3,off-target noiseless
500,0.424,0.0117163590900398,3,target
500,0.587,0.0,3,target noiseless
500,0.0,1.0449729988251877,4,off-target
500,0.0,0.0,4,off-target noiseless
500,0.06,4.386715637562226e-07,4,target
500,0.52,0.0,4,target noiseless
500,0.0,2.3058403500217537,5,off-target
500,0.107,0.0,5,off-target noiseless
500,0.92,3.307808988233649e-06,5,target
500,0.254,0.0,5,target noiseless
500,0.0,1.1501667349111813,6,off-target
500,0.009,0.0,6,off-target noiseless
500,0.535,3800388.4279921055,6,target
500,0.449,0.0,6,target noiseless
500,0.056,0.0524884094556254,7,off-target
500,0.079,0.0,7,off-target noiseless
500,0.901,1139418.6467323303,7,target
500,0.737,0.0,7,target noiseless
500,0.069,5.8508785255075024e-06,8,off-target
500,0.001,0.0,8,off-target noiseless
500,0.314,1.6224594991118686e-07,8,target
500,0.142,0.0,8,target noiseless
500,0.0,1.5975759062485508,9,off-target
500,0.065,0.0,9,off-target noiseless
500,0.628,6.1436660735679e-08,9,target
500,0.825,0.0,9,target noiseless
500,0.048,1.5804371655223103e-06,10,off-target
500,0.046,0.0,10,off-target noiseless
500,0.233,546930.0317059495,10,target
500,0.329,0.0,10,target noiseless
500,0.058,1.3406727590627163e-06,11,off-target
500,0.028,0.0,11,off-target noiseless
500,0.408,0.4930844988701075,11,target
500,0.328,0.0,11,target noiseless
500,0.177,0.0001168020610233,12,off-target
500,0.005,0.0,12,off-target noiseless
500,0.722,7.105449644818429e-06,12,target
500,0.986,0.0,12,target noiseless
500,0.0,0.6363449551317899,13,off-target
500,0.013,0.0,13,off-target noiseless
500,0.096,9.519219619719818e-08,13,target
500,0.431,0.0,13,target noiseless
500,0.001,7.953624584070354e-05,14,off-target
500,0.005,0.0,14,off-target noiseless
500,0.99,88074.20150157902,14,target
500,0.403,0.0,14,target noiseless
500,0.0,1.3294477541085712,15,off-target
500,0.001,0.0,15,off-target noiseless
500,0.398,1.6149486532731795e-06,15,target
500,0.957,0.0,15,target noiseless
500,0.235,4.704111486459781e-06,16,off-target
500,0.096,0.0,16,off-target noiseless
500,0.934,0.1742298028920865,16,target
500,0.608,0.0,16,target noiseless
500,0.189,2.646961346061068e-06,17,off-target
500,0.003,0.0,17,off-target noiseless
500,0.825,1.2724288529120418e-06,17,target
500,0.929,0.0,17,target noiseless
500,0.0,0.0033152635410829,18,off-target
500,0.022,0.0,18,off-target noiseless
500,0.301,4.759789339635388e-06,18,target
500,0.462,0.0,18,target noiseless
500,0.319,5.8495529966562376e-05,19,off-target
500,0.069,0.0,19,off-target noiseless
500,0.199,6.984899644872216e-07,19,target
500,0.211,0.0,19,target noiseless
500,0.0,0.6488157997587827,20,off-target
500,0.01,0.0,20,off-target noiseless
500,0.31,1.814458848344059e-07,20,target
500,0.951,0.0,20,target noiseless
500,0.0,1.6689219315657198,21,off-target
500,0.019,0.0,21,off-target noiseless
500,0.456,4.697156532529334e-05,21,target
500,0.024,0.0,21,target noiseless
500,0.0,0.7384449731099529,22,off-target
500,0.022,0.0,22,off-target noiseless
500,0.958,232652.1664642999,22,target
500,0.136,0.0,22,target noiseless
500,0.0,0.9770568330049088,23,off-target
500,0.0,0.0,23,off-target noiseless
500,0.466,7.578823159868665e-08,23,target
500,0.832,0.0,23,target noiseless
500,0.0,0.7966978373020197,24,off-target
500,0.1,0.0,24,off-target noiseless
500,0.507,0.0002407724367581,24,target
500,0.009,0.0,24,target noiseless
500,0.0,1.5266549102335034,25,off-target
500,0.013,0.0,25,off-target noiseless
500,0.752,1625642.431687355,25,target
500,0.418,0.0,25,target noiseless
500,0.003,9.2337334351187e-05,26,off-target
500,0.184,0.0,26,off-target noiseless
500,0.396,3.94133799342184e-09,26,target
500,0.762,0.0,26,target noiseless
500,0.019,3.833331138110839e-05,27,off-target
500,0.283,0.0,27,off-target noiseless
500,0.834,5.674609399611503e-06,27,target
500,0.057,0.0,27,target noiseless
500,0.001,6.013546561379514e-06,28,off-target
500,0.097,0.0,28,off-target noiseless
500,0.562,2857110.1283607483,28,target
500,0.448,0.0,28,target noiseless
500,0.003,2.9239979402240213e-05,29,off-target
500,0.003,0.0,29,off-target noiseless
500,0.615,744628.2634851933,29,target
500,0.105,0.0,29,target noiseless
500,0.048,1.1783804555924994e-05,30,off-target
500,0.103,0.0,30,off-target noiseless
500,0.136,4.958064107128821e-07,30,target
500,0.95,0.0,30,target noiseless
500,0.268,2.826491074567685e-05,31,off-target
500,0.012,0.0,31,off-target noiseless
500,0.115,6.122719407844968e-07,31,target
500,0.552,0.0,31,target noiseless
500,0.0,0.94447905656979,32,off-target
500,0.03,0.0,32,off-target noiseless
500,0.127,6.434579884884632e-08,32,target
500,0.299,0.0,32,target noiseless
500,0.0,1.7877284195259475,33,off-target
500,0.006,0.0,33,off-target noiseless
500,0.099,0.1051291805513665,33,target
500,0.915,0.0,33,target noiseless
500,0.092,1.739382161807055e-05,34,off-target
500,0.006,0.0,34,off-target noiseless
500,0.086,6.415129560960422e-07,34,target
500,0.655,0.0,34,target noiseless
500,0.0,1.1410700695964948,35,off-target
500,0.0,0.0,35,off-target noiseless
500,0.827,5.484151104844827e-06,35,target
500,0.036,0.0,35,target noiseless
500,0.0,0.7400472844019532,36,off-target
500,0.06,0.0,36,off-target noiseless
500,0.584,0.1025002129522087,36,target
500,0.119,0.0,36,target noiseless
500,0.003,2.719930859997156e-06,37,off-target
500,0.001,0.0,37,off-target noiseless
500,0.545,8.000952630775057e-07,37,target
500,0.933,0.0,37,target noiseless
500,0.105,6.682261141496253e-07,38,off-target
500,0.056,0.0,38,off-target noiseless
500,0.259,3.814137037459059e-06,38,target
500,0.949,0.0,38,target noiseless
500,0.005,9.999078011435592e-06,39,off-target
500,0.178,0.0,39,off-target noiseless
500,0.313,8.08280254040953e-06,39,target
500,0.498,0.0,39,target noiseless
500,0.013,1.575890648022589e-06,40,off-target
500,0.178,0.0,40,off-target noiseless
500,0.339,1.516871460911936e-07,40,target
500,0.077,0.0,40,target noiseless
500,0.0,0.8198539258609259,41,off-target
500,0.035,0.0,41,off-target noiseless
500,0.089,24.82977379258955,41,target
500,0.453,0.0,41,target noiseless
500,0.112,1.1096431096430678e-05,42,off-target
500,0.161,0.0,42,off-target noiseless
500,0.35,50396.48876341269,42,target
500,0.547,0.0,42,target noiseless
500,0.0,1.6724222093159914e-05,43,off-target
500,0.002,0.0,43,off-target noiseless
500,0.487,19990.74359005899,43,target
500,0.147,0.0,43,target noiseless
500,0.0,1.0846842008436963,44,off-target
500,0.017,0.0,44,off-target noiseless
500,0.145,3.9581323126726e-08,44,target
500,0.08,0.0,44,target noiseless
500,0.015,3.4901111048982886e-05,45,off-target
500,0.019,0.0,45,off-target noiseless
500,0.427,0.0645169124959785,45,target
500,0.986,0.0,45,target noiseless
500,0.005,2.2793701079927656e-06,46,off-target
500,0.009,0.0,46,off-target noiseless
500,0.432,11.4632663046998,46,target
500,0.031,0.0,46,target noiseless
500,0.035,6.726685448800538e-05,47,off-target
500,0.139,0.0,47,off-target noiseless
500,0.746,2.5219284523282827e-06,47,target
500,0.937,0.0,47,target noiseless
500,0.0,1.347697189300045e-07,48,off-target
500,0.101,0.0,48,off-target noiseless
500,0.935,175.31337760414408,48,target
500,0.946,0.0,48,target noiseless
500,0.025,3.0327423347462795e-06,49,off-target
500,0.087,0.0,49,off-target noiseless
500,0.79,8.287143201069623e-09,49,target
500,0.457,0.0,49,target noiseless
500,0.365,1.6175962470887928e-05,50,off-target
500,0.301,0.0,50,off-target noiseless
500,0.381,1.1757737047367209e-07,50,target
500,0.502,0.0,50,target noiseless
500,0.0,1.2150078410959395,51,off-target
500,0.0,0.0,51,off-target noiseless
500,0.284,3.2659777120115215e-08,51,target
500,0.017,0.0,51,target noiseless
500,0.019,0.0533941010010308,52,off-target
500,0.0,0.0,52,off-target noiseless
500,0.136,6.504244584557344e-07,52,target
500,0.241,0.0,52,target noiseless
500,0.008,0.2717070405997788,53,off-target
500,0.131,0.0,53,off-target noiseless
500,0.654,2.3695235824439115e-06,53,target
500,0.899,0.0,53,target noiseless
500,0.0,0.1907720872612595,54,off-target
500,0.064,0.0,54,off-target noiseless
500,0.207,265682.42300707474,54,target
500,0.653,0.0,54,target noiseless
500,0.0,0.138021074442296,55,off-target
500,0.004,0.0,55,off-target noiseless
500,0.509,0.3385934597651072,55,target
500,0.387,0.0,55,target noiseless
500,0.0,1.947416103065791,56,off-target
500,0.002,0.0,56,off-target noiseless
500,0.015,1.957355808163704e-08,56,target
500,0.063,0.0,56,target noiseless
500,0.021,9.359190879892292e-05,57,off-target
500,0.013,0.0,57,off-target noiseless
500,0.018,8423300.225050509,57,target
500,0.831,0.0,57,target noiseless
500,0.0,1.2500258931668782,58,off-target
500,0.094,0.0,58,off-target noiseless
500,0.621,88017.60564281046,58,target
500,0.4,0.0,58,target noiseless
500,0.0,0.2938611143595295,59,off-target
500,0.048,0.0,59,off-target noiseless
500,0.919,5.508848774120144e-08,59,target
500,0.871,0.0,59,target noiseless
500,0.028,0.0003024494056977,60,off-target
500,0.241,0.0,60,off-target noiseless
500,0.064,1.4427669339236397e-06,60,target
500,0.554,0.0,60,target noiseless
500,0.0,0.2624892312643148,61,off-target
500,0.193,0.0,61,off-target noiseless
500,0.051,0.2239862973646644,61,target
500,0.431,0.0,61,target noiseless
500,0.13,4.838051630578566e-06,62,off-target
500,0.002,0.0,62,off-target noiseless
500,0.595,4.814270219502331e-06,62,target
500,0.09,0.0,62,target noiseless
500,0.028,0.2060437242545285,63,off-target
500,0.031,0.0,63,off-target noiseless
500,0.723,5.65070508788243e-07,63,target
500,0.12,0.0,63,target noiseless
500,0.0,0.0001173189396262,64,off-target
500,0.003,0.0,64,off-target noiseless
500,0.704,3.995508010388874e-06,64,target
500,0.914,0.0,64,target noiseless
500,0.192,0.0002147102193912,65,off-target
500,0.006,0.0,65,off-target noiseless
500,0.93,8284859.932281733,65,target
500,0.623,0.0,65,target noiseless
500,0.018,0.0671873780790441,66,off-target
500,0.076,0.0,66,off-target noiseless
500,0.55,5988637.041808665,66,target
500,0.973,0.0,66,target noiseless
500,0.027,5.2960714516389965e-06,67,off-target
500,0.28,0.0,67,off-target noiseless
500,0.605,8.700844598663063e-07,67,target
500,0.015,0.0,67,target noiseless
500,0.004,5.543450986448075e-05,68,off-target
500,0.055,0.0,68,off-target noiseless
500,0.28,9506060.214788675,68,target
500,0.396,0.0,68,target noiseless
500,0.202,2.9466733060395933e-06,69,off-target
500,0.003,0.0,69,off-target noiseless
500,0.3,2.6530745927014585e-08,69,target
500,0.103,0.0,69,target noiseless
500,0.002,0.268379585165249,70,off-target
500,0.092,0.0,70,off-target noiseless
500,0.934,7.221357778569809e-06,70,target
500,0.958,0.0,70,target noiseless
500,0.0,0.652600730106375,71,off-target
500,0.103,0.0,71,off-target noiseless
500,0.003,0.1921928095413392,71,target
500,0.969,0.0,71,target noiseless
500,0.128,3.106387571434805e-05,72,off-target
500,0.052,0.0,72,off-target noiseless
500,0.395,5.341863581068487e-07,72,target
500,0.981,0.0,72,target noiseless
500,0.0,1.0729433382849152,73,off-target
500,0.016,0.0,73,off-target noiseless
500,0.564,3.849054955513445e-08,73,target
500,0.999,0.0,73,target noiseless
500,0.0,0.9416478871101076,74,off-target
500,0.092,0.0,74,off-target noiseless
500,0.008,2.342124087314201e-07,74,target
500,0.127,0.0,74,target noiseless
500,0.0,4.21869528569876e-07,75,off-target
500,0.23,0.0,75,off-target noiseless
500,0.567,1.776566384550046e-07,75,target
500,0.321,0.0,75,target noiseless
500,0.021,2.12918153198427e-07,76,off-target
500,0.063,0.0,76,off-target noiseless
500,0.101,0.245517324478758,76,target
500,0.385,0.0,76,target noiseless
500,0.0,0.5101072955785959,77,off-target
500,0.017,0.0,77,off-target noiseless
500,0.331,3.7727866305029136e-06,77,target
500,0.789,0.0,77,target noiseless
500,0.0,1.226259646324479,78,off-target
500,0.038,0.0,78,off-target noiseless
500,0.408,4.804370459422108e-05,78,target
500,0.586,0.0,78,target noiseless
500,0.091,8.46673978850259e-06,79,off-target
500,0.009,0.0,79,off-target noiseless
500,0.885,9.573503916915707e-07,79,target
500,0.033,0.0,79,target noiseless
500,0.021,1.1535348036804473e-07,80,off-target
500,0.0,0.0,80,off-target noiseless
500,0.14,1.689563270415584e-06,80,target
500,0.161,0.0,80,target noiseless
500,0.148,0.0001729712709144,81,off-target
500,0.01,0.0,81,off-target noiseless
500,0.507,6.605177453580749e-07,81,target
500,0.726,0.0,81,target noiseless
500,0.135,8.186722421243607e-07,82,off-target
500,0.003,0.0,82,off-target noiseless
500,0.278,0.0015882422410497,82,target
500,0.255,0.0,82,target noiseless
500,0.0,7.585567348044558e-07,83,off-target
500,0.137,0.0,83,off-target noiseless
500,0.076,2.877496863326666e-06,83,target
500,0.485,0.0,83,target noiseless
500,0.014,0.0814477353520857,84,off-target
500,0.019,0.0,84,off-target noiseless
500,0.019,1.1180028565789264e-07,84,target
500,0.52,0.0,84,target noiseless
500,0.018,0.0076957917198262,85,off-target
500,0.005,0.0,85,off-target noiseless
500,0.624,1480683.7572157383,85,target
500,0.442,0.0,85,target noiseless
500,0.038,0.0466138476198862,86,off-target
500,0.065,0.0,86,off-target noiseless
500,0.022,0.0609084627345604,86,target
500,0.09,0.0,86,target noiseless
500,0.12,1.1509805629745818e-06,87,off-target
500,0.018,0.0,87,off-target noiseless
500,0.117,9.986303559596428e-07,87,target
500,0.552,0.0,87,target noiseless
500,0.227,4.033917168842251e-06,88,off-target
500,0.05,0.0,88,off-target noiseless
500,0.024,1.980770518180799e-06,88,target
500,0.089,0.0,88,target noiseless
500,0.047,0.089131734614356,89,off-target
500,0.005,0.0,89,off-target noiseless
500,0.438,6.557552939290978e-07,89,target
500,0.401,0.0,89,target noiseless
500,0.041,9.446347886632456e-06,90,off-target
500,0.076,0.0,90,off-target noiseless
500,0.218,1.0621360363374185e-07,90,target
500,0.521,0.0,90,target noiseless
500,0.006,6.87141160621446e-07,91,off-target
500,0.002,0.0,91,off-target noiseless
500,0.219,17.58002805691126,91,target
500,0.322,0.0,91,target noiseless
500,0.38,0.0009983176522116,92,off-target
500,0.038,0.0,92,off-target noiseless
500,0.379,2.9572034792254656e-07,92,target
500,0.34,0.0,92,target noiseless
500,0.023,2.339615273343979e-05,93,off-target
500,0.021,0.0,93,off-target noiseless
500,0.748,4.6306063479391855e-06,93,target
500,0.552,0.0,93,target noiseless
500,0.0,0.9080021516963512,94,off-target
500,0.043,0.0,94,off-target noiseless
500,0.981,9.217245686063978e-07,94,target
500,0.921,0.0,94,target noiseless
500,0.268,1.8452916288878208e-06,95,off-target
500,0.007,0.0,95,off-target noiseless
500,0.156,8.852278661173214e-07,95,target
500,0.854,0.0,95,target noiseless
500,0.187,4.141621605132513e-07,96,off-target
500,0.058,0.0,96,off-target noiseless
500,0.686,9.780046456334904e-07,96,target
500,0.593,0.0,96,target noiseless
500,0.122,1.2411707762374766e-07,97,off-target
500,0.001,0.0,97,off-target noiseless
500,0.522,0.1619802478197707,97,target
500,0.126,0.0,97,target noiseless
500,0.0,0.7018803199214432,98,off-target
500,0.159,0.0,98,off-target noiseless
500,0.897,4.848918836727976e-05,98,target
500,0.059,0.0,98,target noiseless
500,0.06,0.0003075692883989,99,off-target
500,0.01,0.0,99,off-target noiseless
500,0.223,1.8635921826583304e-06,99,target
500,0.131,0.0,99,target noiseless
500,0.0,0.7523669231773624,100,off-target
500,0.016,0.0,100,off-target noiseless
500,0.684,2.591373303752198e-05,100,target
500,0.459,0.0,100,target noiseless
500,0.263,4.589781428660521e-07,101,off-target
500,0.003,0.0,101,off-target noiseless
500,0.702,7.793266609300385e-05,101,target
500,0.085,0.0,101,target noiseless
500,0.001,8.479376843808584e-06,102,off-target
500,0.442,0.0,102,off-target noiseless
500,0.556,23.9927840015298,102,target
500,0.362,0.0,102,target noiseless
500,0.0,1.734322354348535,103,off-target
500,0.465,0.0,103,off-target noiseless
500,0.821,7.307176202240152e-08,103,target
500,0.312,0.0,103,target noiseless
500,0.333,3.892922422180057e-06,104,off-target
500,0.052,0.0,104,off-target noiseless
500,0.582,6.030115219454401e-08,104,target
500,0.218,0.0,104,target noiseless
500,0.084,2.2021575263372417e-05,105,off-target
500,0.249,0.0,105,off-target noiseless
500,0.264,2.875273031190486e-07,105,target
500,0.25,0.0,105,target noiseless
500,0.0,2.15816969299739,106,off-target
500,0.024,0.0,106,off-target noiseless
500,0.174,4.1809954179674184e-08,106,target
500,0.23,0.0,106,target noiseless
500,0.0,1.5183289503149808,107,off-target
500,0.006,0.0,107,off-target noiseless
500,0.191,1.734689036805127e-07,107,target
500,0.512,0.0,107,target noiseless
500,0.001,0.0133951787462616,108,off-target
500,0.107,0.0,108,off-target noiseless
500,0.891,22.590453933135223,108,target
500,0.235,0.0,108,target noiseless
500,0.09,0.0008375005080028,109,off-target
500,0.011,0.0,109,off-target noiseless
500,0.978,3.4203397678110858e-06,109,target
500,0.015,0.0,109,target noiseless
500,0.006,4.436130754046105e-07,110,off-target
500,0.023,0.0,110,off-target noiseless
500,0.354,1.4568725915625448e-06,110,target
500,0.274,0.0,110,target noiseless
500,0.015,1.674847468573207e-06,111,off-target
500,0.446,0.0,111,off-target noiseless
500,0.395,2.736447804149247e-07,111,target
500,0.41,0.0,111,target noiseless
500,0.0,1.3510692979349557,112,off-target
500,0.011,0.0,112,off-target noiseless
500,0.284,6.580122808721451e-09,112,target
500,0.446,0.0,112,target noiseless
