n,best_std,p_value,seed,type
500,1.1,0.0,0,off-target
500,0.86,0.866,0,target
500,0.86,0.198,0,off-target no pert
500,0.86,0.328,0,target no pert
500,0.86,0.0,1,off-target
500,0.86,0.172,1,target
500,0.86,0.848,1,off-target no pert
500,0.86,0.147,1,target no pert
500,1.1400000000000001,0.0,2,off-target
500,0.8200000000000001,0.912,2,target
500,0.8200000000000001,0.326,2,off-target no pert
500,0.8200000000000001,0.912,2,target no pert
500,0.86,0.0,3,off-target
500,1.1400000000000001,0.946,3,target
500,1.1400000000000001,0.95,3,off-target no pert
500,1.1400000000000001,0.331,3,target no pert
500,0.9,0.014,4,off-target
500,1.1,0.979,4,target
500,1.1,0.049,4,off-target no pert
500,1.1,0.367,4,target no pert
500,0.8200000000000001,0.0,5,off-target
500,0.94,0.799,5,target
500,0.94,0.396,5,off-target no pert
500,0.94,0.948,5,target no pert
500,1.1400000000000001,0.0,6,off-target
500,1.02,0.616,6,target
500,1.02,0.821,6,off-target no pert
500,1.02,0.121,6,target no pert
500,0.9,0.0,7,off-target
500,1.22,0.253,7,target
500,1.22,0.091,7,off-target no pert
500,1.22,0.533,7,target no pert
500,1.1400000000000001,0.0,8,off-target
500,1.06,0.75,8,target
500,1.06,0.921,8,off-target no pert
500,1.06,0.276,8,target no pert
500,0.9,0.001,9,off-target
500,1.1,0.47,9,target
500,1.1,0.615,9,off-target no pert
500,1.1,0.239,9,target no pert
500,0.9,0.002,10,off-target
500,1.1400000000000001,0.772,10,target
500,1.1400000000000001,0.245,10,off-target no pert
500,1.1400000000000001,0.129,10,target no pert
500,1.1400000000000001,0.004,11,off-target
500,1.1400000000000001,0.893,11,target
500,1.1400000000000001,0.346,11,off-target no pert
500,1.1400000000000001,0.222,11,target no pert
500,0.86,0.0,12,off-target
500,1.1800000000000002,0.252,12,target
500,1.1800000000000002,0.601,12,off-target no pert
500,1.1800000000000002,0.84,12,target no pert
500,0.9,0.0,13,off-target
500,1.1400000000000001,0.509,13,target
500,1.1400000000000001,0.348,13,off-target no pert
500,1.1400000000000001,0.024,13,target no pert
500,1.1400000000000001,0.0,14,off-target
500,1.22,0.841,14,target
500,1.22,0.351,14,off-target no pert
500,1.22,0.751,14,target no pert
500,1.1,0.0,15,off-target
500,1.1800000000000002,0.686,15,target
500,1.1800000000000002,0.047,15,off-target no pert
500,1.1800000000000002,0.582,15,target no pert
500,1.1,0.0,16,off-target
500,1.22,0.446,16,target
500,1.22,0.5,16,off-target no pert
500,1.22,0.637,16,target no pert
500,0.86,0.0,17,off-target
500,1.1400000000000001,0.482,17,target
500,1.1400000000000001,0.256,17,off-target no pert
500,1.1400000000000001,0.547,17,target no pert
500,0.9,0.006,18,off-target
500,0.86,0.411,18,target
500,0.86,0.854,18,off-target no pert
500,0.86,0.624,18,target no pert
500,0.9,0.0,19,off-target
500,1.06,0.824,19,target
500,1.06,0.587,19,off-target no pert
500,1.06,0.111,19,target no pert
500,1.1,0.0,20,off-target
500,0.8200000000000001,0.633,20,target
500,0.8200000000000001,0.085,20,off-target no pert
500,0.8200000000000001,0.68,20,target no pert
500,0.9,0.0,21,off-target
500,0.78,0.377,21,target
500,0.78,0.532,21,off-target no pert
500,0.78,0.003,21,target no pert
500,0.9,0.0,22,off-target
500,0.66,0.071,22,target
500,0.66,0.363,22,off-target no pert
500,0.66,0.131,22,target no pert
500,1.1,0.001,23,off-target
500,1.1,0.19,23,target
500,1.1,0.942,23,off-target no pert
500,1.1,0.852,23,target no pert
500,0.86,0.0,24,off-target
500,1.1800000000000002,0.386,24,target
500,1.1800000000000002,0.656,24,off-target no pert
500,1.1800000000000002,0.434,24,target no pert
500,0.9,0.002,25,off-target
500,0.78,0.81,25,target
500,0.78,0.505,25,off-target no pert
500,0.78,0.859,25,target no pert
500,0.9,0.014,26,off-target
500,1.22,0.985,26,target
500,1.22,0.874,26,off-target no pert
500,1.22,0.951,26,target no pert
