n,p_value,var_est,seed,type
500,0.39,15.557703232502718,0,off-target
500,0.3,0.0,0,off-target noiseless
500,0.609,7.59631160738445,0,target
500,0.632,0.0,0,target noiseless
500,0.077,11.518767035550127,1,off-target
500,0.106,0.0,1,off-target noiseless
500,0.789,7.770530552603304,1,target
500,0.148,0.0,1,target noiseless
500,0.0,12.390980622036295,2,off-target
500,0.215,0.0,2,off-target noiseless
500,0.262,1264.2801180540118,2,target
500,0.759,0.0,2,target noiseless
500,0.07,18.886702260825587,3,off-target
500,0.579,0.0,3,off-target noiseless
500,0.367,0.033281574476107245,3,target
500,0.884,0.0,3,target noiseless
500,0.212,8.454549110810206,4,off-target
500,0.388,0.0,4,off-target noiseless
500,0.626,35.12861168798031,4,target
500,0.794,0.0,4,target noiseless
500,0.026,18.319058959783433,5,off-target
500,0.704,0.0,5,off-target noiseless
500,0.106,15.84294901573054,5,target
500,0.265,0.0,5,target noiseless
500,0.508,16.099431496670377,6,off-target
500,0.925,0.0,6,off-target noiseless
500,0.716,15.618420067903628,6,target
500,0.029,0.0,6,target noiseless
500,0.376,11.961854895358556,7,off-target
500,0.298,0.0,7,off-target noiseless
500,0.038,43.75813365216254,7,target
500,0.928,0.0,7,target noiseless
500,0.777,14.256919425635942,8,off-target
500,0.408,0.0,8,off-target noiseless
500,0.606,701561.2451339364,8,target
500,0.923,0.0,8,target noiseless
500,0.009,14.989474188687439,9,off-target
500,0.374,0.0,9,off-target noiseless
500,0.669,11.852085810246592,9,target
500,0.891,0.0,9,target noiseless
500,0.307,9.835425622309288,10,off-target
500,0.419,0.0,10,off-target noiseless
500,0.444,11.91492233933809,10,target
500,0.528,0.0,10,target noiseless
500,0.066,3.2569920632478357,11,off-target
500,0.097,0.0,11,off-target noiseless
500,0.48,17772.25520326197,11,target
500,0.956,0.0,11,target noiseless
500,0.324,10.387709340673211,12,off-target
500,0.875,0.0,12,off-target noiseless
500,0.034,0.33048516858216104,12,target
500,0.531,0.0,12,target noiseless
500,0.812,311.32302144542336,13,off-target
500,0.711,0.0,13,off-target noiseless
500,0.526,11.426322012289347,13,target
500,0.892,0.0,13,target noiseless
500,0.057,10.211501484314397,14,off-target
500,0.397,0.0,14,off-target noiseless
500,0.129,2.1402045395553273,14,target
500,0.049,0.0,14,target noiseless
500,0.258,15.197842825216924,15,off-target
500,0.034,0.0,15,off-target noiseless
500,0.367,12.190203622394677,15,target
500,0.739,0.0,15,target noiseless
