n,best_std,p_value,seed,type
1000,0.94,0.246,0,off-target
1000,0.62,0.956,0,target
1000,0.62,0.326,0,off-target no pert
1000,0.62,0.804,0,target no pert
1000,0.94,0.544,1,off-target
1000,0.58,0.348,1,target
1000,0.58,0.342,1,off-target no pert
1000,0.58,0.672,1,target no pert
1000,0.5,0.344,2,off-target
1000,0.8200000000000001,0.35,2,target
1000,0.8200000000000001,0.184,2,off-target no pert
1000,0.8200000000000001,0.516,2,target no pert
1000,0.62,0.22,3,off-target
1000,0.54,0.2,3,target
1000,0.54,0.496,3,off-target no pert
1000,0.54,0.436,3,target no pert
1000,1.22,0.066,4,off-target
1000,1.02,0.668,4,target
1000,1.02,0.3,4,off-target no pert
1000,1.02,0.004,4,target no pert
1000,0.62,0.264,5,off-target
1000,0.66,0.6,5,target
1000,0.66,0.32,5,off-target no pert
1000,0.66,0.734,5,target no pert
1000,1.26,0.196,6,off-target
1000,0.58,0.31,6,target
1000,0.58,0.076,6,off-target no pert
1000,0.58,0.118,6,target no pert
1000,0.5,0.512,7,off-target
1000,1.06,0.554,7,target
1000,1.06,0.664,7,off-target no pert
1000,1.06,0.606,7,target no pert
1000,0.54,0.914,8,off-target
1000,1.02,0.494,8,target
1000,1.02,0.37,8,off-target no pert
1000,1.02,0.558,8,target no pert
1000,0.66,0.604,9,off-target
1000,0.5,0.544,9,target
1000,0.5,0.424,9,off-target no pert
1000,0.5,0.724,9,target no pert
1000,0.7,0.102,10,off-target
1000,0.74,0.152,10,target
1000,0.74,0.048,10,off-target no pert
1000,0.74,0.246,10,target no pert
1000,1.26,0.008,11,off-target
1000,0.86,0.798,11,target
1000,0.86,0.694,11,off-target no pert
1000,0.86,0.562,11,target no pert
1000,0.9,0.286,12,off-target
1000,0.7,0.896,12,target
1000,0.7,0.226,12,off-target no pert
1000,0.7,0.656,12,target no pert
1000,0.54,0.056,13,off-target
1000,0.54,0.498,13,target
1000,0.54,0.022,13,off-target no pert
1000,0.54,0.74,13,target no pert
1000,1.1,0.056,14,off-target
1000,0.94,0.748,14,target
1000,0.94,0.25,14,off-target no pert
1000,0.94,0.034,14,target no pert
1000,0.54,0.156,15,off-target
1000,0.58,0.158,15,target
1000,0.58,0.18,15,off-target no pert
1000,0.58,0.028,15,target no pert
1000,0.86,0.104,16,off-target
1000,0.5,0.322,16,target
1000,0.5,0.242,16,off-target no pert
1000,0.5,0.694,16,target no pert
1000,1.1400000000000001,0.386,17,off-target
1000,1.1800000000000002,0.962,17,target
1000,1.1800000000000002,0.674,17,off-target no pert
