n,best_std,p_value,seed,type
1000,1.5,0.0,0,off-target
1000,1.15,0.6941323345817728,0,target
1000,1.15,0.00749063670411985,0,off-target no pert
1000,1.15,0.15106117353308365,0,target no pert
1000,1.5,0.0,1,off-target
1000,1.4,0.00749063670411985,1,target
1000,1.4,0.0024968789013732834,1,off-target no pert
1000,1.4,0.7702871410736579,1,target no pert
1000,1.4,0.0,2,off-target
1000,1.4500000000000002,0.9762796504369539,2,target
1000,1.4500000000000002,0.0,2,off-target no pert
1000,1.4500000000000002,0.31335830212234705,2,target no pert
1000,1.5,0.0,3,off-target
1000,0.75,0.9700374531835206,3,target
1000,0.75,0.0,3,off-target no pert
1000,0.75,0.6903870162297129,3,target no pert
1000,1.5,0.0,4,off-target
1000,0.9,0.5855181023720349,4,target
1000,0.9,0.0012484394506866417,4,off-target no pert
1000,0.9,0.9363295880149812,4,target no pert
1000,1.5,0.0,5,off-target
1000,0.6,0.6404494382022472,5,target
1000,0.6,0.0,5,off-target no pert
1000,0.6,0.31585518102372034,5,target no pert
1000,1.4500000000000002,0.0,6,off-target
1000,1.4500000000000002,0.1760299625468165,6,target
1000,1.4500000000000002,0.0024968789013732834,6,off-target no pert
1000,1.4500000000000002,0.7240948813982522,6,target no pert
1000,1.4500000000000002,0.0,7,off-target
1000,0.95,0.44818976279650435,7,target
1000,0.95,0.016229712858926344,7,off-target no pert
1000,0.95,0.787765293383271,7,target no pert
1000,1.5,0.0,8,off-target
1000,1.05,0.7540574282147315,8,target
1000,1.05,0.0,8,off-target no pert
1000,1.05,0.5181023720349563,8,target no pert
1000,1.5,0.0,9,off-target
1000,1.1,0.27091136079900124,9,target
1000,1.1,0.0024968789013732834,9,off-target no pert
1000,1.1,0.3146067415730337,9,target no pert
1000,1.4500000000000002,0.0,10,off-target
1000,0.75,0.4232209737827715,10,target
1000,0.75,0.0,10,off-target no pert
1000,0.75,0.03745318352059925,10,target no pert
1000,1.5,0.0,11,off-target
1000,1.35,0.5830212234706617,11,target
1000,1.35,0.0012484394506866417,11,off-target no pert
1000,1.35,0.39076154806491886,11,target no pert
1000,1.5,0.0,12,off-target
1000,0.75,0.9637952559300874,12,target
1000,0.75,0.02372034956304619,12,off-target no pert
1000,0.75,0.8913857677902621,12,target no pert
