n,best_std,p_value,seed,type
1000,1.25,0.0,0,off-target
1000,1.2000000000000002,0.04868913857677903,0,target
1000,1.2000000000000002,0.9837702871410736,0,off-target no pert
1000,1.2000000000000002,0.08239700374531835,0,target no pert
1000,0.75,0.0,1,off-target
1000,1.1,0.6354556803995006,1,target
1000,1.1,0.8551810237203495,1,off-target no pert
1000,1.1,0.5568039950062422,1,target no pert
1000,1.25,0.0,2,off-target
1000,0.9,0.2696629213483146,2,target
1000,0.9,0.08739076154806492,2,off-target no pert
1000,0.9,0.8314606741573034,2,target no pert
1000,0.75,0.0,3,off-target
1000,1.05,0.8888888888888888,3,target
1000,1.05,0.9675405742821473,3,off-target no pert
1000,1.05,0.8813982521847691,3,target no pert
1000,0.6,0.0,4,off-target
1000,0.6,0.9300873907615481,4,target
1000,0.6,0.02746566791510612,4,off-target no pert
1000,0.6,0.2696629213483146,4,target no pert
1000,1.25,0.0,5,off-target
1000,1.0,0.7053682896379525,5,target
1000,1.0,0.47191011235955055,5,off-target no pert
1000,1.0,0.1797752808988764,5,target no pert
1000,0.7,0.0,6,off-target
1000,1.4,0.05867665418227216,6,target
1000,1.4,0.9812734082397003,6,off-target no pert
1000,1.4,0.4469413233458177,6,target no pert
1000,0.75,0.0,7,off-target
1000,1.2000000000000002,0.6916354556803995,7,target
1000,1.2000000000000002,0.7240948813982522,7,off-target no pert
1000,1.2000000000000002,0.12109862671660425,7,target no pert
1000,1.2000000000000002,0.0,8,off-target
1000,1.35,0.4232209737827715,8,target
1000,1.35,0.43196004993757803,8,off-target no pert
1000,1.35,0.18976279650436953,8,target no pert
1000,1.25,0.0,9,off-target
1000,1.15,0.43820224719101125,9,target
1000,1.15,0.4207240948813982,9,off-target no pert
1000,1.15,0.8252184769038702,9,target no pert
1000,1.35,0.0,10,off-target
1000,0.9,0.9612983770287141,10,target
1000,0.9,0.27965043695380776,10,off-target no pert
1000,0.9,0.20224719101123595,10,target no pert
1000,1.2000000000000002,0.0,11,off-target
1000,0.8500000000000001,0.8377028714107366,11,target
1000,0.8500000000000001,0.6217228464419475,11,off-target no pert
1000,0.8500000000000001,0.2858926342072409,11,target no pert
1000,1.25,0.0,12,off-target
1000,0.95,0.2933832709113608,12,target
1000,0.95,0.14107365792759052,12,off-target no pert
1000,0.95,0.6479400749063671,12,target no pert
1000,1.25,0.0,13,off-target
1000,1.5,0.5081148564294632,13,target
1000,1.5,0.8414481897627965,13,off-target no pert
1000,1.5,0.2034956304619226,13,target no pert
1000,1.35,0.0,14,off-target
1000,0.7,0.3208489388264669,14,target
1000,0.7,0.2808988764044944,14,off-target no pert
1000,0.7,0.1760299625468165,14,target no pert
1000,1.25,0.0,15,off-target
1000,1.0,0.8476903870162297,15,target
1000,1.0,0.1348314606741573,15,off-target no pert
1000,1.0,0.5268414481897628,15,target no pert
1000,1.25,0.0,16,off-target
1000,0.8500000000000001,0.3982521847690387,16,target
1000,0.8500000000000001,0.3645443196004994,16,off-target no pert
1000,0.8500000000000001,0.40823970037453183,16,target no pert
1000,1.3,0.0,17,off-target
1000,0.95,0.5068664169787765,17,target
1000,0.95,0.26092384519350814,17,off-target no pert
1000,0.95,0.6129837702871411,17,target no pert
1000,1.35,0.0,18,off-target
1000,1.1,0.19975031210986266,18,target
1000,1.1,0.06491885143570537,18,off-target no pert
1000,1.1,0.8414481897627965,18,target no pert
1000,0.7,0.0,19,off-target
1000,1.35,0.4918851435705368,19,target
1000,1.35,0.10112359550561797,19,off-target no pert
1000,1.35,0.23720349563046192,19,target no pert
1000,0.75,0.0,20,off-target
1000,0.6,0.8127340823970037,20,target
1000,0.6,0.9450686641697877,20,off-target no pert
1000,0.6,0.7927590511860175,20,target no pert
1000,0.7,0.0,21,off-target
1000,0.9,0.33208489388264667,21,target
1000,0.9,0.519350811485643,21,off-target no pert
1000,0.9,0.599250936329588,21,target no pert
1000,1.25,0.0,22,off-target
1000,1.0,0.8589263420724095,22,target
1000,1.0,0.6354556803995006,22,off-target no pert
1000,1.0,0.8614232209737828,22,target no pert
1000,0.8,0.0,23,off-target
1000,0.6,0.3021223470661673,23,target
1000,0.6,0.9987515605493134,23,off-target no pert
1000,0.6,0.42197253433208487,23,target no pert
1000,0.7,0.0,24,off-target
1000,1.5,0.9063670411985019,24,target
1000,1.5,0.1797752808988764,24,off-target no pert
1000,1.5,0.7565543071161048,24,target no pert
1000,1.4,0.0,25,off-target
1000,0.55,0.7827715355805244,25,target
1000,0.55,0.2546816479400749,25,off-target no pert
1000,0.55,0.3146067415730337,25,target no pert
1000,1.3,0.0,26,off-target
1000,0.8,0.9637952559300874,26,target
1000,0.8,0.885143570536829,26,off-target no pert
1000,0.8,0.3807740324594257,26,target no pert
1000,0.75,0.0,27,off-target
1000,0.6,0.9275905118601748,27,target
1000,0.6,0.83645443196005,27,off-target no pert
1000,0.6,0.8476903870162297,27,target no pert
1000,0.75,0.0,28,off-target
1000,0.55,0.20724094881398253,28,target
1000,0.55,0.6429463171036205,28,off-target no pert
1000,0.55,0.5255930087390761,28,target no pert
1000,0.7,0.0,29,off-target
1000,0.95,0.02122347066167291,29,target
1000,0.95,0.132334581772784,29,off-target no pert
1000,0.95,0.9550561797752809,29,target no pert
1000,1.25,0.0,30,off-target
1000,1.25,0.4307116104868914,30,target
1000,1.25,0.7066167290886392,30,off-target no pert
1000,1.25,0.9450686641697877,30,target no pert
1000,0.75,0.0,31,off-target
1000,1.4500000000000002,0.4893882646691635,31,target
1000,1.4500000000000002,0.23220973782771537,31,off-target no pert
1000,1.4500000000000002,0.2958801498127341,31,target no pert
1000,0.8,0.0,32,off-target
1000,1.2000000000000002,0.20724094881398253,32,target
1000,1.2000000000000002,0.36953807740324596,32,off-target no pert
1000,1.2000000000000002,0.4369538077403246,32,target no pert
1000,1.4500000000000002,0.0,33,off-target
1000,1.15,0.3445692883895131,33,target
1000,1.15,0.06117353308364544,33,off-target no pert
1000,1.15,0.5880149812734082,33,target no pert
1000,1.3,0.0,34,off-target
1000,1.25,0.9875156054931336,34,target
1000,1.25,0.03620474406991261,34,off-target no pert
1000,1.25,0.3258426966292135,34,target no pert
1000,0.65,0.0,35,off-target
1000,1.35,0.8714107365792759,35,target
1000,1.35,0.8252184769038702,35,off-target no pert
1000,1.35,0.9488139825218477,35,target no pert
1000,0.65,0.0,36,off-target
1000,1.15,0.012484394506866416,36,target
1000,1.15,0.7078651685393258,36,off-target no pert
1000,1.15,0.5093632958801498,36,target no pert
1000,0.7,0.0,37,off-target
1000,0.8,0.14107365792759052,37,target
1000,0.8,0.5280898876404494,37,off-target no pert
1000,0.8,0.05867665418227216,37,target no pert
1000,0.6,0.0,38,off-target
1000,0.8500000000000001,0.2958801498127341,38,target
1000,0.8500000000000001,0.9588014981273408,38,off-target no pert
1000,0.8500000000000001,0.7615480649188514,38,target no pert
1000,0.75,0.0,39,off-target
1000,0.8500000000000001,0.9176029962546817,39,target
1000,0.8500000000000001,0.6953807740324595,39,off-target no pert
1000,0.8500000000000001,0.09238451935081149,39,target no pert
1000,0.65,0.0,40,off-target
1000,1.2000000000000002,0.33707865168539325,40,target
1000,1.2000000000000002,0.15355805243445692,40,off-target no pert
1000,1.2000000000000002,0.8202247191011236,40,target no pert
1000,0.75,0.0,41,off-target
1000,1.4500000000000002,0.02871410736579276,41,target
1000,1.4500000000000002,0.8576779026217228,41,off-target no pert
1000,1.4500000000000002,0.031210986267166042,41,target no pert
1000,1.2000000000000002,0.0,42,off-target
1000,0.9,0.682896379525593,42,target
