n,best_std,p_value,seed,type
500,1.1,0.622,0,off-target
500,0.8200000000000001,0.433,0,target
500,0.8200000000000001,0.128,0,off-target no pert
500,0.8200000000000001,0.374,0,target no pert
500,1.3,0.123,1,off-target
500,0.86,0.526,1,target
500,0.86,0.207,1,off-target no pert
500,0.86,0.841,1,target no pert
500,1.02,0.914,2,off-target
500,0.86,0.015,2,target
500,0.86,0.809,2,off-target no pert
500,0.86,0.588,2,target no pert
500,1.1400000000000001,0.058,3,off-target
500,0.54,0.369,3,target
500,0.54,0.028,3,off-target no pert
500,0.54,0.644,3,target no pert
500,1.06,0.229,4,off-target
500,0.54,0.169,4,target
500,0.54,0.508,4,off-target no pert
500,0.54,0.276,4,target no pert
500,0.58,0.6,5,off-target
500,0.66,0.523,5,target
500,0.66,0.982,5,off-target no pert
500,0.66,0.18,5,target no pert
500,0.86,0.031,6,off-target
500,0.98,0.842,6,target
500,0.98,0.803,6,off-target no pert
500,0.98,0.973,6,target no pert
500,0.66,0.035,7,off-target
500,0.98,0.76,7,target
500,0.98,0.431,7,off-target no pert
500,0.98,0.223,7,target no pert
500,0.86,0.824,8,off-target
500,0.86,0.452,8,target
500,0.86,0.037,8,off-target no pert
500,0.86,0.376,8,target no pert
500,0.78,0.969,9,off-target
500,0.54,0.492,9,target
500,0.54,0.818,9,off-target no pert
500,0.54,0.386,9,target no pert
500,1.1800000000000002,0.666,10,off-target
500,0.7,0.575,10,target
500,0.7,0.712,10,off-target no pert
500,0.7,0.639,10,target no pert
500,0.8200000000000001,0.208,11,off-target
500,0.5,0.06,11,target
500,0.5,0.454,11,off-target no pert
500,0.5,0.88,11,target no pert
500,0.9,0.041,12,off-target
500,0.74,0.385,12,target
500,0.74,0.177,12,off-target no pert
500,0.74,0.631,12,target no pert
500,0.54,0.904,13,off-target
500,0.98,0.206,13,target
500,0.98,0.823,13,off-target no pert
500,0.98,0.303,13,target no pert
500,0.5,0.989,14,off-target
500,0.86,0.924,14,target
500,0.86,0.652,14,off-target no pert
500,0.86,0.848,14,target no pert
500,1.02,0.045,15,off-target
500,0.74,0.198,15,target
500,0.74,0.626,15,off-target no pert
500,0.74,0.027,15,target no pert
500,1.1,0.591,16,off-target
500,0.58,0.305,16,target
500,0.58,0.456,16,off-target no pert
500,0.58,0.336,16,target no pert
500,0.8200000000000001,0.122,17,off-target
500,1.06,0.352,17,target
500,1.06,0.491,17,off-target no pert
500,1.06,0.273,17,target no pert
500,0.62,0.477,18,off-target
500,0.8200000000000001,0.548,18,target
500,0.8200000000000001,0.507,18,off-target no pert
500,0.8200000000000001,0.751,18,target no pert
500,0.54,0.221,19,off-target
500,0.5,0.274,19,target
500,0.5,0.485,19,off-target no pert
500,0.5,0.643,19,target no pert
500,0.98,0.142,20,off-target
500,0.98,0.036,20,target
500,0.98,0.454,20,off-target no pert
500,0.98,0.274,20,target no pert
500,0.78,0.699,21,off-target
500,1.1,0.878,21,target
500,1.1,0.349,21,off-target no pert
500,1.1,0.589,21,target no pert
500,0.86,0.701,22,off-target
500,0.9,0.875,22,target
500,0.9,0.281,22,off-target no pert
500,0.9,0.927,22,target no pert
500,0.54,0.526,23,off-target
500,1.1800000000000002,0.702,23,target
500,1.1800000000000002,0.227,23,off-target no pert
500,1.1800000000000002,0.083,23,target no pert
500,0.54,0.062,24,off-target
500,0.5,0.119,24,target
500,0.5,0.44,24,off-target no pert
500,0.5,0.558,24,target no pert
500,1.02,0.584,25,off-target
500,1.1,0.676,25,target
500,1.1,0.41,25,off-target no pert
500,1.1,0.052,25,target no pert
500,0.58,0.582,26,off-target
500,0.5,0.098,26,target
500,0.5,0.722,26,off-target no pert
500,0.5,0.428,26,target no pert
500,0.9,0.387,27,off-target
500,0.54,0.449,27,target
500,0.54,0.76,27,off-target no pert
500,0.54,0.026,27,target no pert
500,0.8200000000000001,0.905,28,off-target
500,1.1,0.246,28,target
500,1.1,0.099,28,off-target no pert
500,1.1,0.273,28,target no pert
500,0.58,0.145,29,off-target
500,0.54,0.505,29,target
500,0.54,0.663,29,off-target no pert
500,0.54,0.681,29,target no pert
500,0.94,0.32,30,off-target
500,1.1,0.824,30,target
500,1.1,0.429,30,off-target no pert
500,1.1,0.384,30,target no pert
500,1.3,0.944,31,off-target
500,0.9,0.785,31,target
500,0.9,0.452,31,off-target no pert
500,0.9,0.898,31,target no pert
500,0.66,0.108,32,off-target
500,0.86,0.648,32,target
500,0.86,0.308,32,off-target no pert
500,0.86,0.678,32,target no pert
500,1.06,0.979,33,off-target
500,0.78,0.768,33,target
500,0.78,0.359,33,off-target no pert
500,0.78,0.375,33,target no pert
500,0.7,0.834,34,off-target
500,0.86,0.673,34,target
500,0.86,0.517,34,off-target no pert
500,0.86,0.416,34,target no pert
500,0.58,0.78,35,off-target
500,0.8200000000000001,0.303,35,target
500,0.8200000000000001,0.598,35,off-target no pert
500,0.8200000000000001,0.739,35,target no pert
500,0.9,0.211,36,off-target
500,0.62,0.096,36,target
500,0.62,0.036,36,off-target no pert
500,0.62,0.56,36,target no pert
500,1.26,0.987,37,off-target
500,0.8200000000000001,0.187,37,target
500,0.8200000000000001,0.687,37,off-target no pert
500,0.8200000000000001,0.027,37,target no pert
500,1.06,0.476,38,off-target
500,0.5,0.367,38,target
500,0.5,0.878,38,off-target no pert
500,0.5,0.432,38,target no pert
500,1.1800000000000002,0.027,39,off-target
500,0.86,0.044,39,target
500,0.86,0.214,39,off-target no pert
500,0.86,0.705,39,target no pert
500,0.5,0.178,40,off-target
500,0.86,0.82,40,target
500,0.86,0.666,40,off-target no pert
500,0.86,0.697,40,target no pert
500,0.5,0.244,41,off-target
500,1.06,0.767,41,target
500,1.06,0.978,41,off-target no pert
500,1.06,0.216,41,target no pert
500,0.66,0.039,42,off-target
500,0.94,0.33,42,target
500,0.94,0.268,42,off-target no pert
500,0.94,0.693,42,target no pert
500,0.54,0.646,43,off-target
500,0.74,0.401,43,target
500,0.74,0.964,43,off-target no pert
500,0.74,0.558,43,target no pert
500,0.78,0.273,44,off-target
500,0.58,0.91,44,target
500,0.58,0.518,44,off-target no pert
500,0.58,0.229,44,target no pert
500,1.3399999999999999,0.65,45,off-target
500,1.02,0.434,45,target
500,1.02,0.54,45,off-target no pert
500,1.02,0.562,45,target no pert
500,1.06,0.215,46,off-target
500,0.54,0.93,46,target
500,0.54,0.322,46,off-target no pert
500,0.54,0.071,46,target no pert
500,0.78,0.707,47,off-target
500,1.22,0.063,47,target
500,1.22,0.399,47,off-target no pert
500,1.22,0.504,47,target no pert
500,0.66,0.029,48,off-target
500,0.94,0.136,48,target
500,0.94,0.892,48,off-target no pert
500,0.94,0.891,48,target no pert
500,0.54,0.619,49,off-target
500,1.06,0.828,49,target
500,1.06,0.016,49,off-target no pert
500,1.06,0.96,49,target no pert
500,1.22,0.661,50,off-target
500,0.8200000000000001,0.4,50,target
500,0.8200000000000001,0.251,50,off-target no pert
500,0.8200000000000001,0.457,50,target no pert
500,0.5,0.339,51,off-target
500,0.54,0.685,51,target
500,0.54,0.47,51,off-target no pert
500,0.54,0.706,51,target no pert
500,0.54,0.106,52,off-target
500,0.74,0.891,52,target
500,0.74,0.256,52,off-target no pert
500,0.74,0.26,52,target no pert
500,0.58,0.159,53,off-target
500,0.9,0.426,53,target
500,0.9,0.874,53,off-target no pert
500,0.9,0.694,53,target no pert
500,0.62,0.364,54,off-target
500,1.1800000000000002,0.481,54,target
500,1.1800000000000002,0.101,54,off-target no pert
500,1.1800000000000002,0.716,54,target no pert
500,0.8200000000000001,0.788,55,off-target
500,0.74,0.389,55,target
500,0.74,0.1,55,off-target no pert
500,0.74,0.787,55,target no pert
500,0.9,0.025,56,off-target
500,0.8200000000000001,0.533,56,target
500,0.8200000000000001,0.511,56,off-target no pert
500,0.8200000000000001,0.374,56,target no pert
500,1.46,0.579,57,off-target
500,1.02,0.221,57,target
500,1.02,0.256,57,off-target no pert
500,1.02,0.286,57,target no pert
500,0.8200000000000001,0.42,58,off-target
500,0.9,0.553,58,target
500,0.9,0.992,58,off-target no pert
500,0.9,0.973,58,target no pert
500,0.86,0.181,59,off-target
500,0.62,0.811,59,target
500,0.62,0.979,59,off-target no pert
500,0.62,0.032,59,target no pert
500,1.1,0.963,60,off-target
500,0.58,0.856,60,target
500,0.58,0.977,60,off-target no pert
500,0.58,0.938,60,target no pert
500,0.86,0.03,61,off-target
500,0.5,0.827,61,target
500,0.5,0.022,61,off-target no pert
500,0.5,0.748,61,target no pert
500,0.7,0.988,62,off-target
500,0.78,0.996,62,target
500,0.78,0.782,62,off-target no pert
500,0.78,0.839,62,target no pert
500,0.5,0.427,63,off-target
500,0.78,0.772,63,target
500,0.78,0.622,63,off-target no pert
500,0.78,0.273,63,target no pert
500,1.1800000000000002,0.596,64,off-target
500,0.54,0.968,64,target
500,0.54,0.836,64,off-target no pert
500,0.54,0.508,64,target no pert
500,0.98,0.313,65,off-target
500,0.9,0.115,65,target
500,0.9,0.957,65,off-target no pert
500,0.9,0.475,65,target no pert
500,0.62,0.938,66,off-target
500,0.5,0.135,66,target
500,0.5,0.702,66,off-target no pert
500,0.5,0.643,66,target no pert
500,1.1,0.621,67,off-target
500,1.42,0.175,67,target
500,1.42,0.411,67,off-target no pert
500,1.42,0.585,67,target no pert
500,0.58,0.474,68,off-target
500,0.54,0.339,68,target
500,0.54,0.673,68,off-target no pert
500,0.54,0.599,68,target no pert
500,0.74,0.165,69,off-target
500,1.06,0.029,69,target
500,1.06,0.7,69,off-target no pert
500,1.06,0.536,69,target no pert
500,0.54,0.013,70,off-target
500,0.5,0.653,70,target
500,0.5,0.402,70,off-target no pert
500,0.5,0.639,70,target no pert
500,0.5,0.418,71,off-target
500,0.54,0.989,71,target
500,0.54,0.008,71,off-target no pert
500,0.54,0.201,71,target no pert
500,0.94,0.818,72,off-target
500,0.74,0.604,72,target
500,0.74,0.239,72,off-target no pert
500,0.74,0.775,72,target no pert
500,0.54,0.044,73,off-target
500,0.54,0.174,73,target
500,0.54,0.4,73,off-target no pert
500,0.54,0.275,73,target no pert
500,1.1,0.873,74,off-target
