n,p_value,seed,type
500,0.885,633,target
500,0.177,634,off-target
500,0.331,634,target
500,0.375,635,off-target
500,0.864,635,target
500,0.196,636,off-target
500,0.558,636,target
500,0.224,637,off-target
500,0.483,637,target
500,0.388,638,off-target
500,0.708,638,target
500,0.099,639,off-target
500,0.624,639,target
500,0.51,640,off-target
500,0.37,640,target
500,0.764,641,off-target
500,0.975,641,target
500,0.037,642,off-target
500,0.009,642,target
500,0.182,643,off-target
500,0.438,643,target
500,0.85,644,off-target
500,0.829,644,target
500,0.091,645,off-target
500,0.968,645,target
500,0.369,646,off-target
500,0.556,646,target
500,0.894,647,off-target
500,0.473,647,target
500,0.534,648,off-target
500,0.329,648,target
500,0.06,649,off-target
500,0.659,649,target
500,0.977,650,off-target
500,0.856,650,target
500,0.606,651,off-target
500,0.28,651,target
500,0.108,652,off-target
500,0.286,652,target
500,0.933,653,off-target
500,0.539,653,target
500,0.255,654,off-target
500,0.815,654,target
500,0.077,655,off-target
500,0.707,655,target
500,0.795,656,off-target
500,0.609,656,target
500,0.167,657,off-target
500,0.8,657,target
500,0.78,658,off-target
500,0.993,658,target
500,0.01,659,off-target
500,0.444,659,target
500,0.232,660,off-target
500,0.048,660,target
500,0.924,661,off-target
500,0.398,661,target
500,0.244,662,off-target
500,0.772,662,target
500,0.629,663,off-target
500,0.186,663,target
500,0.713,664,off-target
500,0.907,664,target
500,0.244,665,off-target
500,0.3,665,target
500,0.74,666,off-target
500,0.912,666,target
500,0.228,667,off-target
500,0.449,667,target
500,0.421,668,off-target
500,0.829,668,target
500,0.292,669,off-target
500,0.447,669,target
500,0.691,670,off-target
500,0.302,670,target
500,0.39,671,off-target
500,0.461,671,target
500,0.596,672,off-target
500,0.928,672,target
500,0.868,673,off-target
500,0.51,673,target
500,0.421,674,off-target
500,0.676,674,target
500,0.228,675,off-target
500,0.805,675,target
500,0.778,676,off-target
500,0.161,676,target
500,0.293,677,off-target
500,0.757,677,target
500,0.176,678,off-target
500,0.4,678,target
500,0.54,679,off-target
500,0.193,679,target
500,0.757,680,off-target
500,0.493,680,target
500,0.11,681,off-target
500,0.454,681,target
500,0.987,682,off-target
500,0.428,682,target
500,0.064,683,off-target
500,0.714,683,target
500,0.039,684,off-target
500,0.77,684,target
500,0.05,685,off-target
500,0.693,685,target
500,0.88,686,off-target
500,0.414,686,target
500,0.199,687,off-target
500,0.815,687,target
500,0.658,688,off-target
500,0.753,688,target
500,0.216,689,off-target
500,0.854,689,target
500,0.424,690,off-target
500,0.592,690,target
500,0.434,691,off-target
500,0.688,691,target
500,0.12,692,off-target
500,0.454,692,target
500,0.924,693,off-target
500,0.965,693,target
500,0.618,694,off-target
500,0.584,694,target
500,0.393,695,off-target
500,0.002,695,target
500,0.365,696,off-target
500,0.252,696,target
500,0.88,697,off-target
500,0.106,697,target
500,0.539,698,off-target
500,0.38,698,target
500,0.795,699,off-target
500,0.301,699,target
500,0.897,700,off-target
500,0.191,700,target
500,0.631,701,off-target
500,0.072,701,target
500,0.231,702,off-target
500,0.362,702,target
500,0.382,703,off-target
500,0.974,703,target
500,0.395,704,off-target
500,0.674,704,target
500,0.064,705,off-target
500,0.916,705,target
500,0.29,706,off-target
500,0.707,706,target
500,0.625,707,off-target
500,0.385,707,target
500,0.196,708,off-target
500,0.599,708,target
500,0.192,709,off-target
500,0.139,709,target
500,0.849,710,off-target
500,0.41,710,target
500,0.81,711,off-target
500,0.313,711,target
500,0.691,712,off-target
500,0.596,712,target
500,0.283,713,off-target
500,0.197,713,target
500,0.595,714,off-target
500,0.013,714,target
500,0.789,715,off-target
500,0.937,715,target
500,0.14,716,off-target
500,0.516,716,target
500,0.298,717,off-target
500,0.3,717,target
500,0.391,718,off-target
500,0.83,718,target
500,0.066,719,off-target
500,0.083,719,target
500,0.092,720,off-target
500,0.166,720,target
500,0.174,721,off-target
500,0.018,721,target
500,0.593,722,off-target
500,0.721,722,target
500,0.096,723,off-target
500,0.663,723,target
500,0.179,724,off-target
500,0.958,724,target
500,0.408,725,off-target
500,0.985,725,target
500,0.703,726,off-target
500,0.299,726,target
500,0.114,727,off-target
500,0.511,727,target
500,0.53,728,off-target
500,0.71,728,target
500,0.651,729,off-target
500,0.104,729,target
500,0.063,730,off-target
500,0.076,730,target
500,0.396,731,off-target
500,0.118,731,target
500,0.578,732,off-target
500,0.686,732,target
500,0.929,733,off-target
500,0.724,733,target
500,0.503,734,off-target
500,0.062,734,target
500,0.127,735,off-target
500,0.429,735,target
500,0.668,736,off-target
500,0.465,736,target
500,0.741,737,off-target
500,0.429,737,target
500,0.299,738,off-target
500,0.193,738,target
500,0.403,739,off-target
500,0.98,739,target
500,0.416,740,off-target
500,0.258,740,target
500,0.093,741,off-target
500,0.639,741,target
500,0.105,742,off-target
500,0.996,742,target
500,0.454,743,off-target
500,0.969,743,target
500,0.078,744,off-target
500,0.922,744,target
500,0.492,745,off-target
500,0.77,745,target
500,0.458,746,off-target
500,0.961,746,target
500,0.73,747,off-target
500,0.632,747,target
500,0.38,748,off-target
500,0.793,748,target
500,0.723,749,off-target
500,0.618,749,target
500,0.147,750,off-target
500,0.372,750,target
500,0.175,751,off-target
500,0.747,751,target
500,0.948,752,off-target
500,0.377,752,target
500,0.904,753,off-target
500,0.623,753,target
500,0.459,754,off-target
500,0.196,754,target
500,0.264,755,off-target
500,0.739,755,target
500,0.001,756,off-target
500,0.37,756,target
500,0.047,757,off-target
500,0.815,757,target
500,0.656,758,off-target
500,0.537,758,target
500,0.13,759,off-target
500,0.163,759,target
500,0.189,760,off-target
500,0.365,760,target
500,0.177,761,off-target
500,0.753,761,target
500,0.136,762,off-target
500,0.213,762,target
500,0.159,763,off-target
500,0.833,763,target
500,0.642,764,off-target
500,0.217,764,target
500,0.979,765,off-target
500,0.045,765,target
500,0.261,766,off-target
500,0.604,766,target
500,0.754,767,off-target
500,0.486,767,target
500,0.099,768,off-target
500,0.195,768,target
500,0.702,769,off-target
500,0.129,769,target
500,0.891,770,off-target
500,0.981,770,target
500,0.496,771,off-target
500,0.043,771,target
500,0.244,772,off-target
500,0.01,772,target
500,0.929,773,off-target
500,0.87,773,target
500,0.945,774,off-target
500,0.34,774,target
500,0.535,775,off-target
500,0.966,775,target
500,0.307,776,off-target
500,0.097,776,target
500,0.71,777,off-target
500,0.105,777,target
500,0.65,778,off-target
500,0.434,778,target
500,0.598,779,off-target
500,0.487,779,target
500,0.96,780,off-target
500,0.519,780,target
500,0.232,781,off-target
500,0.658,781,target
500,0.782,782,off-target
500,0.435,782,target
500,0.162,783,off-target
500,0.88,783,target
500,0.945,784,off-target
500,0.296,784,target
500,0.016,785,off-target
500,0.358,785,target
500,0.087,786,off-target
500,0.236,786,target
500,0.502,787,off-target
500,0.781,787,target
500,0.436,788,off-target
500,0.819,788,target
500,0.6,789,off-target
500,0.713,789,target
500,0.102,790,off-target
500,0.867,790,target
500,0.857,791,off-target
500,0.296,791,target
500,0.092,792,off-target
500,0.105,792,target
500,0.156,793,off-target
500,0.174,793,target
500,0.5,794,off-target
500,0.609,794,target
500,0.608,795,off-target
500,0.827,795,target
500,0.53,796,off-target
500,0.176,796,target
500,0.848,797,off-target
500,0.973,797,target
500,0.367,798,off-target
500,0.57,798,target
500,0.593,799,off-target
500,0.98,799,target
500,0.655,800,off-target
500,0.389,800,target
500,0.938,801,off-target
500,0.093,801,target
500,0.219,802,off-target
500,0.237,802,target
500,0.765,803,off-target
500,0.677,803,target
500,0.666,804,off-target
500,0.679,804,target
500,0.017,805,off-target
500,0.052,805,target
500,0.886,806,off-target
500,0.336,806,target
500,0.642,807,off-target
500,0.785,807,target
500,0.552,808,off-target
500,0.554,808,target
500,0.024,809,off-target
500,0.992,809,target
500,0.894,810,off-target
500,0.774,810,target
500,0.874,811,off-target
500,0.385,811,target
500,0.848,812,off-target
500,0.961,812,target
500,0.228,813,off-target
500,0.686,813,target
500,0.078,814,off-target
500,0.762,814,target
500,0.564,815,off-target
500,0.173,815,target
500,0.353,816,off-target
500,0.825,816,target
500,0.985,817,off-target
500,0.383,817,target
500,0.252,818,off-target
500,0.282,818,target
500,0.818,819,off-target
500,0.692,819,target
500,0.642,820,off-target
500,0.74,820,target
500,0.81,821,off-target
500,0.909,821,target
500,0.964,822,off-target
500,0.654,822,target
500,0.593,823,off-target
500,0.369,823,target
500,0.077,824,off-target
500,0.501,824,target
500,0.717,825,off-target
500,0.812,825,target
500,0.515,826,off-target
500,0.399,826,target
500,0.877,827,off-target
500,0.72,827,target
500,0.447,828,off-target
500,0.443,828,target
500,0.314,829,off-target
500,0.422,829,target
500,0.63,830,off-target
500,0.033,830,target
500,0.64,831,off-target
500,0.98,831,target
500,0.233,832,off-target
500,0.639,832,target
500,0.367,833,off-target
500,0.758,833,target
500,0.942,834,off-target
500,0.716,834,target
500,0.158,835,off-target
500,0.354,835,target
500,0.897,836,off-target
500,0.779,836,target
500,0.511,837,off-target
500,0.927,837,target
500,0.096,838,off-target
500,0.877,838,target
500,0.124,839,off-target
500,0.627,839,target
500,0.551,840,off-target
500,0.992,840,target
500,0.516,841,off-target
500,0.572,841,target
500,0.421,842,off-target
500,0.373,842,target
500,0.967,843,off-target
500,0.279,843,target
500,0.355,844,off-target
500,0.549,844,target
500,0.976,845,off-target
500,0.744,845,target
500,0.24,846,off-target
500,0.089,846,target
500,0.872,847,off-target
500,0.312,847,target
500,0.968,848,off-target
500,0.365,848,target
500,0.048,849,off-target
500,0.466,849,target
500,0.836,850,off-target
500,0.196,850,target
500,0.157,851,off-target
500,0.152,851,target
500,0.204,852,off-target
500,0.216,852,target
500,0.096,853,off-target
500,0.391,853,target
500,0.212,854,off-target
500,0.038,854,target
500,0.059,855,off-target
500,0.425,855,target
500,0.239,856,off-target
500,0.721,856,target
500,0.066,857,off-target
500,0.492,857,target
500,0.547,858,off-target
500,0.631,858,target
500,0.671,859,off-target
500,0.022,859,target
500,0.529,860,off-target
500,0.604,860,target
500,0.538,861,off-target
500,0.029,861,target
500,0.345,862,off-target
500,0.037,862,target
500,0.615,863,off-target
500,0.692,863,target
500,0.463,864,off-target
500,0.109,864,target
500,0.556,865,off-target
500,0.282,865,target
500,0.663,866,off-target
500,0.211,866,target
500,0.149,867,off-target
500,0.772,867,target
500,0.429,868,off-target
500,0.588,868,target
500,0.928,869,off-target
500,0.0,869,target
500,0.837,870,off-target
500,0.024,870,target
500,0.907,871,off-target
500,0.017,871,target
500,0.657,872,off-target
500,0.777,872,target
500,0.781,873,off-target
500,0.055,873,target
500,0.515,874,off-target
500,0.913,874,target
500,0.896,875,off-target
500,0.356,875,target
500,0.897,876,off-target
500,0.846,876,target
500,0.519,877,off-target
500,0.243,877,target
500,0.993,878,off-target
500,0.392,878,target
500,0.818,879,off-target
500,0.988,879,target
500,0.788,880,off-target
500,0.271,880,target
500,0.143,881,off-target
500,0.546,881,target
500,0.732,882,off-target
500,0.797,882,target
500,0.175,883,off-target
500,0.117,883,target
500,0.087,884,off-target
500,0.991,884,target
500,0.461,885,off-target
500,0.952,885,target
500,0.789,886,off-target
500,0.864,886,target
500,0.727,887,off-target
500,0.571,887,target
500,0.575,888,off-target
500,0.156,888,target
500,0.423,889,off-target
500,0.548,889,target
500,0.181,890,off-target
500,0.414,890,target
500,0.877,891,off-target
500,0.4,891,target
500,0.724,892,off-target
500,0.663,892,target
500,0.771,893,off-target
500,0.316,893,target
500,0.345,894,off-target
500,0.892,894,target
500,0.706,895,off-target
500,0.193,895,target
500,0.456,896,off-target
500,0.888,896,target
500,0.896,897,off-target
500,0.442,897,target
500,0.996,898,off-target
500,0.348,898,target
500,0.782,899,off-target
500,0.863,899,target
500,0.349,900,off-target
500,0.17,900,target
500,0.539,901,off-target
500,0.526,901,target
500,0.819,902,off-target
500,0.746,902,target
500,0.844,903,off-target
500,0.645,903,target
500,0.466,904,off-target
500,0.167,904,target
500,0.015,905,off-target
500,0.718,905,target
500,0.361,906,off-target
500,0.325,906,target
500,0.469,907,off-target
500,0.058,907,target
500,0.863,908,off-target
500,0.841,908,target
500,0.109,909,off-target
500,0.478,909,target
500,0.085,910,off-target
500,0.652,910,target
500,0.409,911,off-target
500,0.51,911,target
500,0.367,912,off-target
500,0.046,912,target
500,0.103,913,off-target
500,0.387,913,target
500,0.406,914,off-target
500,0.514,914,target
500,0.163,915,off-target
500,0.02,915,target
500,0.258,916,off-target
500,0.686,916,target
500,0.199,917,off-target
500,0.74,917,target
500,0.941,918,off-target
500,0.609,918,target
500,0.958,919,off-target
500,0.625,919,target
500,0.085,920,off-target
500,0.597,920,target
500,0.545,921,off-target
500,0.296,921,target
500,0.452,922,off-target
500,0.349,922,target
500,0.57,923,off-target
500,0.594,923,target
500,0.028,924,off-target
500,0.702,924,target
500,0.612,925,off-target
500,0.275,925,target
500,0.604,926,off-target
500,0.688,926,target
500,0.046,927,off-target
500,0.563,927,target
500,0.151,928,off-target
500,0.179,928,target
500,0.484,929,off-target
500,0.922,929,target
500,0.755,930,off-target
500,0.949,930,target
500,0.422,931,off-target
500,0.954,931,target
500,0.81,932,off-target
500,0.966,932,target
500,0.342,933,off-target
500,0.093,933,target
500,0.557,934,off-target
500,0.139,934,target
500,0.857,935,off-target
500,0.563,935,target
500,0.851,936,off-target
500,0.311,936,target
500,0.389,937,off-target
500,0.364,937,target
500,0.15,938,off-target
500,0.452,938,target
500,0.469,939,off-target
500,0.153,939,target
500,0.694,940,off-target
500,0.97,940,target
500,0.796,941,off-target
500,0.501,941,target
500,0.894,942,off-target
500,0.19,942,target
500,0.315,943,off-target
500,0.95,943,target
500,0.436,944,off-target
500,0.871,944,target
500,0.664,945,off-target
500,0.199,945,target
500,0.839,946,off-target
500,0.333,946,target
500,0.845,947,off-target
500,0.068,947,target
500,0.933,948,off-target
500,0.637,948,target
500,0.863,949,off-target
500,0.332,949,target
500,0.324,950,off-target
500,0.607,950,target
500,0.946,951,off-target
500,0.827,951,target
500,0.583,952,off-target
500,0.835,952,target
500,0.767,953,off-target
500,0.366,953,target
500,0.879,954,off-target
500,0.407,954,target
500,0.51,955,off-target
500,0.461,955,target
500,0.208,956,off-target
500,0.266,956,target
500,0.991,957,off-target
500,0.685,957,target
500,0.848,958,off-target
500,0.953,958,target
500,0.235,959,off-target
500,0.455,959,target
500,0.022,960,off-target
500,0.713,960,target
500,0.436,961,off-target
500,0.501,961,target
500,0.012,962,off-target
500,0.317,962,target
500,0.448,963,off-target
500,0.687,963,target
500,0.116,964,off-target
500,0.9,964,target
500,0.665,965,off-target
500,0.561,965,target
500,0.973,966,off-target
500,0.09,966,target
500,0.27,967,off-target
500,0.866,967,target
500,0.647,968,off-target
500,0.049,968,target
500,0.994,969,off-target
500,0.689,969,target
500,0.081,970,off-target
500,0.152,970,target
500,0.555,971,off-target
500,0.684,971,target
500,0.097,972,off-target
500,0.904,972,target
500,0.829,973,off-target
500,0.347,973,target
500,0.022,974,off-target
500,0.581,974,target
500,0.325,975,off-target
500,0.626,975,target
500,0.638,976,off-target
500,0.244,976,target
500,0.479,977,off-target
500,0.62,977,target
500,0.611,978,off-target
500,0.917,978,target
500,0.066,979,off-target
500,0.595,979,target
500,0.348,980,off-target
500,0.53,980,target
500,0.995,981,off-target
500,0.704,981,target
500,0.217,982,off-target
500,0.981,982,target
500,0.182,983,off-target
500,0.205,983,target
500,0.784,984,off-target
500,0.683,984,target
500,0.061,985,off-target
500,0.222,985,target
500,0.419,986,off-target
500,0.271,986,target
500,0.798,987,off-target
500,0.325,987,target
500,0.276,988,off-target
500,0.994,988,target
500,0.095,989,off-target
500,0.955,989,target
500,0.348,990,off-target
500,0.295,990,target
500,0.851,991,off-target
500,0.451,991,target
500,0.577,992,off-target
500,0.357,992,target
500,0.207,993,off-target
500,0.208,993,target
500,0.708,994,off-target
500,0.296,994,target
500,0.398,995,off-target
500,0.493,995,target
500,0.244,996,off-target
500,0.11,996,target
500,0.321,997,off-target
500,0.61,997,target
500,0.027,998,off-target
500,0.817,998,target
500,0.455,999,off-target
500,0.028,999,target
