n,p_value,var_est,seed,type
500,0.424,1.0,0,off-target
500,0.654,0.0,0,off-target noiseless
500,0.358,1.0,0,target
500,0.9,0.0,0,target noiseless
500,0.848,0.25,1,off-target
500,0.935,0.0,1,off-target noiseless
500,0.198,16.0,1,target
500,0.125,0.0,1,target noiseless
500,0.588,0.0625,2,off-target
500,0.554,0.0,2,off-target noiseless
500,0.674,16.0,2,target
500,0.876,0.0,2,target noiseless
500,0.901,0.25,3,off-target
500,0.252,0.0,3,off-target noiseless
500,0.449,4.0,3,target
500,0.321,0.0,3,target noiseless
500,0.684,4.0,4,off-target
500,0.646,0.0,4,off-target noiseless
500,0.467,1.0,4,target
500,0.79,0.0,4,target noiseless
500,0.058,4.0,5,off-target
500,0.706,0.0,5,off-target noiseless
500,0.81,16.0,5,target
500,0.779,0.0,5,target noiseless
500,0.879,1.0,6,off-target
500,0.64,0.0,6,off-target noiseless
500,0.907,4.0,6,target
500,0.702,0.0,6,target noiseless
500,0.93,0.25,7,off-target
500,0.832,0.0,7,off-target noiseless
500,0.807,16.0,7,target
500,0.523,0.0,7,target noiseless
500,0.066,4.0,8,off-target
500,0.786,0.0,8,off-target noiseless
500,0.983,4.0,8,target
500,0.564,0.0,8,target noiseless
500,0.399,64.0,9,off-target
500,0.274,0.0,9,off-target noiseless
500,0.627,16.0,9,target
500,0.808,0.0,9,target noiseless
500,0.382,16.0,10,off-target
500,0.99,0.0,10,off-target noiseless
500,0.634,64.0,10,target
500,0.043,0.0,10,target noiseless
500,0.339,64.0,11,off-target
500,0.289,0.0,11,off-target noiseless
500,0.896,64.0,11,target
500,0.04,0.0,11,target noiseless
500,0.105,4.0,12,off-target
500,0.682,0.0,12,off-target noiseless
500,0.186,4.0,12,target
500,0.859,0.0,12,target noiseless
500,0.516,16.0,13,off-target
500,0.157,0.0,13,off-target noiseless
500,0.761,4.0,13,target
500,0.298,0.0,13,target noiseless
500,0.0,4.0,14,off-target
500,0.4,0.0,14,off-target noiseless
500,0.474,4.0,14,target
500,0.201,0.0,14,target noiseless
500,0.391,1.0,15,off-target
500,0.87,0.0,15,off-target noiseless
500,0.327,256.0,15,target
500,0.06,0.0,15,target noiseless
500,0.198,1.0,16,off-target
500,0.799,0.0,16,off-target noiseless
500,0.248,4.0,16,target
500,0.569,0.0,16,target noiseless
500,0.3,1.0,17,off-target
500,0.829,0.0,17,off-target noiseless
500,0.548,16384.0,17,target
500,0.571,0.0,17,target noiseless
500,0.038,4.0,18,off-target
500,0.57,0.0,18,off-target noiseless
500,0.231,1.0,18,target
500,0.379,0.0,18,target noiseless
500,0.262,0.0625,19,off-target
500,0.968,0.0,19,off-target noiseless
500,0.65,4.0,19,target
500,0.463,0.0,19,target noiseless
500,0.015,4.0,20,off-target
500,0.933,0.0,20,off-target noiseless
500,0.699,16.0,20,target
500,0.995,0.0,20,target noiseless
500,0.134,4.0,21,off-target
500,0.864,0.0,21,off-target noiseless
500,0.042,1.0,21,target
500,0.333,0.0,21,target noiseless
500,0.139,256.0,22,off-target
500,0.767,0.0,22,off-target noiseless
500,0.974,1.0,22,target
500,0.904,0.0,22,target noiseless
500,0.004,4.0,23,off-target
500,0.43,0.0,23,off-target noiseless
