n,t,p_value,seed,type
500,600,0.537,124,off-target
500,600,0.493,124,target
500,800,0.355,124,off-target
500,800,0.432,124,target
500,1000,0.021,124,off-target
500,1000,0.195,124,target
500,1200,0.437,124,off-target
500,1200,0.748,124,target
500,0,0.761,125,off-target
500,0,0.301,125,target
500,200,0.592,125,off-target
500,200,0.71,125,target
500,400,0.4,125,off-target
500,400,0.212,125,target
500,600,0.078,125,off-target
500,600,0.503,125,target
500,800,0.911,125,off-target
500,800,0.997,125,target
500,1000,0.982,125,off-target
500,1000,0.026,125,target
500,1200,0.444,125,off-target
500,1200,0.913,125,target
500,0,0.337,126,off-target
500,0,0.303,126,target
500,200,0.84,126,off-target
500,200,0.38,126,target
500,400,0.642,126,off-target
500,400,0.396,126,target
500,600,0.342,126,off-target
500,600,0.298,126,target
500,800,0.035,126,off-target
500,800,0.371,126,target
500,1000,0.075,126,off-target
500,1000,0.946,126,target
500,1200,0.933,126,off-target
500,1200,0.481,126,target
500,0,0.119,127,off-target
500,0,0.339,127,target
500,200,0.041,127,off-target
500,200,0.425,127,target
500,400,0.068,127,off-target
500,400,0.637,127,target
500,600,0.598,127,off-target
500,600,0.147,127,target
500,800,0.262,127,off-target
500,800,0.939,127,target
500,1000,0.568,127,off-target
500,1000,0.521,127,target
500,1200,0.117,127,off-target
500,1200,0.497,127,target
500,0,0.837,128,off-target
500,0,0.861,128,target
500,200,0.183,128,off-target
500,200,0.4,128,target
500,400,0.901,128,off-target
500,400,0.94,128,target
500,600,0.743,128,off-target
500,600,0.846,128,target
500,800,0.584,128,off-target
500,800,0.944,128,target
500,1000,0.959,128,off-target
500,1000,0.603,128,target
500,1200,0.526,128,off-target
500,1200,0.362,128,target
500,0,0.574,129,off-target
500,0,0.465,129,target
500,200,0.103,129,off-target
500,200,0.189,129,target
500,400,0.514,129,off-target
500,400,0.812,129,target
500,600,0.639,129,off-target
500,600,0.27,129,target
500,800,0.852,129,off-target
500,800,0.534,129,target
500,1000,0.64,129,off-target
500,1000,0.059,129,target
500,1200,0.309,129,off-target
500,1200,0.269,129,target
500,0,0.149,130,off-target
500,0,0.745,130,target
500,200,0.705,130,off-target
500,200,0.921,130,target
500,400,0.519,130,off-target
500,400,0.854,130,target
500,600,0.326,130,off-target
500,600,0.955,130,target
500,800,0.421,130,off-target
500,800,0.389,130,target
500,1000,0.302,130,off-target
500,1000,0.073,130,target
500,1200,0.899,130,off-target
500,1200,0.662,130,target
500,0,0.785,131,off-target
500,0,0.05,131,target
500,200,0.001,131,off-target
500,200,0.924,131,target
500,400,0.719,131,off-target
500,400,0.831,131,target
500,600,0.967,131,off-target
500,600,0.646,131,target
500,800,0.924,131,off-target
500,800,0.075,131,target
500,1000,0.909,131,off-target
500,1000,0.017,131,target
500,1200,0.457,131,off-target
500,1200,0.414,131,target
500,0,0.942,132,off-target
500,0,0.58,132,target
500,200,0.573,132,off-target
500,200,0.252,132,target
500,400,0.991,132,off-target
500,400,0.424,132,target
500,600,0.296,132,off-target
500,600,0.732,132,target
500,800,0.637,132,off-target
500,800,0.238,132,target
500,1000,0.013,132,off-target
500,1000,0.732,132,target
500,1200,0.614,132,off-target
500,1200,0.415,132,target
500,0,0.058,133,off-target
500,0,0.442,133,target
500,200,0.612,133,off-target
500,200,0.125,133,target
500,400,0.353,133,off-target
500,400,0.088,133,target
500,600,0.255,133,off-target
500,600,0.585,133,target
500,800,0.839,133,off-target
500,800,0.42,133,target
500,1000,0.495,133,off-target
500,1000,0.076,133,target
500,1200,0.87,133,off-target
500,1200,0.753,133,target
500,0,0.752,134,off-target
500,0,0.492,134,target
500,200,0.45,134,off-target
500,200,0.144,134,target
500,400,0.315,134,off-target
500,400,0.074,134,target
500,600,0.652,134,off-target
500,600,0.1,134,target
500,800,0.187,134,off-target
500,800,0.785,134,target
500,1000,0.824,134,off-target
500,1000,0.12,134,target
500,1200,0.353,134,off-target
500,1200,0.038,134,target
500,0,0.095,135,off-target
500,0,0.764,135,target
500,200,0.625,135,off-target
500,200,0.098,135,target
500,400,0.684,135,off-target
500,400,0.074,135,target
500,600,0.972,135,off-target
500,600,0.726,135,target
500,800,0.769,135,off-target
500,800,0.665,135,target
500,1000,0.123,135,off-target
500,1000,0.734,135,target
500,1200,0.257,135,off-target
500,1200,0.96,135,target
500,0,0.498,136,off-target
500,0,0.598,136,target
500,200,0.394,136,off-target
500,200,0.312,136,target
500,400,0.343,136,off-target
500,400,0.622,136,target
500,600,0.95,136,off-target
500,600,0.99,136,target
500,800,0.035,136,off-target
500,800,0.076,136,target
500,1000,0.974,136,off-target
500,1000,0.955,136,target
500,1200,0.173,136,off-target
500,1200,0.037,136,target
500,0,0.436,137,off-target
500,0,0.174,137,target
500,200,0.255,137,off-target
500,200,0.639,137,target
500,400,0.996,137,off-target
500,400,0.995,137,target
500,600,0.027,137,off-target
500,600,0.203,137,target
500,800,0.463,137,off-target
500,800,0.244,137,target
500,1000,0.867,137,off-target
500,1000,0.422,137,target
500,1200,0.595,137,off-target
500,1200,0.567,137,target
500,0,0.377,138,off-target
500,0,0.895,138,target
500,200,0.463,138,off-target
500,200,0.31,138,target
500,400,0.918,138,off-target
500,400,0.201,138,target
500,600,0.356,138,off-target
500,600,0.107,138,target
500,800,0.912,138,off-target
500,800,0.758,138,target
500,1000,0.348,138,off-target
500,1000,0.511,138,target
500,1200,0.911,138,off-target
500,1200,0.903,138,target
500,0,0.929,139,off-target
500,0,0.591,139,target
500,200,0.376,139,off-target
500,200,0.871,139,target
500,400,0.169,139,off-target
500,400,0.76,139,target
500,600,0.873,139,off-target
500,600,0.688,139,target
500,800,0.172,139,off-target
500,800,0.351,139,target
500,1000,0.436,139,off-target
500,1000,0.559,139,target
500,1200,0.167,139,off-target
500,1200,0.715,139,target
500,0,0.339,140,off-target
500,0,0.835,140,target
500,200,0.286,140,off-target
500,200,0.318,140,target
500,400,0.92,140,off-target
500,400,0.747,140,target
500,600,0.361,140,off-target
500,600,0.616,140,target
500,800,0.342,140,off-target
500,800,0.827,140,target
500,1000,0.316,140,off-target
500,1000,0.334,140,target
500,1200,0.242,140,off-target
500,1200,0.899,140,target
500,0,0.612,141,off-target
500,0,0.904,141,target
500,200,0.911,141,off-target
500,200,0.588,141,target
500,400,0.755,141,off-target
500,400,0.72,141,target
500,600,0.417,141,off-target
500,600,0.52,141,target
500,800,0.748,141,off-target
500,800,0.743,141,target
500,1000,0.435,141,off-target
500,1000,0.618,141,target
500,1200,0.409,141,off-target
500,1200,0.524,141,target
500,0,0.781,142,off-target
500,0,0.827,142,target
500,200,0.963,142,off-target
500,200,0.008,142,target
500,400,0.455,142,off-target
500,400,0.487,142,target
500,600,0.972,142,off-target
500,600,0.546,142,target
500,800,0.677,142,off-target
500,800,0.146,142,target
500,1000,0.88,142,off-target
500,1000,0.262,142,target
500,1200,0.933,142,off-target
500,1200,0.344,142,target
500,0,0.48,143,off-target
500,0,0.559,143,target
500,200,0.481,143,off-target
500,200,0.178,143,target
500,400,0.578,143,off-target
500,400,0.626,143,target
500,600,0.417,143,off-target
500,600,0.998,143,target
500,800,0.66,143,off-target
500,800,0.95,143,target
500,1000,0.907,143,off-target
500,1000,0.349,143,target
500,1200,0.809,143,off-target
500,1200,0.352,143,target
500,0,0.96,144,off-target
500,0,0.986,144,target
500,200,0.485,144,off-target
500,200,0.179,144,target
500,400,0.994,144,off-target
500,400,0.051,144,target
500,600,0.309,144,off-target
500,600,0.491,144,target
500,800,0.838,144,off-target
500,800,0.431,144,target
500,1000,0.118,144,off-target
500,1000,0.446,144,target
500,1200,0.894,144,off-target
500,1200,0.166,144,target
500,0,0.085,145,off-target
500,0,0.138,145,target
500,200,0.504,145,off-target
500,200,0.032,145,target
500,400,0.369,145,off-target
500,400,0.411,145,target
500,600,0.212,145,off-target
500,600,0.828,145,target
500,800,0.981,145,off-target
500,800,0.223,145,target
500,1000,0.105,145,off-target
500,1000,0.457,145,target
500,1200,0.756,145,off-target
500,1200,0.774,145,target
500,0,0.406,146,off-target
500,0,0.555,146,target
500,200,0.782,146,off-target
500,200,0.786,146,target
500,400,0.947,146,off-target
500,400,0.533,146,target
500,600,0.957,146,off-target
500,600,0.93,146,target
500,800,0.219,146,off-target
500,800,0.037,146,target
500,1000,0.705,146,off-target
500,1000,0.362,146,target
500,1200,0.754,146,off-target
500,1200,0.977,146,target
500,0,0.942,147,off-target
500,0,0.294,147,target
500,200,0.476,147,off-target
500,200,0.667,147,target
500,400,0.329,147,off-target
500,400,0.979,147,target
500,600,0.142,147,off-target
500,600,0.434,147,target
500,800,0.062,147,off-target
500,800,0.812,147,target
500,1000,0.504,147,off-target
500,1000,0.744,147,target
500,1200,0.981,147,off-target
500,1200,0.634,147,target
500,0,0.901,148,off-target
500,0,0.893,148,target
500,200,0.131,148,off-target
500,200,0.705,148,target
500,400,0.131,148,off-target
500,400,0.48,148,target
500,600,0.443,148,off-target
500,600,0.062,148,target
500,800,0.091,148,off-target
500,800,0.879,148,target
500,1000,0.876,148,off-target
500,1000,0.692,148,target
500,1200,0.369,148,off-target
500,1200,0.383,148,target
500,0,0.697,149,off-target
500,0,0.207,149,target
500,200,0.849,149,off-target
500,200,0.73,149,target
500,400,0.311,149,off-target
500,400,0.736,149,target
500,600,0.219,149,off-target
500,600,0.844,149,target
500,800,0.153,149,off-target
500,800,0.308,149,target
500,1000,0.999,149,off-target
500,1000,0.698,149,target
500,1200,0.838,149,off-target
500,1200,0.822,149,target
500,0,0.961,150,off-target
500,0,0.335,150,target
500,200,0.236,150,off-target
500,200,0.497,150,target
500,400,0.63,150,off-target
500,400,0.351,150,target
500,600,0.556,150,off-target
500,600,0.352,150,target
500,800,0.685,150,off-target
500,800,0.364,150,target
500,1000,0.697,150,off-target
500,1000,0.736,150,target
500,1200,0.185,150,off-target
500,1200,0.129,150,target
500,0,0.696,151,off-target
500,0,0.213,151,target
500,200,0.529,151,off-target
500,200,0.162,151,target
500,400,0.28,151,off-target
500,400,0.691,151,target
500,600,0.908,151,off-target
500,600,0.058,151,target
500,800,0.9,151,off-target
500,800,0.706,151,target
500,1000,0.471,151,off-target
500,1000,0.27,151,target
500,1200,0.793,151,off-target
500,1200,0.454,151,target
500,0,0.182,152,off-target
500,0,0.517,152,target
500,200,0.189,152,off-target
500,200,0.772,152,target
500,400,0.972,152,off-target
500,400,0.101,152,target
500,600,0.939,152,off-target
500,600,0.24,152,target
500,800,0.088,152,off-target
500,800,0.909,152,target
500,1000,0.802,152,off-target
500,1000,0.389,152,target
500,1200,0.154,152,off-target
500,1200,0.615,152,target
500,0,0.065,153,off-target
500,0,0.62,153,target
500,200,0.103,153,off-target
500,200,0.559,153,target
500,400,0.573,153,off-target
500,400,0.65,153,target
500,600,0.491,153,off-target
500,600,0.292,153,target
500,800,0.108,153,off-target
500,800,0.336,153,target
500,1000,0.02,153,off-target
500,1000,0.255,153,target
500,1200,0.627,153,off-target
500,1200,0.619,153,target
500,0,0.315,154,off-target
500,0,0.182,154,target
500,200,0.015,154,off-target
500,200,0.221,154,target
500,400,0.477,154,off-target
500,400,0.725,154,target
500,600,0.881,154,off-target
500,600,0.469,154,target
500,800,0.49,154,off-target
500,800,0.778,154,target
500,1000,0.922,154,off-target
500,1000,0.954,154,target
500,1200,0.685,154,off-target
500,1200,0.675,154,target
500,0,0.355,155,off-target
500,0,0.985,155,target
500,200,0.51,155,off-target
500,200,0.103,155,target
500,400,0.002,155,off-target
500,400,0.948,155,target
500,600,0.674,155,off-target
500,600,0.409,155,target
500,800,0.922,155,off-target
500,800,0.796,155,target
500,1000,0.056,155,off-target
500,1000,0.187,155,target
500,1200,0.033,155,off-target
500,1200,0.91,155,target
500,0,0.021,156,off-target
500,0,0.033,156,target
500,200,0.903,156,off-target
500,200,0.396,156,target
500,400,0.745,156,off-target
500,400,0.278,156,target
500,600,0.723,156,off-target
500,600,0.944,156,target
500,800,0.918,156,off-target
500,800,0.797,156,target
500,1000,0.759,156,off-target
500,1000,0.012,156,target
500,1200,0.831,156,off-target
500,1200,0.67,156,target
500,0,0.625,157,off-target
500,0,0.247,157,target
500,200,0.444,157,off-target
500,200,0.695,157,target
500,400,0.073,157,off-target
500,400,0.268,157,target
500,600,0.118,157,off-target
500,600,0.738,157,target
500,800,0.191,157,off-target
500,800,0.256,157,target
500,1000,0.178,157,off-target
500,1000,0.475,157,target
500,1200,0.363,157,off-target
500,1200,0.201,157,target
500,0,0.536,158,off-target
500,0,0.28,158,target
500,200,0.825,158,off-target
500,200,0.81,158,target
500,400,0.049,158,off-target
500,400,0.059,158,target
500,600,0.594,158,off-target
500,600,0.001,158,target
500,800,0.594,158,off-target
500,800,0.735,158,target
500,1000,0.303,158,off-target
500,1000,0.561,158,target
500,1200,0.202,158,off-target
500,1200,0.817,158,target
500,0,0.276,159,off-target
500,0,0.299,159,target
500,200,0.348,159,off-target
500,200,0.682,159,target
500,400,0.257,159,off-target
500,400,0.211,159,target
500,600,0.435,159,off-target
500,600,0.744,159,target
500,800,0.145,159,off-target
500,800,0.227,159,target
500,1000,0.158,159,off-target
500,1000,0.797,159,target
500,1200,0.466,159,off-target
500,1200,0.162,159,target
500,0,0.68,160,off-target
500,0,0.39,160,target
500,200,0.7,160,off-target
500,200,0.971,160,target
500,400,0.881,160,off-target
500,400,0.853,160,target
500,600,0.032,160,off-target
500,600,0.06,160,target
500,800,0.912,160,off-target
500,800,0.139,160,target
500,1000,0.459,160,off-target
500,1000,0.82,160,target
500,1200,0.182,160,off-target
500,1200,0.797,160,target
500,0,0.621,161,off-target
500,0,0.552,161,target
500,200,0.221,161,off-target
500,200,0.524,161,target
500,400,0.134,161,off-target
500,400,0.21,161,target
500,600,0.512,161,off-target
500,600,0.338,161,target
500,800,0.748,161,off-target
500,800,0.803,161,target
500,1000,0.652,161,off-target
500,1000,0.284,161,target
500,1200,0.033,161,off-target
500,1200,0.808,161,target
500,0,0.644,162,off-target
500,0,0.913,162,target
500,200,0.513,162,off-target
500,200,0.569,162,target
500,400,0.792,162,off-target
500,400,0.157,162,target
500,600,0.477,162,off-target
500,600,0.651,162,target
500,800,0.243,162,off-target
500,800,0.012,162,target
500,1000,0.939,162,off-target
500,1000,0.934,162,target
500,1200,0.447,162,off-target
500,1200,0.029,162,target
500,0,0.298,163,off-target
500,0,0.278,163,target
500,200,0.815,163,off-target
500,200,0.906,163,target
500,400,0.239,163,off-target
500,400,0.254,163,target
500,600,0.096,163,off-target
500,600,0.285,163,target
500,800,0.105,163,off-target
500,800,0.338,163,target
500,1000,0.735,163,off-target
500,1000,0.713,163,target
500,1200,0.79,163,off-target
500,1200,0.998,163,target
500,0,0.594,164,off-target
500,0,0.402,164,target
500,200,0.897,164,off-target
500,200,0.284,164,target
500,400,0.394,164,off-target
500,400,0.897,164,target
500,600,0.293,164,off-target
500,600,0.549,164,target
500,800,0.378,164,off-target
500,800,0.551,164,target
500,1000,0.9,164,off-target
500,1000,0.962,164,target
500,1200,0.288,164,off-target
500,1200,0.188,164,target
500,0,0.24,165,off-target
500,0,0.978,165,target
500,200,0.41,165,off-target
500,200,0.113,165,target
500,400,0.959,165,off-target
500,400,0.333,165,target
500,600,0.082,165,off-target
500,600,0.283,165,target
500,800,0.942,165,off-target
500,800,0.02,165,target
500,1000,0.905,165,off-target
500,1000,0.18,165,target
500,1200,0.398,165,off-target
500,1200,0.357,165,target
500,0,0.674,166,off-target
500,0,0.234,166,target
500,200,0.021,166,off-target
500,200,0.253,166,target
500,400,0.656,166,off-target
500,400,0.446,166,target
500,600,0.147,166,off-target
500,600,0.171,166,target
500,800,0.887,166,off-target
500,800,0.395,166,target
500,1000,0.6,166,off-target
500,1000,0.742,166,target
500,1200,0.763,166,off-target
500,1200,0.229,166,target
500,0,0.62,167,off-target
500,0,0.45,167,target
500,200,0.078,167,off-target
500,200,0.579,167,target
500,400,0.218,167,off-target
500,400,0.132,167,target
500,600,0.343,167,off-target
500,600,0.364,167,target
500,800,0.527,167,off-target
500,800,0.751,167,target
500,1000,0.832,167,off-target
500,1000,0.544,167,target
500,1200,0.045,167,off-target
500,1200,0.342,167,target
500,0,0.809,168,off-target
500,0,0.097,168,target
500,200,0.485,168,off-target
500,200,0.818,168,target
500,400,0.243,168,off-target
500,400,0.227,168,target
500,600,0.422,168,off-target
500,600,0.336,168,target
500,800,0.763,168,off-target
500,800,0.394,168,target
500,1000,0.999,168,off-target
500,1000,0.927,168,target
500,1200,0.48,168,off-target
500,1200,0.081,168,target
500,0,0.103,169,off-target
500,0,0.175,169,target
500,200,0.247,169,off-target
500,200,0.462,169,target
500,400,0.101,169,off-target
500,400,0.624,169,target
500,600,0.067,169,off-target
500,600,0.382,169,target
500,800,0.002,169,off-target
500,800,0.877,169,target
500,1000,0.552,169,off-target
500,1000,0.845,169,target
500,1200,0.726,169,off-target
500,1200,0.247,169,target
500,0,0.837,170,off-target
500,0,0.065,170,target
500,200,0.161,170,off-target
500,200,0.468,170,target
500,400,0.863,170,off-target
500,400,0.166,170,target
500,600,0.404,170,off-target
500,600,0.45,170,target
500,800,0.732,170,off-target
500,800,0.97,170,target
500,1000,0.509,170,off-target
500,1000,0.385,170,target
500,1200,0.41,170,off-target
500,1200,0.109,170,target
500,0,0.296,171,off-target
500,0,0.394,171,target
500,200,0.171,171,off-target
500,200,0.84,171,target
500,400,0.106,171,off-target
500,400,0.991,171,target
500,600,0.245,171,off-target
500,600,0.786,171,target
500,800,0.654,171,off-target
500,800,0.26,171,target
500,1000,0.628,171,off-target
500,1000,0.263,171,target
500,1200,0.609,171,off-target
500,1200,0.188,171,target
500,0,0.35,172,off-target
500,0,0.716,172,target
500,200,0.884,172,off-target
500,200,0.495,172,target
500,400,0.98,172,off-target
500,400,0.472,172,target
500,600,0.171,172,off-target
500,600,0.986,172,target
500,800,0.13,172,off-target
500,800,0.334,172,target
500,1000,0.113,172,off-target
500,1000,0.518,172,target
500,1200,0.593,172,off-target
500,1200,0.686,172,target
500,0,0.95,173,off-target
500,0,0.777,173,target
500,200,0.825,173,off-target
500,200,0.251,173,target
500,400,0.378,173,off-target
500,400,0.194,173,target
500,600,0.622,173,off-target
500,600,0.823,173,target
500,800,0.118,173,off-target
500,800,0.428,173,target
500,1000,0.347,173,off-target
500,1000,0.016,173,target
500,1200,0.115,173,off-target
500,1200,0.911,173,target
500,0,0.159,174,off-target
500,0,0.857,174,target
500,200,0.826,174,off-target
500,200,0.446,174,target
500,400,0.424,174,off-target
500,400,0.312,174,target
500,600,0.367,174,off-target
500,600,0.036,174,target
500,800,0.534,174,off-target
500,800,0.176,174,target
500,1000,0.601,174,off-target
500,1000,0.032,174,target
500,1200,0.234,174,off-target
500,1200,0.677,174,target
500,0,0.338,175,off-target
500,0,0.004,175,target
500,200,0.906,175,off-target
500,200,0.816,175,target
500,400,0.099,175,off-target
500,400,0.04,175,target
500,600,0.673,175,off-target
500,600,0.825,175,target
500,800,0.979,175,off-target
500,800,0.971,175,target
500,1000,0.962,175,off-target
500,1000,0.474,175,target
500,1200,0.287,175,off-target
500,1200,0.228,175,target
500,0,0.521,176,off-target
500,0,0.897,176,target
500,200,0.233,176,off-target
500,200,0.771,176,target
500,400,0.338,176,off-target
500,400,0.563,176,target
500,600,0.855,176,off-target
500,600,0.854,176,target
500,800,0.107,176,off-target
500,800,0.756,176,target
500,1000,0.796,176,off-target
500,1000,0.08,176,target
500,1200,0.857,176,off-target
500,1200,0.829,176,target
500,0,0.17,177,off-target
500,0,0.524,177,target
500,200,0.487,177,off-target
500,200,0.17,177,target
500,400,0.209,177,off-target
500,400,0.962,177,target
500,600,0.634,177,off-target
500,600,0.029,177,target
500,800,0.573,177,off-target
500,800,0.054,177,target
500,1000,0.96,177,off-target
500,1000,0.001,177,target
500,1200,0.746,177,off-target
500,1200,0.53,177,target
500,0,0.118,178,off-target
500,0,0.303,178,target
500,200,0.689,178,off-target
500,200,0.712,178,target
500,400,0.748,178,off-target
500,400,0.917,178,target
500,600,0.52,178,off-target
500,600,0.863,178,target
500,800,0.392,178,off-target
500,800,0.276,178,target
500,1000,0.367,178,off-target
500,1000,0.48,178,target
500,1200,0.989,178,off-target
500,1200,0.729,178,target
500,0,0.575,179,off-target
500,0,0.704,179,target
500,200,0.03,179,off-target
500,200,0.237,179,target
500,400,0.453,179,off-target
500,400,0.255,179,target
500,600,0.18,179,off-target
500,600,0.648,179,target
500,800,0.78,179,off-target
500,800,0.394,179,target
500,1000,0.376,179,off-target
500,1000,0.952,179,target
500,1200,0.498,179,off-target
500,1200,0.981,179,target
500,0,0.853,180,off-target
500,0,0.675,180,target
500,200,0.313,180,off-target
500,200,0.12,180,target
500,400,0.67,180,off-target
500,400,0.973,180,target
500,600,0.518,180,off-target
500,600,0.814,180,target
500,800,0.992,180,off-target
500,800,0.898,180,target
500,1000,0.923,180,off-target
500,1000,0.21,180,target
500,1200,0.161,180,off-target
500,1200,0.101,180,target
500,0,0.112,181,off-target
500,0,0.115,181,target
500,200,0.389,181,off-target
500,200,0.012,181,target
500,400,0.638,181,off-target
500,400,0.261,181,target
500,600,0.917,181,off-target
500,600,0.789,181,target
500,800,0.989,181,off-target
500,800,0.024,181,target
500,1000,0.325,181,off-target
500,1000,0.102,181,target
500,1200,0.973,181,off-target
500,1200,0.966,181,target
500,0,0.425,182,off-target
500,0,0.296,182,target
500,200,0.441,182,off-target
500,200,0.515,182,target
500,400,0.381,182,off-target
500,400,0.561,182,target
500,600,0.197,182,off-target
500,600,0.279,182,target
500,800,0.026,182,off-target
500,800,0.834,182,target
500,1000,0.21,182,off-target
500,1000,0.266,182,target
500,1200,0.316,182,off-target
500,1200,0.934,182,target
500,0,0.474,183,off-target
500,0,0.915,183,target
500,200,0.646,183,off-target
500,200,0.221,183,target
500,400,0.029,183,off-target
500,400,0.108,183,target
500,600,0.328,183,off-target
500,600,0.444,183,target
500,800,0.413,183,off-target
500,800,0.716,183,target
500,1000,0.405,183,off-target
500,1000,0.408,183,target
500,1200,0.108,183,off-target
500,1200,0.889,183,target
500,0,0.95,184,off-target
500,0,0.839,184,target
500,200,0.0,184,off-target
500,200,0.376,184,target
500,400,0.594,184,off-target
500,400,0.685,184,target
500,600,0.886,184,off-target
500,600,0.878,184,target
500,800,0.331,184,off-target
500,800,0.585,184,target
500,1000,0.798,184,off-target
500,1000,0.611,184,target
500,1200,0.503,184,off-target
500,1200,0.113,184,target
500,0,0.046,185,off-target
500,0,0.653,185,target
500,200,0.193,185,off-target
500,200,0.954,185,target
500,400,0.81,185,off-target
500,400,0.326,185,target
500,600,0.716,185,off-target
500,600,0.314,185,target
500,800,0.321,185,off-target
500,800,0.759,185,target
500,1000,0.472,185,off-target
500,1000,0.057,185,target
500,1200,0.314,185,off-target
500,1200,0.831,185,target
500,0,0.185,186,off-target
500,0,0.505,186,target
500,200,0.334,186,off-target
500,200,0.713,186,target
500,400,0.951,186,off-target
500,400,0.292,186,target
500,600,0.632,186,off-target
500,600,0.836,186,target
500,800,0.291,186,off-target
500,800,0.999,186,target
500,1000,0.603,186,off-target
500,1000,0.087,186,target
500,1200,0.964,186,off-target
500,1200,0.152,186,target
500,0,0.043,187,off-target
500,0,0.307,187,target
500,200,0.668,187,off-target
500,200,0.54,187,target
500,400,0.563,187,off-target
500,400,0.199,187,target
500,600,0.009,187,off-target
500,600,0.728,187,target
500,800,0.895,187,off-target
500,800,0.475,187,target
500,1000,0.28,187,off-target
500,1000,0.187,187,target
500,1200,0.48,187,off-target
500,1200,0.911,187,target
500,0,0.247,188,off-target
500,0,0.006,188,target
500,200,0.643,188,off-target
500,200,0.449,188,target
500,400,0.209,188,off-target
500,400,0.966,188,target
500,600,0.833,188,off-target
500,600,0.161,188,target
500,800,0.949,188,off-target
500,800,0.258,188,target
500,1000,0.366,188,off-target
500,1000,0.526,188,target
500,1200,0.056,188,off-target
500,1200,0.65,188,target
500,0,0.81,189,off-target
500,0,0.87,189,target
500,200,0.721,189,off-target
500,200,0.304,189,target
500,400,0.683,189,off-target
500,400,0.828,189,target
500,600,0.798,189,off-target
500,600,0.073,189,target
500,800,0.34,189,off-target
500,800,0.481,189,target
500,1000,0.762,189,off-target
500,1000,0.873,189,target
500,1200,0.827,189,off-target
500,1200,0.096,189,target
500,0,0.362,190,off-target
500,0,0.356,190,target
500,200,0.721,190,off-target
500,200,0.291,190,target
500,400,0.514,190,off-target
500,400,0.691,190,target
500,600,0.754,190,off-target
500,600,0.692,190,target
500,800,0.38,190,off-target
500,800,0.768,190,target
500,1000,0.957,190,off-target
500,1000,0.087,190,target
500,1200,0.167,190,off-target
500,1200,0.216,190,target
500,0,0.489,191,off-target
500,0,0.588,191,target
500,200,0.539,191,off-target
500,200,0.774,191,target
500,400,0.868,191,off-target
500,400,0.221,191,target
500,600,0.412,191,off-target
500,600,0.251,191,target
500,800,0.204,191,off-target
500,800,0.487,191,target
500,1000,0.67,191,off-target
500,1000,0.949,191,target
500,1200,0.227,191,off-target
500,1200,0.215,191,target
500,0,0.929,192,off-target
500,0,0.858,192,target
500,200,0.046,192,off-target
500,200,0.021,192,target
500,400,0.991,192,off-target
500,400,0.879,192,target
500,600,0.82,192,off-target
500,600,0.49,192,target
500,800,0.677,192,off-target
500,800,0.402,192,target
500,1000,0.808,192,off-target
500,1000,0.29,192,target
500,1200,0.291,192,off-target
500,1200,0.631,192,target
500,0,0.604,193,off-target
500,0,0.064,193,target
500,200,0.888,193,off-target
500,200,0.24,193,target
500,400,0.757,193,off-target
500,400,0.447,193,target
500,600,0.929,193,off-target
500,600,0.596,193,target
500,800,0.184,193,off-target
500,800,0.628,193,target
500,1000,0.268,193,off-target
500,1000,0.217,193,target
500,1200,0.133,193,off-target
500,1200,0.158,193,target
500,0,0.778,194,off-target
500,0,0.684,194,target
500,200,0.104,194,off-target
500,200,0.453,194,target
500,400,0.222,194,off-target
500,400,0.016,194,target
500,600,0.852,194,off-target
500,600,0.689,194,target
500,800,0.604,194,off-target
500,800,0.558,194,target
500,1000,0.0,194,off-target
500,1000,0.124,194,target
500,1200,0.853,194,off-target
500,1200,0.46,194,target
500,0,0.992,195,off-target
500,0,0.61,195,target
500,200,0.168,195,off-target
500,200,0.287,195,target
500,400,0.899,195,off-target
500,400,0.874,195,target
500,600,0.763,195,off-target
500,600,0.409,195,target
500,800,0.475,195,off-target
500,800,0.08,195,target
500,1000,0.492,195,off-target
500,1000,0.64,195,target
500,1200,0.878,195,off-target
500,1200,0.022,195,target
500,0,0.365,196,off-target
500,0,0.973,196,target
500,200,0.973,196,off-target
500,200,0.525,196,target
500,400,0.939,196,off-target
500,400,0.767,196,target
500,600,0.365,196,off-target
500,600,0.343,196,target
500,800,0.206,196,off-target
500,800,0.84,196,target
500,1000,0.349,196,off-target
500,1000,0.887,196,target
500,1200,0.061,196,off-target
500,1200,0.313,196,target
500,0,0.391,197,off-target
500,0,0.162,197,target
500,200,0.017,197,off-target
500,200,0.0,197,target
500,400,0.09,197,off-target
500,400,0.85,197,target
500,600,0.134,197,off-target
500,600,0.905,197,target
500,800,0.856,197,off-target
500,800,0.226,197,target
500,1000,0.638,197,off-target
500,1000,0.659,197,target
500,1200,0.975,197,off-target
500,1200,0.65,197,target
500,0,0.09,198,off-target
500,0,0.839,198,target
500,200,0.581,198,off-target
500,200,0.083,198,target
500,400,0.73,198,off-target
500,400,0.031,198,target
500,600,0.923,198,off-target
500,600,0.073,198,target
500,800,0.5,198,off-target
500,800,0.276,198,target
500,1000,0.785,198,off-target
500,1000,0.68,198,target
500,1200,0.94,198,off-target
500,1200,0.958,198,target
500,0,0.651,199,off-target
500,0,0.731,199,target
500,200,0.627,199,off-target
500,200,0.826,199,target
500,400,0.212,199,off-target
500,400,0.222,199,target
500,600,0.52,199,off-target
500,600,0.039,199,target
