n,best_std,p_value,seed,type
1000,1.4500000000000002,0.21223470661672908,0,off-target
1000,1.05,0.7927590511860175,0,target
1000,1.05,0.06741573033707865,0,off-target no pert
1000,1.05,0.3920099875156055,0,target no pert
1000,1.5,0.02746566791510612,1,off-target
1000,1.5,0.947565543071161,1,target
1000,1.5,0.5393258426966292,1,off-target no pert
1000,1.5,0.3258426966292135,1,target no pert
1000,0.5,0.009987515605493134,2,off-target
1000,1.2000000000000002,0.5430711610486891,2,target
1000,1.2000000000000002,0.8277153558052435,2,off-target no pert
1000,1.2000000000000002,0.45942571785268416,2,target no pert
1000,1.2000000000000002,0.5617977528089888,3,off-target
1000,0.8500000000000001,0.5780274656679151,3,target
1000,0.8500000000000001,0.383270911360799,3,off-target no pert
1000,0.8500000000000001,0.4606741573033708,3,target no pert
1000,1.35,0.7827715355805244,4,off-target
1000,1.4,0.6878901373283396,4,target
1000,1.4,0.7253433208489388,4,off-target no pert
1000,1.4,0.7428214731585518,4,target no pert
1000,0.5,0.0749063670411985,5,off-target
1000,1.15,0.9700374531835206,5,target
1000,1.15,0.07740324594257178,5,off-target no pert
1000,1.15,0.9126092384519351,5,target no pert
1000,1.4,0.019975031210986267,6,off-target
1000,0.7,0.42696629213483145,6,target
1000,0.7,0.8926342072409488,6,off-target no pert
1000,0.7,0.35081148564294634,6,target no pert
1000,0.8,0.5842696629213483,7,off-target
1000,0.65,0.7765293383270911,7,target
1000,0.65,0.5780274656679151,7,off-target no pert
1000,0.65,0.3682896379525593,7,target no pert
1000,0.5,0.04744069912609238,8,off-target
1000,0.7,0.4943820224719101,8,target
1000,0.7,0.731585518102372,8,off-target no pert
1000,0.7,0.5942571785268415,8,target no pert
1000,1.4500000000000002,0.21972534332084895,9,off-target
1000,1.4,0.15106117353308365,9,target
1000,1.4,0.11735330836454431,9,off-target no pert
1000,1.4,0.2933832709113608,9,target no pert
1000,1.5,0.7340823970037453,10,off-target
1000,0.75,0.9712858926342073,10,target
1000,0.75,0.08364544319600499,10,off-target no pert
1000,0.75,0.50187265917603,10,target no pert
1000,0.75,0.28714107365792757,11,off-target
1000,0.8500000000000001,0.2546816479400749,11,target
1000,0.8500000000000001,0.7815230961298377,11,off-target no pert
1000,0.8500000000000001,0.36704119850187267,11,target no pert
1000,0.5,0.317103620474407,12,off-target
1000,0.95,0.66541822721598,12,target
1000,0.95,0.602996254681648,12,off-target no pert
1000,0.95,0.2272159800249688,12,target no pert
1000,1.4,0.797752808988764,13,off-target
1000,0.8500000000000001,0.5343320848938826,13,target
1000,0.8500000000000001,0.0024968789013732834,13,off-target no pert
1000,0.8500000000000001,0.3545568039950062,13,target no pert
1000,0.5,0.33957553058676654,14,off-target
1000,1.1,0.18352059925093633,14,target
1000,1.1,0.6891385767790262,14,off-target no pert
1000,1.1,0.6716604244694132,14,target no pert
1000,0.75,0.7303370786516854,15,off-target
1000,1.1,0.6491885143570537,15,target
1000,1.1,0.031210986267166042,15,off-target no pert
1000,1.1,0.7378277153558053,15,target no pert
1000,0.8,0.9413233458177278,16,off-target
1000,0.55,0.21098626716604243,16,target
1000,0.55,0.4556803995006242,16,off-target no pert
1000,0.55,0.31835205992509363,16,target no pert
1000,1.35,0.21972534332084895,17,off-target
1000,0.8,0.07865168539325842,17,target
1000,0.8,0.8526841448189763,17,off-target no pert
1000,0.8,0.9850187265917603,17,target no pert
1000,1.1,0.5967540574282147,18,off-target
1000,0.8,0.6928838951310862,18,target
1000,0.8,0.5905118601747815,18,off-target no pert
1000,0.8,0.7378277153558053,18,target no pert
1000,1.5,0.14606741573033707,19,off-target
1000,0.6,0.8739076154806492,19,target
1000,0.6,0.20724094881398253,19,off-target no pert
1000,0.6,0.1772784019975031,19,target no pert
1000,0.5,0.12983770287141075,20,off-target
1000,1.1,0.8801498127340824,20,target
1000,1.1,0.8826466916354557,20,off-target no pert
1000,1.1,0.7765293383270911,20,target no pert
1000,1.5,0.14107365792759052,21,off-target
1000,0.8,0.5568039950062422,21,target
1000,0.8,0.4918851435705368,21,off-target no pert
1000,0.8,0.8876404494382022,21,target no pert
1000,0.95,0.35830212234706615,22,off-target
1000,0.9,0.766541822721598,22,target
1000,0.9,0.5355805243445693,22,off-target no pert
1000,0.9,0.8339575530586767,22,target no pert
1000,1.4,0.10486891385767791,23,off-target
1000,0.55,0.40823970037453183,23,target
1000,0.55,0.18851435705368288,23,off-target no pert
1000,0.55,0.5343320848938826,23,target no pert
1000,0.6,0.616729088639201,24,off-target
1000,1.25,0.5068664169787765,24,target
1000,1.25,0.4943820224719101,24,off-target no pert
1000,1.25,0.5480649188514357,24,target no pert
1000,1.4500000000000002,0.02871410736579276,25,off-target
1000,0.8,0.7640449438202247,25,target
1000,0.8,0.8539325842696629,25,off-target no pert
1000,0.8,0.4794007490636704,25,target no pert
1000,1.5,0.0024968789013732834,26,off-target
1000,1.1,0.8077403245942572,26,target
1000,1.1,0.2671660424469413,26,off-target no pert
1000,1.1,0.6042446941323346,26,target no pert
1000,1.3,0.2746566791510612,27,off-target
1000,0.55,0.44569288389513106,27,target
1000,0.55,0.31835205992509363,27,off-target no pert
1000,0.55,0.25593008739076156,27,target no pert
1000,0.5,0.9500624219725343,28,off-target
1000,1.2000000000000002,0.15106117353308365,28,target
1000,1.2000000000000002,0.5742821473158551,28,off-target no pert
1000,1.2000000000000002,0.9138576779026217,28,target no pert
1000,1.4500000000000002,0.07615480649188515,29,off-target
1000,0.8500000000000001,0.8813982521847691,29,target
1000,0.8500000000000001,0.1772784019975031,29,off-target no pert
1000,0.8500000000000001,0.2858926342072409,29,target no pert
1000,1.5,0.12109862671660425,30,off-target
1000,0.7,0.2746566791510612,30,target
1000,0.7,0.2833957553058677,30,off-target no pert
1000,0.7,0.704119850187266,30,target no pert
1000,0.7,0.8876404494382022,31,off-target
1000,0.7,0.7752808988764045,31,target
1000,0.7,0.5230961298377028,31,off-target no pert
1000,0.7,0.03245942571785269,31,target no pert
1000,0.5,0.6716604244694132,32,off-target
1000,1.1,0.8027465667915106,32,target
1000,1.1,0.12484394506866417,32,off-target no pert
1000,1.1,0.8114856429463171,32,target no pert
1000,0.5,0.10611735330836454,33,off-target
1000,0.7,0.43820224719101125,33,target
1000,0.7,0.052434456928838954,33,off-target no pert
1000,0.7,0.7191011235955056,33,target no pert
1000,1.5,0.09238451935081149,34,off-target
1000,0.7,0.682896379525593,34,target
1000,0.7,0.09363295880149813,34,off-target no pert
1000,0.7,0.6679151061173533,34,target no pert
1000,0.5,0.1760299625468165,35,off-target
1000,1.35,0.6766541822721598,35,target
1000,1.35,0.10112359550561797,35,off-target no pert
1000,1.35,0.13607990012484394,35,target no pert
1000,0.5,0.17478152309612985,36,off-target
1000,1.4,0.07365792759051186,36,target
1000,1.4,0.008739076154806492,36,off-target no pert
1000,1.4,0.4606741573033708,36,target no pert
1000,0.5,0.6229712858926342,37,off-target
1000,0.95,0.9076154806491885,37,target
1000,0.95,0.9088639200998752,37,off-target no pert
1000,0.95,0.004993757802746567,37,target no pert
1000,0.5,0.4581772784019975,38,off-target
1000,0.55,0.7690387016229713,38,target
1000,0.55,0.7328339575530587,38,off-target no pert
1000,0.55,0.30586766541822724,38,target no pert
1000,0.5,0.38701622971285893,39,off-target
1000,0.65,0.6354556803995006,39,target
1000,0.65,0.7091136079900124,39,off-target no pert
1000,0.65,0.21098626716604243,39,target no pert
1000,0.5,0.21598002496878901,40,off-target
1000,0.6,0.8002496878901373,40,target
1000,0.6,0.30087390761548066,40,off-target no pert
1000,0.6,0.6454431960049938,40,target no pert
1000,1.3,0.1797752808988764,41,off-target
1000,1.15,0.5617977528089888,41,target
1000,1.15,0.7153558052434457,41,off-target no pert
1000,1.15,0.4107365792759051,41,target no pert
1000,0.5,0.6691635455680399,42,off-target
1000,0.9,0.6017478152309613,42,target
1000,0.9,0.6354556803995006,42,off-target no pert
1000,0.9,0.15980024968789014,42,target no pert
1000,0.5,0.40324594257178525,43,off-target
1000,0.65,0.6754057428214731,43,target
1000,0.65,0.3707865168539326,43,off-target no pert
1000,0.65,0.4044943820224719,43,target no pert
1000,1.4500000000000002,0.18352059925093633,44,off-target
1000,1.3,0.83270911360799,44,target
1000,1.3,0.13607990012484394,44,off-target no pert
1000,1.3,0.36079900124843944,44,target no pert
1000,1.4500000000000002,0.4232209737827715,45,off-target
1000,0.9,0.1523096129837703,45,target
1000,0.9,0.5642946317103621,45,off-target no pert
1000,0.9,0.4019975031210986,45,target no pert
1000,1.1,0.1285892634207241,46,off-target
1000,0.7,0.6666666666666666,46,target
1000,0.7,0.4107365792759051,46,off-target no pert
1000,0.7,0.36953807740324596,46,target no pert
1000,1.5,0.20848938826466917,47,off-target
1000,1.0,0.762796504369538,47,target
1000,1.0,0.5767790262172284,47,off-target no pert
1000,1.0,0.2421972534332085,47,target no pert
1000,1.5,0.05867665418227216,48,off-target
1000,0.6,0.784019975031211,48,target
1000,0.6,0.17103620474406991,48,off-target no pert
1000,0.6,0.5218476903870163,48,target no pert
1000,0.5,0.8901373283395755,49,off-target
1000,0.55,0.2247191011235955,49,target
1000,0.55,0.24968789013732834,49,off-target no pert
1000,0.55,0.45692883895131087,49,target no pert
