n,t,p_value,seed,type
500,5,0.0,107,off-target
500,5,0.124,107,target
500,10,0.0,107,off-target
500,10,0.141,107,target
500,15,0.0,107,off-target
500,15,0.12,107,target
500,20,0.0,107,off-target
500,20,0.205,107,target
500,0,0.355,108,off-target
500,0,0.178,108,target
500,5,0.001,108,off-target
500,5,0.142,108,target
500,10,0.0,108,off-target
500,10,0.086,108,target
500,15,0.0,108,off-target
500,15,0.12,108,target
500,20,0.0,108,off-target
500,20,0.148,108,target
500,0,0.278,109,off-target
500,0,0.419,109,target
500,5,0.0,109,off-target
500,5,0.69,109,target
500,10,0.0,109,off-target
500,10,0.79,109,target
500,15,0.0,109,off-target
500,15,0.166,109,target
500,20,0.003,109,off-target
500,20,0.42,109,target
500,0,0.825,110,off-target
500,0,0.145,110,target
500,5,0.006,110,off-target
500,5,0.199,110,target
500,10,0.001,110,off-target
500,10,0.22,110,target
500,15,0.0,110,off-target
500,15,0.097,110,target
500,20,0.0,110,off-target
500,20,0.103,110,target
500,0,0.269,111,off-target
500,0,0.339,111,target
500,5,0.0,111,off-target
500,5,0.213,111,target
500,10,0.0,111,off-target
500,10,0.573,111,target
500,15,0.0,111,off-target
500,15,0.522,111,target
500,20,0.0,111,off-target
500,20,0.46,111,target
500,0,0.782,112,off-target
500,0,0.324,112,target
500,5,0.002,112,off-target
500,5,0.416,112,target
500,10,0.0,112,off-target
500,10,0.444,112,target
500,15,0.0,112,off-target
500,15,0.129,112,target
500,20,0.0,112,off-target
500,20,0.32,112,target
500,0,0.373,113,off-target
500,0,0.677,113,target
500,5,0.0,113,off-target
500,5,0.355,113,target
500,10,0.007,113,off-target
500,10,0.418,113,target
500,15,0.0,113,off-target
500,15,0.94,113,target
500,20,0.005,113,off-target
500,20,0.574,113,target
500,0,0.234,114,off-target
500,0,0.073,114,target
500,5,0.0,114,off-target
500,5,0.104,114,target
500,10,0.005,114,off-target
500,10,0.067,114,target
500,15,0.0,114,off-target
500,15,0.121,114,target
500,20,0.0,114,off-target
500,20,0.09,114,target
500,0,0.428,115,off-target
500,0,0.341,115,target
500,5,0.002,115,off-target
500,5,0.279,115,target
500,10,0.0,115,off-target
500,10,0.339,115,target
500,15,0.0,115,off-target
500,15,0.358,115,target
500,20,0.0,115,off-target
500,20,0.335,115,target
500,0,0.526,116,off-target
500,0,0.984,116,target
500,5,0.0,116,off-target
500,5,0.867,116,target
500,10,0.0,116,off-target
500,10,0.944,116,target
500,15,0.0,116,off-target
500,15,0.985,116,target
500,20,0.001,116,off-target
500,20,0.427,116,target
500,0,0.337,117,off-target
500,0,0.981,117,target
500,5,0.0,117,off-target
500,5,0.99,117,target
500,10,0.0,117,off-target
500,10,0.714,117,target
500,15,0.0,117,off-target
500,15,0.766,117,target
500,20,0.001,117,off-target
500,20,0.994,117,target
500,0,0.289,118,off-target
500,0,0.354,118,target
500,5,0.0,118,off-target
500,5,0.315,118,target
500,10,0.0,118,off-target
500,10,0.191,118,target
500,15,0.0,118,off-target
500,15,0.272,118,target
500,20,0.0,118,off-target
500,20,0.367,118,target
500,0,0.243,119,off-target
500,0,0.113,119,target
500,5,0.0,119,off-target
500,5,0.166,119,target
500,10,0.0,119,off-target
500,10,0.289,119,target
500,15,0.0,119,off-target
500,15,0.251,119,target
500,20,0.0,119,off-target
500,20,0.357,119,target
500,0,0.205,120,off-target
500,0,0.251,120,target
500,5,0.0,120,off-target
500,5,0.269,120,target
500,10,0.0,120,off-target
500,10,0.059,120,target
500,15,0.0,120,off-target
500,15,0.155,120,target
500,20,0.0,120,off-target
500,20,0.466,120,target
500,0,0.213,121,off-target
500,0,0.883,121,target
500,5,0.01,121,off-target
500,5,0.907,121,target
500,10,0.008,121,off-target
500,10,0.895,121,target
500,15,0.002,121,off-target
500,15,0.992,121,target
500,20,0.0,121,off-target
500,20,0.932,121,target
500,0,0.677,122,off-target
500,0,0.842,122,target
500,5,0.0,122,off-target
500,5,0.506,122,target
500,10,0.0,122,off-target
500,10,0.62,122,target
500,15,0.001,122,off-target
500,15,0.568,122,target
500,20,0.0,122,off-target
500,20,0.647,122,target
500,0,0.275,123,off-target
500,0,0.554,123,target
500,5,0.0,123,off-target
500,5,0.494,123,target
500,10,0.0,123,off-target
500,10,0.568,123,target
500,15,0.0,123,off-target
500,15,0.45,123,target
500,20,0.0,123,off-target
500,20,0.829,123,target
500,0,0.977,124,off-target
500,0,0.272,124,target
500,5,0.043,124,off-target
500,5,0.775,124,target
500,10,0.0,124,off-target
500,10,0.15,124,target
500,15,0.0,124,off-target
500,15,0.612,124,target
500,20,0.004,124,off-target
500,20,0.195,124,target
500,0,0.289,125,off-target
500,0,0.972,125,target
500,5,0.0,125,off-target
500,5,0.943,125,target
500,10,0.0,125,off-target
500,10,0.884,125,target
500,15,0.0,125,off-target
500,15,0.876,125,target
500,20,0.0,125,off-target
500,20,0.96,125,target
500,0,0.25,126,off-target
500,0,0.418,126,target
500,5,0.0,126,off-target
500,5,0.348,126,target
500,10,0.007,126,off-target
500,10,0.313,126,target
500,15,0.118,126,off-target
500,15,0.138,126,target
500,20,0.007,126,off-target
500,20,0.301,126,target
500,0,0.256,127,off-target
500,0,0.412,127,target
500,5,0.0,127,off-target
500,5,0.298,127,target
500,10,0.0,127,off-target
500,10,0.556,127,target
500,15,0.0,127,off-target
500,15,0.544,127,target
500,20,0.0,127,off-target
500,20,0.46,127,target
500,0,0.254,128,off-target
500,0,0.68,128,target
500,5,0.0,128,off-target
500,5,0.686,128,target
500,10,0.0,128,off-target
500,10,0.945,128,target
500,15,0.0,128,off-target
500,15,0.558,128,target
500,20,0.0,128,off-target
500,20,0.911,128,target
500,0,0.449,129,off-target
500,0,0.46,129,target
500,5,0.0,129,off-target
500,5,0.644,129,target
500,10,0.002,129,off-target
500,10,0.609,129,target
500,15,0.0,129,off-target
500,15,0.875,129,target
500,20,0.0,129,off-target
500,20,0.948,129,target
500,0,0.545,130,off-target
500,0,0.456,130,target
500,5,0.0,130,off-target
500,5,0.398,130,target
500,10,0.0,130,off-target
500,10,0.457,130,target
500,15,0.0,130,off-target
500,15,0.39,130,target
500,20,0.002,130,off-target
500,20,0.536,130,target
500,0,0.756,131,off-target
500,0,0.724,131,target
500,5,0.002,131,off-target
500,5,0.301,131,target
500,10,0.0,131,off-target
500,10,0.507,131,target
500,15,0.0,131,off-target
500,15,0.829,131,target
500,20,0.0,131,off-target
500,20,0.722,131,target
500,0,0.472,132,off-target
500,0,0.781,132,target
500,5,0.001,132,off-target
500,5,0.739,132,target
500,10,0.0,132,off-target
500,10,0.257,132,target
500,15,0.0,132,off-target
500,15,0.583,132,target
500,20,0.0,132,off-target
500,20,0.616,132,target
500,0,0.15,133,off-target
500,0,0.733,133,target
500,5,0.0,133,off-target
500,5,0.639,133,target
500,10,0.0,133,off-target
500,10,0.96,133,target
500,15,0.0,133,off-target
500,15,0.685,133,target
500,20,0.0,133,off-target
500,20,0.737,133,target
500,0,0.457,134,off-target
500,0,0.666,134,target
500,5,0.003,134,off-target
500,5,0.55,134,target
500,10,0.0,134,off-target
500,10,0.758,134,target
500,15,0.003,134,off-target
500,15,0.705,134,target
500,20,0.0,134,off-target
500,20,0.159,134,target
500,0,0.579,135,off-target
500,0,0.866,135,target
500,5,0.001,135,off-target
500,5,0.698,135,target
500,10,0.001,135,off-target
500,10,0.59,135,target
500,15,0.0,135,off-target
500,15,0.709,135,target
500,20,0.001,135,off-target
500,20,0.696,135,target
500,0,0.272,136,off-target
500,0,0.711,136,target
500,5,0.001,136,off-target
500,5,0.743,136,target
500,10,0.0,136,off-target
500,10,0.585,136,target
500,15,0.013,136,off-target
500,15,0.752,136,target
500,20,0.0,136,off-target
500,20,0.905,136,target
500,0,0.1,137,off-target
500,0,0.966,137,target
500,5,0.0,137,off-target
500,5,0.602,137,target
500,10,0.0,137,off-target
500,10,0.944,137,target
500,15,0.0,137,off-target
500,15,0.992,137,target
500,20,0.0,137,off-target
500,20,0.964,137,target
500,0,0.934,138,off-target
500,0,0.747,138,target
500,5,0.002,138,off-target
500,5,0.296,138,target
500,10,0.0,138,off-target
500,10,0.643,138,target
500,15,0.0,138,off-target
500,15,0.698,138,target
500,20,0.0,138,off-target
500,20,0.575,138,target
500,0,0.749,139,off-target
500,0,0.901,139,target
500,5,0.0,139,off-target
500,5,0.74,139,target
500,10,0.0,139,off-target
500,10,0.942,139,target
500,15,0.0,139,off-target
500,15,0.896,139,target
500,20,0.0,139,off-target
500,20,0.896,139,target
500,0,0.392,140,off-target
500,0,0.366,140,target
500,5,0.0,140,off-target
500,5,0.466,140,target
500,10,0.0,140,off-target
500,10,0.274,140,target
500,15,0.0,140,off-target
500,15,0.444,140,target
500,20,0.0,140,off-target
500,20,0.489,140,target
500,0,0.021,141,off-target
500,0,0.208,141,target
500,5,0.001,141,off-target
500,5,0.184,141,target
500,10,0.001,141,off-target
500,10,0.259,141,target
500,15,0.0,141,off-target
500,15,0.242,141,target
500,20,0.001,141,off-target
500,20,0.226,141,target
500,0,0.639,142,off-target
500,0,0.921,142,target
500,5,0.0,142,off-target
500,5,0.949,142,target
500,10,0.0,142,off-target
500,10,0.797,142,target
500,15,0.0,142,off-target
500,15,0.856,142,target
500,20,0.0,142,off-target
500,20,0.825,142,target
500,0,0.079,143,off-target
500,0,0.268,143,target
500,5,0.0,143,off-target
500,5,0.548,143,target
500,10,0.0,143,off-target
500,10,0.555,143,target
500,15,0.0,143,off-target
500,15,0.701,143,target
500,20,0.0,143,off-target
500,20,0.823,143,target
500,0,0.321,144,off-target
500,0,0.421,144,target
500,5,0.0,144,off-target
500,5,0.502,144,target
500,10,0.0,144,off-target
500,10,0.149,144,target
500,15,0.0,144,off-target
500,15,0.466,144,target
500,20,0.0,144,off-target
500,20,0.667,144,target
500,0,0.857,145,off-target
500,0,0.698,145,target
500,5,0.0,145,off-target
500,5,0.506,145,target
500,10,0.0,145,off-target
500,10,0.229,145,target
500,15,0.002,145,off-target
500,15,0.51,145,target
500,20,0.0,145,off-target
500,20,0.734,145,target
500,0,0.279,146,off-target
500,0,0.882,146,target
500,5,0.0,146,off-target
500,5,0.251,146,target
500,10,0.0,146,off-target
500,10,0.973,146,target
500,15,0.0,146,off-target
500,15,0.995,146,target
500,20,0.0,146,off-target
500,20,0.937,146,target
500,0,0.73,147,off-target
500,0,0.159,147,target
500,5,0.001,147,off-target
500,5,0.259,147,target
500,10,0.0,147,off-target
500,10,0.196,147,target
500,15,0.0,147,off-target
500,15,0.093,147,target
500,20,0.0,147,off-target
500,20,0.206,147,target
500,0,0.23,148,off-target
500,0,0.622,148,target
500,5,0.0,148,off-target
500,5,0.565,148,target
500,10,0.0,148,off-target
500,10,0.68,148,target
500,15,0.0,148,off-target
500,15,0.379,148,target
500,20,0.0,148,off-target
500,20,0.766,148,target
500,0,0.661,149,off-target
500,0,0.404,149,target
500,5,0.0,149,off-target
500,5,0.437,149,target
500,10,0.0,149,off-target
500,10,0.85,149,target
500,15,0.0,149,off-target
500,15,0.711,149,target
500,20,0.0,149,off-target
500,20,0.125,149,target
500,0,0.745,150,off-target
500,0,0.304,150,target
500,5,0.0,150,off-target
500,5,0.152,150,target
500,10,0.0,150,off-target
500,10,0.174,150,target
500,15,0.006,150,off-target
500,15,0.056,150,target
500,20,0.0,150,off-target
500,20,0.095,150,target
500,0,0.449,151,off-target
500,0,0.79,151,target
500,5,0.0,151,off-target
500,5,0.917,151,target
500,10,0.0,151,off-target
500,10,0.786,151,target
500,15,0.0,151,off-target
500,15,0.125,151,target
500,20,0.0,151,off-target
500,20,0.864,151,target
500,0,0.729,152,off-target
500,0,0.274,152,target
500,5,0.004,152,off-target
500,5,0.265,152,target
500,10,0.047,152,off-target
500,10,0.356,152,target
500,15,0.003,152,off-target
500,15,0.442,152,target
500,20,0.002,152,off-target
500,20,0.503,152,target
500,0,0.603,153,off-target
500,0,0.409,153,target
500,5,0.0,153,off-target
500,5,0.124,153,target
500,10,0.0,153,off-target
500,10,0.489,153,target
500,15,0.0,153,off-target
500,15,0.15,153,target
500,20,0.0,153,off-target
500,20,0.451,153,target
500,0,0.082,154,off-target
500,0,0.247,154,target
500,5,0.0,154,off-target
500,5,0.214,154,target
500,10,0.0,154,off-target
500,10,0.184,154,target
500,15,0.0,154,off-target
500,15,0.415,154,target
500,20,0.0,154,off-target
500,20,0.538,154,target
500,0,0.999,155,off-target
500,0,0.839,155,target
500,5,0.0,155,off-target
500,5,0.21,155,target
500,10,0.0,155,off-target
500,10,0.586,155,target
500,15,0.0,155,off-target
500,15,0.948,155,target
500,20,0.0,155,off-target
500,20,0.699,155,target
500,0,0.267,156,off-target
500,0,0.183,156,target
500,5,0.0,156,off-target
500,5,0.898,156,target
500,10,0.0,156,off-target
500,10,0.576,156,target
500,15,0.0,156,off-target
500,15,0.293,156,target
500,20,0.0,156,off-target
500,20,0.571,156,target
500,0,0.958,157,off-target
500,0,0.314,157,target
500,5,0.002,157,off-target
500,5,0.587,157,target
500,10,0.0,157,off-target
500,10,0.815,157,target
500,15,0.001,157,off-target
500,15,0.676,157,target
500,20,0.002,157,off-target
500,20,0.757,157,target
500,0,0.168,158,off-target
500,0,0.166,158,target
500,5,0.001,158,off-target
500,5,0.114,158,target
500,10,0.0,158,off-target
500,10,0.151,158,target
500,15,0.0,158,off-target
500,15,0.112,158,target
500,20,0.0,158,off-target
500,20,0.161,158,target
500,0,0.268,159,off-target
500,0,0.939,159,target
500,5,0.0,159,off-target
500,5,0.903,159,target
500,10,0.0,159,off-target
500,10,0.797,159,target
500,15,0.0,159,off-target
500,15,0.861,159,target
500,20,0.0,159,off-target
500,20,0.918,159,target
500,0,0.813,160,off-target
500,0,0.032,160,target
500,5,0.015,160,off-target
500,5,0.079,160,target
500,10,0.003,160,off-target
500,10,0.046,160,target
500,15,0.004,160,off-target
500,15,0.169,160,target
500,20,0.008,160,off-target
500,20,0.026,160,target
500,0,0.037,161,off-target
500,0,0.482,161,target
500,5,0.0,161,off-target
500,5,0.741,161,target
500,10,0.0,161,off-target
500,10,0.378,161,target
500,15,0.0,161,off-target
500,15,0.17,161,target
500,20,0.0,161,off-target
500,20,0.33,161,target
500,0,0.579,162,off-target
500,0,0.528,162,target
500,5,0.005,162,off-target
500,5,0.346,162,target
500,10,0.0,162,off-target
500,10,0.802,162,target
500,15,0.001,162,off-target
500,15,0.611,162,target
500,20,0.041,162,off-target
500,20,0.891,162,target
500,0,0.208,163,off-target
500,0,0.817,163,target
500,5,0.0,163,off-target
500,5,0.51,163,target
500,10,0.0,163,off-target
500,10,0.822,163,target
500,15,0.0,163,off-target
500,15,0.912,163,target
500,20,0.0,163,off-target
500,20,0.787,163,target
500,0,0.979,164,off-target
500,0,0.046,164,target
500,5,0.002,164,off-target
500,5,0.037,164,target
500,10,0.0,164,off-target
500,10,0.076,164,target
500,15,0.0,164,off-target
500,15,0.064,164,target
500,20,0.001,164,off-target
500,20,0.066,164,target
500,0,0.906,165,off-target
500,0,0.54,165,target
500,5,0.043,165,off-target
500,5,0.482,165,target
500,10,0.0,165,off-target
500,10,0.335,165,target
500,15,0.0,165,off-target
500,15,0.652,165,target
500,20,0.001,165,off-target
500,20,0.531,165,target
500,0,0.021,166,off-target
500,0,0.288,166,target
500,5,0.0,166,off-target
500,5,0.03,166,target
500,10,0.0,166,off-target
500,10,0.181,166,target
500,15,0.0,166,off-target
500,15,0.2,166,target
500,20,0.0,166,off-target
500,20,0.691,166,target
500,0,0.131,167,off-target
500,0,0.477,167,target
500,5,0.0,167,off-target
500,5,0.439,167,target
500,10,0.0,167,off-target
500,10,0.167,167,target
500,15,0.0,167,off-target
500,15,0.108,167,target
500,20,0.0,167,off-target
500,20,0.38,167,target
500,0,0.516,168,off-target
500,0,0.773,168,target
500,5,0.0,168,off-target
500,5,0.313,168,target
500,10,0.0,168,off-target
500,10,0.417,168,target
500,15,0.0,168,off-target
500,15,0.786,168,target
500,20,0.0,168,off-target
500,20,0.797,168,target
500,0,0.079,169,off-target
500,0,0.147,169,target
500,5,0.0,169,off-target
500,5,0.596,169,target
500,10,0.0,169,off-target
500,10,0.49,169,target
500,15,0.0,169,off-target
500,15,0.181,169,target
500,20,0.0,169,off-target
500,20,0.301,169,target
500,0,0.897,170,off-target
500,0,0.4,170,target
500,5,0.001,170,off-target
500,5,0.458,170,target
500,10,0.0,170,off-target
500,10,0.356,170,target
500,15,0.001,170,off-target
500,15,0.368,170,target
500,20,0.0,170,off-target
500,20,0.783,170,target
500,0,0.863,171,off-target
500,0,0.422,171,target
500,5,0.0,171,off-target
500,5,0.347,171,target
500,10,0.0,171,off-target
500,10,0.373,171,target
500,15,0.003,171,off-target
500,15,0.274,171,target
500,20,0.0,171,off-target
500,20,0.372,171,target
500,0,0.224,172,off-target
500,0,0.373,172,target
500,5,0.0,172,off-target
500,5,0.45,172,target
500,10,0.0,172,off-target
500,10,0.417,172,target
500,15,0.0,172,off-target
500,15,0.497,172,target
500,20,0.0,172,off-target
500,20,0.329,172,target
500,0,0.965,173,off-target
500,0,0.198,173,target
500,5,0.002,173,off-target
500,5,0.183,173,target
500,10,0.0,173,off-target
500,10,0.367,173,target
500,15,0.0,173,off-target
500,15,0.075,173,target
500,20,0.0,173,off-target
500,20,0.426,173,target
500,0,0.446,174,off-target
500,0,0.949,174,target
500,5,0.0,174,off-target
500,5,0.782,174,target
500,10,0.0,174,off-target
500,10,0.851,174,target
500,15,0.0,174,off-target
500,15,0.179,174,target
500,20,0.0,174,off-target
500,20,0.944,174,target
500,0,0.59,175,off-target
500,0,0.084,175,target
500,5,0.001,175,off-target
500,5,0.374,175,target
500,10,0.0,175,off-target
500,10,0.297,175,target
500,15,0.0,175,off-target
500,15,0.38,175,target
500,20,0.0,175,off-target
500,20,0.181,175,target
500,0,0.632,176,off-target
500,0,0.974,176,target
500,5,0.0,176,off-target
500,5,0.994,176,target
500,10,0.001,176,off-target
500,10,0.968,176,target
500,15,0.0,176,off-target
500,15,0.499,176,target
500,20,0.002,176,off-target
500,20,0.896,176,target
500,0,0.299,177,off-target
500,0,0.945,177,target
500,5,0.0,177,off-target
500,5,0.421,177,target
500,10,0.0,177,off-target
500,10,0.951,177,target
500,15,0.0,177,off-target
500,15,0.912,177,target
500,20,0.0,177,off-target
500,20,0.935,177,target
500,0,0.794,178,off-target
500,0,0.359,178,target
500,5,0.0,178,off-target
500,5,0.562,178,target
500,10,0.001,178,off-target
500,10,0.109,178,target
500,15,0.001,178,off-target
500,15,0.708,178,target
500,20,0.0,178,off-target
500,20,0.616,178,target
500,0,0.042,179,off-target
500,0,0.812,179,target
500,5,0.0,179,off-target
500,5,0.625,179,target
500,10,0.0,179,off-target
500,10,0.908,179,target
500,15,0.0,179,off-target
500,15,0.917,179,target
500,20,0.0,179,off-target
500,20,0.78,179,target
500,0,0.891,180,off-target
500,0,0.041,180,target
500,5,0.0,180,off-target
500,5,0.016,180,target
500,10,0.0,180,off-target
500,10,0.019,180,target
500,15,0.0,180,off-target
500,15,0.015,180,target
500,20,0.0,180,off-target
500,20,0.032,180,target
500,0,0.001,181,off-target
500,0,0.956,181,target
500,5,0.0,181,off-target
500,5,0.741,181,target
500,10,0.0,181,off-target
500,10,0.867,181,target
500,15,0.0,181,off-target
500,15,0.793,181,target
500,20,0.0,181,off-target
500,20,0.5,181,target
500,0,0.748,182,off-target
500,0,0.099,182,target
500,5,0.0,182,off-target
500,5,0.164,182,target
500,10,0.0,182,off-target
500,10,0.188,182,target
500,15,0.0,182,off-target
500,15,0.106,182,target
500,20,0.0,182,off-target
500,20,0.116,182,target
500,0,0.317,183,off-target
500,0,0.366,183,target
500,5,0.0,183,off-target
500,5,0.67,183,target
500,10,0.0,183,off-target
500,10,0.761,183,target
500,15,0.0,183,off-target
500,15,0.642,183,target
500,20,0.0,183,off-target
500,20,0.121,183,target
500,0,0.329,184,off-target
500,0,0.372,184,target
500,5,0.0,184,off-target
500,5,0.37,184,target
500,10,0.0,184,off-target
500,10,0.287,184,target
500,15,0.0,184,off-target
500,15,0.209,184,target
500,20,0.0,184,off-target
500,20,0.358,184,target
500,0,0.278,185,off-target
500,0,0.36,185,target
500,5,0.0,185,off-target
500,5,0.777,185,target
500,10,0.0,185,off-target
500,10,0.811,185,target
500,15,0.0,185,off-target
500,15,0.563,185,target
500,20,0.0,185,off-target
500,20,0.898,185,target
500,0,0.498,186,off-target
500,0,0.58,186,target
500,5,0.0,186,off-target
500,5,0.598,186,target
500,10,0.0,186,off-target
500,10,0.493,186,target
500,15,0.0,186,off-target
500,15,0.847,186,target
500,20,0.002,186,off-target
500,20,0.944,186,target
500,0,0.656,187,off-target
500,0,0.159,187,target
500,5,0.008,187,off-target
500,5,0.137,187,target
500,10,0.003,187,off-target
500,10,0.027,187,target
500,15,0.0,187,off-target
500,15,0.176,187,target
500,20,0.0,187,off-target
500,20,0.183,187,target
500,0,0.097,188,off-target
500,0,0.123,188,target
500,5,0.0,188,off-target
500,5,0.281,188,target
500,10,0.0,188,off-target
500,10,0.205,188,target
500,15,0.0,188,off-target
500,15,0.228,188,target
500,20,0.002,188,off-target
500,20,0.029,188,target
500,0,0.437,189,off-target
500,0,0.205,189,target
500,5,0.001,189,off-target
500,5,0.488,189,target
500,10,0.0,189,off-target
500,10,0.695,189,target
500,15,0.0,189,off-target
500,15,0.629,189,target
500,20,0.0,189,off-target
500,20,0.404,189,target
500,0,0.425,190,off-target
500,0,0.452,190,target
500,5,0.003,190,off-target
500,5,0.776,190,target
500,10,0.0,190,off-target
500,10,0.945,190,target
500,15,0.0,190,off-target
500,15,0.802,190,target
500,20,0.004,190,off-target
500,20,0.938,190,target
500,0,0.715,191,off-target
500,0,0.147,191,target
500,5,0.0,191,off-target
500,5,0.302,191,target
500,10,0.0,191,off-target
500,10,0.3,191,target
500,15,0.0,191,off-target
500,15,0.398,191,target
500,20,0.0,191,off-target
500,20,0.356,191,target
500,0,0.816,192,off-target
500,0,0.642,192,target
500,5,0.0,192,off-target
500,5,0.528,192,target
500,10,0.0,192,off-target
500,10,0.541,192,target
500,15,0.0,192,off-target
500,15,0.619,192,target
500,20,0.0,192,off-target
500,20,0.796,192,target
500,0,0.887,193,off-target
500,0,0.017,193,target
500,5,0.0,193,off-target
500,5,0.039,193,target
500,10,0.0,193,off-target
500,10,0.058,193,target
500,15,0.0,193,off-target
500,15,0.084,193,target
500,20,0.0,193,off-target
500,20,0.072,193,target
500,0,0.23,194,off-target
500,0,0.818,194,target
500,5,0.001,194,off-target
500,5,0.874,194,target
500,10,0.0,194,off-target
500,10,0.911,194,target
500,15,0.0,194,off-target
500,15,0.919,194,target
500,20,0.0,194,off-target
500,20,0.811,194,target
500,0,0.51,195,off-target
500,0,0.6,195,target
500,5,0.0,195,off-target
500,5,0.791,195,target
500,10,0.0,195,off-target
500,10,0.765,195,target
500,15,0.001,195,off-target
500,15,0.132,195,target
500,20,0.0,195,off-target
500,20,0.578,195,target
500,0,0.131,196,off-target
500,0,0.492,196,target
500,5,0.0,196,off-target
500,5,0.343,196,target
500,10,0.0,196,off-target
500,10,0.264,196,target
500,15,0.0,196,off-target
500,15,0.773,196,target
500,20,0.0,196,off-target
500,20,0.33,196,target
500,0,0.063,197,off-target
500,0,0.083,197,target
500,5,0.0,197,off-target
500,5,0.044,197,target
500,10,0.0,197,off-target
500,10,0.136,197,target
500,15,0.0,197,off-target
500,15,0.075,197,target
500,20,0.0,197,off-target
500,20,0.046,197,target
500,0,0.408,198,off-target
500,0,0.32,198,target
500,5,0.0,198,off-target
500,5,0.841,198,target
500,10,0.0,198,off-target
500,10,0.699,198,target
500,15,0.0,198,off-target
500,15,0.969,198,target
500,20,0.003,198,off-target
500,20,0.935,198,target
500,0,0.691,199,off-target
500,0,0.362,199,target
500,5,0.017,199,off-target
500,5,0.182,199,target
500,10,0.0,199,off-target
500,10,0.276,199,target
500,15,0.0,199,off-target
500,15,0.185,199,target
500,20,0.0,199,off-target
500,20,0.37,199,target
500,0,0.514,200,off-target
500,0,0.671,200,target
500,5,0.0,200,off-target
500,5,0.646,200,target
500,10,0.0,200,off-target
500,10,0.65,200,target
500,15,0.0,200,off-target
500,15,0.691,200,target
500,20,0.0,200,off-target
500,20,0.704,200,target
500,0,0.659,201,off-target
500,0,0.458,201,target
500,5,0.0,201,off-target
500,5,0.257,201,target
500,10,0.002,201,off-target
500,10,0.372,201,target
500,15,0.0,201,off-target
500,15,0.744,201,target
500,20,0.001,201,off-target
500,20,0.579,201,target
500,0,0.413,202,off-target
500,0,0.127,202,target
500,5,0.0,202,off-target
500,5,0.177,202,target
500,10,0.0,202,off-target
500,10,0.03,202,target
500,15,0.0,202,off-target
500,15,0.052,202,target
500,20,0.0,202,off-target
500,20,0.137,202,target
500,0,0.897,203,off-target
500,0,0.411,203,target
500,5,0.0,203,off-target
500,5,0.695,203,target
500,10,0.0,203,off-target
500,10,0.625,203,target
500,15,0.0,203,off-target
500,15,0.155,203,target
500,20,0.0,203,off-target
500,20,0.807,203,target
500,0,0.017,204,off-target
500,0,0.005,204,target
500,5,0.0,204,off-target
500,5,0.028,204,target
500,10,0.0,204,off-target
500,10,0.008,204,target
500,15,0.0,204,off-target
500,15,0.012,204,target
500,20,0.0,204,off-target
500,20,0.03,204,target
500,0,0.801,205,off-target
500,0,0.213,205,target
500,5,0.04,205,off-target
500,5,0.255,205,target
500,10,0.0,205,off-target
500,10,0.049,205,target
500,15,0.0,205,off-target
500,15,0.3,205,target
500,20,0.0,205,off-target
500,20,0.203,205,target
500,0,0.801,206,off-target
500,0,0.561,206,target
500,5,0.0,206,off-target
500,5,0.184,206,target
500,10,0.0,206,off-target
500,10,0.344,206,target
500,15,0.0,206,off-target
500,15,0.292,206,target
500,20,0.0,206,off-target
500,20,0.106,206,target
500,0,0.262,207,off-target
500,0,0.795,207,target
500,5,0.0,207,off-target
500,5,0.857,207,target
500,10,0.0,207,off-target
500,10,0.785,207,target
500,15,0.0,207,off-target
500,15,0.76,207,target
500,20,0.0,207,off-target
500,20,0.925,207,target
500,0,0.668,208,off-target
500,0,0.502,208,target
500,5,0.0,208,off-target
500,5,0.559,208,target
500,10,0.0,208,off-target
500,10,0.363,208,target
500,15,0.0,208,off-target
500,15,0.365,208,target
500,20,0.0,208,off-target
500,20,0.498,208,target
500,0,0.277,209,off-target
500,0,0.419,209,target
500,5,0.0,209,off-target
500,5,0.401,209,target
500,10,0.0,209,off-target
500,10,0.321,209,target
500,15,0.0,209,off-target
500,15,0.564,209,target
500,20,0.0,209,off-target
500,20,0.139,209,target
500,0,0.983,210,off-target
500,0,0.986,210,target
500,5,0.0,210,off-target
500,5,0.978,210,target
500,10,0.0,210,off-target
500,10,0.887,210,target
500,15,0.001,210,off-target
500,15,0.965,210,target
500,20,0.0,210,off-target
500,20,0.981,210,target
500,0,0.054,211,off-target
500,0,0.064,211,target
500,5,0.0,211,off-target
500,5,0.001,211,target
500,10,0.0,211,off-target
500,10,0.015,211,target
500,15,0.0,211,off-target
500,15,0.08,211,target
500,20,0.0,211,off-target
500,20,0.0,211,target
500,0,0.523,212,off-target
500,0,0.385,212,target
500,5,0.0,212,off-target
500,5,0.25,212,target
500,10,0.0,212,off-target
500,10,0.238,212,target
500,15,0.0,212,off-target
500,15,0.333,212,target
500,20,0.0,212,off-target
500,20,0.247,212,target
500,0,0.061,213,off-target
500,0,0.837,213,target
500,5,0.001,213,off-target
500,5,0.862,213,target
500,10,0.0,213,off-target
500,10,0.676,213,target
500,15,0.0,213,off-target
500,15,0.149,213,target
500,20,0.0,213,off-target
500,20,0.327,213,target
500,0,0.992,214,off-target
500,0,0.618,214,target
500,5,0.014,214,off-target
500,5,0.541,214,target
500,10,0.005,214,off-target
500,10,0.531,214,target
500,15,0.001,214,off-target
