n,best_std,p_value,seed,type
500,0.8366666666666667,0.0,0,off-target
500,0.22416666666666665,0.633,0,target
500,0.7958333333333334,0.0,1,off-target
500,0.22416666666666665,0.054,1,target
500,0.7958333333333334,0.0,2,off-target
500,0.22416666666666665,0.878,2,target
500,0.755,0.0,3,off-target
500,0.8775,0.105,3,target
500,0.8366666666666667,0.0,4,off-target
500,0.8775,0.91,4,target
500,0.7958333333333334,0.0,5,off-target
500,0.7141666666666666,0.99,5,target
500,0.7141666666666666,0.0,6,off-target
500,0.5508333333333333,0.624,6,target
500,0.755,0.0,7,off-target
500,0.5916666666666667,0.088,7,target
500,0.8775,0.0,8,off-target
500,0.10166666666666667,0.707,8,target
500,0.8366666666666667,0.0,9,off-target
500,0.7141666666666666,0.168,9,target
500,0.755,0.0,10,off-target
500,0.18333333333333332,0.787,10,target
500,0.8366666666666667,0.0,11,off-target
500,0.9183333333333333,0.594,11,target
500,0.7958333333333334,0.0,12,off-target
500,0.10166666666666667,0.592,12,target
500,0.7958333333333334,0.0,13,off-target
500,0.6733333333333333,0.839,13,target
500,0.755,0.0,14,off-target
500,0.10166666666666667,0.355,14,target
500,0.8366666666666667,0.0,15,off-target
500,0.6733333333333333,0.313,15,target
500,0.7958333333333334,0.0,16,off-target
500,0.755,0.829,16,target
500,0.8366666666666667,0.0,17,off-target
500,0.265,0.17,17,target
500,0.7958333333333334,0.0,18,off-target
500,0.3875,0.123,18,target
500,0.8366666666666667,0.0,19,off-target
500,0.6325000000000001,0.564,19,target
500,0.7958333333333334,0.0,20,off-target
500,0.7141666666666666,0.302,20,target
500,0.7958333333333334,0.0,21,off-target
500,0.42833333333333334,0.772,21,target
500,0.8366666666666667,0.0,22,off-target
500,0.060833333333333336,0.174,22,target
500,0.7958333333333334,0.0,23,off-target
500,0.10166666666666667,0.587,23,target
500,0.8366666666666667,0.0,24,off-target
500,0.6733333333333333,0.389,24,target
500,0.8366666666666667,0.0,25,off-target
500,0.9183333333333333,0.361,25,target
