n,t,p_value,seed,type
500,15,0.0,16,off-target
500,15,0.183,16,target
500,20,0.0,16,off-target
500,20,0.144,16,target
500,0,0.12,17,off-target
500,0,0.261,17,target
500,5,0.0,17,off-target
500,5,0.202,17,target
500,10,0.0,17,off-target
500,10,0.117,17,target
500,15,0.0,17,off-target
500,15,0.279,17,target
500,20,0.0,17,off-target
500,20,0.1,17,target
500,0,0.365,18,off-target
500,0,0.958,18,target
500,5,0.0,18,off-target
500,5,0.918,18,target
500,10,0.0,18,off-target
500,10,0.739,18,target
500,15,0.0,18,off-target
500,15,0.508,18,target
500,20,0.0,18,off-target
500,20,0.892,18,target
500,0,0.548,19,off-target
500,0,0.295,19,target
500,5,0.0,19,off-target
500,5,0.677,19,target
500,10,0.0,19,off-target
500,10,0.505,19,target
500,15,0.0,19,off-target
500,15,0.422,19,target
500,20,0.0,19,off-target
500,20,0.637,19,target
500,0,0.023,20,off-target
500,0,0.477,20,target
500,5,0.0,20,off-target
500,5,0.935,20,target
500,10,0.0,20,off-target
500,10,0.941,20,target
500,15,0.0,20,off-target
500,15,0.753,20,target
500,20,0.0,20,off-target
500,20,0.873,20,target
500,0,0.16,21,off-target
500,0,0.878,21,target
500,5,0.0,21,off-target
500,5,0.774,21,target
500,10,0.0,21,off-target
500,10,0.9,21,target
500,15,0.0,21,off-target
500,15,0.906,21,target
500,20,0.0,21,off-target
500,20,0.973,21,target
500,0,0.437,22,off-target
500,0,0.922,22,target
500,5,0.0,22,off-target
500,5,0.936,22,target
500,10,0.0,22,off-target
500,10,0.403,22,target
500,15,0.0,22,off-target
500,15,0.372,22,target
500,20,0.0,22,off-target
500,20,0.898,22,target
500,0,0.09,23,off-target
500,0,0.503,23,target
500,5,0.0,23,off-target
500,5,0.386,23,target
500,10,0.0,23,off-target
500,10,0.07,23,target
500,15,0.0,23,off-target
500,15,0.195,23,target
500,20,0.0,23,off-target
500,20,0.037,23,target
500,0,0.788,24,off-target
500,0,0.753,24,target
500,5,0.0,24,off-target
500,5,0.89,24,target
500,10,0.0,24,off-target
500,10,0.944,24,target
500,15,0.0,24,off-target
500,15,0.936,24,target
500,20,0.0,24,off-target
500,20,0.856,24,target
500,0,0.835,25,off-target
500,0,0.307,25,target
500,5,0.0,25,off-target
500,5,0.223,25,target
500,10,0.0,25,off-target
500,10,0.316,25,target
500,15,0.0,25,off-target
500,15,0.414,25,target
500,20,0.0,25,off-target
500,20,0.275,25,target
500,0,0.333,26,off-target
500,0,0.443,26,target
500,5,0.0,26,off-target
500,5,0.06,26,target
500,10,0.0,26,off-target
500,10,0.304,26,target
500,15,0.0,26,off-target
500,15,0.64,26,target
500,20,0.0,26,off-target
500,20,0.482,26,target
500,0,0.514,27,off-target
500,0,0.619,27,target
500,5,0.0,27,off-target
500,5,0.651,27,target
500,10,0.0,27,off-target
500,10,0.799,27,target
500,15,0.0,27,off-target
500,15,0.7,27,target
500,20,0.0,27,off-target
500,20,0.706,27,target
500,0,0.256,28,off-target
500,0,0.557,28,target
500,5,0.0,28,off-target
500,5,0.378,28,target
500,10,0.0,28,off-target
500,10,0.072,28,target
500,15,0.0,28,off-target
500,15,0.046,28,target
500,20,0.0,28,off-target
500,20,0.397,28,target
500,0,0.04,29,off-target
500,0,0.397,29,target
500,5,0.0,29,off-target
500,5,0.395,29,target
500,10,0.0,29,off-target
500,10,0.373,29,target
500,15,0.0,29,off-target
500,15,0.316,29,target
500,20,0.0,29,off-target
500,20,0.388,29,target
500,0,0.991,30,off-target
500,0,0.426,30,target
500,5,0.0,30,off-target
500,5,0.455,30,target
500,10,0.0,30,off-target
500,10,0.459,30,target
500,15,0.0,30,off-target
500,15,0.303,30,target
500,20,0.0,30,off-target
500,20,0.485,30,target
500,0,0.163,31,off-target
500,0,0.619,31,target
500,5,0.0,31,off-target
500,5,0.862,31,target
500,10,0.0,31,off-target
500,10,0.68,31,target
500,15,0.0,31,off-target
500,15,0.835,31,target
500,20,0.0,31,off-target
500,20,0.808,31,target
500,0,0.817,32,off-target
500,0,0.968,32,target
500,5,0.0,32,off-target
500,5,0.699,32,target
500,10,0.0,32,off-target
500,10,0.79,32,target
500,15,0.0,32,off-target
500,15,0.82,32,target
500,20,0.0,32,off-target
500,20,0.914,32,target
500,0,0.61,33,off-target
500,0,0.704,33,target
500,5,0.0,33,off-target
500,5,0.4,33,target
500,10,0.0,33,off-target
500,10,0.956,33,target
500,15,0.0,33,off-target
500,15,0.689,33,target
500,20,0.0,33,off-target
500,20,0.877,33,target
500,0,0.563,34,off-target
500,0,0.113,34,target
500,5,0.0,34,off-target
500,5,0.08,34,target
500,10,0.0,34,off-target
500,10,0.097,34,target
500,15,0.0,34,off-target
500,15,0.111,34,target
500,20,0.0,34,off-target
500,20,0.063,34,target
500,0,0.074,35,off-target
500,0,0.442,35,target
500,5,0.0,35,off-target
500,5,0.319,35,target
500,10,0.0,35,off-target
500,10,0.872,35,target
500,15,0.0,35,off-target
500,15,0.21,35,target
500,20,0.0,35,off-target
500,20,0.343,35,target
500,0,0.625,36,off-target
500,0,0.494,36,target
500,5,0.0,36,off-target
500,5,0.55,36,target
500,10,0.0,36,off-target
500,10,0.609,36,target
500,15,0.0,36,off-target
500,15,0.651,36,target
500,20,0.0,36,off-target
500,20,0.405,36,target
500,0,0.201,37,off-target
500,0,0.926,37,target
500,5,0.0,37,off-target
500,5,0.805,37,target
500,10,0.0,37,off-target
500,10,0.67,37,target
500,15,0.0,37,off-target
500,15,0.922,37,target
500,20,0.0,37,off-target
500,20,0.769,37,target
500,0,0.544,38,off-target
500,0,0.734,38,target
500,5,0.0,38,off-target
500,5,0.524,38,target
500,10,0.0,38,off-target
500,10,0.629,38,target
500,15,0.0,38,off-target
500,15,0.705,38,target
500,20,0.0,38,off-target
500,20,0.614,38,target
500,0,0.995,39,off-target
500,0,0.297,39,target
500,5,0.0,39,off-target
500,5,0.061,39,target
500,10,0.0,39,off-target
500,10,0.167,39,target
500,15,0.0,39,off-target
500,15,0.15,39,target
500,20,0.0,39,off-target
500,20,0.196,39,target
500,0,0.421,40,off-target
500,0,0.442,40,target
500,5,0.0,40,off-target
500,5,0.254,40,target
500,10,0.0,40,off-target
500,10,0.298,40,target
500,15,0.0,40,off-target
500,15,0.786,40,target
500,20,0.0,40,off-target
500,20,0.811,40,target
500,0,0.02,41,off-target
500,0,0.321,41,target
500,5,0.0,41,off-target
500,5,0.347,41,target
500,10,0.0,41,off-target
500,10,0.263,41,target
500,15,0.0,41,off-target
500,15,0.171,41,target
500,20,0.0,41,off-target
500,20,0.284,41,target
500,0,0.167,42,off-target
500,0,0.27,42,target
500,5,0.0,42,off-target
500,5,0.163,42,target
500,10,0.0,42,off-target
500,10,0.459,42,target
500,15,0.0,42,off-target
500,15,0.475,42,target
500,20,0.0,42,off-target
500,20,0.321,42,target
500,0,0.0,43,off-target
500,0,0.736,43,target
500,5,0.0,43,off-target
500,5,0.751,43,target
500,10,0.0,43,off-target
500,10,0.613,43,target
500,15,0.0,43,off-target
500,15,0.771,43,target
500,20,0.0,43,off-target
500,20,0.674,43,target
500,0,0.76,44,off-target
500,0,0.095,44,target
500,5,0.0,44,off-target
500,5,0.12,44,target
500,10,0.0,44,off-target
500,10,0.07,44,target
500,15,0.0,44,off-target
500,15,0.065,44,target
500,20,0.0,44,off-target
500,20,0.057,44,target
500,0,0.42,45,off-target
500,0,0.736,45,target
500,5,0.0,45,off-target
500,5,0.904,45,target
500,10,0.0,45,off-target
500,10,0.97,45,target
500,15,0.0,45,off-target
500,15,0.96,45,target
500,20,0.0,45,off-target
500,20,0.782,45,target
500,0,0.675,46,off-target
500,0,0.287,46,target
500,5,0.0,46,off-target
500,5,0.156,46,target
500,10,0.0,46,off-target
500,10,0.568,46,target
500,15,0.0,46,off-target
500,15,0.583,46,target
500,20,0.0,46,off-target
500,20,0.768,46,target
500,0,0.459,47,off-target
500,0,0.897,47,target
500,5,0.0,47,off-target
500,5,0.881,47,target
500,10,0.0,47,off-target
500,10,0.667,47,target
500,15,0.0,47,off-target
500,15,0.929,47,target
500,20,0.0,47,off-target
500,20,0.921,47,target
500,0,0.187,48,off-target
500,0,0.295,48,target
500,5,0.0,48,off-target
500,5,0.781,48,target
500,10,0.0,48,off-target
500,10,0.645,48,target
500,15,0.0,48,off-target
500,15,0.533,48,target
500,20,0.0,48,off-target
500,20,0.424,48,target
500,0,0.874,49,off-target
500,0,0.159,49,target
500,5,0.0,49,off-target
500,5,0.38,49,target
500,10,0.0,49,off-target
500,10,0.59,49,target
500,15,0.0,49,off-target
500,15,0.624,49,target
500,20,0.0,49,off-target
500,20,0.181,49,target
500,0,0.814,50,off-target
500,0,0.339,50,target
500,5,0.0,50,off-target
500,5,0.876,50,target
500,10,0.0,50,off-target
500,10,0.2,50,target
500,15,0.0,50,off-target
500,15,0.549,50,target
500,20,0.0,50,off-target
500,20,0.726,50,target
500,0,0.461,51,off-target
500,0,0.099,51,target
500,5,0.0,51,off-target
500,5,0.104,51,target
500,10,0.0,51,off-target
500,10,0.071,51,target
500,15,0.0,51,off-target
500,15,0.018,51,target
500,20,0.0,51,off-target
500,20,0.038,51,target
500,0,0.237,52,off-target
500,0,0.337,52,target
500,5,0.0,52,off-target
500,5,0.268,52,target
500,10,0.0,52,off-target
500,10,0.222,52,target
500,15,0.0,52,off-target
500,15,0.358,52,target
500,20,0.0,52,off-target
500,20,0.425,52,target
500,0,0.049,53,off-target
500,0,0.911,53,target
500,5,0.0,53,off-target
500,5,0.696,53,target
500,10,0.0,53,off-target
500,10,0.958,53,target
500,15,0.0,53,off-target
500,15,0.713,53,target
500,20,0.0,53,off-target
500,20,0.968,53,target
500,0,0.286,54,off-target
500,0,0.869,54,target
500,5,0.0,54,off-target
500,5,0.184,54,target
500,10,0.0,54,off-target
500,10,0.57,54,target
500,15,0.0,54,off-target
500,15,0.637,54,target
500,20,0.0,54,off-target
500,20,0.61,54,target
500,0,0.526,55,off-target
500,0,0.641,55,target
500,5,0.0,55,off-target
500,5,0.404,55,target
500,10,0.0,55,off-target
500,10,0.286,55,target
500,15,0.0,55,off-target
500,15,0.527,55,target
500,20,0.0,55,off-target
500,20,0.794,55,target
500,0,0.72,56,off-target
500,0,0.034,56,target
500,5,0.0,56,off-target
500,5,0.049,56,target
500,10,0.0,56,off-target
500,10,0.036,56,target
500,15,0.0,56,off-target
500,15,0.032,56,target
500,20,0.0,56,off-target
500,20,0.077,56,target
500,0,0.508,57,off-target
500,0,0.458,57,target
500,5,0.0,57,off-target
500,5,0.557,57,target
500,10,0.0,57,off-target
500,10,0.482,57,target
500,15,0.0,57,off-target
500,15,0.633,57,target
500,20,0.0,57,off-target
500,20,0.337,57,target
500,0,0.601,58,off-target
500,0,0.204,58,target
500,5,0.0,58,off-target
500,5,0.075,58,target
500,10,0.0,58,off-target
500,10,0.056,58,target
500,15,0.0,58,off-target
500,15,0.121,58,target
500,20,0.0,58,off-target
500,20,0.055,58,target
500,0,0.488,59,off-target
500,0,0.002,59,target
500,5,0.0,59,off-target
500,5,0.0,59,target
500,10,0.0,59,off-target
500,10,0.005,59,target
500,15,0.0,59,off-target
500,15,0.025,59,target
500,20,0.0,59,off-target
500,20,0.003,59,target
500,0,0.495,60,off-target
500,0,0.16,60,target
500,5,0.0,60,off-target
500,5,0.099,60,target
500,10,0.0,60,off-target
500,10,0.166,60,target
500,15,0.0,60,off-target
500,15,0.136,60,target
500,20,0.0,60,off-target
500,20,0.15,60,target
500,0,0.582,61,off-target
500,0,0.564,61,target
500,5,0.0,61,off-target
500,5,0.707,61,target
500,10,0.0,61,off-target
500,10,0.576,61,target
500,15,0.0,61,off-target
500,15,0.696,61,target
500,20,0.0,61,off-target
500,20,0.734,61,target
500,0,0.995,62,off-target
500,0,0.799,62,target
500,5,0.0,62,off-target
500,5,0.916,62,target
500,10,0.0,62,off-target
500,10,0.658,62,target
500,15,0.0,62,off-target
500,15,0.632,62,target
500,20,0.0,62,off-target
500,20,0.73,62,target
500,0,0.273,63,off-target
500,0,0.215,63,target
500,5,0.0,63,off-target
500,5,0.058,63,target
500,10,0.0,63,off-target
500,10,0.156,63,target
500,15,0.0,63,off-target
500,15,0.258,63,target
500,20,0.0,63,off-target
500,20,0.205,63,target
500,0,0.505,64,off-target
500,0,0.209,64,target
500,5,0.0,64,off-target
500,5,0.012,64,target
500,10,0.0,64,off-target
500,10,0.01,64,target
500,15,0.0,64,off-target
500,15,0.187,64,target
500,20,0.0,64,off-target
500,20,0.053,64,target
500,0,0.376,65,off-target
500,0,0.781,65,target
500,5,0.0,65,off-target
500,5,0.561,65,target
500,10,0.0,65,off-target
500,10,0.517,65,target
500,15,0.0,65,off-target
500,15,0.69,65,target
500,20,0.0,65,off-target
500,20,0.828,65,target
500,0,0.152,66,off-target
500,0,0.963,66,target
500,5,0.0,66,off-target
500,5,0.879,66,target
500,10,0.0,66,off-target
500,10,0.759,66,target
500,15,0.0,66,off-target
500,15,0.734,66,target
500,20,0.0,66,off-target
500,20,0.788,66,target
500,0,0.069,67,off-target
500,0,0.213,67,target
500,5,0.0,67,off-target
500,5,0.154,67,target
500,10,0.0,67,off-target
500,10,0.368,67,target
500,15,0.0,67,off-target
500,15,0.401,67,target
500,20,0.0,67,off-target
500,20,0.22,67,target
500,0,0.3,68,off-target
500,0,0.759,68,target
500,5,0.0,68,off-target
500,5,0.702,68,target
500,10,0.0,68,off-target
500,10,0.491,68,target
500,15,0.0,68,off-target
500,15,0.553,68,target
500,20,0.0,68,off-target
500,20,0.25,68,target
500,0,0.263,69,off-target
500,0,0.791,69,target
500,5,0.0,69,off-target
500,5,0.48,69,target
500,10,0.0,69,off-target
500,10,0.199,69,target
500,15,0.0,69,off-target
500,15,0.203,69,target
500,20,0.0,69,off-target
500,20,0.247,69,target
500,0,0.128,70,off-target
500,0,0.588,70,target
500,5,0.0,70,off-target
500,5,0.623,70,target
500,10,0.0,70,off-target
500,10,0.705,70,target
500,15,0.0,70,off-target
500,15,0.417,70,target
500,20,0.0,70,off-target
500,20,0.791,70,target
500,0,0.261,71,off-target
500,0,0.646,71,target
500,5,0.0,71,off-target
500,5,0.663,71,target
500,10,0.0,71,off-target
500,10,0.406,71,target
500,15,0.0,71,off-target
500,15,0.659,71,target
500,20,0.0,71,off-target
500,20,0.547,71,target
500,0,0.11,72,off-target
500,0,0.116,72,target
500,5,0.0,72,off-target
500,5,0.016,72,target
500,10,0.0,72,off-target
500,10,0.051,72,target
500,15,0.0,72,off-target
500,15,0.384,72,target
500,20,0.0,72,off-target
500,20,0.192,72,target
500,0,0.208,73,off-target
500,0,0.466,73,target
500,5,0.0,73,off-target
500,5,0.255,73,target
500,10,0.0,73,off-target
500,10,0.406,73,target
500,15,0.0,73,off-target
500,15,0.629,73,target
500,20,0.0,73,off-target
500,20,0.662,73,target
500,0,0.179,74,off-target
500,0,0.323,74,target
500,5,0.0,74,off-target
500,5,0.316,74,target
500,10,0.0,74,off-target
500,10,0.377,74,target
500,15,0.0,74,off-target
500,15,0.321,74,target
500,20,0.0,74,off-target
500,20,0.128,74,target
500,0,0.659,75,off-target
500,0,0.268,75,target
500,5,0.0,75,off-target
500,5,0.91,75,target
500,10,0.0,75,off-target
500,10,0.447,75,target
500,15,0.0,75,off-target
500,15,0.732,75,target
500,20,0.0,75,off-target
500,20,0.216,75,target
500,0,0.363,76,off-target
500,0,0.281,76,target
500,5,0.0,76,off-target
500,5,0.417,76,target
500,10,0.0,76,off-target
500,10,0.196,76,target
500,15,0.0,76,off-target
500,15,0.214,76,target
500,20,0.0,76,off-target
500,20,0.2,76,target
500,0,0.6,77,off-target
500,0,0.606,77,target
500,5,0.0,77,off-target
500,5,0.793,77,target
500,10,0.0,77,off-target
500,10,0.792,77,target
500,15,0.0,77,off-target
500,15,0.737,77,target
500,20,0.0,77,off-target
500,20,0.718,77,target
500,0,0.504,78,off-target
500,0,0.749,78,target
500,5,0.0,78,off-target
500,5,0.581,78,target
500,10,0.0,78,off-target
500,10,0.471,78,target
500,15,0.0,78,off-target
500,15,0.401,78,target
500,20,0.0,78,off-target
500,20,0.42,78,target
500,0,0.292,79,off-target
500,0,0.97,79,target
500,5,0.0,79,off-target
500,5,0.912,79,target
500,10,0.0,79,off-target
500,10,0.942,79,target
500,15,0.0,79,off-target
500,15,0.953,79,target
500,20,0.0,79,off-target
500,20,0.908,79,target
500,0,0.438,80,off-target
500,0,0.311,80,target
500,5,0.0,80,off-target
500,5,0.216,80,target
500,10,0.0,80,off-target
500,10,0.107,80,target
500,15,0.0,80,off-target
500,15,0.216,80,target
500,20,0.0,80,off-target
500,20,0.054,80,target
500,0,0.24,81,off-target
500,0,0.74,81,target
500,5,0.0,81,off-target
500,5,0.661,81,target
500,10,0.0,81,off-target
500,10,0.723,81,target
500,15,0.0,81,off-target
500,15,0.61,81,target
500,20,0.0,81,off-target
500,20,0.755,81,target
500,0,0.86,82,off-target
500,0,0.542,82,target
500,5,0.0,82,off-target
500,5,0.542,82,target
500,10,0.0,82,off-target
500,10,0.34,82,target
500,15,0.0,82,off-target
500,15,0.726,82,target
500,20,0.0,82,off-target
500,20,0.587,82,target
500,0,0.683,83,off-target
500,0,0.14,83,target
500,5,0.0,83,off-target
500,5,0.059,83,target
500,10,0.0,83,off-target
500,10,0.187,83,target
500,15,0.0,83,off-target
500,15,0.324,83,target
500,20,0.0,83,off-target
500,20,0.261,83,target
500,0,0.298,84,off-target
500,0,0.612,84,target
500,5,0.0,84,off-target
500,5,0.331,84,target
500,10,0.0,84,off-target
500,10,0.377,84,target
500,15,0.0,84,off-target
500,15,0.795,84,target
500,20,0.0,84,off-target
500,20,0.767,84,target
500,0,0.325,85,off-target
500,0,0.816,85,target
500,5,0.0,85,off-target
500,5,0.795,85,target
500,10,0.0,85,off-target
500,10,0.807,85,target
500,15,0.0,85,off-target
500,15,0.844,85,target
500,20,0.0,85,off-target
500,20,0.865,85,target
500,0,0.184,86,off-target
500,0,0.587,86,target
500,5,0.0,86,off-target
500,5,0.137,86,target
500,10,0.0,86,off-target
500,10,0.203,86,target
500,15,0.0,86,off-target
500,15,0.334,86,target
500,20,0.0,86,off-target
500,20,0.589,86,target
500,0,0.842,87,off-target
500,0,0.327,87,target
500,5,0.0,87,off-target
500,5,0.531,87,target
500,10,0.0,87,off-target
500,10,0.578,87,target
500,15,0.0,87,off-target
500,15,0.122,87,target
500,20,0.0,87,off-target
500,20,0.198,87,target
500,0,0.053,88,off-target
500,0,0.335,88,target
500,5,0.0,88,off-target
500,5,0.293,88,target
500,10,0.0,88,off-target
500,10,0.297,88,target
500,15,0.0,88,off-target
500,15,0.428,88,target
500,20,0.0,88,off-target
500,20,0.373,88,target
500,0,0.954,89,off-target
500,0,0.025,89,target
500,5,0.0,89,off-target
500,5,0.607,89,target
500,10,0.0,89,off-target
500,10,0.0,89,target
500,15,0.0,89,off-target
500,15,0.014,89,target
500,20,0.0,89,off-target
500,20,0.169,89,target
500,0,0.144,90,off-target
500,0,0.572,90,target
500,5,0.0,90,off-target
500,5,0.875,90,target
500,10,0.0,90,off-target
500,10,0.753,90,target
500,15,0.0,90,off-target
500,15,0.816,90,target
500,20,0.0,90,off-target
500,20,0.546,90,target
500,0,0.092,91,off-target
500,0,0.309,91,target
500,5,0.0,91,off-target
500,5,0.334,91,target
500,10,0.0,91,off-target
500,10,0.324,91,target
500,15,0.0,91,off-target
500,15,0.471,91,target
500,20,0.0,91,off-target
500,20,0.56,91,target
500,0,0.937,92,off-target
500,0,0.767,92,target
500,5,0.0,92,off-target
500,5,0.039,92,target
500,10,0.0,92,off-target
500,10,0.875,92,target
500,15,0.0,92,off-target
500,15,0.853,92,target
500,20,0.0,92,off-target
500,20,0.683,92,target
500,0,0.914,93,off-target
500,0,0.637,93,target
500,5,0.0,93,off-target
500,5,0.531,93,target
500,10,0.0,93,off-target
500,10,0.889,93,target
500,15,0.0,93,off-target
500,15,0.953,93,target
500,20,0.0,93,off-target
500,20,0.896,93,target
500,0,0.144,94,off-target
500,0,0.607,94,target
500,5,0.0,94,off-target
500,5,0.536,94,target
500,10,0.0,94,off-target
500,10,0.72,94,target
500,15,0.0,94,off-target
500,15,0.517,94,target
500,20,0.0,94,off-target
500,20,0.566,94,target
500,0,0.816,95,off-target
500,0,0.68,95,target
500,5,0.0,95,off-target
500,5,0.88,95,target
500,10,0.0,95,off-target
500,10,0.718,95,target
500,15,0.0,95,off-target
500,15,0.734,95,target
500,20,0.0,95,off-target
500,20,0.832,95,target
500,0,0.763,96,off-target
500,0,0.606,96,target
500,5,0.0,96,off-target
500,5,0.579,96,target
500,10,0.0,96,off-target
500,10,0.268,96,target
500,15,0.0,96,off-target
500,15,0.532,96,target
500,20,0.0,96,off-target
500,20,0.47,96,target
500,0,0.885,97,off-target
500,0,0.392,97,target
500,5,0.0,97,off-target
500,5,0.325,97,target
500,10,0.0,97,off-target
500,10,0.025,97,target
500,15,0.0,97,off-target
500,15,0.359,97,target
500,20,0.0,97,off-target
500,20,0.239,97,target
500,0,0.627,98,off-target
500,0,0.353,98,target
500,5,0.0,98,off-target
500,5,0.268,98,target
500,10,0.0,98,off-target
500,10,0.466,98,target
500,15,0.0,98,off-target
500,15,0.17,98,target
500,20,0.0,98,off-target
500,20,0.323,98,target
500,0,0.38,99,off-target
500,0,0.712,99,target
500,5,0.0,99,off-target
500,5,0.392,99,target
500,10,0.0,99,off-target
500,10,0.851,99,target
500,15,0.0,99,off-target
500,15,0.782,99,target
500,20,0.0,99,off-target
500,20,0.898,99,target
500,0,0.714,100,off-target
500,0,0.718,100,target
500,5,0.0,100,off-target
500,5,0.724,100,target
500,10,0.0,100,off-target
500,10,0.755,100,target
500,15,0.0,100,off-target
500,15,0.748,100,target
500,20,0.0,100,off-target
500,20,0.613,100,target
500,0,0.463,101,off-target
500,0,0.616,101,target
500,5,0.0,101,off-target
500,5,0.82,101,target
500,10,0.0,101,off-target
500,10,0.558,101,target
500,15,0.0,101,off-target
500,15,0.459,101,target
500,20,0.0,101,off-target
500,20,0.592,101,target
500,0,0.636,102,off-target
500,0,0.087,102,target
500,5,0.0,102,off-target
500,5,0.11,102,target
500,10,0.0,102,off-target
500,10,0.162,102,target
500,15,0.0,102,off-target
500,15,0.509,102,target
500,20,0.0,102,off-target
500,20,0.699,102,target
500,0,0.429,103,off-target
500,0,0.877,103,target
500,5,0.0,103,off-target
500,5,0.818,103,target
500,10,0.0,103,off-target
500,10,0.8,103,target
500,15,0.0,103,off-target
500,15,0.659,103,target
500,20,0.0,103,off-target
500,20,0.938,103,target
500,0,0.336,104,off-target
500,0,0.032,104,target
500,5,0.0,104,off-target
500,5,0.161,104,target
500,10,0.0,104,off-target
500,10,0.169,104,target
500,15,0.0,104,off-target
500,15,0.12,104,target
500,20,0.0,104,off-target
500,20,0.117,104,target
500,0,0.237,105,off-target
500,0,0.702,105,target
500,5,0.0,105,off-target
500,5,0.316,105,target
500,10,0.0,105,off-target
500,10,0.481,105,target
500,15,0.0,105,off-target
500,15,0.361,105,target
500,20,0.0,105,off-target
500,20,0.728,105,target
500,0,0.471,106,off-target
500,0,0.365,106,target
500,5,0.0,106,off-target
500,5,0.621,106,target
500,10,0.0,106,off-target
500,10,0.711,106,target
500,15,0.0,106,off-target
500,15,0.493,106,target
500,20,0.0,106,off-target
500,20,0.554,106,target
500,0,0.77,107,off-target
500,0,0.175,107,target
500,5,0.0,107,off-target
500,5,0.111,107,target
