n,p_value,var_est,seed,type
500,0.253,0.0,149,target noiseless
500,0.763,4.0,150,off-target
500,0.664,0.0,150,off-target noiseless
500,0.389,256.0,150,target
500,0.783,0.0,150,target noiseless
500,0.839,64.0,151,off-target
500,0.491,0.0,151,off-target noiseless
500,0.184,0.0625,151,target
500,0.459,0.0,151,target noiseless
500,0.61,4.0,152,off-target
500,0.67,0.0,152,off-target noiseless
500,0.879,4.0,152,target
500,0.827,0.0,152,target noiseless
500,0.059,16.0,153,off-target
500,0.718,0.0,153,off-target noiseless
500,0.192,1.0,153,target
500,0.465,0.0,153,target noiseless
500,0.008,16.0,154,off-target
500,0.711,0.0,154,off-target noiseless
500,0.562,0.25,154,target
500,0.473,0.0,154,target noiseless
500,0.917,4.0,155,off-target
500,0.362,0.0,155,off-target noiseless
500,0.977,4.0,155,target
500,0.569,0.0,155,target noiseless
500,0.173,16.0,156,off-target
500,0.923,0.0,156,off-target noiseless
500,0.646,16.0,156,target
500,0.456,0.0,156,target noiseless
500,0.461,0.0625,157,off-target
500,0.534,0.0,157,off-target noiseless
500,0.337,256.0,157,target
500,0.431,0.0,157,target noiseless
500,0.037,16.0,158,off-target
500,0.944,0.0,158,off-target noiseless
500,0.79,64.0,158,target
500,0.611,0.0,158,target noiseless
500,0.77,1.0,159,off-target
500,0.424,0.0,159,off-target noiseless
500,0.941,4.0,159,target
500,0.014,0.0,159,target noiseless
500,0.033,16.0,160,off-target
500,0.208,0.0,160,off-target noiseless
500,0.095,64.0,160,target
500,0.366,0.0,160,target noiseless
500,0.01,16.0,161,off-target
500,0.029,0.0,161,off-target noiseless
500,0.026,16.0,161,target
500,0.016,0.0,161,target noiseless
500,0.083,16.0,162,off-target
500,0.573,0.0,162,off-target noiseless
500,0.112,16.0,162,target
500,0.267,0.0,162,target noiseless
500,0.795,4.0,163,off-target
500,0.7,0.0,163,off-target noiseless
500,0.549,64.0,163,target
500,0.023,0.0,163,target noiseless
500,0.022,16.0,164,off-target
500,0.724,0.0,164,off-target noiseless
500,0.102,16.0,164,target
500,0.528,0.0,164,target noiseless
500,0.934,64.0,165,off-target
500,0.506,0.0,165,off-target noiseless
500,0.904,1.0,165,target
500,0.737,0.0,165,target noiseless
500,0.239,64.0,166,off-target
500,0.315,0.0,166,off-target noiseless
500,0.12,1.0,166,target
500,0.275,0.0,166,target noiseless
500,0.002,16.0,167,off-target
500,0.96,0.0,167,off-target noiseless
500,0.958,16.0,167,target
500,0.861,0.0,167,target noiseless
500,0.679,4.0,168,off-target
500,0.158,0.0,168,off-target noiseless
500,0.888,4.0,168,target
500,0.788,0.0,168,target noiseless
500,0.298,16.0,169,off-target
500,0.908,0.0,169,off-target noiseless
500,0.385,0.0625,169,target
500,0.078,0.0,169,target noiseless
500,0.003,16.0,170,off-target
500,0.71,0.0,170,off-target noiseless
500,0.115,16.0,170,target
500,0.632,0.0,170,target noiseless
500,0.138,256.0,171,off-target
500,0.68,0.0,171,off-target noiseless
500,0.032,0.25,171,target
500,0.249,0.0,171,target noiseless
500,0.04,16.0,172,off-target
500,0.296,0.0,172,off-target noiseless
500,0.979,0.25,172,target
500,0.54,0.0,172,target noiseless
500,0.585,256.0,173,off-target
500,0.398,0.0,173,off-target noiseless
500,0.284,64.0,173,target
500,0.064,0.0,173,target noiseless
500,0.005,16.0,174,off-target
500,0.946,0.0,174,off-target noiseless
500,0.387,64.0,174,target
500,0.942,0.0,174,target noiseless
500,0.016,16.0,175,off-target
500,0.577,0.0,175,off-target noiseless
500,0.755,4.0,175,target
500,0.194,0.0,175,target noiseless
500,0.022,16.0,176,off-target
500,0.903,0.0,176,off-target noiseless
