n,best_std,p_value,seed,type
1000,0.5,0.0,0,off-target
1000,0.5,0.0,0,target
1000,0.5,0.0,0,off-target no pert
1000,0.5,0.0,0,target no pert
1000,0.5,0.0,1,off-target
1000,0.5,0.0,1,target
1000,0.5,0.0,1,off-target no pert
1000,0.5,0.0,1,target no pert
1000,0.5,0.0,2,off-target
1000,0.5,0.0,2,target
1000,0.5,0.0,2,off-target no pert
1000,0.5,0.0,2,target no pert
1000,0.5,0.0,3,off-target
1000,0.5,0.0,3,target
1000,0.5,0.0,3,off-target no pert
1000,0.5,0.0,3,target no pert
1000,0.5,0.0,4,off-target
1000,0.5,0.0,4,target
1000,0.5,0.0,4,off-target no pert
1000,0.5,0.0,4,target no pert
1000,0.5,0.0,5,off-target
1000,0.5,0.0,5,target
1000,0.5,0.0,5,off-target no pert
1000,0.5,0.0,5,target no pert
1000,0.5,0.0,6,off-target
1000,0.5,0.0,6,target
1000,0.5,0.0,6,off-target no pert
1000,0.5,0.0,6,target no pert
1000,0.5,0.0,7,off-target
1000,0.5,0.0,7,target
1000,0.5,0.0,7,off-target no pert
1000,0.5,0.0,7,target no pert
1000,0.5,0.0,8,off-target
1000,0.5,0.0,8,target
1000,0.5,0.0,8,off-target no pert
1000,0.5,0.0,8,target no pert
1000,0.5,0.0,9,off-target
1000,0.5,0.0,9,target
1000,0.5,0.0,9,off-target no pert
1000,0.5,0.0,9,target no pert
1000,0.5,0.0,10,off-target
1000,0.5,0.0,10,target
1000,0.5,0.0,10,off-target no pert
1000,0.5,0.0,10,target no pert
1000,0.5,0.0,11,off-target
1000,0.5,0.0,11,target
1000,0.5,0.0,11,off-target no pert
1000,0.5,0.0,11,target no pert
1000,0.5,0.0,12,off-target
1000,0.5,0.0,12,target
1000,0.5,0.0,12,off-target no pert
1000,0.5,0.0,12,target no pert
1000,0.5,0.0,13,off-target
1000,0.5,0.0,13,target
1000,0.5,0.0,13,off-target no pert
1000,0.5,0.0,13,target no pert
1000,0.5,0.0,14,off-target
1000,0.5,0.0,14,target
1000,0.5,0.0,14,off-target no pert
1000,0.5,0.0,14,target no pert
1000,0.5,0.0,15,off-target
1000,0.5,0.0,15,target
1000,0.5,0.0,15,off-target no pert
1000,0.5,0.0,15,target no pert
1000,0.5,0.0,16,off-target
1000,0.5,0.0,16,target
1000,0.5,0.0,16,off-target no pert
1000,0.5,0.0,16,target no pert
1000,0.5,0.0,17,off-target
1000,0.5,0.0,17,target
1000,0.5,0.0,17,off-target no pert
1000,0.5,0.0,17,target no pert
1000,0.5,0.0,18,off-target
1000,0.5,0.0,18,target
1000,0.5,0.0,18,off-target no pert
