n,best_std,p_value,seed,type
1000,0.8500000000000001,0.2421972534332085,0,off-target
1000,1.3,0.3732833957553059,0,target
1000,1.3,0.5655430711610487,0,off-target no pert
1000,1.3,0.7253433208489388,0,target no pert
1000,1.15,0.0,1,off-target
1000,0.95,0.7940074906367042,1,target
1000,0.95,0.6916354556803995,1,off-target no pert
1000,0.95,0.5393258426966292,1,target no pert
1000,0.9,0.0012484394506866417,2,off-target
1000,1.15,0.04868913857677903,2,target
1000,1.15,0.3470661672908864,2,off-target no pert
1000,1.15,0.08114856429463171,2,target no pert
1000,1.1,0.0,3,off-target
1000,0.8500000000000001,0.2634207240948814,3,target
1000,0.8500000000000001,0.846441947565543,3,off-target no pert
1000,0.8500000000000001,0.7203495630461922,3,target no pert
1000,1.1,0.0,4,off-target
1000,0.8,0.9076154806491885,4,target
1000,0.8,0.5455680399500624,4,off-target no pert
1000,0.8,0.3208489388264669,4,target no pert
1000,0.9,0.0,5,off-target
1000,0.9,0.06117353308364544,5,target
1000,0.9,0.21223470661672908,5,off-target no pert
1000,0.9,0.898876404494382,5,target no pert
1000,0.9,0.02372034956304619,6,off-target
1000,0.8500000000000001,0.149812734082397,6,target
1000,0.8500000000000001,0.5156054931335831,6,off-target no pert
1000,0.8500000000000001,0.8526841448189763,6,target no pert
1000,1.15,0.0,7,off-target
1000,0.9,0.6317103620474407,7,target
1000,0.9,0.21722846441947566,7,off-target no pert
1000,0.9,0.34831460674157305,7,target no pert
1000,1.1,0.01373283395755306,8,off-target
1000,0.95,0.5181023720349563,8,target
1000,0.95,0.7328339575530587,8,off-target no pert
1000,0.95,0.8564294631710362,8,target no pert
1000,0.95,0.2034956304619226,9,off-target
1000,1.1,0.1947565543071161,9,target
1000,1.1,0.3445692883895131,9,off-target no pert
1000,1.1,0.9975031210986267,9,target no pert
1000,0.9,0.011235955056179775,10,off-target
1000,1.1,0.83645443196005,10,target
1000,1.1,0.9238451935081149,10,off-target no pert
1000,1.1,0.13358302122347065,10,target no pert
1000,1.05,0.0449438202247191,11,off-target
1000,1.05,0.11860174781523096,11,target
1000,1.05,0.3707865168539326,11,off-target no pert
1000,1.05,0.2746566791510612,11,target no pert
1000,0.9,0.0,12,off-target
1000,1.15,0.11485642946317104,12,target
1000,1.15,0.3970037453183521,12,off-target no pert
1000,1.15,0.8289637952559301,12,target no pert
1000,0.9,0.0,13,off-target
1000,0.9,0.9263420724094882,13,target
1000,0.9,0.6329588014981273,13,off-target no pert
1000,0.9,0.6754057428214731,13,target no pert
1000,1.15,0.0012484394506866417,14,off-target
1000,0.75,0.18851435705368288,14,target
1000,0.75,0.2883895131086142,14,off-target no pert
1000,0.75,0.8701622971285893,14,target no pert
1000,0.9,0.0,15,off-target
1000,0.8500000000000001,0.66541822721598,15,target
1000,0.8500000000000001,0.968789013732834,15,off-target no pert
1000,0.8500000000000001,0.9862671660424469,15,target no pert
1000,0.8500000000000001,0.0,16,off-target
1000,1.15,0.0299625468164794,16,target
1000,1.15,0.9662921348314607,16,off-target no pert
1000,1.15,0.5917602996254682,16,target no pert
1000,1.1,0.0,17,off-target
1000,0.95,0.4681647940074906,17,target
1000,0.95,0.6629213483146067,17,off-target no pert
1000,0.95,0.1523096129837703,17,target no pert
1000,1.1,0.016229712858926344,18,off-target
1000,0.8500000000000001,0.5205992509363296,18,target
1000,0.8500000000000001,0.13607990012484394,18,off-target no pert
1000,0.8500000000000001,0.4756554307116105,18,target no pert
1000,1.1,0.0,19,off-target
1000,1.1,0.05493133583021224,19,target
1000,1.1,0.5118601747815231,19,off-target no pert
1000,1.1,0.6454431960049938,19,target no pert
