n,best_std,p_value,seed,type
500,0.86,0.227,0,off-target
500,0.98,0.392,0,target
500,0.98,0.601,0,off-target no pert
500,0.98,0.833,0,target no pert
500,1.02,0.751,1,off-target
500,1.1800000000000002,0.32,1,target
500,1.1800000000000002,0.718,1,off-target no pert
500,1.1800000000000002,0.296,1,target no pert
500,1.1,0.159,2,off-target
500,1.22,0.814,2,target
500,1.22,0.563,2,off-target no pert
500,1.22,0.44,2,target no pert
500,1.1,0.366,3,off-target
500,0.94,0.362,3,target
500,0.94,0.26,3,off-target no pert
500,0.94,0.69,3,target no pert
500,0.94,0.105,4,off-target
500,0.86,0.682,4,target
500,0.86,0.868,4,off-target no pert
500,0.86,0.315,4,target no pert
500,0.8200000000000001,0.937,5,off-target
500,1.06,0.514,5,target
500,1.06,0.842,5,off-target no pert
500,1.06,0.067,5,target no pert
500,1.1400000000000001,0.279,6,off-target
500,0.94,0.831,6,target
500,0.94,0.798,6,off-target no pert
500,0.94,0.254,6,target no pert
500,0.86,0.329,7,off-target
500,1.02,0.457,7,target
500,1.02,0.84,7,off-target no pert
500,1.02,0.329,7,target no pert
500,0.94,0.602,8,off-target
500,0.78,0.208,8,target
500,0.78,0.69,8,off-target no pert
500,0.78,0.393,8,target no pert
500,1.06,0.109,9,off-target
500,1.02,0.14,9,target
500,1.02,0.422,9,off-target no pert
500,1.02,0.46,9,target no pert
500,1.1400000000000001,0.155,10,off-target
500,0.86,0.769,10,target
500,0.86,0.931,10,off-target no pert
500,0.86,0.206,10,target no pert
500,0.86,0.069,11,off-target
500,1.22,0.741,11,target
500,1.22,0.221,11,off-target no pert
500,1.22,0.169,11,target no pert
500,1.1400000000000001,0.902,12,off-target
500,1.1,0.096,12,target
500,1.1,0.274,12,off-target no pert
500,1.1,0.61,12,target no pert
500,0.98,0.637,13,off-target
500,0.78,0.209,13,target
500,0.78,0.22,13,off-target no pert
500,0.78,0.339,13,target no pert
500,1.1400000000000001,0.864,14,off-target
500,0.66,0.345,14,target
500,0.66,0.809,14,off-target no pert
500,0.66,0.787,14,target no pert
500,1.1,0.452,15,off-target
500,1.1400000000000001,0.199,15,target
500,1.1400000000000001,0.853,15,off-target no pert
500,1.1400000000000001,0.883,15,target no pert
500,0.8200000000000001,0.761,16,off-target
500,1.06,0.764,16,target
500,1.06,0.838,16,off-target no pert
500,1.06,0.743,16,target no pert
500,1.1,0.764,17,off-target
500,0.94,0.564,17,target
500,0.94,0.007,17,off-target no pert
500,0.94,0.807,17,target no pert
500,0.8200000000000001,0.193,18,off-target
500,1.02,0.161,18,target
500,1.02,0.622,18,off-target no pert
500,1.02,0.545,18,target no pert
500,0.98,0.934,19,off-target
500,0.9,0.583,19,target
500,0.9,0.923,19,off-target no pert
500,0.9,0.946,19,target no pert
500,0.86,0.838,20,off-target
500,0.86,0.289,20,target
500,0.86,0.223,20,off-target no pert
500,0.86,0.423,20,target no pert
500,1.22,0.899,21,off-target
500,0.66,0.85,21,target
500,0.66,0.488,21,off-target no pert
500,0.66,0.119,21,target no pert
500,1.06,0.91,22,off-target
500,0.8200000000000001,0.406,22,target
500,0.8200000000000001,0.947,22,off-target no pert
500,0.8200000000000001,0.872,22,target no pert
500,0.9,0.697,23,off-target
500,1.22,0.585,23,target
500,1.22,0.503,23,off-target no pert
500,1.22,0.486,23,target no pert
500,1.02,0.19,24,off-target
500,0.62,0.712,24,target
500,0.62,0.734,24,off-target no pert
500,0.62,0.078,24,target no pert
500,0.86,0.025,25,off-target
500,0.86,0.319,25,target
500,0.86,0.104,25,off-target no pert
500,0.86,0.817,25,target no pert
500,0.94,0.632,26,off-target
500,1.26,0.367,26,target
500,1.26,0.074,26,off-target no pert
500,1.26,0.845,26,target no pert
500,0.86,0.058,27,off-target
500,0.9,0.827,27,target
500,0.9,0.63,27,off-target no pert
500,0.9,0.776,27,target no pert
500,1.1800000000000002,0.837,28,off-target
500,1.02,0.444,28,target
500,1.02,0.056,28,off-target no pert
500,1.02,0.076,28,target no pert
500,0.9,0.921,29,off-target
500,0.9,0.731,29,target
500,0.9,0.052,29,off-target no pert
500,0.9,0.305,29,target no pert
500,1.02,0.471,30,off-target
500,0.5,0.755,30,target
500,0.5,0.354,30,off-target no pert
500,0.5,0.151,30,target no pert
500,1.02,0.802,31,off-target
500,1.02,0.184,31,target
500,1.02,0.058,31,off-target no pert
500,1.02,0.062,31,target no pert
500,1.1,0.574,32,off-target
500,0.8200000000000001,0.003,32,target
500,0.8200000000000001,0.05,32,off-target no pert
500,0.8200000000000001,0.192,32,target no pert
500,1.1400000000000001,0.266,33,off-target
500,0.86,0.336,33,target
500,0.86,0.8,33,off-target no pert
500,0.86,0.986,33,target no pert
500,1.02,0.642,34,off-target
500,0.94,0.311,34,target
500,0.94,0.653,34,off-target no pert
500,0.94,0.47,34,target no pert
500,1.1400000000000001,0.066,35,off-target
500,1.06,0.63,35,target
500,1.06,0.618,35,off-target no pert
500,1.06,0.082,35,target no pert
500,1.02,0.888,36,off-target
