n,best_std,p_value,seed,type
500,0.7,0.566,0,off-target
500,0.62,0.959,0,target
500,0.62,0.047,0,off-target no pert
500,0.62,0.268,0,target no pert
500,0.62,0.559,1,off-target
500,0.5,0.397,1,target
500,0.5,0.207,1,off-target no pert
500,0.5,0.841,1,target no pert
500,1.1,0.914,2,off-target
500,0.78,0.015,2,target
500,0.78,0.809,2,off-target no pert
500,0.78,0.588,2,target no pert
500,1.06,0.056,3,off-target
500,0.7,0.767,3,target
500,0.7,0.142,3,off-target no pert
500,0.7,0.855,3,target no pert
500,0.66,0.652,4,off-target
500,0.8200000000000001,0.045,4,target
500,0.8200000000000001,0.146,4,off-target no pert
500,0.8200000000000001,0.708,4,target no pert
500,0.86,0.717,5,off-target
500,0.86,0.282,5,target
500,0.86,0.982,5,off-target no pert
500,0.86,0.18,5,target no pert
500,0.74,0.032,6,off-target
500,0.8200000000000001,0.846,6,target
500,0.8200000000000001,0.803,6,off-target no pert
500,0.8200000000000001,0.973,6,target no pert
500,0.5,0.035,7,off-target
500,0.98,0.775,7,target
500,0.98,0.431,7,off-target no pert
500,0.98,0.223,7,target no pert
500,0.98,0.821,8,off-target
500,0.74,0.448,8,target
500,0.74,0.037,8,off-target no pert
500,0.74,0.376,8,target no pert
500,0.86,0.969,9,off-target
500,0.94,0.491,9,target
500,0.94,0.818,9,off-target no pert
500,0.94,0.386,9,target no pert
500,1.1800000000000002,0.666,10,off-target
500,0.7,0.575,10,target
500,0.7,0.712,10,off-target no pert
500,0.7,0.639,10,target no pert
500,1.3399999999999999,0.206,11,off-target
500,0.58,0.057,11,target
500,0.58,0.454,11,off-target no pert
500,0.58,0.88,11,target no pert
500,0.74,0.042,12,off-target
500,0.62,0.352,12,target
500,0.62,0.201,12,off-target no pert
500,0.62,0.799,12,target no pert
500,1.1,0.877,13,off-target
500,0.7,0.787,13,target
500,0.7,0.324,13,off-target no pert
500,0.7,0.223,13,target no pert
500,1.38,0.251,14,off-target
500,0.58,0.153,14,target
500,0.58,0.82,14,off-target no pert
500,0.58,0.723,14,target no pert
500,0.54,0.795,15,off-target
500,0.7,0.565,15,target
500,0.7,0.052,15,off-target no pert
500,0.7,0.157,15,target no pert
500,0.94,0.549,16,off-target
500,0.86,0.121,16,target
500,0.86,0.752,16,off-target no pert
500,0.86,0.458,16,target no pert
500,0.94,0.731,17,off-target
500,0.74,0.856,17,target
500,0.74,0.769,17,off-target no pert
500,0.74,0.048,17,target no pert
500,0.86,0.874,18,off-target
500,0.8200000000000001,0.156,18,target
500,0.8200000000000001,0.97,18,off-target no pert
500,0.8200000000000001,0.785,18,target no pert
500,0.5,0.28,19,off-target
500,0.94,0.896,19,target
500,0.94,0.813,19,off-target no pert
500,0.94,0.642,19,target no pert
500,0.5,0.337,20,off-target
500,0.54,0.211,20,target
500,0.54,0.606,20,off-target no pert
500,0.54,0.331,20,target no pert
500,0.58,0.833,21,off-target
500,1.3,0.255,21,target
500,1.3,0.963,21,off-target no pert
500,1.3,0.779,21,target no pert
500,0.54,0.961,22,off-target
500,1.06,0.757,22,target
500,1.06,0.176,22,off-target no pert
500,1.06,0.931,22,target no pert
500,0.54,0.618,23,off-target
500,0.58,0.266,23,target
500,0.58,0.14,23,off-target no pert
500,0.58,0.067,23,target no pert
500,0.9,0.987,24,off-target
500,1.26,0.589,24,target
500,1.26,0.023,24,off-target no pert
500,1.26,0.853,24,target no pert
500,0.94,0.572,25,off-target
500,0.5,0.67,25,target
500,0.5,0.316,25,off-target no pert
500,0.5,0.725,25,target no pert
500,0.7,0.818,26,off-target
500,0.66,0.699,26,target
500,0.66,0.167,26,off-target no pert
500,0.66,0.782,26,target no pert
500,0.62,0.806,27,off-target
500,1.1800000000000002,0.979,27,target
500,1.1800000000000002,0.551,27,off-target no pert
500,1.1800000000000002,0.282,27,target no pert
500,0.9,0.444,28,off-target
500,0.7,0.458,28,target
500,0.7,0.142,28,off-target no pert
500,0.7,0.576,28,target no pert
500,0.98,0.367,29,off-target
500,0.54,0.028,29,target
500,0.54,0.042,29,off-target no pert
500,0.54,0.688,29,target no pert
500,0.78,0.583,30,off-target
500,0.7,0.402,30,target
500,0.7,0.101,30,off-target no pert
500,0.7,0.352,30,target no pert
500,0.78,0.633,31,off-target
500,0.94,0.255,31,target
500,0.94,0.609,31,off-target no pert
500,0.94,0.788,31,target no pert
500,0.54,0.059,32,off-target
500,0.98,0.806,32,target
500,0.98,0.96,32,off-target no pert
500,0.98,0.482,32,target no pert
500,0.58,0.111,33,off-target
500,1.1,0.282,33,target
500,1.1,0.973,33,off-target no pert
500,1.1,0.399,33,target no pert
500,0.74,0.158,34,off-target
500,0.54,0.324,34,target
500,0.54,0.215,34,off-target no pert
500,0.54,0.025,34,target no pert
500,0.78,0.788,35,off-target
500,0.8200000000000001,0.292,35,target
500,0.8200000000000001,0.177,35,off-target no pert
500,0.8200000000000001,0.236,35,target no pert
500,0.54,0.97,36,off-target
500,0.5,0.437,36,target
500,0.5,0.916,36,off-target no pert
500,0.5,0.065,36,target no pert
500,0.78,0.997,37,off-target
500,0.86,0.047,37,target
500,0.86,0.263,37,off-target no pert
500,0.86,0.766,37,target no pert
500,1.06,0.523,38,off-target
500,0.5,0.737,38,target
500,0.5,0.754,38,off-target no pert
500,0.5,0.577,38,target no pert
500,0.8200000000000001,0.736,39,off-target
500,0.58,0.476,39,target
500,0.58,0.926,39,off-target no pert
500,0.58,0.049,39,target no pert
500,0.8200000000000001,0.823,40,off-target
500,0.8200000000000001,0.991,40,target
500,0.8200000000000001,0.769,40,off-target no pert
500,0.8200000000000001,0.374,40,target no pert
500,0.86,0.114,41,off-target
500,1.06,0.252,41,target
500,1.06,0.828,41,off-target no pert
500,1.06,0.871,41,target no pert
500,1.02,0.091,42,off-target
500,0.94,0.815,42,target
500,0.94,0.32,42,off-target no pert
500,0.94,0.202,42,target no pert
500,1.1,0.967,43,off-target
500,1.02,0.329,43,target
500,1.02,0.82,43,off-target no pert
500,1.02,0.81,43,target no pert
500,1.3399999999999999,0.037,44,off-target
500,1.1,0.004,44,target
500,1.1,0.821,44,off-target no pert
500,1.1,0.98,44,target no pert
500,0.54,0.583,45,off-target
500,1.1,0.407,45,target
500,1.1,0.347,45,off-target no pert
500,1.1,0.297,45,target no pert
500,1.1,0.934,46,off-target
500,1.1400000000000001,0.473,46,target
500,1.1400000000000001,0.601,46,off-target no pert
500,1.1400000000000001,0.664,46,target no pert
500,0.5,0.952,47,off-target
500,0.5,0.391,47,target
500,0.5,0.458,47,off-target no pert
500,0.5,0.47,47,target no pert
500,0.62,0.299,48,off-target
500,1.1800000000000002,0.282,48,target
500,1.1800000000000002,0.2,48,off-target no pert
500,1.1800000000000002,0.364,48,target no pert
500,0.8200000000000001,0.05,49,off-target
500,0.62,0.838,49,target
500,0.62,0.244,49,off-target no pert
500,0.62,0.688,49,target no pert
500,0.58,0.119,50,off-target
500,0.86,0.443,50,target
500,0.86,0.495,50,off-target no pert
500,0.86,0.526,50,target no pert
500,0.54,0.705,51,off-target
500,1.22,0.667,51,target
500,1.22,0.542,51,off-target no pert
500,1.22,0.656,51,target no pert
500,0.5,0.951,52,off-target
500,0.5,0.17,52,target
500,0.5,0.127,52,off-target no pert
500,0.5,0.884,52,target no pert
500,1.1,0.448,53,off-target
500,0.58,0.169,53,target
500,0.58,0.18,53,off-target no pert
500,0.58,0.113,53,target no pert
500,0.74,0.0,54,off-target
500,0.8200000000000001,0.14,54,target
500,0.8200000000000001,0.348,54,off-target no pert
500,0.8200000000000001,0.483,54,target no pert
500,0.9,0.484,55,off-target
500,0.62,0.551,55,target
500,0.62,0.494,55,off-target no pert
500,0.62,0.442,55,target no pert
500,0.54,0.174,56,off-target
500,0.74,0.003,56,target
500,0.74,0.503,56,off-target no pert
500,0.74,0.257,56,target no pert
500,0.94,0.245,57,off-target
500,0.74,0.265,57,target
500,0.74,0.719,57,off-target no pert
500,0.74,0.351,57,target no pert
500,0.94,0.765,58,off-target
500,0.66,0.526,58,target
500,0.66,0.081,58,off-target no pert
500,0.66,0.687,58,target no pert
500,0.5,0.292,59,off-target
500,0.5,0.748,59,target
500,0.5,0.896,59,off-target no pert
500,0.5,0.15,59,target no pert
500,0.62,0.357,60,off-target
500,1.06,0.587,60,target
500,1.06,0.183,60,off-target no pert
500,1.06,0.384,60,target no pert
