n,p_value,seed,type
500,0.084,65,target
500,0.171,66,off-target
500,0.931,66,target
500,0.846,67,off-target
500,0.735,67,target
500,0.542,68,off-target
500,0.032,68,target
500,0.855,69,off-target
500,0.003,69,target
500,0.418,70,off-target
500,0.814,70,target
500,0.671,71,off-target
500,0.748,71,target
500,0.895,72,off-target
500,0.423,72,target
500,0.261,73,off-target
500,0.265,73,target
500,0.479,74,off-target
500,0.89,74,target
500,0.879,75,off-target
500,0.822,75,target
500,0.678,76,off-target
500,0.151,76,target
500,0.787,77,off-target
500,0.49,77,target
500,0.652,78,off-target
500,0.419,78,target
500,0.204,79,off-target
500,0.193,79,target
500,0.437,80,off-target
500,0.011,80,target
500,0.45,81,off-target
500,0.322,81,target
500,0.933,82,off-target
500,0.926,82,target
500,0.906,83,off-target
500,0.613,83,target
500,0.264,84,off-target
500,0.916,84,target
500,0.795,85,off-target
500,0.49,85,target
500,0.598,86,off-target
500,0.2,86,target
500,0.086,87,off-target
500,0.201,87,target
500,0.704,88,off-target
500,0.529,88,target
500,0.25,89,off-target
500,0.363,89,target
500,0.382,90,off-target
500,0.277,90,target
500,0.671,91,off-target
500,0.29,91,target
500,0.162,92,off-target
500,0.371,92,target
500,0.537,93,off-target
500,0.573,93,target
500,0.249,94,off-target
500,0.095,94,target
500,0.906,95,off-target
500,0.197,95,target
500,0.522,96,off-target
500,0.479,96,target
500,0.434,97,off-target
500,0.877,97,target
500,0.003,98,off-target
500,0.808,98,target
500,0.499,99,off-target
500,0.385,99,target
500,0.475,100,off-target
500,0.766,100,target
500,0.126,101,off-target
500,0.061,101,target
500,0.048,102,off-target
500,0.494,102,target
500,0.444,103,off-target
500,0.948,103,target
500,0.709,104,off-target
500,0.71,104,target
500,0.743,105,off-target
500,0.067,105,target
500,0.596,106,off-target
500,0.213,106,target
500,0.227,107,off-target
500,0.018,107,target
500,0.053,108,off-target
500,0.294,108,target
500,0.21,109,off-target
500,0.84,109,target
500,0.006,110,off-target
500,0.589,110,target
500,0.384,111,off-target
500,0.249,111,target
500,0.122,112,off-target
500,0.022,112,target
500,0.31,113,off-target
500,0.559,113,target
500,0.814,114,off-target
500,0.552,114,target
500,0.046,115,off-target
500,0.994,115,target
500,0.36,116,off-target
500,0.531,116,target
500,0.681,117,off-target
500,0.505,117,target
500,0.586,118,off-target
500,0.104,118,target
500,0.386,119,off-target
500,0.082,119,target
500,0.833,120,off-target
500,0.191,120,target
500,0.966,121,off-target
500,0.411,121,target
500,0.707,122,off-target
500,0.839,122,target
500,0.538,123,off-target
500,0.485,123,target
500,0.37,124,off-target
500,0.132,124,target
500,0.714,125,off-target
500,0.831,125,target
500,0.619,126,off-target
500,0.498,126,target
500,0.338,127,off-target
500,0.278,127,target
500,0.458,128,off-target
500,0.601,128,target
500,0.598,129,off-target
500,0.192,129,target
500,0.664,130,off-target
500,0.406,130,target
500,0.881,131,off-target
500,0.7,131,target
500,0.69,132,off-target
500,0.14,132,target
500,0.563,133,off-target
500,0.026,133,target
500,0.673,134,off-target
500,0.628,134,target
500,0.887,135,off-target
500,0.948,135,target
500,0.782,136,off-target
500,0.204,136,target
500,0.366,137,off-target
500,0.951,137,target
500,0.724,138,off-target
500,0.06,138,target
500,0.136,139,off-target
500,0.499,139,target
500,0.973,140,off-target
500,0.577,140,target
500,0.726,141,off-target
500,0.232,141,target
500,0.085,142,off-target
500,0.657,142,target
500,0.978,143,off-target
500,0.863,143,target
500,0.302,144,off-target
500,0.155,144,target
500,0.002,145,off-target
500,0.755,145,target
500,0.053,146,off-target
500,0.595,146,target
500,0.82,147,off-target
500,0.389,147,target
500,0.013,148,off-target
500,0.333,148,target
500,0.038,149,off-target
500,0.563,149,target
500,0.023,150,off-target
500,0.867,150,target
500,0.984,151,off-target
500,0.019,151,target
500,0.29,152,off-target
500,0.534,152,target
500,0.792,153,off-target
500,0.52,153,target
500,0.368,154,off-target
500,0.272,154,target
500,0.008,155,off-target
500,0.842,155,target
500,0.737,156,off-target
500,0.726,156,target
500,0.373,157,off-target
500,0.691,157,target
500,0.366,158,off-target
500,0.686,158,target
500,0.244,159,off-target
500,0.638,159,target
500,0.526,160,off-target
500,0.417,160,target
500,0.376,161,off-target
500,0.509,161,target
500,0.849,162,off-target
500,0.747,162,target
500,0.592,163,off-target
500,0.121,163,target
500,0.844,164,off-target
500,0.452,164,target
500,0.383,165,off-target
500,0.234,165,target
500,0.595,166,off-target
500,0.4,166,target
500,0.122,167,off-target
500,0.886,167,target
500,0.038,168,off-target
500,0.89,168,target
500,0.205,169,off-target
500,0.4,169,target
500,0.007,170,off-target
500,0.256,170,target
500,0.967,171,off-target
500,0.708,171,target
500,0.987,172,off-target
500,0.778,172,target
500,0.444,173,off-target
500,0.484,173,target
500,0.666,174,off-target
500,0.843,174,target
500,0.761,175,off-target
500,0.074,175,target
500,0.562,176,off-target
500,0.517,176,target
500,0.858,177,off-target
500,0.942,177,target
500,0.377,178,off-target
500,0.797,178,target
500,0.425,179,off-target
500,0.232,179,target
500,0.847,180,off-target
500,0.85,180,target
500,0.152,181,off-target
500,0.521,181,target
500,0.716,182,off-target
500,0.73,182,target
500,0.464,183,off-target
500,0.451,183,target
500,0.806,184,off-target
500,0.969,184,target
500,0.509,185,off-target
500,0.905,185,target
500,0.195,186,off-target
500,0.857,186,target
500,0.545,187,off-target
500,0.176,187,target
500,0.307,188,off-target
500,0.302,188,target
500,0.168,189,off-target
500,0.777,189,target
500,0.594,190,off-target
500,0.24,190,target
500,0.012,191,off-target
500,0.599,191,target
500,0.953,192,off-target
500,0.518,192,target
500,0.769,193,off-target
500,0.273,193,target
500,0.254,194,off-target
500,0.94,194,target
500,0.615,195,off-target
500,0.419,195,target
500,0.905,196,off-target
500,0.666,196,target
500,0.33,197,off-target
500,0.586,197,target
500,0.21,198,off-target
500,0.174,198,target
500,0.029,199,off-target
500,0.829,199,target
500,0.721,200,off-target
500,0.04,200,target
500,0.089,201,off-target
500,0.935,201,target
500,0.869,202,off-target
500,0.457,202,target
500,0.07,203,off-target
500,0.929,203,target
500,0.798,204,off-target
500,0.655,204,target
500,0.321,205,off-target
500,0.539,205,target
500,0.424,206,off-target
500,0.284,206,target
500,0.863,207,off-target
500,0.775,207,target
500,0.354,208,off-target
500,0.834,208,target
500,0.209,209,off-target
500,0.173,209,target
500,0.537,210,off-target
500,0.721,210,target
500,0.22,211,off-target
500,0.109,211,target
500,0.399,212,off-target
500,0.388,212,target
500,0.769,213,off-target
500,0.81,213,target
500,0.586,214,off-target
500,0.992,214,target
500,0.896,215,off-target
500,0.891,215,target
500,0.405,216,off-target
500,0.618,216,target
500,0.762,217,off-target
500,0.967,217,target
500,0.092,218,off-target
500,0.618,218,target
500,0.437,219,off-target
500,0.944,219,target
500,0.232,220,off-target
500,0.195,220,target
500,0.221,221,off-target
500,0.939,221,target
500,0.905,222,off-target
500,0.597,222,target
500,0.99,223,off-target
500,0.728,223,target
500,0.259,224,off-target
500,0.326,224,target
500,0.476,225,off-target
500,0.592,225,target
500,0.427,226,off-target
500,0.595,226,target
500,0.971,227,off-target
500,0.516,227,target
500,0.041,228,off-target
500,0.05,228,target
500,0.386,229,off-target
500,0.357,229,target
500,0.38,230,off-target
500,0.69,230,target
500,0.173,231,off-target
500,0.096,231,target
500,0.277,232,off-target
500,0.761,232,target
500,0.941,233,off-target
500,0.106,233,target
500,0.762,234,off-target
500,0.114,234,target
500,0.69,235,off-target
500,0.116,235,target
500,0.002,236,off-target
500,0.752,236,target
500,0.986,237,off-target
500,0.749,237,target
500,0.914,238,off-target
500,0.875,238,target
500,0.43,239,off-target
500,0.93,239,target
500,0.302,240,off-target
500,0.017,240,target
500,0.361,241,off-target
500,0.268,241,target
500,0.596,242,off-target
500,0.037,242,target
500,0.791,243,off-target
500,0.054,243,target
500,0.215,244,off-target
500,0.921,244,target
500,0.865,245,off-target
500,0.381,245,target
500,0.826,246,off-target
500,0.913,246,target
500,0.358,247,off-target
500,0.37,247,target
500,0.799,248,off-target
500,0.061,248,target
500,0.492,249,off-target
500,0.01,249,target
500,0.694,250,off-target
500,0.063,250,target
500,0.014,251,off-target
500,0.18,251,target
500,0.882,252,off-target
500,0.717,252,target
500,0.311,253,off-target
500,0.088,253,target
500,0.161,254,off-target
500,0.255,254,target
500,0.661,255,off-target
500,0.759,255,target
500,0.664,256,off-target
500,0.106,256,target
500,0.847,257,off-target
500,0.686,257,target
500,0.345,258,off-target
500,0.225,258,target
500,0.234,259,off-target
500,0.586,259,target
500,0.923,260,off-target
500,0.594,260,target
500,0.194,261,off-target
500,0.34,261,target
500,0.1,262,off-target
500,0.79,262,target
500,0.049,263,off-target
500,0.394,263,target
500,0.88,264,off-target
500,0.384,264,target
500,0.95,265,off-target
500,0.982,265,target
500,0.017,266,off-target
500,0.243,266,target
500,0.622,267,off-target
500,0.708,267,target
500,0.914,268,off-target
500,0.223,268,target
500,0.126,269,off-target
500,0.43,269,target
500,0.753,270,off-target
500,0.226,270,target
500,0.113,271,off-target
500,0.146,271,target
500,0.489,272,off-target
500,0.713,272,target
500,0.534,273,off-target
500,0.588,273,target
500,0.279,274,off-target
500,0.116,274,target
500,0.645,275,off-target
500,0.214,275,target
500,0.85,276,off-target
500,0.587,276,target
500,0.247,277,off-target
500,0.854,277,target
500,0.258,278,off-target
500,0.8,278,target
500,0.547,279,off-target
500,0.268,279,target
500,0.958,280,off-target
500,0.105,280,target
500,0.225,281,off-target
500,0.708,281,target
500,0.658,282,off-target
500,0.997,282,target
500,0.636,283,off-target
500,0.006,283,target
500,0.258,284,off-target
500,0.329,284,target
500,0.202,285,off-target
500,0.106,285,target
500,0.672,286,off-target
500,0.659,286,target
500,0.094,287,off-target
500,0.485,287,target
500,0.447,288,off-target
500,0.827,288,target
500,0.812,289,off-target
500,0.243,289,target
500,0.743,290,off-target
500,0.55,290,target
500,0.612,291,off-target
500,0.787,291,target
500,0.717,292,off-target
500,0.323,292,target
500,0.694,293,off-target
500,0.284,293,target
500,0.236,294,off-target
500,0.53,294,target
500,0.954,295,off-target
500,0.844,295,target
500,0.304,296,off-target
500,0.633,296,target
500,0.205,297,off-target
500,0.662,297,target
500,0.778,298,off-target
500,0.036,298,target
500,0.336,299,off-target
500,0.47,299,target
500,0.823,300,off-target
500,0.185,300,target
500,0.967,301,off-target
500,0.549,301,target
500,0.581,302,off-target
500,0.4,302,target
500,0.467,303,off-target
500,0.296,303,target
500,0.944,304,off-target
500,0.233,304,target
500,0.94,305,off-target
500,0.416,305,target
500,0.561,306,off-target
500,0.313,306,target
500,0.808,307,off-target
500,0.636,307,target
500,0.212,308,off-target
500,0.29,308,target
500,0.406,309,off-target
500,0.713,309,target
500,0.034,310,off-target
500,0.339,310,target
500,0.068,311,off-target
500,0.359,311,target
500,0.672,312,off-target
500,0.526,312,target
500,0.732,313,off-target
500,0.713,313,target
500,0.482,314,off-target
500,0.457,314,target
500,0.949,315,off-target
500,0.827,315,target
500,0.198,316,off-target
500,0.414,316,target
500,0.037,317,off-target
500,0.849,317,target
500,0.634,318,off-target
500,0.86,318,target
500,0.399,319,off-target
500,0.183,319,target
500,0.559,320,off-target
500,0.589,320,target
500,0.108,321,off-target
500,0.177,321,target
500,0.972,322,off-target
500,0.829,322,target
500,0.616,323,off-target
500,0.047,323,target
500,0.527,324,off-target
500,0.422,324,target
500,0.09,325,off-target
500,0.858,325,target
500,0.241,326,off-target
500,0.837,326,target
500,0.986,327,off-target
500,0.617,327,target
500,0.541,328,off-target
500,0.469,328,target
500,0.121,329,off-target
500,0.28,329,target
500,0.988,330,off-target
500,0.031,330,target
500,0.334,331,off-target
500,0.852,331,target
500,0.685,332,off-target
500,0.008,332,target
500,0.027,333,off-target
500,0.659,333,target
500,0.603,334,off-target
500,0.06,334,target
500,0.017,335,off-target
500,0.54,335,target
500,0.86,336,off-target
500,0.723,336,target
500,0.039,337,off-target
500,0.863,337,target
500,0.845,338,off-target
500,0.704,338,target
500,0.268,339,off-target
500,0.421,339,target
500,0.05,340,off-target
500,0.757,340,target
500,0.148,341,off-target
500,0.288,341,target
500,0.645,342,off-target
500,0.489,342,target
500,0.124,343,off-target
500,0.893,343,target
500,0.387,344,off-target
500,0.021,344,target
500,0.515,345,off-target
500,0.679,345,target
500,0.949,346,off-target
500,0.334,346,target
500,0.155,347,off-target
500,0.542,347,target
500,0.138,348,off-target
500,0.011,348,target
500,0.469,349,off-target
500,0.104,349,target
500,0.219,350,off-target
500,0.53,350,target
500,0.854,351,off-target
500,0.148,351,target
500,0.266,352,off-target
500,0.462,352,target
500,0.602,353,off-target
500,0.825,353,target
500,0.588,354,off-target
500,0.481,354,target
500,0.92,355,off-target
500,0.772,355,target
500,0.62,356,off-target
500,0.47,356,target
500,0.464,357,off-target
500,0.528,357,target
500,0.784,358,off-target
500,0.382,358,target
500,0.152,359,off-target
500,0.106,359,target
500,0.109,360,off-target
500,0.8,360,target
500,0.338,361,off-target
500,0.961,361,target
500,0.102,362,off-target
500,0.493,362,target
500,0.934,363,off-target
500,0.19,363,target
500,0.78,364,off-target
500,0.418,364,target
500,0.975,365,off-target
500,0.209,365,target
500,0.366,366,off-target
500,0.356,366,target
500,0.123,367,off-target
500,0.049,367,target
500,0.964,368,off-target
500,0.98,368,target
500,0.802,369,off-target
500,0.101,369,target
500,0.855,370,off-target
500,0.309,370,target
500,0.649,371,off-target
500,0.469,371,target
500,0.22,372,off-target
500,0.97,372,target
500,0.275,373,off-target
500,0.762,373,target
500,0.439,374,off-target
500,0.677,374,target
500,0.797,375,off-target
500,0.891,375,target
500,0.346,376,off-target
500,0.798,376,target
500,0.317,377,off-target
500,0.711,377,target
500,0.594,378,off-target
500,0.691,378,target
500,0.832,379,off-target
500,0.202,379,target
500,0.141,380,off-target
500,0.728,380,target
500,0.214,381,off-target
500,0.312,381,target
500,0.92,382,off-target
500,0.052,382,target
500,0.865,383,off-target
500,0.937,383,target
500,0.165,384,off-target
500,0.027,384,target
500,0.501,385,off-target
500,0.869,385,target
500,0.869,386,off-target
500,0.982,386,target
500,0.187,387,off-target
500,0.616,387,target
500,0.646,388,off-target
500,0.835,388,target
500,0.539,389,off-target
500,0.762,389,target
500,0.588,390,off-target
500,0.984,390,target
500,0.509,391,off-target
500,0.683,391,target
500,0.133,392,off-target
500,0.01,392,target
500,0.232,393,off-target
500,0.515,393,target
500,0.266,394,off-target
500,0.687,394,target
500,0.159,395,off-target
500,0.981,395,target
500,0.464,396,off-target
500,0.377,396,target
500,0.39,397,off-target
500,0.696,397,target
500,0.362,398,off-target
500,0.944,398,target
500,0.729,399,off-target
500,0.343,399,target
500,0.318,400,off-target
500,0.805,400,target
500,0.694,401,off-target
500,0.334,401,target
500,0.4,402,off-target
500,0.041,402,target
500,0.824,403,off-target
500,0.005,403,target
500,0.784,404,off-target
500,0.607,404,target
500,0.429,405,off-target
500,0.512,405,target
500,0.054,406,off-target
500,0.708,406,target
500,0.565,407,off-target
500,0.479,407,target
500,0.471,408,off-target
500,0.892,408,target
500,0.129,409,off-target
500,0.217,409,target
500,0.633,410,off-target
500,0.583,410,target
500,0.121,411,off-target
500,0.059,411,target
500,0.93,412,off-target
500,0.078,412,target
500,0.407,413,off-target
500,0.907,413,target
500,0.054,414,off-target
500,0.714,414,target
500,0.653,415,off-target
500,0.996,415,target
500,0.109,416,off-target
500,0.867,416,target
500,0.25,417,off-target
500,0.451,417,target
500,0.452,418,off-target
500,0.585,418,target
500,0.256,419,off-target
500,0.705,419,target
500,0.538,420,off-target
500,0.625,420,target
500,0.229,421,off-target
500,0.017,421,target
500,0.291,422,off-target
500,0.423,422,target
500,0.66,423,off-target
500,0.115,423,target
500,0.424,424,off-target
500,0.63,424,target
500,0.425,425,off-target
500,0.755,425,target
500,0.955,426,off-target
500,0.517,426,target
500,0.261,427,off-target
500,0.865,427,target
500,0.343,428,off-target
500,0.69,428,target
500,0.758,429,off-target
500,0.437,429,target
500,0.045,430,off-target
500,0.766,430,target
500,0.589,431,off-target
500,0.276,431,target
500,0.692,432,off-target
500,0.87,432,target
500,0.238,433,off-target
500,0.255,433,target
500,0.96,434,off-target
500,0.021,434,target
500,0.576,435,off-target
500,0.557,435,target
500,0.657,436,off-target
500,0.532,436,target
500,0.451,437,off-target
500,0.007,437,target
500,0.314,438,off-target
500,0.457,438,target
500,0.895,439,off-target
500,0.541,439,target
500,0.668,440,off-target
500,0.993,440,target
500,0.508,441,off-target
500,0.676,441,target
500,0.083,442,off-target
500,0.242,442,target
500,0.53,443,off-target
500,0.173,443,target
500,0.804,444,off-target
500,0.645,444,target
500,0.244,445,off-target
500,0.063,445,target
500,0.693,446,off-target
500,0.496,446,target
500,0.749,447,off-target
500,0.051,447,target
500,0.306,448,off-target
500,0.324,448,target
500,0.19,449,off-target
500,0.572,449,target
500,0.05,450,off-target
500,0.329,450,target
500,0.362,451,off-target
500,0.725,451,target
500,0.0,452,off-target
500,0.172,452,target
500,0.921,453,off-target
500,0.488,453,target
500,0.788,454,off-target
500,0.013,454,target
500,0.459,455,off-target
500,0.819,455,target
500,0.42,456,off-target
500,0.126,456,target
500,0.62,457,off-target
500,0.062,457,target
500,0.942,458,off-target
500,0.433,458,target
500,0.465,459,off-target
500,0.121,459,target
500,0.993,460,off-target
500,0.382,460,target
500,0.569,461,off-target
500,0.668,461,target
500,0.354,462,off-target
500,0.366,462,target
500,0.933,463,off-target
500,0.364,463,target
500,0.03,464,off-target
500,0.662,464,target
500,0.412,465,off-target
500,0.733,465,target
500,0.282,466,off-target
500,0.188,466,target
500,0.33,467,off-target
500,0.295,467,target
500,0.639,468,off-target
500,0.263,468,target
500,0.957,469,off-target
500,0.617,469,target
500,0.964,470,off-target
500,0.847,470,target
500,0.553,471,off-target
500,0.676,471,target
500,0.419,472,off-target
500,0.272,472,target
500,0.12,473,off-target
500,0.217,473,target
500,0.412,474,off-target
500,0.447,474,target
500,0.287,475,off-target
500,0.466,475,target
500,0.777,476,off-target
500,0.731,476,target
500,0.956,477,off-target
500,0.319,477,target
500,0.168,478,off-target
500,0.393,478,target
500,0.966,479,off-target
500,0.486,479,target
500,0.636,480,off-target
500,0.433,480,target
500,0.464,481,off-target
500,0.893,481,target
500,0.447,482,off-target
500,0.174,482,target
500,0.533,483,off-target
500,0.575,483,target
500,0.587,484,off-target
500,0.469,484,target
500,0.667,485,off-target
500,0.341,485,target
500,0.884,486,off-target
500,0.257,486,target
500,0.441,487,off-target
500,0.006,487,target
500,0.503,488,off-target
500,0.338,488,target
500,0.145,489,off-target
500,0.039,489,target
500,0.751,490,off-target
500,0.778,490,target
500,0.95,491,off-target
500,0.265,491,target
500,0.536,492,off-target
500,0.803,492,target
500,0.667,493,off-target
500,0.188,493,target
500,0.348,494,off-target
500,0.261,494,target
500,0.403,495,off-target
500,0.707,495,target
500,0.808,496,off-target
500,0.497,496,target
500,0.034,497,off-target
500,0.402,497,target
500,0.387,498,off-target
500,0.318,498,target
500,0.384,499,off-target
500,0.134,499,target
500,0.593,500,off-target
500,0.735,500,target
500,0.251,501,off-target
500,0.0,501,target
500,0.278,502,off-target
500,0.439,502,target
500,0.095,503,off-target
500,0.91,503,target
500,0.443,504,off-target
500,0.516,504,target
500,0.411,505,off-target
500,0.06,505,target
500,0.6,506,off-target
500,0.821,506,target
500,0.604,507,off-target
500,0.732,507,target
500,0.254,508,off-target
500,0.838,508,target
500,0.655,509,off-target
500,0.234,509,target
500,0.649,510,off-target
500,0.965,510,target
500,0.305,511,off-target
500,0.267,511,target
500,0.291,512,off-target
500,0.884,512,target
500,0.193,513,off-target
500,0.219,513,target
500,0.96,514,off-target
500,0.446,514,target
500,0.416,515,off-target
500,0.903,515,target
500,0.094,516,off-target
500,0.751,516,target
500,0.39,517,off-target
500,0.316,517,target
500,0.626,518,off-target
500,0.948,518,target
500,0.769,519,off-target
500,0.893,519,target
500,0.746,520,off-target
500,0.131,520,target
500,0.71,521,off-target
500,0.369,521,target
500,0.321,522,off-target
500,0.9,522,target
500,0.904,523,off-target
500,0.517,523,target
500,0.786,524,off-target
500,0.166,524,target
500,0.0,525,off-target
500,0.159,525,target
500,0.184,526,off-target
500,0.798,526,target
500,0.311,527,off-target
500,0.737,527,target
500,0.215,528,off-target
500,0.541,528,target
500,0.926,529,off-target
500,0.922,529,target
500,0.637,530,off-target
500,0.771,530,target
500,0.91,531,off-target
500,0.621,531,target
500,0.482,532,off-target
500,0.066,532,target
500,0.452,533,off-target
500,0.234,533,target
500,0.54,534,off-target
500,0.058,534,target
500,0.45,535,off-target
500,0.586,535,target
500,0.218,536,off-target
500,0.81,536,target
500,0.105,537,off-target
500,0.359,537,target
500,0.172,538,off-target
500,0.865,538,target
500,0.775,539,off-target
500,0.438,539,target
500,0.275,540,off-target
500,0.587,540,target
500,0.564,541,off-target
500,0.41,541,target
500,0.471,542,off-target
500,0.319,542,target
500,0.828,543,off-target
500,0.033,543,target
500,0.017,544,off-target
500,0.798,544,target
500,0.194,545,off-target
500,0.721,545,target
500,0.248,546,off-target
500,0.508,546,target
500,0.069,547,off-target
500,0.55,547,target
500,0.789,548,off-target
500,0.866,548,target
500,0.645,549,off-target
500,0.893,549,target
500,0.753,550,off-target
500,0.282,550,target
500,0.867,551,off-target
500,0.08,551,target
500,0.277,552,off-target
500,0.137,552,target
500,0.606,553,off-target
500,0.911,553,target
500,0.787,554,off-target
500,0.344,554,target
500,0.139,555,off-target
500,0.565,555,target
500,0.96,556,off-target
500,0.255,556,target
500,0.299,557,off-target
500,0.069,557,target
500,0.103,558,off-target
500,0.08,558,target
500,0.654,559,off-target
500,0.05,559,target
500,0.56,560,off-target
500,0.413,560,target
500,0.458,561,off-target
500,0.701,561,target
500,0.968,562,off-target
500,0.831,562,target
500,0.539,563,off-target
500,0.279,563,target
500,0.114,564,off-target
500,0.895,564,target
500,0.096,565,off-target
500,0.018,565,target
500,0.442,566,off-target
500,0.369,566,target
500,0.735,567,off-target
500,0.197,567,target
500,0.377,568,off-target
500,0.712,568,target
500,0.561,569,off-target
500,0.882,569,target
500,0.68,570,off-target
500,0.531,570,target
500,0.633,571,off-target
500,0.658,571,target
500,0.492,572,off-target
500,0.147,572,target
500,0.25,573,off-target
500,0.931,573,target
500,0.481,574,off-target
500,0.908,574,target
500,0.689,575,off-target
500,0.767,575,target
500,1.0,576,off-target
500,0.07,576,target
500,0.324,577,off-target
500,0.221,577,target
500,0.031,578,off-target
500,0.793,578,target
500,0.597,579,off-target
500,0.252,579,target
500,0.545,580,off-target
500,0.982,580,target
500,0.319,581,off-target
500,0.909,581,target
500,0.286,582,off-target
500,0.861,582,target
500,0.711,583,off-target
500,0.676,583,target
500,0.942,584,off-target
500,0.011,584,target
500,0.41,585,off-target
500,0.579,585,target
500,0.774,586,off-target
500,0.708,586,target
500,0.414,587,off-target
500,0.56,587,target
500,0.072,588,off-target
500,0.011,588,target
500,0.122,589,off-target
500,0.022,589,target
500,0.464,590,off-target
500,0.676,590,target
500,0.515,591,off-target
500,0.237,591,target
500,0.265,592,off-target
500,0.148,592,target
500,0.252,593,off-target
500,0.035,593,target
500,0.96,594,off-target
500,0.958,594,target
500,0.297,595,off-target
500,0.523,595,target
500,0.2,596,off-target
500,0.235,596,target
500,0.216,597,off-target
500,0.208,597,target
500,0.205,598,off-target
500,0.976,598,target
500,0.878,599,off-target
500,0.615,599,target
500,0.454,600,off-target
500,0.683,600,target
500,0.058,601,off-target
500,0.885,601,target
500,0.755,602,off-target
500,0.46,602,target
500,0.066,603,off-target
500,0.251,603,target
500,0.991,604,off-target
500,0.239,604,target
500,0.049,605,off-target
500,0.287,605,target
500,0.161,606,off-target
500,0.218,606,target
500,0.724,607,off-target
500,0.018,607,target
500,0.456,608,off-target
500,0.591,608,target
500,0.021,609,off-target
500,0.642,609,target
500,0.201,610,off-target
500,0.703,610,target
500,0.156,611,off-target
500,0.893,611,target
500,0.894,612,off-target
500,0.484,612,target
500,0.432,613,off-target
500,0.905,613,target
500,0.033,614,off-target
500,0.317,614,target
500,0.608,615,off-target
500,0.577,615,target
500,0.735,616,off-target
500,0.653,616,target
500,0.218,617,off-target
500,0.605,617,target
500,0.619,618,off-target
500,0.37,618,target
500,0.468,619,off-target
500,0.616,619,target
500,0.638,620,off-target
500,0.062,620,target
500,0.448,621,off-target
500,0.478,621,target
500,0.17,622,off-target
500,0.797,622,target
500,0.103,623,off-target
500,0.571,623,target
500,0.257,624,off-target
500,0.828,624,target
500,0.379,625,off-target
500,0.379,625,target
500,0.663,626,off-target
500,0.025,626,target
500,0.991,627,off-target
500,0.441,627,target
500,0.802,628,off-target
500,0.094,628,target
500,0.419,629,off-target
500,0.73,629,target
500,0.314,630,off-target
500,0.74,630,target
500,0.615,631,off-target
500,0.104,631,target
500,0.65,632,off-target
500,0.968,632,target
500,0.561,633,off-target
500,0.744,633,target
500,0.518,634,off-target
500,0.18,634,target
