n,best_std,p_value,seed,type
500,0.5,0.564,0,off-target
500,0.5,0.322,0,target
500,0.5,0.336,0,off-target no pert
500,0.5,0.018,0,target no pert
500,1.22,0.0,1,off-target
500,0.58,0.936,1,target
500,0.58,0.35,1,off-target no pert
500,0.58,0.854,1,target no pert
500,0.5,0.728,2,off-target
500,0.5,0.598,2,target
500,0.5,0.172,2,off-target no pert
500,0.5,0.086,2,target no pert
500,0.5,0.528,3,off-target
500,0.5,0.97,3,target
500,0.5,0.392,3,off-target no pert
500,0.5,0.738,3,target no pert
500,1.1800000000000002,0.0,4,off-target
500,1.3,0.18,4,target
500,1.3,0.394,4,off-target no pert
500,1.3,0.704,4,target no pert
500,0.8200000000000001,0.0,5,off-target
500,0.74,0.534,5,target
500,0.74,0.652,5,off-target no pert
500,0.74,0.128,5,target no pert
500,1.1400000000000001,0.0,6,off-target
500,1.26,0.472,6,target
500,1.26,0.616,6,off-target no pert
500,1.26,0.948,6,target no pert
500,0.78,0.0,7,off-target
500,0.78,0.22,7,target
500,0.78,0.94,7,off-target no pert
500,0.78,0.318,7,target no pert
500,0.5,0.708,8,off-target
500,0.5,0.97,8,target
500,0.5,0.38,8,off-target no pert
500,0.5,0.796,8,target no pert
500,0.5,0.252,9,off-target
500,0.5,0.684,9,target
500,0.5,0.756,9,off-target no pert
500,0.5,0.424,9,target no pert
500,1.22,0.0,10,off-target
500,1.1,0.97,10,target
500,1.1,0.296,10,off-target no pert
500,1.1,0.948,10,target no pert
500,0.9,0.0,11,off-target
500,0.78,0.866,11,target
500,0.78,0.862,11,off-target no pert
500,0.78,0.206,11,target no pert
500,0.5,0.008,12,off-target
500,0.5,0.06,12,target
500,0.5,0.644,12,off-target no pert
500,0.5,0.648,12,target no pert
500,0.78,0.0,13,off-target
500,1.38,0.882,13,target
500,1.38,0.272,13,off-target no pert
500,1.38,0.798,13,target no pert
500,0.5,0.186,14,off-target
500,0.5,0.232,14,target
500,0.5,0.21,14,off-target no pert
500,0.5,0.144,14,target no pert
500,1.1800000000000002,0.0,15,off-target
500,0.78,0.516,15,target
500,0.78,0.442,15,off-target no pert
500,0.78,0.878,15,target no pert
500,0.5,0.838,16,off-target
500,0.5,0.832,16,target
500,0.5,0.604,16,off-target no pert
500,0.5,0.864,16,target no pert
500,0.5,0.51,17,off-target
500,0.5,0.982,17,target
500,0.5,0.806,17,off-target no pert
500,0.5,0.078,17,target no pert
500,0.74,0.0,18,off-target
500,0.7,0.33,18,target
500,0.7,0.044,18,off-target no pert
500,0.7,0.34,18,target no pert
500,0.8200000000000001,0.0,19,off-target
500,0.66,0.218,19,target
500,0.66,0.756,19,off-target no pert
500,0.66,0.81,19,target no pert
500,0.86,0.0,20,off-target
500,1.3,0.374,20,target
500,1.3,0.052,20,off-target no pert
500,1.3,0.866,20,target no pert
500,0.5,0.784,21,off-target
500,0.5,0.97,21,target
500,0.5,0.658,21,off-target no pert
500,0.5,0.56,21,target no pert
500,1.1400000000000001,0.0,22,off-target
500,0.74,0.824,22,target
500,0.74,0.152,22,off-target no pert
500,0.74,0.516,22,target no pert
500,1.1800000000000002,0.0,23,off-target
500,1.3,0.924,23,target
500,1.3,0.21,23,off-target no pert
500,1.3,0.138,23,target no pert
500,0.8200000000000001,0.0,24,off-target
500,1.5,0.85,24,target
500,1.5,0.93,24,off-target no pert
500,1.5,0.666,24,target no pert
500,1.1800000000000002,0.0,25,off-target
500,0.66,0.172,25,target
500,0.66,0.76,25,off-target no pert
500,0.66,0.346,25,target no pert
500,0.78,0.0,26,off-target
500,0.98,0.354,26,target
500,0.98,0.278,26,off-target no pert
500,0.98,0.012,26,target no pert
500,0.5,0.078,27,off-target
500,0.5,0.49,27,target
500,0.5,0.57,27,off-target no pert
500,0.5,0.572,27,target no pert
500,0.86,0.0,28,off-target
500,0.66,0.7,28,target
500,0.66,0.826,28,off-target no pert
500,0.66,0.812,28,target no pert
500,0.5,0.806,29,off-target
500,0.5,0.796,29,target
500,0.5,0.974,29,off-target no pert
500,0.5,0.26,29,target no pert
500,0.5,0.694,30,off-target
500,0.5,0.684,30,target
500,0.5,0.316,30,off-target no pert
500,0.5,0.906,30,target no pert
500,0.5,0.964,31,off-target
500,0.5,0.814,31,target
500,0.5,0.286,31,off-target no pert
500,0.5,0.474,31,target no pert
500,0.78,0.0,32,off-target
