n,best_std,p_value,seed,type
500,0.86,0.0,0,off-target
500,0.9,0.675,0,target
500,0.9,0.378,0,off-target no pert
500,0.9,0.26,0,target no pert
500,1.1,0.0,1,off-target
500,1.1,0.325,1,target
500,1.1,0.657,1,off-target no pert
500,1.1,0.589,1,target no pert
500,0.9,0.0,2,off-target
500,1.02,0.771,2,target
500,1.02,0.087,2,off-target no pert
500,1.02,0.517,2,target no pert
500,0.9,0.0,3,off-target
500,0.78,0.797,3,target
500,0.78,0.248,3,off-target no pert
500,0.78,0.928,3,target no pert
500,1.1400000000000001,0.0,4,off-target
500,1.1400000000000001,0.071,4,target
500,1.1400000000000001,0.617,4,off-target no pert
500,1.1400000000000001,0.669,4,target no pert
500,1.1,0.0,5,off-target
500,0.9,0.862,5,target
500,0.9,0.197,5,off-target no pert
500,0.9,0.788,5,target no pert
500,1.1,0.0,6,off-target
500,1.02,0.8,6,target
500,1.02,0.816,6,off-target no pert
500,1.02,0.401,6,target no pert
500,1.1,0.0,7,off-target
500,0.86,0.988,7,target
500,0.86,0.407,7,off-target no pert
500,0.86,0.834,7,target no pert
500,1.1,0.0,8,off-target
500,1.06,0.287,8,target
500,1.06,0.684,8,off-target no pert
500,1.06,0.605,8,target no pert
500,1.1400000000000001,0.0,9,off-target
500,1.02,0.393,9,target
500,1.02,0.278,9,off-target no pert
500,1.02,0.76,9,target no pert
500,1.1,0.0,10,off-target
500,0.94,0.704,10,target
500,0.94,0.282,10,off-target no pert
500,0.94,0.475,10,target no pert
500,1.1400000000000001,0.0,11,off-target
500,0.9,0.538,11,target
500,0.9,0.295,11,off-target no pert
500,0.9,0.703,11,target no pert
500,1.1,0.0,12,off-target
500,1.1,0.53,12,target
500,1.1,0.167,12,off-target no pert
500,1.1,0.442,12,target no pert
500,1.1,0.0,13,off-target
500,1.1400000000000001,0.353,13,target
500,1.1400000000000001,0.099,13,off-target no pert
500,1.1400000000000001,0.079,13,target no pert
500,0.9,0.0,14,off-target
500,0.8200000000000001,0.934,14,target
500,0.8200000000000001,0.565,14,off-target no pert
500,0.8200000000000001,0.737,14,target no pert
500,1.1400000000000001,0.0,15,off-target
500,1.02,0.672,15,target
500,1.02,0.239,15,off-target no pert
500,1.02,0.548,15,target no pert
500,0.86,0.0,16,off-target
500,0.9,0.012,16,target
500,0.9,0.492,16,off-target no pert
500,0.9,0.901,16,target no pert
500,1.1,0.0,17,off-target
500,1.06,0.357,17,target
500,1.06,0.457,17,off-target no pert
500,1.06,0.015,17,target no pert
500,1.1400000000000001,0.0,18,off-target
500,1.1400000000000001,0.398,18,target
500,1.1400000000000001,0.278,18,off-target no pert
500,1.1400000000000001,0.854,18,target no pert
500,1.1,0.0,19,off-target
500,1.02,0.938,19,target
500,1.02,0.856,19,off-target no pert
500,1.02,0.721,19,target no pert
500,0.9,0.0,20,off-target
500,1.06,0.215,20,target
500,1.06,0.676,20,off-target no pert
500,1.06,0.771,20,target no pert
500,0.9,0.0,21,off-target
500,0.7,0.437,21,target
500,0.7,0.544,21,off-target no pert
500,0.7,0.768,21,target no pert
500,1.1,0.0,22,off-target
500,1.02,0.17,22,target
500,1.02,0.002,22,off-target no pert
500,1.02,0.292,22,target no pert
500,0.9,0.0,23,off-target
500,1.1400000000000001,0.265,23,target
500,1.1400000000000001,0.401,23,off-target no pert
500,1.1400000000000001,0.881,23,target no pert
500,0.9,0.0,24,off-target
500,1.02,0.164,24,target
500,1.02,0.458,24,off-target no pert
500,1.02,0.3,24,target no pert
500,0.86,0.0,25,off-target
500,0.86,0.04,25,target
500,0.86,0.82,25,off-target no pert
500,0.86,0.189,25,target no pert
500,1.1,0.0,26,off-target
500,1.22,0.394,26,target
500,1.22,0.036,26,off-target no pert
500,1.22,0.686,26,target no pert
500,0.9,0.0,27,off-target
500,0.98,0.417,27,target
500,0.98,0.034,27,off-target no pert
500,0.98,0.743,27,target no pert
500,0.9,0.0,28,off-target
500,1.06,0.611,28,target
500,1.06,0.964,28,off-target no pert
500,1.06,0.215,28,target no pert
500,0.9,0.0,29,off-target
500,1.1800000000000002,0.604,29,target
500,1.1800000000000002,0.793,29,off-target no pert
500,1.1800000000000002,0.819,29,target no pert
500,1.1400000000000001,0.0,30,off-target
500,0.86,0.275,30,target
500,0.86,0.088,30,off-target no pert
500,0.86,0.408,30,target no pert
500,0.86,0.0,31,off-target
500,1.1400000000000001,0.951,31,target
500,1.1400000000000001,0.186,31,off-target no pert
500,1.1400000000000001,0.128,31,target no pert
500,1.1,0.0,32,off-target
500,1.02,0.801,32,target
500,1.02,0.502,32,off-target no pert
500,1.02,0.072,32,target no pert
500,1.1400000000000001,0.0,33,off-target
