n,p_value,var_est,seed,type
500,0.87,0.0,0,off-target noiseless
500,0.877,0.0,0,target noiseless
500,0.002,11.934383392333984,0,off-target
500,0.873,11.934383392333984,0,target
500,0.604,0.0,1,off-target noiseless
500,0.742,0.0,1,target noiseless
500,0.12,13.984254837036133,1,off-target
500,0.053,13.984254837036133,1,target
500,0.604,0.0,2,off-target noiseless
500,0.243,0.0,2,target noiseless
500,0.083,13.155706405639648,2,off-target
500,0.332,13.155706405639648,2,target
500,0.168,0.0,3,off-target noiseless
500,0.967,0.0,3,target noiseless
500,0.002,11.63413906097412,3,off-target
500,0.86,11.63413906097412,3,target
500,0.782,0.0,4,off-target noiseless
500,0.558,0.0,4,target noiseless
500,0.001,12.852861404418944,4,off-target
500,0.824,12.852861404418944,4,target
500,0.275,0.0,5,off-target noiseless
500,0.425,0.0,5,target noiseless
500,0.0,9.027023315429688,5,off-target
500,0.997,9.027023315429688,5,target
500,0.779,0.0,6,off-target noiseless
500,0.868,0.0,6,target noiseless
500,0.613,8.038265228271484,6,off-target
500,0.864,8.038265228271484,6,target
500,0.516,0.0,7,off-target noiseless
500,0.266,0.0,7,target noiseless
500,0.175,12.31694507598877,7,off-target
500,0.389,12.31694507598877,7,target
500,0.025,0.0,8,off-target noiseless
500,0.376,0.0,8,target noiseless
500,0.009,7.455361366271973,8,off-target
500,0.452,7.455361366271973,8,target
500,0.673,0.0,9,off-target noiseless
500,0.033,0.0,9,target noiseless
500,0.003,13.442700386047363,9,off-target
500,0.845,13.442700386047363,9,target
500,0.729,0.0,10,off-target noiseless
500,0.377,0.0,10,target noiseless
500,0.015,6.734992980957031,10,off-target
500,0.74,6.734992980957031,10,target
500,0.226,0.0,11,off-target noiseless
500,0.35,0.0,11,target noiseless
500,0.0,11.487707138061523,11,off-target
500,0.33,11.487707138061523,11,target
500,0.948,0.0,12,off-target noiseless
500,0.505,0.0,12,target noiseless
500,0.011,13.855793952941896,12,off-target
500,0.174,13.855793952941896,12,target
500,0.549,0.0,13,off-target noiseless
500,0.233,0.0,13,target noiseless
500,0.006,13.270256042480469,13,off-target
500,0.419,13.270256042480469,13,target
500,0.14,0.0,14,off-target noiseless
500,0.465,0.0,14,target noiseless
500,0.068,14.453790664672852,14,off-target
500,0.619,14.453790664672852,14,target
500,0.515,0.0,15,off-target noiseless
500,0.519,0.0,15,target noiseless
500,0.009,8.009675025939941,15,off-target
500,0.199,8.009675025939941,15,target
500,0.173,0.0,16,off-target noiseless
500,0.075,0.0,16,target noiseless
500,0.022,12.706093788146973,16,off-target
500,0.058,12.706093788146973,16,target
500,0.896,0.0,17,off-target noiseless
500,0.83,0.0,17,target noiseless
500,0.003,13.636388778686523,17,off-target
500,0.721,13.636388778686523,17,target
