n,best_std,p_value,seed,type
500,1.26,0.0,0,off-target
500,1.3399999999999999,0.158,0,target
500,1.3399999999999999,0.0,0,off-target no pert
500,1.3399999999999999,0.555,0,target no pert
500,1.46,0.0,1,off-target
500,1.5,0.503,1,target
500,1.5,0.0,1,off-target no pert
500,1.5,0.313,1,target no pert
500,1.42,0.0,2,off-target
500,1.3,0.299,2,target
500,1.3,0.0,2,off-target no pert
500,1.3,0.654,2,target no pert
500,1.06,0.0,3,off-target
500,0.8200000000000001,0.431,3,target
500,0.8200000000000001,0.0,3,off-target no pert
500,0.8200000000000001,0.582,3,target no pert
500,1.5,0.0,4,off-target
500,1.3,0.142,4,target
500,1.3,0.0,4,off-target no pert
500,1.3,0.738,4,target no pert
500,1.46,0.0,5,off-target
500,1.5,0.255,5,target
500,1.5,0.0,5,off-target no pert
500,1.5,0.086,5,target no pert
500,1.02,0.0,6,off-target
500,1.38,0.269,6,target
500,1.38,0.0,6,off-target no pert
500,1.38,0.762,6,target no pert
500,1.3399999999999999,0.0,7,off-target
500,1.06,0.146,7,target
500,1.06,0.0,7,off-target no pert
500,1.06,0.244,7,target no pert
500,1.06,0.0,8,off-target
500,1.46,0.165,8,target
500,1.46,0.0,8,off-target no pert
500,1.46,0.353,8,target no pert
500,1.42,0.0,9,off-target
500,1.38,0.379,9,target
500,1.38,0.0,9,off-target no pert
500,1.38,0.133,9,target no pert
500,1.46,0.0,10,off-target
500,0.8200000000000001,0.087,10,target
500,0.8200000000000001,0.0,10,off-target no pert
500,0.8200000000000001,0.32,10,target no pert
500,1.3,0.0,11,off-target
500,1.3,0.204,11,target
500,1.3,0.0,11,off-target no pert
500,1.3,0.918,11,target no pert
500,1.38,0.0,12,off-target
500,1.1400000000000001,0.107,12,target
500,1.1400000000000001,0.0,12,off-target no pert
500,1.1400000000000001,0.856,12,target no pert
500,1.22,0.0,13,off-target
500,1.46,0.672,13,target
500,1.46,0.0,13,off-target no pert
500,1.46,0.023,13,target no pert
500,1.38,0.0,14,off-target
500,1.42,0.046,14,target
500,1.42,0.0,14,off-target no pert
500,1.42,0.677,14,target no pert
500,1.38,0.0,15,off-target
500,1.3,0.395,15,target
500,1.3,0.0,15,off-target no pert
500,1.3,0.813,15,target no pert
500,1.1,0.0,16,off-target
500,1.1400000000000001,0.742,16,target
500,1.1400000000000001,0.0,16,off-target no pert
500,1.1400000000000001,0.761,16,target no pert
500,1.3,0.0,17,off-target
500,1.42,0.411,17,target
500,1.42,0.0,17,off-target no pert
500,1.42,0.692,17,target no pert
500,0.66,0.0,18,off-target
500,1.5,0.648,18,target
500,1.5,0.0,18,off-target no pert
500,1.5,0.082,18,target no pert
500,1.26,0.0,19,off-target
500,1.1400000000000001,0.726,19,target
500,1.1400000000000001,0.0,19,off-target no pert
500,1.1400000000000001,0.487,19,target no pert
500,0.98,0.0,20,off-target
500,1.5,0.12,20,target
500,1.5,0.0,20,off-target no pert
500,1.5,0.824,20,target no pert
500,1.06,0.0,21,off-target
500,1.42,0.977,21,target
500,1.42,0.0,21,off-target no pert
500,1.42,0.476,21,target no pert
500,1.42,0.0,22,off-target
500,1.42,0.297,22,target
500,1.42,0.0,22,off-target no pert
500,1.42,0.083,22,target no pert
500,1.46,0.0,23,off-target
500,1.26,0.774,23,target
500,1.26,0.0,23,off-target no pert
500,1.26,0.636,23,target no pert
500,0.74,0.0,24,off-target
500,1.26,0.409,24,target
500,1.26,0.0,24,off-target no pert
500,1.26,0.029,24,target no pert
500,1.1,0.0,25,off-target
500,1.5,0.531,25,target
500,1.5,0.0,25,off-target no pert
500,1.5,0.291,25,target no pert
500,1.38,0.0,26,off-target
500,0.94,0.96,26,target
500,0.94,0.0,26,off-target no pert
500,0.94,0.716,26,target no pert
500,1.1,0.0,27,off-target
500,1.3399999999999999,0.86,27,target
500,1.3399999999999999,0.0,27,off-target no pert
500,1.3399999999999999,0.349,27,target no pert
500,1.3,0.0,28,off-target
500,1.5,0.383,28,target
500,1.5,0.0,28,off-target no pert
500,1.5,0.393,28,target no pert
500,1.02,0.0,29,off-target
500,0.9,0.887,29,target
500,0.9,0.0,29,off-target no pert
500,0.9,0.122,29,target no pert
500,0.9,0.0,30,off-target
500,1.5,0.323,30,target
500,1.5,0.0,30,off-target no pert
500,1.5,0.795,30,target no pert
500,1.5,0.0,31,off-target
500,1.42,0.164,31,target
500,1.42,0.0,31,off-target no pert
500,1.42,0.378,31,target no pert
500,1.46,0.0,32,off-target
500,1.1400000000000001,0.83,32,target
500,1.1400000000000001,0.0,32,off-target no pert
500,1.1400000000000001,0.261,32,target no pert
