n,best_std,p_value,seed,type
1000,1.3,0.45068664169787764,0,off-target
1000,1.05,0.14357053682896379,0,target
1000,1.05,0.846441947565543,0,off-target no pert
1000,1.05,0.07990012484394507,0,target no pert
1000,0.75,0.0012484394506866417,1,off-target
1000,1.3,0.5667915106117354,1,target
1000,1.3,0.14606741573033707,1,off-target no pert
1000,1.3,0.37203495630461925,1,target no pert
1000,0.65,0.0,2,off-target
1000,0.8500000000000001,0.15106117353308365,2,target
1000,0.8500000000000001,0.6803995006242197,2,off-target no pert
1000,0.8500000000000001,0.818976279650437,2,target no pert
1000,1.4,0.0,3,off-target
1000,1.3,0.731585518102372,3,target
1000,1.3,0.7702871410736579,3,off-target no pert
1000,1.3,0.9600499375780275,3,target no pert
1000,1.3,0.0,4,off-target
1000,0.95,0.2833957553058677,4,target
1000,0.95,0.8377028714107366,4,off-target no pert
1000,0.95,0.35580524344569286,4,target no pert
1000,0.8,0.03495630461922597,5,off-target
1000,1.1,0.41448189762796506,5,target
1000,1.1,0.7103620474406991,5,off-target no pert
1000,1.1,0.0024968789013732834,5,target no pert
1000,1.35,0.0012484394506866417,6,off-target
1000,0.8500000000000001,0.8089887640449438,6,target
1000,0.8500000000000001,0.7166042446941323,6,off-target no pert
1000,0.8500000000000001,0.7428214731585518,6,target no pert
1000,1.2000000000000002,0.0,7,off-target
1000,0.95,0.7865168539325843,7,target
1000,0.95,0.31335830212234705,7,off-target no pert
1000,0.95,0.4818976279650437,7,target no pert
1000,0.8,0.006242197253433208,8,off-target
1000,0.6,0.5393258426966292,8,target
1000,0.6,0.66167290886392,8,off-target no pert
1000,0.6,0.9625468164794008,8,target no pert
1000,0.65,0.018726591760299626,9,off-target
1000,1.15,0.5568039950062422,9,target
1000,1.15,0.3433208489388265,9,off-target no pert
1000,1.15,0.762796504369538,9,target no pert
1000,0.75,0.02122347066167291,10,off-target
1000,0.6,0.8639200998751561,10,target
1000,0.6,0.6704119850187266,10,off-target no pert
1000,0.6,0.12609238451935081,10,target no pert
1000,0.7,0.0012484394506866417,11,off-target
1000,1.2000000000000002,0.2759051186017478,11,target
1000,1.2000000000000002,0.3882646691635456,11,off-target no pert
1000,1.2000000000000002,0.9588014981273408,11,target no pert
1000,0.55,0.0,12,off-target
1000,0.65,0.2634207240948814,12,target
1000,0.65,0.25593008739076156,12,off-target no pert
1000,0.65,0.6416978776529338,12,target no pert
1000,1.15,0.08239700374531835,13,off-target
1000,1.35,0.3533083645443196,13,target
1000,1.35,0.05867665418227216,13,off-target no pert
1000,1.35,0.46441947565543074,13,target no pert
1000,0.65,0.0,14,off-target
1000,0.65,0.8102372034956304,14,target
1000,0.65,0.6354556803995006,14,off-target no pert
1000,0.65,0.3757802746566791,14,target no pert
1000,1.25,0.018726591760299626,15,off-target
1000,1.4500000000000002,0.6416978776529338,15,target
1000,1.4500000000000002,0.13982521847690388,15,off-target no pert
1000,1.4500000000000002,0.2784019975031211,15,target no pert
1000,0.55,0.004993757802746567,16,off-target
1000,0.55,0.6017478152309613,16,target
1000,0.55,0.264669163545568,16,off-target no pert
1000,0.55,0.31585518102372034,16,target no pert
1000,0.75,0.0,17,off-target
1000,1.3,0.3757802746566791,17,target
1000,1.3,0.2546816479400749,17,off-target no pert
1000,1.3,0.16229712858926343,17,target no pert
1000,1.3,0.00749063670411985,18,off-target
1000,1.1,0.818976279650437,18,target
1000,1.1,0.6841448189762797,18,off-target no pert
1000,1.1,0.41947565543071164,18,target no pert
1000,1.35,0.1585518102372035,19,off-target
1000,1.3,0.9737827715355806,19,target
1000,1.3,0.29712858926342073,19,off-target no pert
1000,1.3,0.9176029962546817,19,target no pert
1000,0.8500000000000001,0.05742821473158552,20,off-target
1000,1.5,0.21098626716604243,20,target
1000,1.5,0.2696629213483146,20,off-target no pert
1000,1.5,0.0749063670411985,20,target no pert
1000,0.6,0.003745318352059925,21,off-target
1000,1.1,0.9712858926342073,21,target
1000,1.1,0.14481897627965043,21,off-target no pert
1000,1.1,0.5156054931335831,21,target no pert
1000,0.6,0.23720349563046192,22,off-target
1000,1.25,0.8227215980024969,22,target
1000,1.25,0.2184769038701623,22,off-target no pert
1000,1.25,0.6379525593008739,22,target no pert
1000,0.65,0.0,23,off-target
1000,1.25,0.11235955056179775,23,target
1000,1.25,0.5805243445692884,23,off-target no pert
1000,1.25,0.6541822721598003,23,target no pert
1000,0.7,0.0686641697877653,24,off-target
1000,0.6,0.44069912609238454,24,target
1000,0.6,0.6429463171036205,24,off-target no pert
1000,0.6,0.5717852684144819,24,target no pert
1000,0.6,0.0,25,off-target
1000,1.0,0.7166042446941323,25,target
1000,1.0,0.36704119850187267,25,off-target no pert
1000,1.0,0.25842696629213485,25,target no pert
1000,1.2000000000000002,0.012484394506866416,26,off-target
1000,0.95,0.8576779026217228,26,target
1000,0.95,0.383270911360799,26,off-target no pert
1000,0.95,0.787765293383271,26,target no pert
1000,1.15,0.0,27,off-target
1000,0.9,0.8926342072409488,27,target
1000,0.9,0.14107365792759052,27,off-target no pert
1000,0.9,0.40324594257178525,27,target no pert
1000,0.5,0.0,28,off-target
1000,0.5,0.16729088639200998,28,target
1000,0.5,0.3233458177278402,28,off-target no pert
1000,0.5,0.02746566791510612,28,target no pert
1000,0.8,0.04369538077403246,29,off-target
1000,1.5,0.5580524344569289,29,target
1000,1.5,0.8701622971285893,29,off-target no pert
1000,1.5,0.25842696629213485,29,target no pert
1000,1.2000000000000002,0.0599250936329588,30,off-target
1000,1.05,0.016229712858926344,30,target
1000,1.05,0.9325842696629213,30,off-target no pert
1000,1.05,0.1647940074906367,30,target no pert
1000,0.75,0.0012484394506866417,31,off-target
1000,1.1,0.17228464419475656,31,target
1000,1.1,0.6404494382022472,31,off-target no pert
1000,1.1,0.8289637952559301,31,target no pert
