n,p_value,seed,type
500,0.759,299,off-target
500,0.865,299,target
500,0.016,300,off-target
500,0.946,300,target
500,0.855,301,off-target
500,0.164,301,target
500,0.043,302,off-target
500,0.821,302,target
500,0.078,303,off-target
500,0.958,303,target
500,0.002,304,off-target
500,0.157,304,target
500,0.044,305,off-target
500,0.286,305,target
500,0.142,306,off-target
500,0.779,306,target
500,0.155,307,off-target
500,0.77,307,target
500,0.068,308,off-target
500,0.559,308,target
500,0.045,309,off-target
500,0.407,309,target
500,0.126,310,off-target
500,0.773,310,target
500,0.964,311,off-target
500,0.701,311,target
500,0.037,312,off-target
500,0.465,312,target
500,0.381,313,off-target
500,0.222,313,target
500,0.37,314,off-target
500,0.777,314,target
500,0.621,315,off-target
500,0.116,315,target
500,0.008,316,off-target
500,0.538,316,target
500,0.371,317,off-target
500,0.968,317,target
500,0.516,318,off-target
500,0.663,318,target
500,0.223,319,off-target
500,0.986,319,target
500,0.045,320,off-target
500,0.747,320,target
500,0.277,321,off-target
500,0.139,321,target
500,0.343,322,off-target
500,0.037,322,target
500,0.02,323,off-target
500,0.364,323,target
500,0.071,324,off-target
500,0.317,324,target
500,0.169,325,off-target
500,0.816,325,target
500,0.808,326,off-target
500,0.064,326,target
500,0.22,327,off-target
500,0.795,327,target
500,0.069,328,off-target
500,0.663,328,target
500,0.687,329,off-target
500,0.258,329,target
500,0.331,330,off-target
500,0.223,330,target
500,0.1,331,off-target
500,0.081,331,target
500,0.81,332,off-target
500,0.685,332,target
500,0.033,333,off-target
500,0.025,333,target
500,0.608,334,off-target
500,0.9,334,target
500,0.155,335,off-target
500,0.014,335,target
500,0.076,336,off-target
500,0.564,336,target
500,0.02,337,off-target
500,0.195,337,target
500,0.202,338,off-target
500,0.311,338,target
500,0.474,339,off-target
500,0.791,339,target
500,0.128,340,off-target
500,0.737,340,target
500,0.044,341,off-target
500,0.587,341,target
500,0.058,342,off-target
500,0.219,342,target
500,0.532,343,off-target
500,0.232,343,target
500,0.229,344,off-target
500,0.262,344,target
500,0.71,345,off-target
500,0.514,345,target
500,0.322,346,off-target
500,0.063,346,target
500,0.764,347,off-target
500,0.696,347,target
500,0.016,348,off-target
500,0.769,348,target
500,0.089,349,off-target
500,0.911,349,target
500,0.034,350,off-target
500,0.696,350,target
500,0.072,351,off-target
500,0.746,351,target
500,0.014,352,off-target
500,0.71,352,target
500,0.082,353,off-target
500,0.986,353,target
500,0.008,354,off-target
500,0.185,354,target
500,0.151,355,off-target
500,0.977,355,target
500,0.313,356,off-target
500,0.687,356,target
500,0.637,357,off-target
500,0.788,357,target
500,0.247,358,off-target
500,0.371,358,target
500,0.008,359,off-target
500,0.054,359,target
500,0.784,360,off-target
500,0.986,360,target
500,0.718,361,off-target
500,0.69,361,target
500,0.17,362,off-target
500,0.659,362,target
500,0.451,363,off-target
500,0.521,363,target
500,0.3,364,off-target
500,0.306,364,target
500,0.559,365,off-target
500,0.22,365,target
500,0.674,366,off-target
500,0.94,366,target
500,0.213,367,off-target
500,0.198,367,target
500,0.251,368,off-target
500,0.489,368,target
500,0.048,369,off-target
500,0.053,369,target
500,0.37,370,off-target
500,0.119,370,target
500,0.002,371,off-target
500,0.782,371,target
500,0.26,372,off-target
500,0.628,372,target
500,0.031,373,off-target
500,0.673,373,target
500,0.237,374,off-target
500,0.976,374,target
500,0.091,375,off-target
500,0.173,375,target
500,0.02,376,off-target
500,0.733,376,target
500,0.065,377,off-target
500,0.401,377,target
500,0.843,378,off-target
500,0.352,378,target
500,0.206,379,off-target
500,0.683,379,target
500,0.242,380,off-target
500,0.326,380,target
500,0.219,381,off-target
500,0.049,381,target
500,0.157,382,off-target
500,0.061,382,target
500,0.35,383,off-target
500,0.792,383,target
500,0.304,384,off-target
500,0.435,384,target
500,0.003,385,off-target
500,0.364,385,target
500,0.187,386,off-target
500,0.747,386,target
500,0.334,387,off-target
500,0.325,387,target
500,0.23,388,off-target
500,0.762,388,target
500,0.009,389,off-target
500,0.205,389,target
500,0.0,390,off-target
500,0.498,390,target
500,0.17,391,off-target
500,0.555,391,target
500,0.204,392,off-target
500,0.017,392,target
500,0.075,393,off-target
500,0.78,393,target
500,0.417,394,off-target
500,0.053,394,target
500,0.172,395,off-target
500,0.639,395,target
500,0.057,396,off-target
500,0.203,396,target
500,0.181,397,off-target
500,0.399,397,target
500,0.05,398,off-target
500,0.756,398,target
500,0.007,399,off-target
500,0.973,399,target
500,0.109,400,off-target
500,0.948,400,target
500,0.455,401,off-target
500,0.873,401,target
500,0.581,402,off-target
500,0.365,402,target
500,0.681,403,off-target
500,0.123,403,target
500,0.009,404,off-target
500,0.397,404,target
500,0.603,405,off-target
500,0.92,405,target
500,0.534,406,off-target
500,0.582,406,target
500,0.427,407,off-target
500,0.529,407,target
500,0.133,408,off-target
500,0.267,408,target
500,0.064,409,off-target
500,0.358,409,target
500,0.136,410,off-target
500,0.549,410,target
500,0.71,411,off-target
500,0.409,411,target
500,0.882,412,off-target
500,0.872,412,target
500,0.306,413,off-target
500,0.737,413,target
500,0.092,414,off-target
500,0.378,414,target
500,0.292,415,off-target
500,0.876,415,target
500,0.299,416,off-target
500,0.896,416,target
500,0.002,417,off-target
500,0.342,417,target
500,0.227,418,off-target
500,0.555,418,target
500,0.067,419,off-target
500,0.738,419,target
500,0.912,420,off-target
500,0.349,420,target
500,0.141,421,off-target
500,0.769,421,target
500,0.231,422,off-target
500,0.82,422,target
500,0.009,423,off-target
500,0.566,423,target
500,0.065,424,off-target
500,0.169,424,target
500,0.652,425,off-target
500,0.765,425,target
500,0.058,426,off-target
500,0.628,426,target
500,0.217,427,off-target
500,0.856,427,target
500,0.46,428,off-target
500,0.214,428,target
500,0.152,429,off-target
500,0.371,429,target
500,0.052,430,off-target
500,0.897,430,target
500,0.364,431,off-target
500,0.582,431,target
500,0.192,432,off-target
500,0.919,432,target
500,0.058,433,off-target
500,0.362,433,target
500,0.296,434,off-target
500,0.54,434,target
500,0.765,435,off-target
500,0.055,435,target
500,0.047,436,off-target
500,0.667,436,target
500,0.765,437,off-target
500,0.318,437,target
500,0.092,438,off-target
500,0.098,438,target
500,0.946,439,off-target
500,0.61,439,target
500,0.434,440,off-target
500,0.108,440,target
500,0.74,441,off-target
500,0.668,441,target
500,0.307,442,off-target
500,0.095,442,target
500,0.998,443,off-target
500,0.38,443,target
500,0.8,444,off-target
500,0.045,444,target
500,0.241,445,off-target
500,0.674,445,target
500,0.033,446,off-target
500,0.099,446,target
500,0.456,447,off-target
500,0.279,447,target
500,0.616,448,off-target
500,0.403,448,target
500,0.126,449,off-target
500,0.339,449,target
500,0.854,450,off-target
500,0.333,450,target
500,0.526,451,off-target
500,0.043,451,target
500,0.056,452,off-target
500,0.899,452,target
500,0.165,453,off-target
500,0.401,453,target
500,0.001,454,off-target
500,0.84,454,target
500,0.452,455,off-target
500,0.312,455,target
500,0.092,456,off-target
500,0.834,456,target
500,0.08,457,off-target
500,0.12,457,target
500,0.57,458,off-target
500,0.246,458,target
500,0.804,459,off-target
500,0.087,459,target
500,0.288,460,off-target
500,0.524,460,target
500,0.729,461,off-target
500,0.843,461,target
500,0.173,462,off-target
500,0.796,462,target
500,0.695,463,off-target
500,0.407,463,target
500,0.119,464,off-target
500,0.199,464,target
500,0.134,465,off-target
500,0.0,465,target
500,0.174,466,off-target
500,0.407,466,target
500,0.03,467,off-target
500,0.855,467,target
500,0.83,468,off-target
500,0.67,468,target
500,0.687,469,off-target
500,0.907,469,target
500,0.881,470,off-target
500,0.861,470,target
500,0.002,471,off-target
500,0.976,471,target
500,0.055,472,off-target
500,0.527,472,target
500,0.033,473,off-target
500,0.692,473,target
500,0.135,474,off-target
500,0.843,474,target
500,0.403,475,off-target
500,0.464,475,target
500,0.923,476,off-target
500,0.732,476,target
500,0.867,477,off-target
500,0.189,477,target
500,0.691,478,off-target
500,0.432,478,target
500,0.956,479,off-target
500,0.156,479,target
500,0.048,480,off-target
500,0.886,480,target
500,0.779,481,off-target
500,0.286,481,target
500,0.155,482,off-target
500,0.95,482,target
500,0.422,483,off-target
500,0.467,483,target
500,0.285,484,off-target
500,0.6,484,target
500,0.687,485,off-target
500,0.657,485,target
500,0.283,486,off-target
500,0.145,486,target
500,0.003,487,off-target
500,0.051,487,target
500,0.086,488,off-target
500,0.444,488,target
500,0.214,489,off-target
500,0.443,489,target
500,0.056,490,off-target
500,0.93,490,target
500,0.915,491,off-target
500,0.869,491,target
500,0.395,492,off-target
500,0.936,492,target
500,0.298,493,off-target
500,0.215,493,target
500,0.136,494,off-target
500,0.721,494,target
500,0.983,495,off-target
500,0.823,495,target
500,0.109,496,off-target
500,0.114,496,target
500,0.178,497,off-target
500,0.428,497,target
500,0.089,498,off-target
500,0.483,498,target
500,0.182,499,off-target
500,0.321,499,target
500,0.113,500,off-target
500,0.512,500,target
500,0.492,501,off-target
500,0.467,501,target
500,0.002,502,off-target
500,0.058,502,target
500,0.28,503,off-target
500,0.106,503,target
500,0.113,504,off-target
500,0.303,504,target
500,0.352,505,off-target
500,0.787,505,target
500,0.104,506,off-target
500,0.67,506,target
500,0.075,507,off-target
500,0.81,507,target
500,0.724,508,off-target
500,0.94,508,target
500,0.04,509,off-target
500,0.373,509,target
500,0.332,510,off-target
500,0.942,510,target
500,0.446,511,off-target
500,0.009,511,target
500,0.894,512,off-target
500,0.809,512,target
500,0.036,513,off-target
500,0.77,513,target
500,0.07,514,off-target
500,0.385,514,target
500,0.414,515,off-target
500,0.193,515,target
500,0.01,516,off-target
500,0.888,516,target
500,0.425,517,off-target
500,0.921,517,target
500,0.178,518,off-target
500,0.342,518,target
500,0.276,519,off-target
500,0.285,519,target
500,0.166,520,off-target
500,0.807,520,target
500,0.562,521,off-target
500,0.212,521,target
500,0.102,522,off-target
500,0.102,522,target
500,0.477,523,off-target
500,0.285,523,target
500,0.151,524,off-target
500,0.245,524,target
500,0.08,525,off-target
500,0.058,525,target
500,0.225,526,off-target
500,0.836,526,target
500,0.163,527,off-target
500,0.078,527,target
500,0.357,528,off-target
500,0.734,528,target
500,0.064,529,off-target
500,0.903,529,target
500,0.246,530,off-target
500,0.149,530,target
500,0.01,531,off-target
500,0.349,531,target
500,0.154,532,off-target
500,0.097,532,target
500,0.243,533,off-target
500,0.328,533,target
500,0.269,534,off-target
500,0.291,534,target
500,0.376,535,off-target
500,0.142,535,target
500,0.131,536,off-target
500,0.183,536,target
500,0.647,537,off-target
500,0.182,537,target
500,0.24,538,off-target
500,0.01,538,target
500,0.86,539,off-target
500,0.602,539,target
500,0.377,540,off-target
500,0.689,540,target
500,0.008,541,off-target
500,0.76,541,target
500,0.037,542,off-target
500,0.179,542,target
500,0.348,543,off-target
500,0.261,543,target
500,0.233,544,off-target
500,0.041,544,target
500,0.207,545,off-target
500,0.777,545,target
500,0.891,546,off-target
500,0.01,546,target
500,0.001,547,off-target
500,0.212,547,target
500,0.562,548,off-target
500,0.722,548,target
500,0.715,549,off-target
500,0.717,549,target
500,0.157,550,off-target
500,0.222,550,target
500,0.677,551,off-target
500,0.478,551,target
500,0.603,552,off-target
500,0.228,552,target
500,0.023,553,off-target
500,0.877,553,target
500,0.187,554,off-target
500,0.124,554,target
500,0.066,555,off-target
500,0.698,555,target
500,0.886,556,off-target
500,0.406,556,target
500,0.145,557,off-target
500,0.39,557,target
500,0.444,558,off-target
500,0.366,558,target
500,0.019,559,off-target
500,0.587,559,target
500,0.293,560,off-target
500,0.273,560,target
500,0.102,561,off-target
500,0.909,561,target
500,0.692,562,off-target
500,0.497,562,target
500,0.23,563,off-target
500,0.851,563,target
500,0.035,564,off-target
500,0.907,564,target
500,0.621,565,off-target
500,0.017,565,target
500,0.041,566,off-target
500,0.234,566,target
500,0.939,567,off-target
500,0.777,567,target
500,0.498,568,off-target
500,0.144,568,target
500,0.929,569,off-target
500,0.397,569,target
500,0.128,570,off-target
500,0.98,570,target
500,0.44,571,off-target
500,0.42,571,target
500,0.012,572,off-target
500,0.185,572,target
500,0.866,573,off-target
500,0.033,573,target
500,0.097,574,off-target
500,0.713,574,target
500,0.136,575,off-target
500,0.45,575,target
500,0.683,576,off-target
500,0.215,576,target
500,0.528,577,off-target
500,0.956,577,target
500,0.764,578,off-target
500,0.281,578,target
500,0.086,579,off-target
500,0.199,579,target
500,0.156,580,off-target
500,0.705,580,target
500,0.05,581,off-target
500,0.218,581,target
500,0.477,582,off-target
500,0.21,582,target
500,0.079,583,off-target
500,0.465,583,target
500,0.125,584,off-target
500,0.656,584,target
500,0.153,585,off-target
500,0.864,585,target
500,0.037,586,off-target
500,0.149,586,target
500,0.171,587,off-target
500,0.547,587,target
500,0.714,588,off-target
500,0.629,588,target
500,0.846,589,off-target
500,0.49,589,target
500,0.165,590,off-target
500,0.336,590,target
500,0.475,591,off-target
500,0.813,591,target
500,0.693,592,off-target
500,0.002,592,target
500,0.394,593,off-target
500,0.459,593,target
500,0.169,594,off-target
500,0.395,594,target
500,0.022,595,off-target
500,0.5,595,target
500,0.86,596,off-target
500,0.06,596,target
500,0.459,597,off-target
500,0.061,597,target
500,0.91,598,off-target
500,0.268,598,target
500,0.158,599,off-target
500,0.722,599,target
500,0.837,600,off-target
500,0.473,600,target
500,0.019,601,off-target
500,0.315,601,target
500,0.765,602,off-target
500,0.092,602,target
500,0.837,603,off-target
500,0.871,603,target
500,0.073,604,off-target
500,0.845,604,target
500,0.691,605,off-target
500,0.249,605,target
500,0.599,606,off-target
500,0.612,606,target
500,0.924,607,off-target
500,0.134,607,target
500,0.156,608,off-target
500,0.568,608,target
500,0.594,609,off-target
500,0.587,609,target
500,0.018,610,off-target
500,0.291,610,target
500,0.003,611,off-target
500,0.992,611,target
500,0.249,612,off-target
500,0.077,612,target
500,0.051,613,off-target
500,0.458,613,target
500,0.077,614,off-target
500,0.448,614,target
500,0.816,615,off-target
500,0.833,615,target
500,0.238,616,off-target
500,0.432,616,target
500,0.768,617,off-target
500,0.214,617,target
500,0.034,618,off-target
500,0.089,618,target
500,0.023,619,off-target
500,0.428,619,target
500,0.486,620,off-target
500,0.536,620,target
500,0.036,621,off-target
500,0.282,621,target
500,0.056,622,off-target
500,0.647,622,target
500,0.11,623,off-target
500,0.596,623,target
500,0.171,624,off-target
500,0.02,624,target
500,0.037,625,off-target
500,0.505,625,target
500,0.102,626,off-target
500,0.526,626,target
500,0.297,627,off-target
500,0.657,627,target
500,0.247,628,off-target
500,0.343,628,target
500,0.0,629,off-target
500,0.602,629,target
500,0.107,630,off-target
500,0.475,630,target
500,0.396,631,off-target
500,0.598,631,target
500,0.026,632,off-target
500,0.27,632,target
500,0.323,633,off-target
500,0.926,633,target
500,0.179,634,off-target
500,0.079,634,target
