n,p_value,seed,type
500,0.001,114,off-target
500,0.261,114,target
500,0.0,115,off-target
500,0.016,115,target
500,0.0,116,off-target
500,0.357,116,target
500,0.001,117,off-target
500,0.576,117,target
500,0.001,118,off-target
500,0.606,118,target
500,0.004,119,off-target
500,0.684,119,target
500,0.002,120,off-target
500,0.302,120,target
500,0.0,121,off-target
500,0.617,121,target
500,0.001,122,off-target
500,0.294,122,target
500,0.002,123,off-target
500,0.171,123,target
500,0.003,124,off-target
500,0.035,124,target
500,0.001,125,off-target
500,0.09,125,target
500,0.001,126,off-target
500,0.801,126,target
500,0.003,127,off-target
500,0.056,127,target
500,0.001,128,off-target
500,0.972,128,target
500,0.001,129,off-target
500,0.62,129,target
500,0.002,130,off-target
500,0.707,130,target
500,0.001,131,off-target
500,0.846,131,target
500,0.006,132,off-target
500,0.517,132,target
500,0.001,133,off-target
500,0.25,133,target
500,0.0,134,off-target
500,0.72,134,target
500,0.004,135,off-target
500,0.101,135,target
500,0.0,136,off-target
500,0.767,136,target
500,0.0,137,off-target
500,0.551,137,target
500,0.002,138,off-target
500,0.263,138,target
500,0.006,139,off-target
500,0.353,139,target
500,0.0,140,off-target
500,0.521,140,target
500,0.003,141,off-target
500,0.842,141,target
500,0.0,142,off-target
500,0.707,142,target
500,0.003,143,off-target
500,0.081,143,target
500,0.0,144,off-target
500,0.918,144,target
500,0.0,145,off-target
500,0.395,145,target
500,0.0,146,off-target
500,0.498,146,target
500,0.0,147,off-target
500,0.505,147,target
500,0.001,148,off-target
500,0.477,148,target
500,0.0,149,off-target
500,0.37,149,target
500,0.001,150,off-target
500,0.33,150,target
500,0.001,151,off-target
500,0.798,151,target
500,0.001,152,off-target
500,0.341,152,target
500,0.005,153,off-target
500,0.541,153,target
500,0.001,154,off-target
500,0.241,154,target
500,0.0,155,off-target
500,0.788,155,target
500,0.0,156,off-target
500,0.024,156,target
500,0.002,157,off-target
500,0.571,157,target
500,0.0,158,off-target
500,0.86,158,target
500,0.0,159,off-target
500,0.69,159,target
500,0.0,160,off-target
500,0.04,160,target
500,0.001,161,off-target
500,0.654,161,target
500,0.0,162,off-target
500,0.747,162,target
500,0.0,163,off-target
500,0.15,163,target
500,0.001,164,off-target
500,0.774,164,target
500,0.001,165,off-target
500,0.852,165,target
500,0.0,166,off-target
500,0.905,166,target
500,0.0,167,off-target
500,0.024,167,target
500,0.0,168,off-target
500,0.506,168,target
500,0.0,169,off-target
500,0.269,169,target
500,0.0,170,off-target
500,0.938,170,target
500,0.001,171,off-target
500,0.756,171,target
500,0.001,172,off-target
500,0.859,172,target
500,0.0,173,off-target
500,0.885,173,target
500,0.0,174,off-target
500,0.738,174,target
500,0.0,175,off-target
500,0.825,175,target
500,0.0,176,off-target
500,0.884,176,target
500,0.001,177,off-target
500,0.372,177,target
500,0.0,178,off-target
500,0.255,178,target
500,0.001,179,off-target
500,0.239,179,target
500,0.0,180,off-target
500,0.967,180,target
500,0.0,181,off-target
500,0.848,181,target
500,0.0,182,off-target
500,0.741,182,target
500,0.002,183,off-target
500,0.364,183,target
500,0.0,184,off-target
500,0.666,184,target
500,0.002,185,off-target
500,0.782,185,target
500,0.0,186,off-target
500,0.978,186,target
500,0.001,187,off-target
500,0.248,187,target
500,0.002,188,off-target
500,0.812,188,target
500,0.0,189,off-target
500,0.229,189,target
500,0.001,190,off-target
500,0.272,190,target
500,0.0,191,off-target
500,0.898,191,target
500,0.0,192,off-target
500,0.616,192,target
500,0.002,193,off-target
500,0.236,193,target
500,0.002,194,off-target
500,0.399,194,target
500,0.0,195,off-target
500,0.091,195,target
500,0.0,196,off-target
500,0.963,196,target
500,0.001,197,off-target
500,0.716,197,target
500,0.0,198,off-target
500,0.631,198,target
500,0.0,199,off-target
500,0.201,199,target
500,0.002,200,off-target
500,0.331,200,target
500,0.0,201,off-target
500,0.802,201,target
500,0.001,202,off-target
500,0.07,202,target
500,0.002,203,off-target
500,0.751,203,target
500,0.0,204,off-target
500,0.664,204,target
500,0.002,205,off-target
500,0.71,205,target
500,0.001,206,off-target
500,0.245,206,target
500,0.0,207,off-target
500,0.317,207,target
500,0.001,208,off-target
500,0.522,208,target
500,0.0,209,off-target
500,0.38,209,target
500,0.0,210,off-target
500,0.238,210,target
500,0.001,211,off-target
500,0.74,211,target
500,0.0,212,off-target
500,0.104,212,target
500,0.002,213,off-target
500,0.925,213,target
500,0.0,214,off-target
500,0.611,214,target
500,0.0,215,off-target
500,0.935,215,target
500,0.0,216,off-target
500,0.87,216,target
500,0.0,217,off-target
500,0.343,217,target
500,0.0,218,off-target
500,0.173,218,target
500,0.003,219,off-target
500,0.589,219,target
500,0.001,220,off-target
500,0.862,220,target
500,0.0,221,off-target
500,0.759,221,target
500,0.001,222,off-target
500,0.624,222,target
500,0.001,223,off-target
500,0.865,223,target
500,0.002,224,off-target
500,0.714,224,target
500,0.0,225,off-target
500,0.981,225,target
500,0.001,226,off-target
500,0.921,226,target
500,0.0,227,off-target
500,0.596,227,target
500,0.0,228,off-target
500,0.322,228,target
500,0.002,229,off-target
500,0.173,229,target
500,0.0,230,off-target
500,0.808,230,target
500,0.001,231,off-target
500,0.581,231,target
500,0.002,232,off-target
500,0.187,232,target
500,0.003,233,off-target
500,0.679,233,target
500,0.0,234,off-target
500,0.221,234,target
500,0.0,235,off-target
500,0.257,235,target
500,0.0,236,off-target
500,0.788,236,target
500,0.001,237,off-target
500,0.692,237,target
500,0.0,238,off-target
500,0.591,238,target
500,0.0,239,off-target
500,0.085,239,target
500,0.003,240,off-target
500,0.132,240,target
500,0.0,241,off-target
500,0.282,241,target
500,0.0,242,off-target
500,0.1,242,target
500,0.003,243,off-target
500,0.318,243,target
500,0.0,244,off-target
500,0.837,244,target
500,0.0,245,off-target
500,0.718,245,target
500,0.002,246,off-target
500,0.116,246,target
500,0.001,247,off-target
500,0.857,247,target
500,0.0,248,off-target
500,0.915,248,target
500,0.0,249,off-target
500,0.681,249,target
500,0.003,250,off-target
500,0.892,250,target
500,0.003,251,off-target
500,0.671,251,target
500,0.0,252,off-target
500,0.453,252,target
500,0.004,253,off-target
500,0.276,253,target
500,0.003,254,off-target
500,0.483,254,target
500,0.001,255,off-target
500,0.807,255,target
500,0.0,256,off-target
500,0.859,256,target
500,0.0,257,off-target
500,0.089,257,target
500,0.003,258,off-target
500,0.275,258,target
500,0.0,259,off-target
500,0.997,259,target
500,0.002,260,off-target
500,0.07,260,target
500,0.0,261,off-target
500,0.066,261,target
500,0.0,262,off-target
500,0.16,262,target
500,0.003,263,off-target
500,0.631,263,target
500,0.002,264,off-target
500,0.946,264,target
500,0.0,265,off-target
500,0.798,265,target
500,0.002,266,off-target
500,0.116,266,target
500,0.001,267,off-target
500,0.218,267,target
500,0.001,268,off-target
500,0.099,268,target
500,0.001,269,off-target
500,0.214,269,target
500,0.001,270,off-target
500,0.252,270,target
500,0.0,271,off-target
500,0.784,271,target
500,0.004,272,off-target
500,0.994,272,target
500,0.006,273,off-target
500,0.116,273,target
500,0.0,274,off-target
500,0.909,274,target
500,0.0,275,off-target
500,0.398,275,target
500,0.003,276,off-target
500,0.745,276,target
500,0.005,277,off-target
500,0.38,277,target
500,0.0,278,off-target
500,0.998,278,target
500,0.003,279,off-target
500,0.085,279,target
500,0.0,280,off-target
500,0.309,280,target
500,0.0,281,off-target
500,0.85,281,target
500,0.0,282,off-target
500,0.823,282,target
500,0.0,283,off-target
500,0.846,283,target
500,0.002,284,off-target
500,0.681,284,target
500,0.004,285,off-target
500,0.069,285,target
500,0.0,286,off-target
500,0.696,286,target
500,0.002,287,off-target
500,0.255,287,target
500,0.0,288,off-target
500,0.715,288,target
500,0.0,289,off-target
500,0.012,289,target
500,0.002,290,off-target
500,0.614,290,target
500,0.001,291,off-target
500,0.738,291,target
500,0.004,292,off-target
500,0.171,292,target
500,0.001,293,off-target
500,0.581,293,target
500,0.0,294,off-target
500,0.289,294,target
500,0.001,295,off-target
500,0.585,295,target
500,0.005,296,off-target
500,0.723,296,target
500,0.0,297,off-target
500,0.127,297,target
500,0.0,298,off-target
500,0.707,298,target
500,0.001,299,off-target
500,0.967,299,target
500,0.001,300,off-target
500,0.477,300,target
500,0.002,301,off-target
500,0.817,301,target
500,0.001,302,off-target
500,0.977,302,target
500,0.0,303,off-target
500,0.263,303,target
500,0.002,304,off-target
500,0.862,304,target
500,0.001,305,off-target
500,0.736,305,target
500,0.0,306,off-target
500,0.026,306,target
500,0.0,307,off-target
500,0.548,307,target
500,0.0,308,off-target
500,0.541,308,target
500,0.003,309,off-target
500,0.407,309,target
500,0.002,310,off-target
500,0.471,310,target
500,0.0,311,off-target
500,0.595,311,target
500,0.001,312,off-target
500,0.384,312,target
500,0.003,313,off-target
500,0.691,313,target
500,0.003,314,off-target
500,0.982,314,target
500,0.001,315,off-target
500,0.985,315,target
500,0.0,316,off-target
500,0.625,316,target
500,0.0,317,off-target
500,0.395,317,target
500,0.0,318,off-target
500,0.117,318,target
500,0.003,319,off-target
500,0.84,319,target
500,0.0,320,off-target
500,0.961,320,target
500,0.0,321,off-target
500,0.075,321,target
500,0.004,322,off-target
500,0.659,322,target
500,0.003,323,off-target
500,0.936,323,target
500,0.0,324,off-target
500,0.368,324,target
500,0.001,325,off-target
500,0.566,325,target
500,0.0,326,off-target
500,0.957,326,target
500,0.005,327,off-target
500,0.324,327,target
500,0.0,328,off-target
500,0.867,328,target
500,0.003,329,off-target
500,0.402,329,target
500,0.002,330,off-target
500,0.774,330,target
500,0.0,331,off-target
500,0.083,331,target
500,0.0,332,off-target
500,0.684,332,target
500,0.003,333,off-target
500,0.703,333,target
500,0.003,334,off-target
500,0.305,334,target
500,0.0,335,off-target
500,0.215,335,target
500,0.001,336,off-target
500,0.71,336,target
500,0.001,337,off-target
500,0.577,337,target
500,0.001,338,off-target
500,0.516,338,target
500,0.001,339,off-target
500,0.063,339,target
500,0.0,340,off-target
500,0.275,340,target
500,0.001,341,off-target
500,0.912,341,target
500,0.0,342,off-target
500,0.815,342,target
500,0.0,343,off-target
500,0.037,343,target
500,0.001,344,off-target
500,0.077,344,target
500,0.0,345,off-target
500,0.198,345,target
500,0.002,346,off-target
500,0.503,346,target
500,0.0,347,off-target
500,0.858,347,target
500,0.0,348,off-target
500,0.139,348,target
500,0.0,349,off-target
500,0.562,349,target
500,0.0,350,off-target
500,0.948,350,target
500,0.001,351,off-target
500,0.258,351,target
500,0.0,352,off-target
500,0.779,352,target
500,0.002,353,off-target
500,0.826,353,target
500,0.0,354,off-target
500,0.601,354,target
500,0.001,355,off-target
500,0.837,355,target
500,0.001,356,off-target
500,0.792,356,target
500,0.0,357,off-target
500,0.632,357,target
500,0.0,358,off-target
500,0.764,358,target
500,0.001,359,off-target
500,0.803,359,target
500,0.0,360,off-target
500,0.758,360,target
500,0.0,361,off-target
500,0.68,361,target
500,0.0,362,off-target
500,0.712,362,target
500,0.001,363,off-target
500,0.46,363,target
500,0.001,364,off-target
500,0.374,364,target
500,0.002,365,off-target
500,0.027,365,target
500,0.003,366,off-target
500,0.258,366,target
500,0.002,367,off-target
500,0.002,367,target
500,0.0,368,off-target
500,0.519,368,target
500,0.0,369,off-target
500,0.385,369,target
500,0.001,370,off-target
500,0.187,370,target
500,0.002,371,off-target
500,0.863,371,target
500,0.003,372,off-target
500,0.449,372,target
500,0.001,373,off-target
500,0.239,373,target
500,0.004,374,off-target
500,0.429,374,target
500,0.0,375,off-target
500,0.02,375,target
500,0.003,376,off-target
500,0.883,376,target
500,0.0,377,off-target
500,0.916,377,target
500,0.003,378,off-target
500,0.239,378,target
500,0.002,379,off-target
500,0.43,379,target
500,0.001,380,off-target
500,0.523,380,target
500,0.003,381,off-target
500,0.959,381,target
500,0.0,382,off-target
500,0.174,382,target
500,0.002,383,off-target
500,0.447,383,target
500,0.001,384,off-target
500,0.596,384,target
500,0.001,385,off-target
500,0.329,385,target
500,0.009,386,off-target
500,0.874,386,target
500,0.003,387,off-target
500,0.971,387,target
500,0.002,388,off-target
500,0.387,388,target
500,0.001,389,off-target
500,0.342,389,target
500,0.0,390,off-target
500,0.726,390,target
500,0.003,391,off-target
500,0.862,391,target
500,0.0,392,off-target
500,0.717,392,target
500,0.002,393,off-target
500,0.221,393,target
500,0.0,394,off-target
500,0.7,394,target
500,0.0,395,off-target
500,0.326,395,target
500,0.002,396,off-target
500,0.398,396,target
500,0.001,397,off-target
500,0.5,397,target
500,0.0,398,off-target
500,0.348,398,target
500,0.002,399,off-target
500,0.286,399,target
500,0.0,400,off-target
500,0.542,400,target
500,0.0,401,off-target
500,0.515,401,target
500,0.0,402,off-target
500,0.933,402,target
500,0.001,403,off-target
500,0.06,403,target
500,0.0,404,off-target
500,0.982,404,target
500,0.006,405,off-target
500,0.339,405,target
500,0.001,406,off-target
500,0.929,406,target
500,0.0,407,off-target
500,0.697,407,target
500,0.001,408,off-target
500,0.156,408,target
500,0.001,409,off-target
500,0.063,409,target
500,0.004,410,off-target
500,0.017,410,target
500,0.0,411,off-target
500,0.262,411,target
500,0.001,412,off-target
500,0.129,412,target
500,0.001,413,off-target
500,0.097,413,target
500,0.0,414,off-target
500,0.368,414,target
500,0.001,415,off-target
500,0.644,415,target
500,0.001,416,off-target
500,0.095,416,target
500,0.002,417,off-target
500,0.769,417,target
500,0.001,418,off-target
500,0.705,418,target
500,0.0,419,off-target
500,0.13,419,target
500,0.002,420,off-target
500,0.568,420,target
500,0.0,421,off-target
500,0.447,421,target
500,0.005,422,off-target
500,0.627,422,target
500,0.002,423,off-target
500,0.751,423,target
500,0.0,424,off-target
500,0.721,424,target
500,0.0,425,off-target
500,0.818,425,target
500,0.0,426,off-target
500,0.453,426,target
500,0.003,427,off-target
500,0.637,427,target
500,0.002,428,off-target
500,0.605,428,target
500,0.001,429,off-target
500,0.599,429,target
500,0.002,430,off-target
500,0.421,430,target
500,0.001,431,off-target
500,0.002,431,target
500,0.002,432,off-target
500,0.223,432,target
500,0.0,433,off-target
500,0.451,433,target
500,0.0,434,off-target
500,0.907,434,target
500,0.003,435,off-target
500,0.463,435,target
500,0.003,436,off-target
500,0.975,436,target
500,0.001,437,off-target
500,0.05,437,target
500,0.002,438,off-target
500,0.266,438,target
500,0.008,439,off-target
500,0.039,439,target
500,0.0,440,off-target
500,0.542,440,target
500,0.005,441,off-target
500,0.209,441,target
500,0.001,442,off-target
500,0.584,442,target
500,0.002,443,off-target
500,0.41,443,target
500,0.002,444,off-target
500,0.689,444,target
500,0.001,445,off-target
500,0.169,445,target
500,0.0,446,off-target
500,0.935,446,target
500,0.0,447,off-target
500,0.04,447,target
500,0.004,448,off-target
500,0.197,448,target
500,0.0,449,off-target
500,0.147,449,target
500,0.0,450,off-target
500,0.167,450,target
500,0.0,451,off-target
500,0.062,451,target
500,0.001,452,off-target
500,0.917,452,target
500,0.0,453,off-target
500,0.672,453,target
500,0.0,454,off-target
500,0.714,454,target
500,0.0,455,off-target
500,0.024,455,target
500,0.004,456,off-target
500,0.768,456,target
500,0.001,457,off-target
500,0.198,457,target
500,0.0,458,off-target
500,0.956,458,target
500,0.0,459,off-target
500,0.184,459,target
500,0.002,460,off-target
500,0.733,460,target
500,0.003,461,off-target
500,0.798,461,target
500,0.002,462,off-target
500,0.242,462,target
500,0.001,463,off-target
500,0.177,463,target
500,0.0,464,off-target
500,0.894,464,target
500,0.0,465,off-target
500,0.912,465,target
500,0.0,466,off-target
500,0.687,466,target
500,0.002,467,off-target
500,0.543,467,target
500,0.003,468,off-target
500,0.29,468,target
500,0.003,469,off-target
500,0.735,469,target
500,0.003,470,off-target
500,0.879,470,target
500,0.0,471,off-target
500,0.278,471,target
500,0.003,472,off-target
500,0.766,472,target
500,0.001,473,off-target
500,0.498,473,target
500,0.001,474,off-target
500,0.688,474,target
500,0.003,475,off-target
500,0.308,475,target
500,0.001,476,off-target
500,0.553,476,target
500,0.002,477,off-target
500,0.631,477,target
500,0.0,478,off-target
500,0.434,478,target
500,0.0,479,off-target
500,0.731,479,target
500,0.003,480,off-target
500,0.539,480,target
500,0.002,481,off-target
500,0.817,481,target
500,0.001,482,off-target
500,0.285,482,target
500,0.0,483,off-target
500,0.512,483,target
500,0.003,484,off-target
500,0.636,484,target
500,0.0,485,off-target
500,0.124,485,target
500,0.001,486,off-target
500,0.884,486,target
500,0.003,487,off-target
500,0.638,487,target
500,0.0,488,off-target
500,0.947,488,target
500,0.001,489,off-target
500,0.417,489,target
500,0.001,490,off-target
500,0.246,490,target
500,0.001,491,off-target
500,0.309,491,target
500,0.001,492,off-target
500,0.208,492,target
500,0.0,493,off-target
500,0.601,493,target
500,0.001,494,off-target
500,0.43,494,target
500,0.001,495,off-target
500,0.922,495,target
500,0.0,496,off-target
500,0.061,496,target
500,0.001,497,off-target
500,0.533,497,target
500,0.0,498,off-target
500,0.7,498,target
500,0.002,499,off-target
500,0.925,499,target
500,0.0,500,off-target
500,0.06,500,target
500,0.0,501,off-target
500,0.894,501,target
500,0.0,502,off-target
500,0.463,502,target
500,0.0,503,off-target
500,0.203,503,target
500,0.0,504,off-target
500,0.253,504,target
500,0.0,505,off-target
500,0.798,505,target
500,0.002,506,off-target
500,0.705,506,target
500,0.002,507,off-target
500,0.738,507,target
500,0.001,508,off-target
500,0.491,508,target
500,0.0,509,off-target
500,0.391,509,target
500,0.0,510,off-target
500,0.916,510,target
500,0.0,511,off-target
500,0.065,511,target
500,0.0,512,off-target
500,0.195,512,target
500,0.0,513,off-target
500,0.404,513,target
500,0.001,514,off-target
500,0.024,514,target
500,0.0,515,off-target
500,0.168,515,target
500,0.001,516,off-target
500,0.067,516,target
500,0.003,517,off-target
500,0.22,517,target
500,0.0,518,off-target
500,0.985,518,target
500,0.001,519,off-target
500,0.418,519,target
500,0.001,520,off-target
500,0.428,520,target
500,0.0,521,off-target
500,0.863,521,target
500,0.0,522,off-target
500,0.451,522,target
500,0.0,523,off-target
500,0.236,523,target
500,0.0,524,off-target
500,0.605,524,target
500,0.004,525,off-target
500,0.32,525,target
500,0.001,526,off-target
500,0.39,526,target
500,0.001,527,off-target
500,0.644,527,target
500,0.003,528,off-target
500,0.421,528,target
500,0.0,529,off-target
500,0.93,529,target
500,0.009,530,off-target
500,0.145,530,target
500,0.0,531,off-target
500,0.912,531,target
500,0.002,532,off-target
500,0.7,532,target
500,0.0,533,off-target
500,0.496,533,target
500,0.0,534,off-target
500,0.451,534,target
500,0.0,535,off-target
500,0.586,535,target
500,0.0,536,off-target
500,0.112,536,target
500,0.001,537,off-target
500,0.593,537,target
500,0.001,538,off-target
500,0.512,538,target
500,0.0,539,off-target
500,0.181,539,target
500,0.001,540,off-target
500,0.978,540,target
500,0.0,541,off-target
500,0.298,541,target
500,0.002,542,off-target
500,0.267,542,target
500,0.003,543,off-target
500,0.394,543,target
500,0.002,544,off-target
500,0.042,544,target
500,0.001,545,off-target
500,0.124,545,target
500,0.0,546,off-target
500,0.39,546,target
500,0.001,547,off-target
500,0.557,547,target
500,0.0,548,off-target
500,0.198,548,target
500,0.0,549,off-target
500,0.428,549,target
500,0.0,550,off-target
500,0.658,550,target
500,0.001,551,off-target
500,0.281,551,target
500,0.0,552,off-target
500,0.46,552,target
500,0.001,553,off-target
500,0.607,553,target
500,0.0,554,off-target
500,0.225,554,target
500,0.0,555,off-target
500,0.317,555,target
500,0.0,556,off-target
500,0.632,556,target
500,0.0,557,off-target
500,0.358,557,target
500,0.0,558,off-target
500,0.037,558,target
500,0.002,559,off-target
500,0.626,559,target
500,0.005,560,off-target
500,0.375,560,target
500,0.0,561,off-target
500,0.288,561,target
500,0.002,562,off-target
500,0.346,562,target
500,0.0,563,off-target
500,0.042,563,target
500,0.002,564,off-target
500,0.815,564,target
500,0.002,565,off-target
500,0.641,565,target
500,0.004,566,off-target
500,0.025,566,target
500,0.001,567,off-target
500,0.621,567,target
500,0.001,568,off-target
500,0.971,568,target
500,0.0,569,off-target
500,0.164,569,target
500,0.0,570,off-target
500,0.741,570,target
500,0.003,571,off-target
500,0.476,571,target
500,0.001,572,off-target
500,0.355,572,target
500,0.0,573,off-target
500,0.445,573,target
500,0.005,574,off-target
500,0.906,574,target
500,0.001,575,off-target
500,0.059,575,target
500,0.0,576,off-target
500,0.18,576,target
500,0.002,577,off-target
500,0.5,577,target
500,0.0,578,off-target
500,0.34,578,target
500,0.0,579,off-target
500,0.408,579,target
500,0.003,580,off-target
500,0.49,580,target
500,0.0,581,off-target
500,0.445,581,target
500,0.0,582,off-target
500,0.686,582,target
500,0.004,583,off-target
500,0.865,583,target
500,0.001,584,off-target
500,0.64,584,target
500,0.001,585,off-target
500,0.132,585,target
500,0.0,586,off-target
500,0.796,586,target
500,0.0,587,off-target
500,0.507,587,target
500,0.0,588,off-target
500,0.749,588,target
500,0.0,589,off-target
500,0.053,589,target
500,0.004,590,off-target
500,0.204,590,target
500,0.002,591,off-target
500,0.5,591,target
500,0.0,592,off-target
500,0.44,592,target
500,0.0,593,off-target
500,0.083,593,target
500,0.0,594,off-target
500,0.064,594,target
500,0.002,595,off-target
500,0.251,595,target
500,0.001,596,off-target
500,0.751,596,target
500,0.0,597,off-target
500,0.693,597,target
500,0.001,598,off-target
500,0.277,598,target
500,0.001,599,off-target
500,0.051,599,target
500,0.0,600,off-target
500,0.393,600,target
500,0.0,601,off-target
500,0.579,601,target
500,0.0,602,off-target
500,0.343,602,target
500,0.001,603,off-target
500,0.532,603,target
500,0.001,604,off-target
500,0.048,604,target
500,0.0,605,off-target
500,0.618,605,target
500,0.0,606,off-target
500,0.214,606,target
500,0.0,607,off-target
500,0.111,607,target
500,0.0,608,off-target
500,0.37,608,target
500,0.006,609,off-target
500,0.769,609,target
500,0.0,610,off-target
500,0.333,610,target
500,0.001,611,off-target
500,0.922,611,target
500,0.002,612,off-target
500,0.669,612,target
500,0.0,613,off-target
500,0.14,613,target
500,0.001,614,off-target
500,0.931,614,target
500,0.0,615,off-target
500,0.556,615,target
500,0.002,616,off-target
500,0.387,616,target
500,0.002,617,off-target
500,0.989,617,target
500,0.004,618,off-target
500,0.066,618,target
500,0.001,619,off-target
500,0.938,619,target
500,0.0,620,off-target
500,0.33,620,target
500,0.002,621,off-target
500,0.197,621,target
500,0.003,622,off-target
500,0.904,622,target
500,0.0,623,off-target
500,0.747,623,target
500,0.001,624,off-target
500,0.732,624,target
500,0.002,625,off-target
500,0.58,625,target
500,0.0,626,off-target
500,0.691,626,target
500,0.0,627,off-target
500,0.678,627,target
500,0.002,628,off-target
500,0.564,628,target
500,0.0,629,off-target
500,0.862,629,target
500,0.002,630,off-target
500,0.087,630,target
500,0.001,631,off-target
500,0.649,631,target
500,0.002,632,off-target
500,0.244,632,target
500,0.011,633,off-target
500,0.858,633,target
500,0.003,634,off-target
500,0.516,634,target
