n,p_value,seed,type
500,0.27,105,off-target
500,0.034,105,target
500,0.921,106,off-target
500,0.329,106,target
500,0.106,107,off-target
500,0.013,107,target
500,0.525,108,off-target
500,0.284,108,target
500,0.829,109,off-target
500,0.85,109,target
500,0.393,110,off-target
500,0.427,110,target
500,0.991,111,off-target
500,0.318,111,target
500,0.127,112,off-target
500,0.016,112,target
500,0.434,113,off-target
500,0.674,113,target
500,0.604,114,off-target
500,0.501,114,target
500,0.001,115,off-target
500,0.955,115,target
500,0.514,116,off-target
500,0.45,116,target
500,0.369,117,off-target
500,0.456,117,target
500,0.922,118,off-target
500,0.149,118,target
500,0.179,119,off-target
500,0.099,119,target
500,0.264,120,off-target
500,0.159,120,target
500,0.683,121,off-target
500,0.52,121,target
500,0.524,122,off-target
500,0.753,122,target
500,0.706,123,off-target
500,0.666,123,target
500,0.825,124,off-target
500,0.087,124,target
500,0.534,125,off-target
500,0.824,125,target
500,0.095,126,off-target
500,0.519,126,target
500,0.044,127,off-target
500,0.235,127,target
500,0.083,128,off-target
500,0.748,128,target
500,0.417,129,off-target
500,0.179,129,target
500,0.078,130,off-target
500,0.497,130,target
500,0.704,131,off-target
500,0.665,131,target
500,0.443,132,off-target
500,0.289,132,target
500,0.11,133,off-target
500,0.029,133,target
500,0.248,134,off-target
500,0.737,134,target
500,0.427,135,off-target
500,0.849,135,target
500,0.857,136,off-target
500,0.268,136,target
500,0.947,137,off-target
500,0.955,137,target
500,0.748,138,off-target
500,0.095,138,target
500,0.854,139,off-target
500,0.461,139,target
500,0.351,140,off-target
500,0.617,140,target
500,0.02,141,off-target
500,0.134,141,target
500,0.418,142,off-target
500,0.645,142,target
500,0.141,143,off-target
500,0.911,143,target
500,0.746,144,off-target
500,0.289,144,target
500,0.921,145,off-target
500,0.714,145,target
500,0.729,146,off-target
500,0.588,146,target
500,0.882,147,off-target
500,0.374,147,target
500,0.126,148,off-target
500,0.428,148,target
500,0.221,149,off-target
500,0.722,149,target
500,0.998,150,off-target
500,0.718,150,target
500,0.118,151,off-target
500,0.013,151,target
500,0.032,152,off-target
500,0.444,152,target
500,0.397,153,off-target
500,0.566,153,target
500,0.56,154,off-target
500,0.281,154,target
500,0.683,155,off-target
500,0.865,155,target
500,0.695,156,off-target
500,0.681,156,target
500,0.883,157,off-target
500,0.581,157,target
500,0.226,158,off-target
500,0.701,158,target
500,0.066,159,off-target
500,0.683,159,target
500,0.978,160,off-target
500,0.335,160,target
500,0.971,161,off-target
500,0.433,161,target
500,0.475,162,off-target
500,0.744,162,target
500,0.594,163,off-target
500,0.091,163,target
500,0.636,164,off-target
500,0.548,164,target
500,0.249,165,off-target
500,0.21,165,target
500,0.279,166,off-target
500,0.275,166,target
500,0.965,167,off-target
500,0.933,167,target
500,0.293,168,off-target
500,0.96,168,target
500,0.053,169,off-target
500,0.362,169,target
500,0.483,170,off-target
500,0.247,170,target
500,0.361,171,off-target
500,0.85,171,target
500,0.151,172,off-target
500,0.861,172,target
500,0.649,173,off-target
500,0.662,173,target
500,0.703,174,off-target
500,0.754,174,target
500,0.974,175,off-target
500,0.068,175,target
500,0.007,176,off-target
500,0.506,176,target
500,0.684,177,off-target
500,0.758,177,target
500,0.901,178,off-target
500,0.808,178,target
500,0.814,179,off-target
500,0.336,179,target
500,0.44,180,off-target
500,0.842,180,target
500,0.633,181,off-target
500,0.488,181,target
500,0.632,182,off-target
500,0.745,182,target
500,0.151,183,off-target
500,0.382,183,target
500,0.101,184,off-target
500,0.958,184,target
500,0.637,185,off-target
500,0.811,185,target
500,0.984,186,off-target
500,0.893,186,target
500,0.647,187,off-target
500,0.163,187,target
500,0.417,188,off-target
500,0.636,188,target
500,0.646,189,off-target
500,0.739,189,target
500,0.448,190,off-target
500,0.214,190,target
500,0.599,191,off-target
500,0.735,191,target
500,0.242,192,off-target
500,0.722,192,target
500,0.946,193,off-target
500,0.176,193,target
500,0.086,194,off-target
500,0.988,194,target
500,0.896,195,off-target
500,0.193,195,target
500,0.665,196,off-target
500,0.84,196,target
500,0.577,197,off-target
500,0.658,197,target
500,0.228,198,off-target
500,0.148,198,target
500,0.195,199,off-target
500,0.795,199,target
500,0.655,200,off-target
500,0.045,200,target
500,0.061,201,off-target
500,0.971,201,target
500,0.409,202,off-target
500,0.302,202,target
500,0.87,203,off-target
500,0.899,203,target
500,0.847,204,off-target
500,0.666,204,target
500,0.943,205,off-target
500,0.425,205,target
500,0.839,206,off-target
500,0.477,206,target
500,0.218,207,off-target
500,0.873,207,target
500,0.467,208,off-target
500,0.817,208,target
500,0.247,209,off-target
500,0.184,209,target
500,0.742,210,off-target
500,0.825,210,target
500,0.033,211,off-target
500,0.152,211,target
500,0.57,212,off-target
500,0.361,212,target
500,0.079,213,off-target
500,0.729,213,target
500,0.433,214,off-target
500,0.99,214,target
500,0.311,215,off-target
500,0.874,215,target
500,0.59,216,off-target
500,0.643,216,target
500,0.707,217,off-target
500,0.913,217,target
500,0.413,218,off-target
500,0.665,218,target
500,0.066,219,off-target
500,0.946,219,target
500,0.275,220,off-target
500,0.264,220,target
500,0.324,221,off-target
500,0.974,221,target
500,0.459,222,off-target
500,0.665,222,target
500,0.189,223,off-target
500,0.793,223,target
500,0.5,224,off-target
500,0.351,224,target
500,0.623,225,off-target
500,0.436,225,target
500,0.982,226,off-target
500,0.561,226,target
500,0.011,227,off-target
500,0.614,227,target
500,0.168,228,off-target
500,0.133,228,target
500,0.995,229,off-target
500,0.212,229,target
500,0.047,230,off-target
500,0.712,230,target
500,0.059,231,off-target
500,0.131,231,target
500,0.407,232,off-target
500,0.707,232,target
500,0.738,233,off-target
500,0.159,233,target
500,0.675,234,off-target
500,0.143,234,target
500,0.228,235,off-target
500,0.095,235,target
500,0.89,236,off-target
500,0.825,236,target
500,0.849,237,off-target
500,0.873,237,target
500,0.092,238,off-target
500,0.874,238,target
500,0.058,239,off-target
500,0.951,239,target
500,0.23,240,off-target
500,0.011,240,target
500,0.444,241,off-target
500,0.271,241,target
500,0.929,242,off-target
500,0.033,242,target
500,0.644,243,off-target
500,0.052,243,target
500,0.077,244,off-target
500,0.964,244,target
500,0.512,245,off-target
500,0.391,245,target
500,0.939,246,off-target
500,0.955,246,target
500,0.321,247,off-target
500,0.292,247,target
500,0.922,248,off-target
500,0.042,248,target
500,0.921,249,off-target
500,0.011,249,target
500,0.716,250,off-target
500,0.042,250,target
500,0.486,251,off-target
500,0.115,251,target
500,0.29,252,off-target
500,0.801,252,target
500,0.224,253,off-target
500,0.134,253,target
500,0.599,254,off-target
500,0.46,254,target
500,0.414,255,off-target
500,0.783,255,target
500,0.449,256,off-target
500,0.127,256,target
500,0.925,257,off-target
500,0.464,257,target
500,0.089,258,off-target
500,0.413,258,target
500,0.43,259,off-target
500,0.576,259,target
500,0.703,260,off-target
500,0.43,260,target
500,0.721,261,off-target
500,0.236,261,target
500,0.97,262,off-target
500,0.82,262,target
500,0.417,263,off-target
500,0.496,263,target
500,0.756,264,off-target
500,0.495,264,target
500,0.485,265,off-target
500,0.978,265,target
500,0.271,266,off-target
500,0.11,266,target
500,0.249,267,off-target
500,0.663,267,target
500,0.627,268,off-target
500,0.334,268,target
500,0.056,269,off-target
500,0.369,269,target
500,0.822,270,off-target
500,0.337,270,target
500,0.893,271,off-target
500,0.17,271,target
500,0.823,272,off-target
500,0.583,272,target
500,0.076,273,off-target
500,0.548,273,target
500,0.632,274,off-target
500,0.106,274,target
500,0.363,275,off-target
500,0.23,275,target
500,0.804,276,off-target
500,0.701,276,target
500,0.951,277,off-target
500,0.827,277,target
500,0.171,278,off-target
500,0.787,278,target
500,0.033,279,off-target
500,0.159,279,target
500,0.655,280,off-target
500,0.115,280,target
500,0.721,281,off-target
500,0.79,281,target
500,0.401,282,off-target
500,0.987,282,target
500,0.156,283,off-target
500,0.002,283,target
500,0.846,284,off-target
500,0.337,284,target
500,0.931,285,off-target
500,0.193,285,target
500,0.895,286,off-target
500,0.675,286,target
500,0.316,287,off-target
500,0.542,287,target
500,0.249,288,off-target
500,0.713,288,target
500,0.216,289,off-target
500,0.307,289,target
500,0.613,290,off-target
500,0.643,290,target
500,0.644,291,off-target
500,0.757,291,target
500,0.415,292,off-target
500,0.338,292,target
500,0.385,293,off-target
500,0.246,293,target
500,0.496,294,off-target
500,0.551,294,target
500,0.749,295,off-target
500,0.929,295,target
500,0.277,296,off-target
500,0.498,296,target
500,0.487,297,off-target
500,0.571,297,target
500,0.027,298,off-target
500,0.015,298,target
500,0.61,299,off-target
500,0.493,299,target
500,0.55,300,off-target
500,0.117,300,target
500,0.058,301,off-target
500,0.57,301,target
500,0.108,302,off-target
500,0.443,302,target
500,0.482,303,off-target
500,0.482,303,target
500,0.851,304,off-target
500,0.228,304,target
500,0.858,305,off-target
500,0.542,305,target
500,0.077,306,off-target
500,0.437,306,target
500,0.219,307,off-target
500,0.549,307,target
500,0.798,308,off-target
500,0.344,308,target
500,0.824,309,off-target
500,0.543,309,target
500,0.726,310,off-target
500,0.255,310,target
500,0.172,311,off-target
500,0.471,311,target
500,0.572,312,off-target
500,0.423,312,target
500,0.874,313,off-target
500,0.721,313,target
500,0.579,314,off-target
500,0.376,314,target
500,0.289,315,off-target
500,0.765,315,target
500,0.687,316,off-target
500,0.29,316,target
500,0.421,317,off-target
500,0.879,317,target
500,0.68,318,off-target
500,0.819,318,target
500,0.851,319,off-target
500,0.045,319,target
500,0.65,320,off-target
500,0.511,320,target
500,0.594,321,off-target
500,0.259,321,target
500,0.623,322,off-target
500,0.823,322,target
500,0.259,323,off-target
500,0.077,323,target
500,0.514,324,off-target
500,0.505,324,target
500,0.741,325,off-target
500,0.796,325,target
500,0.947,326,off-target
500,0.813,326,target
500,0.657,327,off-target
500,0.743,327,target
500,0.987,328,off-target
500,0.24,328,target
500,0.795,329,off-target
500,0.229,329,target
500,0.844,330,off-target
500,0.017,330,target
500,0.958,331,off-target
500,0.849,331,target
500,0.671,332,off-target
500,0.011,332,target
500,0.81,333,off-target
500,0.719,333,target
500,0.358,334,off-target
500,0.087,334,target
500,0.376,335,off-target
500,0.654,335,target
500,0.779,336,off-target
500,0.904,336,target
500,0.275,337,off-target
500,0.894,337,target
500,0.518,338,off-target
500,0.816,338,target
500,0.181,339,off-target
500,0.407,339,target
500,0.533,340,off-target
500,0.756,340,target
500,0.561,341,off-target
500,0.227,341,target
500,0.471,342,off-target
500,0.391,342,target
500,0.714,343,off-target
500,0.874,343,target
500,0.278,344,off-target
500,0.017,344,target
500,0.905,345,off-target
500,0.452,345,target
500,0.315,346,off-target
500,0.389,346,target
500,0.901,347,off-target
500,0.659,347,target
500,0.085,348,off-target
500,0.031,348,target
500,0.8,349,off-target
500,0.088,349,target
500,0.301,350,off-target
500,0.593,350,target
500,0.099,351,off-target
500,0.266,351,target
500,0.463,352,off-target
500,0.404,352,target
500,0.176,353,off-target
500,0.685,353,target
500,0.537,354,off-target
500,0.38,354,target
500,0.991,355,off-target
500,0.65,355,target
500,0.828,356,off-target
500,0.411,356,target
500,0.944,357,off-target
500,0.805,357,target
500,0.119,358,off-target
500,0.494,358,target
500,0.228,359,off-target
500,0.158,359,target
500,0.204,360,off-target
500,0.749,360,target
500,0.261,361,off-target
500,0.94,361,target
500,0.449,362,off-target
500,0.294,362,target
500,0.692,363,off-target
500,0.128,363,target
500,0.169,364,off-target
500,0.395,364,target
500,0.226,365,off-target
500,0.179,365,target
500,0.336,366,off-target
500,0.322,366,target
500,0.572,367,off-target
500,0.046,367,target
500,0.753,368,off-target
500,0.959,368,target
500,0.287,369,off-target
500,0.094,369,target
500,0.049,370,off-target
500,0.317,370,target
500,0.132,371,off-target
500,0.622,371,target
500,0.345,372,off-target
500,0.969,372,target
500,0.787,373,off-target
500,0.951,373,target
500,0.891,374,off-target
500,0.766,374,target
500,0.14,375,off-target
500,0.889,375,target
500,0.48,376,off-target
500,0.82,376,target
500,0.484,377,off-target
500,0.526,377,target
500,0.963,378,off-target
500,0.577,378,target
500,0.403,379,off-target
500,0.235,379,target
500,0.754,380,off-target
500,0.85,380,target
500,0.574,381,off-target
500,0.29,381,target
500,0.739,382,off-target
500,0.082,382,target
500,0.313,383,off-target
500,0.977,383,target
500,0.962,384,off-target
500,0.042,384,target
500,0.341,385,off-target
500,0.914,385,target
500,0.437,386,off-target
500,0.96,386,target
500,0.136,387,off-target
500,0.707,387,target
500,0.443,388,off-target
500,0.85,388,target
500,0.673,389,off-target
500,0.645,389,target
500,0.9,390,off-target
500,0.986,390,target
500,0.89,391,off-target
500,0.597,391,target
500,0.916,392,off-target
500,0.004,392,target
500,0.466,393,off-target
500,0.538,393,target
500,0.465,394,off-target
500,0.798,394,target
500,0.485,395,off-target
500,0.933,395,target
500,0.03,396,off-target
500,0.549,396,target
500,0.782,397,off-target
500,0.591,397,target
500,0.722,398,off-target
500,0.891,398,target
500,0.399,399,off-target
500,0.404,399,target
500,0.797,400,off-target
500,0.755,400,target
500,0.784,401,off-target
500,0.143,401,target
500,0.516,402,off-target
500,0.084,402,target
500,0.09,403,off-target
500,0.022,403,target
500,0.007,404,off-target
500,0.648,404,target
500,0.049,405,off-target
500,0.317,405,target
500,0.279,406,off-target
500,0.805,406,target
500,0.055,407,off-target
500,0.543,407,target
500,0.043,408,off-target
500,0.82,408,target
500,0.402,409,off-target
500,0.123,409,target
500,0.959,410,off-target
500,0.643,410,target
500,0.109,411,off-target
500,0.155,411,target
500,0.406,412,off-target
500,0.124,412,target
500,0.75,413,off-target
500,0.76,413,target
500,0.25,414,off-target
500,0.781,414,target
500,0.908,415,off-target
500,0.963,415,target
500,0.556,416,off-target
500,0.809,416,target
500,0.2,417,off-target
500,0.634,417,target
500,0.742,418,off-target
500,0.561,418,target
500,0.493,419,off-target
500,0.763,419,target
500,0.895,420,off-target
500,0.55,420,target
500,0.137,421,off-target
500,0.011,421,target
500,0.18,422,off-target
500,0.528,422,target
500,0.962,423,off-target
500,0.093,423,target
500,0.714,424,off-target
500,0.627,424,target
500,0.353,425,off-target
500,0.901,425,target
500,0.43,426,off-target
500,0.499,426,target
500,0.042,427,off-target
500,0.825,427,target
500,0.458,428,off-target
500,0.578,428,target
500,0.282,429,off-target
500,0.485,429,target
500,0.889,430,off-target
500,0.862,430,target
500,0.928,431,off-target
500,0.469,431,target
500,0.28,432,off-target
500,0.924,432,target
500,0.344,433,off-target
500,0.179,433,target
500,0.459,434,off-target
500,0.008,434,target
500,0.354,435,off-target
500,0.553,435,target
500,0.914,436,off-target
500,0.635,436,target
500,0.848,437,off-target
500,0.008,437,target
500,0.904,438,off-target
500,0.251,438,target
500,0.527,439,off-target
500,0.815,439,target
500,0.773,440,off-target
500,0.994,440,target
500,0.967,441,off-target
500,0.528,441,target
500,0.281,442,off-target
500,0.323,442,target
500,0.04,443,off-target
500,0.345,443,target
500,0.481,444,off-target
500,0.464,444,target
500,0.981,445,off-target
500,0.07,445,target
500,0.48,446,off-target
500,0.479,446,target
500,0.496,447,off-target
500,0.041,447,target
500,0.354,448,off-target
500,0.329,448,target
500,0.391,449,off-target
500,0.703,449,target
500,0.274,450,off-target
500,0.486,450,target
500,0.843,451,off-target
500,0.599,451,target
500,0.592,452,off-target
500,0.173,452,target
500,0.511,453,off-target
500,0.566,453,target
500,0.497,454,off-target
500,0.006,454,target
500,0.484,455,off-target
500,0.84,455,target
500,0.951,456,off-target
500,0.268,456,target
500,0.171,457,off-target
500,0.024,457,target
500,0.58,458,off-target
500,0.448,458,target
500,0.222,459,off-target
500,0.125,459,target
500,0.634,460,off-target
500,0.378,460,target
500,0.222,461,off-target
500,0.524,461,target
500,0.089,462,off-target
500,0.397,462,target
500,0.959,463,off-target
500,0.511,463,target
500,0.216,464,off-target
500,0.734,464,target
500,0.558,465,off-target
500,0.795,465,target
500,0.507,466,off-target
500,0.205,466,target
500,0.286,467,off-target
500,0.353,467,target
500,0.125,468,off-target
500,0.309,468,target
500,0.816,469,off-target
500,0.57,469,target
500,0.435,470,off-target
500,0.93,470,target
500,0.731,471,off-target
500,0.611,471,target
500,0.745,472,off-target
500,0.146,472,target
500,0.947,473,off-target
500,0.273,473,target
500,0.304,474,off-target
500,0.51,474,target
500,0.573,475,off-target
500,0.463,475,target
500,0.28,476,off-target
500,0.83,476,target
500,0.14,477,off-target
500,0.315,477,target
500,0.495,478,off-target
500,0.517,478,target
500,0.833,479,off-target
500,0.47,479,target
500,0.374,480,off-target
500,0.388,480,target
500,0.32,481,off-target
500,0.882,481,target
500,0.451,482,off-target
500,0.342,482,target
500,0.584,483,off-target
500,0.579,483,target
500,0.664,484,off-target
500,0.441,484,target
500,0.766,485,off-target
500,0.456,485,target
500,0.125,486,off-target
500,0.228,486,target
500,0.962,487,off-target
500,0.009,487,target
500,0.384,488,off-target
500,0.439,488,target
500,0.397,489,off-target
500,0.044,489,target
500,0.177,490,off-target
500,0.756,490,target
500,0.91,491,off-target
500,0.446,491,target
500,0.723,492,off-target
500,0.833,492,target
500,0.521,493,off-target
500,0.098,493,target
500,0.616,494,off-target
500,0.34,494,target
500,0.481,495,off-target
500,0.847,495,target
500,0.278,496,off-target
500,0.521,496,target
500,0.09,497,off-target
500,0.528,497,target
500,0.335,498,off-target
500,0.186,498,target
500,0.134,499,off-target
500,0.098,499,target
500,0.966,500,off-target
500,0.774,500,target
500,0.388,501,off-target
500,0.001,501,target
500,0.578,502,off-target
500,0.508,502,target
500,0.284,503,off-target
500,0.963,503,target
500,0.723,504,off-target
500,0.308,504,target
500,0.937,505,off-target
500,0.054,505,target
500,0.928,506,off-target
500,0.954,506,target
500,0.459,507,off-target
500,0.743,507,target
500,0.836,508,off-target
500,0.752,508,target
500,0.487,509,off-target
500,0.185,509,target
500,0.105,510,off-target
500,0.994,510,target
500,0.689,511,off-target
500,0.241,511,target
500,0.755,512,off-target
500,0.862,512,target
500,0.12,513,off-target
500,0.208,513,target
500,0.082,514,off-target
500,0.426,514,target
500,0.614,515,off-target
500,0.855,515,target
500,0.551,516,off-target
500,0.585,516,target
500,0.712,517,off-target
500,0.292,517,target
500,0.327,518,off-target
500,0.884,518,target
500,0.875,519,off-target
500,0.912,519,target
500,0.834,520,off-target
500,0.052,520,target
500,0.607,521,off-target
500,0.431,521,target
500,0.835,522,off-target
500,0.938,522,target
500,0.476,523,off-target
500,0.602,523,target
500,0.793,524,off-target
500,0.076,524,target
500,0.415,525,off-target
500,0.183,525,target
500,0.55,526,off-target
500,0.775,526,target
500,0.148,527,off-target
500,0.584,527,target
500,0.051,528,off-target
500,0.444,528,target
500,0.615,529,off-target
500,0.889,529,target
500,0.037,530,off-target
500,0.79,530,target
500,0.332,531,off-target
500,0.571,531,target
500,0.648,532,off-target
500,0.063,532,target
500,0.206,533,off-target
500,0.142,533,target
500,0.625,534,off-target
500,0.02,534,target
500,0.414,535,off-target
500,0.625,535,target
500,0.416,536,off-target
500,0.641,536,target
500,0.777,537,off-target
500,0.456,537,target
500,0.582,538,off-target
500,0.923,538,target
500,0.581,539,off-target
500,0.658,539,target
500,0.099,540,off-target
500,0.642,540,target
500,0.899,541,off-target
500,0.397,541,target
500,0.213,542,off-target
500,0.259,542,target
500,0.705,543,off-target
500,0.085,543,target
500,0.027,544,off-target
500,0.604,544,target
500,0.945,545,off-target
500,0.778,545,target
500,0.449,546,off-target
500,0.623,546,target
500,0.219,547,off-target
500,0.637,547,target
500,0.373,548,off-target
500,0.869,548,target
500,0.191,549,off-target
500,0.934,549,target
500,0.675,550,off-target
500,0.307,550,target
500,0.007,551,off-target
500,0.014,551,target
500,0.933,552,off-target
500,0.09,552,target
500,0.703,553,off-target
500,0.872,553,target
500,0.449,554,off-target
500,0.335,554,target
500,0.694,555,off-target
500,0.418,555,target
500,0.592,556,off-target
500,0.32,556,target
500,0.533,557,off-target
500,0.047,557,target
500,0.401,558,off-target
500,0.086,558,target
500,0.654,559,off-target
500,0.112,559,target
500,0.216,560,off-target
500,0.504,560,target
500,0.041,561,off-target
500,0.559,561,target
500,0.3,562,off-target
500,0.891,562,target
500,0.854,563,off-target
500,0.228,563,target
500,0.272,564,off-target
500,0.883,564,target
500,0.72,565,off-target
500,0.022,565,target
500,0.069,566,off-target
500,0.319,566,target
500,0.211,567,off-target
500,0.257,567,target
500,0.261,568,off-target
500,0.749,568,target
500,0.651,569,off-target
500,0.628,569,target
500,0.765,570,off-target
500,0.642,570,target
500,0.721,571,off-target
500,0.541,571,target
500,0.977,572,off-target
500,0.216,572,target
500,0.385,573,off-target
500,0.96,573,target
500,0.2,574,off-target
500,0.876,574,target
500,0.659,575,off-target
500,0.703,575,target
500,0.897,576,off-target
500,0.147,576,target
500,0.184,577,off-target
500,0.36,577,target
500,0.032,578,off-target
500,0.537,578,target
500,0.068,579,off-target
500,0.254,579,target
500,0.667,580,off-target
500,0.955,580,target
500,0.289,581,off-target
500,0.943,581,target
500,0.243,582,off-target
500,0.822,582,target
500,0.166,583,off-target
500,0.705,583,target
500,0.36,584,off-target
500,0.009,584,target
500,0.388,585,off-target
500,0.597,585,target
500,0.992,586,off-target
500,0.792,586,target
500,0.503,587,off-target
500,0.455,587,target
500,0.688,588,off-target
500,0.03,588,target
500,0.745,589,off-target
500,0.024,589,target
500,0.205,590,off-target
500,0.7,590,target
500,0.545,591,off-target
500,0.243,591,target
500,0.733,592,off-target
500,0.104,592,target
500,0.677,593,off-target
500,0.062,593,target
500,0.196,594,off-target
500,0.955,594,target
500,0.17,595,off-target
500,0.504,595,target
500,0.151,596,off-target
500,0.21,596,target
500,0.581,597,off-target
500,0.166,597,target
500,0.219,598,off-target
500,0.961,598,target
500,0.414,599,off-target
500,0.608,599,target
500,0.759,600,off-target
500,0.735,600,target
500,0.472,601,off-target
500,0.849,601,target
500,0.221,602,off-target
500,0.523,602,target
500,0.752,603,off-target
500,0.472,603,target
500,0.64,604,off-target
500,0.285,604,target
500,0.57,605,off-target
500,0.319,605,target
500,0.079,606,off-target
500,0.278,606,target
500,0.553,607,off-target
500,0.008,607,target
500,0.457,608,off-target
500,0.75,608,target
500,0.024,609,off-target
500,0.44,609,target
500,0.072,610,off-target
500,0.743,610,target
500,0.753,611,off-target
500,0.919,611,target
500,0.656,612,off-target
500,0.533,612,target
500,0.918,613,off-target
500,0.885,613,target
500,0.053,614,off-target
500,0.186,614,target
500,0.224,615,off-target
500,0.512,615,target
500,0.594,616,off-target
500,0.681,616,target
500,0.851,617,off-target
500,0.694,617,target
500,0.791,618,off-target
500,0.383,618,target
500,0.079,619,off-target
500,0.744,619,target
500,0.896,620,off-target
500,0.049,620,target
500,0.589,621,off-target
500,0.339,621,target
500,0.667,622,off-target
500,0.822,622,target
500,0.78,623,off-target
500,0.656,623,target
500,0.806,624,off-target
500,0.775,624,target
500,0.17,625,off-target
500,0.381,625,target
500,0.533,626,off-target
500,0.012,626,target
500,0.488,627,off-target
500,0.406,627,target
500,0.203,628,off-target
500,0.093,628,target
500,0.305,629,off-target
500,0.758,629,target
500,0.085,630,off-target
500,0.75,630,target
500,0.887,631,off-target
500,0.154,631,target
500,0.946,632,off-target
500,0.988,632,target
500,0.314,633,off-target
500,0.624,633,target
500,0.558,634,off-target
500,0.176,634,target
