n,p_value,seed,type
500,0.484,114,off-target
500,0.617,114,target
500,0.297,115,off-target
500,0.798,115,target
500,0.067,116,off-target
500,0.541,116,target
500,0.443,117,off-target
500,0.047,117,target
500,0.81,118,off-target
500,0.035,118,target
500,0.082,119,off-target
500,0.69,119,target
500,0.116,120,off-target
500,0.638,120,target
500,0.414,121,off-target
500,0.455,121,target
500,0.299,122,off-target
500,0.342,122,target
500,0.263,123,off-target
500,0.005,123,target
500,0.924,124,off-target
500,0.816,124,target
500,0.355,125,off-target
500,0.525,125,target
500,0.114,126,off-target
500,0.806,126,target
500,0.353,127,off-target
500,0.5,127,target
500,0.03,128,off-target
500,0.865,128,target
500,0.968,129,off-target
500,0.832,129,target
500,0.615,130,off-target
500,0.024,130,target
500,0.442,131,off-target
500,0.982,131,target
500,0.137,132,off-target
500,0.954,132,target
500,0.606,133,off-target
500,0.422,133,target
500,0.8,134,off-target
500,0.594,134,target
500,0.756,135,off-target
500,0.434,135,target
500,0.645,136,off-target
500,0.014,136,target
500,0.234,137,off-target
500,0.89,137,target
500,0.7,138,off-target
500,0.018,138,target
500,0.25,139,off-target
500,0.131,139,target
500,0.283,140,off-target
500,0.813,140,target
500,0.087,141,off-target
500,0.224,141,target
500,0.37,142,off-target
500,0.836,142,target
500,0.322,143,off-target
500,0.189,143,target
500,0.963,144,off-target
500,0.538,144,target
500,0.445,145,off-target
500,0.459,145,target
500,0.206,146,off-target
500,0.355,146,target
500,0.949,147,off-target
500,0.404,147,target
500,0.569,148,off-target
500,0.698,148,target
500,0.428,149,off-target
500,0.968,149,target
500,0.644,150,off-target
500,0.867,150,target
500,0.918,151,off-target
500,0.443,151,target
500,0.935,152,off-target
500,0.17,152,target
500,0.345,153,off-target
500,0.226,153,target
500,0.635,154,off-target
500,0.266,154,target
500,0.111,155,off-target
500,0.686,155,target
500,0.421,156,off-target
500,0.742,156,target
500,0.939,157,off-target
500,0.869,157,target
500,0.105,158,off-target
500,0.267,158,target
500,0.588,159,off-target
500,0.677,159,target
500,0.478,160,off-target
500,0.049,160,target
500,0.012,161,off-target
500,0.413,161,target
500,0.611,162,off-target
500,0.383,162,target
500,0.847,163,off-target
500,0.479,163,target
500,0.922,164,off-target
500,0.817,164,target
500,0.3,165,off-target
500,0.381,165,target
500,0.84,166,off-target
500,0.651,166,target
500,0.697,167,off-target
500,0.276,167,target
500,0.31,168,off-target
500,0.896,168,target
500,0.147,169,off-target
500,0.229,169,target
500,0.501,170,off-target
500,0.667,170,target
500,0.062,171,off-target
500,0.263,171,target
500,0.362,172,off-target
500,0.347,172,target
500,0.838,173,off-target
500,0.317,173,target
500,0.095,174,off-target
500,0.19,174,target
500,0.968,175,off-target
500,0.409,175,target
500,0.583,176,off-target
500,0.532,176,target
500,0.409,177,off-target
500,0.802,177,target
500,0.208,178,off-target
500,0.323,178,target
500,0.153,179,off-target
500,0.803,179,target
500,0.75,180,off-target
500,0.131,180,target
500,0.828,181,off-target
500,0.025,181,target
500,0.242,182,off-target
500,0.454,182,target
500,0.813,183,off-target
500,0.581,183,target
500,0.133,184,off-target
500,0.544,184,target
500,0.6,185,off-target
500,0.575,185,target
500,0.717,186,off-target
500,0.441,186,target
500,0.096,187,off-target
500,0.149,187,target
500,0.157,188,off-target
500,0.159,188,target
500,0.912,189,off-target
500,0.879,189,target
500,0.864,190,off-target
500,0.114,190,target
500,0.665,191,off-target
500,0.213,191,target
500,0.498,192,off-target
500,0.627,192,target
500,0.486,193,off-target
500,0.528,193,target
500,0.165,194,off-target
500,0.744,194,target
500,0.479,195,off-target
500,0.746,195,target
500,0.019,196,off-target
500,0.608,196,target
500,0.74,197,off-target
500,0.148,197,target
500,0.499,198,off-target
500,0.547,198,target
500,0.62,199,off-target
500,0.635,199,target
500,0.623,200,off-target
500,0.597,200,target
500,0.307,201,off-target
500,0.535,201,target
500,0.029,202,off-target
500,0.045,202,target
500,0.535,203,off-target
500,0.48,203,target
500,0.045,204,off-target
500,0.368,204,target
500,0.029,205,off-target
500,0.98,205,target
500,0.546,206,off-target
500,0.891,206,target
500,0.474,207,off-target
500,0.906,207,target
500,0.634,208,off-target
500,0.613,208,target
500,0.443,209,off-target
500,0.488,209,target
500,0.741,210,off-target
500,0.026,210,target
500,0.357,211,off-target
500,0.111,211,target
500,0.729,212,off-target
500,0.358,212,target
500,0.747,213,off-target
500,0.889,213,target
500,0.315,214,off-target
500,0.017,214,target
500,0.961,215,off-target
500,0.654,215,target
500,0.126,216,off-target
500,0.226,216,target
500,0.036,217,off-target
500,0.078,217,target
500,0.073,218,off-target
500,0.859,218,target
500,0.138,219,off-target
500,0.828,219,target
500,0.011,220,off-target
500,0.345,220,target
500,0.863,221,off-target
500,0.586,221,target
500,0.496,222,off-target
500,0.379,222,target
500,0.115,223,off-target
500,0.812,223,target
500,0.07,224,off-target
500,0.02,224,target
500,0.332,225,off-target
500,0.631,225,target
500,0.223,226,off-target
500,0.741,226,target
500,0.002,227,off-target
500,0.439,227,target
500,0.741,228,off-target
500,0.517,228,target
500,0.665,229,off-target
500,0.26,229,target
500,0.059,230,off-target
500,0.869,230,target
500,0.268,231,off-target
500,0.52,231,target
500,0.173,232,off-target
500,0.365,232,target
500,0.282,233,off-target
500,0.56,233,target
500,0.664,234,off-target
500,0.411,234,target
500,0.588,235,off-target
500,0.352,235,target
500,0.711,236,off-target
500,0.292,236,target
500,0.249,237,off-target
500,0.682,237,target
500,0.349,238,off-target
500,0.104,238,target
500,0.69,239,off-target
500,0.092,239,target
500,0.879,240,off-target
500,0.275,240,target
500,0.429,241,off-target
500,0.352,241,target
500,0.922,242,off-target
500,0.582,242,target
500,0.854,243,off-target
500,0.743,243,target
500,0.69,244,off-target
500,0.626,244,target
500,0.623,245,off-target
500,0.134,245,target
500,0.754,246,off-target
500,0.725,246,target
500,0.643,247,off-target
500,0.721,247,target
500,0.223,248,off-target
500,0.061,248,target
500,0.928,249,off-target
500,0.52,249,target
500,0.682,250,off-target
500,0.839,250,target
500,0.954,251,off-target
500,0.415,251,target
500,0.632,252,off-target
500,0.548,252,target
500,0.655,253,off-target
500,0.73,253,target
500,0.426,254,off-target
500,0.184,254,target
500,0.466,255,off-target
500,0.49,255,target
500,0.434,256,off-target
500,0.798,256,target
500,0.702,257,off-target
500,0.818,257,target
500,0.459,258,off-target
500,0.181,258,target
500,0.207,259,off-target
500,0.354,259,target
500,0.729,260,off-target
500,0.609,260,target
500,0.365,261,off-target
500,0.578,261,target
500,0.812,262,off-target
500,0.671,262,target
500,0.178,263,off-target
500,0.55,263,target
500,0.452,264,off-target
500,0.454,264,target
500,0.892,265,off-target
500,0.673,265,target
500,0.377,266,off-target
500,0.027,266,target
500,0.818,267,off-target
500,0.236,267,target
500,0.797,268,off-target
500,0.715,268,target
500,0.784,269,off-target
500,0.733,269,target
500,0.982,270,off-target
500,0.7,270,target
500,0.607,271,off-target
500,0.623,271,target
500,0.614,272,off-target
500,0.308,272,target
500,0.086,273,off-target
500,0.326,273,target
500,0.496,274,off-target
500,0.979,274,target
500,0.276,275,off-target
500,0.454,275,target
500,0.763,276,off-target
500,0.112,276,target
500,0.038,277,off-target
500,0.53,277,target
500,0.086,278,off-target
500,0.516,278,target
500,0.73,279,off-target
500,0.975,279,target
500,0.982,280,off-target
500,0.594,280,target
500,0.184,281,off-target
500,0.051,281,target
500,0.601,282,off-target
500,0.095,282,target
500,0.164,283,off-target
500,0.994,283,target
500,0.133,284,off-target
500,0.641,284,target
500,0.168,285,off-target
500,0.96,285,target
500,0.892,286,off-target
500,0.954,286,target
500,0.494,287,off-target
500,0.182,287,target
500,0.405,288,off-target
500,0.336,288,target
500,0.418,289,off-target
500,0.366,289,target
500,0.009,290,off-target
500,0.592,290,target
500,0.346,291,off-target
500,0.129,291,target
500,0.055,292,off-target
500,0.615,292,target
500,0.239,293,off-target
500,0.884,293,target
500,0.953,294,off-target
500,0.396,294,target
500,0.197,295,off-target
500,0.729,295,target
500,0.028,296,off-target
500,0.479,296,target
500,0.65,297,off-target
500,0.162,297,target
500,0.006,298,off-target
500,0.724,298,target
500,0.708,299,off-target
500,0.739,299,target
500,0.044,300,off-target
500,0.679,300,target
500,0.213,301,off-target
500,0.158,301,target
500,0.997,302,off-target
500,0.019,302,target
500,0.659,303,off-target
500,0.203,303,target
500,0.372,304,off-target
500,0.401,304,target
500,0.802,305,off-target
500,0.196,305,target
500,0.648,306,off-target
500,0.586,306,target
500,0.899,307,off-target
500,0.764,307,target
500,0.321,308,off-target
500,0.327,308,target
500,0.334,309,off-target
500,0.452,309,target
500,0.028,310,off-target
500,0.891,310,target
500,0.215,311,off-target
500,0.025,311,target
500,0.766,312,off-target
500,0.583,312,target
500,0.544,313,off-target
500,0.246,313,target
500,0.457,314,off-target
500,0.55,314,target
500,0.814,315,off-target
500,0.09,315,target
500,0.268,316,off-target
500,0.717,316,target
500,0.21,317,off-target
500,0.826,317,target
500,0.228,318,off-target
500,0.714,318,target
500,0.125,319,off-target
500,0.435,319,target
500,0.391,320,off-target
500,0.31,320,target
500,0.753,321,off-target
500,0.919,321,target
500,0.139,322,off-target
500,0.385,322,target
500,0.978,323,off-target
500,0.431,323,target
500,0.851,324,off-target
500,0.814,324,target
500,0.25,325,off-target
500,0.989,325,target
500,0.521,326,off-target
500,0.082,326,target
500,0.665,327,off-target
500,0.189,327,target
500,0.859,328,off-target
500,0.631,328,target
500,0.706,329,off-target
500,0.872,329,target
500,0.323,330,off-target
500,0.204,330,target
500,0.864,331,off-target
500,0.438,331,target
500,0.327,332,off-target
500,0.207,332,target
500,0.685,333,off-target
500,0.223,333,target
500,0.045,334,off-target
500,0.962,334,target
500,0.075,335,off-target
500,0.912,335,target
500,0.111,336,off-target
500,0.973,336,target
500,0.639,337,off-target
500,0.81,337,target
500,0.382,338,off-target
500,0.333,338,target
500,0.987,339,off-target
500,0.562,339,target
500,0.042,340,off-target
500,0.21,340,target
500,0.955,341,off-target
500,0.579,341,target
500,0.987,342,off-target
500,0.921,342,target
500,0.87,343,off-target
500,0.493,343,target
500,0.934,344,off-target
500,0.878,344,target
500,0.144,345,off-target
500,0.925,345,target
500,0.66,346,off-target
500,0.639,346,target
500,0.234,347,off-target
500,0.171,347,target
500,0.911,348,off-target
500,0.607,348,target
500,0.634,349,off-target
500,0.792,349,target
500,0.607,350,off-target
500,0.069,350,target
500,0.637,351,off-target
500,0.197,351,target
500,0.47,352,off-target
500,0.463,352,target
500,0.481,353,off-target
500,0.304,353,target
500,0.96,354,off-target
500,0.586,354,target
500,0.634,355,off-target
500,0.002,355,target
500,0.425,356,off-target
500,0.789,356,target
500,0.537,357,off-target
500,0.589,357,target
500,0.586,358,off-target
500,0.33,358,target
500,0.667,359,off-target
500,0.83,359,target
500,0.796,360,off-target
500,0.838,360,target
500,0.447,361,off-target
500,0.098,361,target
500,0.5,362,off-target
500,0.421,362,target
500,0.469,363,off-target
500,0.933,363,target
500,0.585,364,off-target
500,0.752,364,target
500,0.732,365,off-target
500,0.939,365,target
500,0.387,366,off-target
500,0.351,366,target
500,0.475,367,off-target
500,0.721,367,target
500,0.866,368,off-target
500,0.938,368,target
500,0.24,369,off-target
500,0.582,369,target
500,0.403,370,off-target
500,0.675,370,target
500,0.278,371,off-target
500,0.766,371,target
500,0.16,372,off-target
500,0.948,372,target
500,0.029,373,off-target
500,0.682,373,target
500,0.47,374,off-target
500,0.119,374,target
500,0.456,375,off-target
500,0.159,375,target
500,0.539,376,off-target
500,0.708,376,target
500,0.374,377,off-target
500,0.948,377,target
500,0.187,378,off-target
500,0.735,378,target
500,0.303,379,off-target
500,0.705,379,target
500,0.55,380,off-target
500,0.212,380,target
500,0.969,381,off-target
500,0.412,381,target
500,0.031,382,off-target
500,0.784,382,target
500,0.242,383,off-target
500,0.098,383,target
500,0.9,384,off-target
500,0.798,384,target
500,0.316,385,off-target
500,0.13,385,target
500,0.499,386,off-target
500,0.093,386,target
500,0.505,387,off-target
500,0.656,387,target
500,0.142,388,off-target
500,0.983,388,target
500,0.574,389,off-target
500,0.532,389,target
500,0.364,390,off-target
500,0.122,390,target
500,0.821,391,off-target
500,0.008,391,target
500,0.744,392,off-target
500,0.846,392,target
500,0.674,393,off-target
500,0.87,393,target
500,0.08,394,off-target
500,0.73,394,target
500,0.544,395,off-target
500,0.875,395,target
500,0.181,396,off-target
500,0.118,396,target
500,0.893,397,off-target
500,0.601,397,target
500,0.005,398,off-target
500,0.764,398,target
500,0.745,399,off-target
500,0.383,399,target
500,0.889,400,off-target
500,0.046,400,target
500,0.473,401,off-target
500,0.89,401,target
500,0.008,402,off-target
500,0.982,402,target
500,0.775,403,off-target
500,0.217,403,target
500,0.651,404,off-target
500,0.269,404,target
500,0.668,405,off-target
500,0.112,405,target
500,0.048,406,off-target
500,0.832,406,target
500,0.94,407,off-target
500,0.963,407,target
500,0.782,408,off-target
500,0.543,408,target
500,0.138,409,off-target
500,0.002,409,target
500,0.268,410,off-target
500,0.315,410,target
500,0.302,411,off-target
500,0.626,411,target
500,0.391,412,off-target
500,0.56,412,target
500,0.53,413,off-target
500,0.424,413,target
500,0.912,414,off-target
500,0.892,414,target
500,0.93,415,off-target
500,0.068,415,target
500,0.363,416,off-target
500,0.801,416,target
500,0.018,417,off-target
500,0.075,417,target
500,0.177,418,off-target
500,0.209,418,target
500,0.262,419,off-target
500,0.585,419,target
500,0.29,420,off-target
500,0.817,420,target
500,0.382,421,off-target
500,0.61,421,target
500,0.25,422,off-target
500,0.173,422,target
500,0.276,423,off-target
500,0.582,423,target
500,0.48,424,off-target
500,0.406,424,target
500,0.729,425,off-target
500,0.4,425,target
500,0.405,426,off-target
500,0.736,426,target
500,0.062,427,off-target
500,0.331,427,target
500,0.683,428,off-target
500,0.984,428,target
500,0.247,429,off-target
500,0.418,429,target
500,0.828,430,off-target
500,0.862,430,target
500,0.702,431,off-target
500,0.01,431,target
500,0.178,432,off-target
500,0.667,432,target
500,0.438,433,off-target
500,0.442,433,target
500,0.61,434,off-target
500,0.86,434,target
500,0.887,435,off-target
500,0.666,435,target
500,0.046,436,off-target
500,0.663,436,target
500,0.511,437,off-target
500,0.945,437,target
500,0.431,438,off-target
500,0.932,438,target
500,0.146,439,off-target
500,0.616,439,target
500,0.244,440,off-target
500,0.319,440,target
500,0.109,441,off-target
500,0.994,441,target
500,0.159,442,off-target
500,0.972,442,target
500,0.545,443,off-target
500,0.973,443,target
500,0.919,444,off-target
500,0.72,444,target
500,0.726,445,off-target
500,0.934,445,target
500,0.951,446,off-target
500,0.803,446,target
500,0.631,447,off-target
500,0.373,447,target
500,0.184,448,off-target
500,0.319,448,target
500,0.708,449,off-target
500,0.003,449,target
500,0.469,450,off-target
500,0.344,450,target
500,0.773,451,off-target
500,0.486,451,target
500,0.509,452,off-target
500,0.584,452,target
500,0.051,453,off-target
500,0.881,453,target
500,0.953,454,off-target
500,0.807,454,target
500,0.03,455,off-target
500,0.265,455,target
500,0.116,456,off-target
500,0.227,456,target
500,0.324,457,off-target
500,0.501,457,target
500,0.209,458,off-target
500,0.134,458,target
500,0.494,459,off-target
500,0.305,459,target
500,0.395,460,off-target
500,0.72,460,target
500,0.26,461,off-target
500,0.783,461,target
500,0.205,462,off-target
500,0.145,462,target
500,0.948,463,off-target
500,0.133,463,target
500,0.195,464,off-target
500,0.632,464,target
500,0.344,465,off-target
500,0.372,465,target
500,0.976,466,off-target
500,0.268,466,target
500,0.197,467,off-target
500,0.905,467,target
500,0.709,468,off-target
500,0.186,468,target
500,0.086,469,off-target
500,0.846,469,target
500,0.589,470,off-target
500,0.13,470,target
500,0.131,471,off-target
500,0.627,471,target
500,0.009,472,off-target
500,0.866,472,target
500,0.67,473,off-target
500,0.682,473,target
500,0.976,474,off-target
500,0.912,474,target
500,0.26,475,off-target
500,0.414,475,target
500,0.874,476,off-target
500,0.882,476,target
500,0.792,477,off-target
500,0.179,477,target
500,0.229,478,off-target
500,0.971,478,target
500,0.42,479,off-target
500,0.806,479,target
500,0.231,480,off-target
500,0.011,480,target
500,0.113,481,off-target
500,0.622,481,target
500,0.586,482,off-target
500,0.252,482,target
500,0.577,483,off-target
500,0.8,483,target
500,0.562,484,off-target
500,0.038,484,target
500,0.795,485,off-target
500,0.59,485,target
500,0.542,486,off-target
500,0.081,486,target
500,0.739,487,off-target
500,0.302,487,target
500,0.241,488,off-target
500,0.993,488,target
500,0.614,489,off-target
500,0.259,489,target
500,0.638,490,off-target
500,0.399,490,target
500,0.901,491,off-target
500,0.694,491,target
500,0.825,492,off-target
500,0.929,492,target
500,0.031,493,off-target
500,0.268,493,target
500,0.378,494,off-target
500,0.385,494,target
500,0.305,495,off-target
500,0.005,495,target
500,0.816,496,off-target
500,0.046,496,target
500,0.959,497,off-target
500,0.556,497,target
500,0.683,498,off-target
500,0.008,498,target
500,0.804,499,off-target
500,0.087,499,target
500,0.42,500,off-target
500,0.037,500,target
500,0.137,501,off-target
500,0.167,501,target
500,0.015,502,off-target
500,0.056,502,target
500,0.402,503,off-target
500,0.447,503,target
500,0.949,504,off-target
500,0.837,504,target
500,0.073,505,off-target
500,0.258,505,target
500,0.409,506,off-target
500,0.131,506,target
500,0.177,507,off-target
500,0.257,507,target
500,0.255,508,off-target
500,0.495,508,target
500,0.769,509,off-target
500,0.317,509,target
500,0.585,510,off-target
500,0.826,510,target
500,0.67,511,off-target
500,0.416,511,target
500,0.558,512,off-target
500,0.139,512,target
500,0.336,513,off-target
500,0.959,513,target
500,0.814,514,off-target
500,0.354,514,target
500,0.915,515,off-target
500,0.494,515,target
500,0.584,516,off-target
500,0.626,516,target
500,0.015,517,off-target
500,0.722,517,target
500,0.177,518,off-target
500,0.599,518,target
500,0.114,519,off-target
500,0.934,519,target
500,0.911,520,off-target
500,0.357,520,target
500,0.331,521,off-target
500,0.983,521,target
500,0.083,522,off-target
500,0.216,522,target
500,0.578,523,off-target
500,0.275,523,target
500,0.164,524,off-target
500,0.815,524,target
500,0.722,525,off-target
500,0.18,525,target
500,0.024,526,off-target
500,0.607,526,target
500,0.231,527,off-target
500,0.933,527,target
500,0.953,528,off-target
500,0.517,528,target
500,0.174,529,off-target
500,0.497,529,target
500,0.958,530,off-target
500,0.945,530,target
500,0.363,531,off-target
500,0.864,531,target
500,0.023,532,off-target
500,0.063,532,target
500,0.699,533,off-target
500,0.231,533,target
500,0.49,534,off-target
500,0.614,534,target
500,0.034,535,off-target
500,0.571,535,target
500,0.7,536,off-target
500,0.429,536,target
500,0.551,537,off-target
500,0.308,537,target
500,0.209,538,off-target
500,0.302,538,target
500,0.769,539,off-target
500,0.918,539,target
500,0.85,540,off-target
500,0.421,540,target
500,0.738,541,off-target
500,0.066,541,target
500,0.069,542,off-target
500,0.133,542,target
500,0.392,543,off-target
500,0.684,543,target
500,0.3,544,off-target
500,0.532,544,target
500,0.389,545,off-target
500,0.484,545,target
500,0.609,546,off-target
500,0.461,546,target
500,0.529,547,off-target
500,0.157,547,target
500,0.241,548,off-target
500,0.097,548,target
500,0.677,549,off-target
500,0.77,549,target
500,0.438,550,off-target
500,0.53,550,target
500,0.762,551,off-target
500,0.772,551,target
500,0.712,552,off-target
500,0.768,552,target
500,0.783,553,off-target
500,0.878,553,target
500,0.255,554,off-target
500,0.813,554,target
500,0.922,555,off-target
500,0.797,555,target
500,0.438,556,off-target
500,0.755,556,target
500,0.355,557,off-target
500,0.548,557,target
500,0.323,558,off-target
500,0.146,558,target
500,0.434,559,off-target
500,0.2,559,target
500,0.958,560,off-target
500,0.081,560,target
500,0.178,561,off-target
500,0.944,561,target
500,0.109,562,off-target
500,0.795,562,target
500,0.254,563,off-target
500,0.233,563,target
500,0.292,564,off-target
500,0.967,564,target
500,0.455,565,off-target
500,0.34,565,target
500,0.498,566,off-target
500,0.01,566,target
500,0.375,567,off-target
500,0.981,567,target
500,0.318,568,off-target
500,0.388,568,target
500,0.068,569,off-target
500,0.066,569,target
500,0.165,570,off-target
500,0.389,570,target
500,0.819,571,off-target
500,0.115,571,target
500,0.397,572,off-target
500,0.718,572,target
500,0.844,573,off-target
500,0.057,573,target
500,0.096,574,off-target
500,0.545,574,target
500,0.165,575,off-target
500,0.877,575,target
500,0.478,576,off-target
500,0.668,576,target
500,0.458,577,off-target
500,0.924,577,target
500,0.879,578,off-target
500,0.292,578,target
500,0.787,579,off-target
500,0.381,579,target
500,0.766,580,off-target
500,0.665,580,target
500,0.116,581,off-target
500,0.942,581,target
500,0.674,582,off-target
500,0.737,582,target
500,0.346,583,off-target
500,0.71,583,target
500,0.614,584,off-target
500,0.443,584,target
500,0.888,585,off-target
500,0.304,585,target
500,0.49,586,off-target
500,0.124,586,target
500,0.341,587,off-target
500,0.806,587,target
500,0.318,588,off-target
500,0.569,588,target
500,0.565,589,off-target
500,0.35,589,target
500,0.947,590,off-target
500,0.952,590,target
500,0.677,591,off-target
500,0.284,591,target
500,0.612,592,off-target
500,0.371,592,target
500,0.076,593,off-target
500,0.383,593,target
500,0.211,594,off-target
500,0.494,594,target
500,0.39,595,off-target
500,0.642,595,target
500,0.581,596,off-target
500,0.006,596,target
500,0.634,597,off-target
500,0.793,597,target
500,0.348,598,off-target
500,0.511,598,target
500,0.228,599,off-target
500,0.937,599,target
500,0.936,600,off-target
500,0.067,600,target
500,0.747,601,off-target
500,0.835,601,target
500,0.987,602,off-target
500,0.64,602,target
500,0.519,603,off-target
500,0.48,603,target
500,0.623,604,off-target
500,0.503,604,target
500,0.68,605,off-target
500,0.507,605,target
500,0.753,606,off-target
500,0.571,606,target
500,0.161,607,off-target
500,0.151,607,target
500,0.796,608,off-target
500,0.229,608,target
500,0.188,609,off-target
500,0.722,609,target
500,0.986,610,off-target
500,0.558,610,target
500,0.898,611,off-target
500,0.396,611,target
500,0.827,612,off-target
500,0.56,612,target
500,0.591,613,off-target
500,0.783,613,target
500,0.935,614,off-target
500,0.531,614,target
500,0.762,615,off-target
500,0.151,615,target
500,0.162,616,off-target
500,0.438,616,target
500,0.623,617,off-target
500,0.722,617,target
500,0.419,618,off-target
500,0.476,618,target
500,0.405,619,off-target
500,0.596,619,target
500,0.033,620,off-target
500,0.257,620,target
500,0.744,621,off-target
500,0.037,621,target
500,0.074,622,off-target
500,0.482,622,target
500,0.507,623,off-target
500,0.804,623,target
500,0.533,624,off-target
500,0.339,624,target
500,0.46,625,off-target
500,0.749,625,target
500,0.861,626,off-target
500,0.651,626,target
500,0.217,627,off-target
500,0.74,627,target
500,0.494,628,off-target
500,0.353,628,target
500,0.014,629,off-target
500,0.272,629,target
500,0.72,630,off-target
500,0.715,630,target
500,0.738,631,off-target
500,0.055,631,target
500,0.221,632,off-target
500,0.222,632,target
500,0.838,633,off-target
500,0.67,633,target
500,0.023,634,off-target
500,0.891,634,target
