n,p_value,var_est,seed,type
500,0.6,0.0,0,off-target noiseless
500,0.983,0.0,0,target noiseless
500,0.0,5.526801586151123,0,off-target
500,0.423,5.526801586151123,0,target
500,0.727,0.0,1,off-target noiseless
500,0.978,0.0,1,target noiseless
500,0.0,5.749852180480957,1,off-target
500,0.922,5.749852180480957,1,target
500,0.012,0.0,2,off-target noiseless
500,0.413,0.0,2,target noiseless
500,0.001,5.810441017150879,2,off-target
500,0.769,5.810441017150879,2,target
500,0.56,0.0,3,off-target noiseless
500,0.062,0.0,3,target noiseless
500,0.0,6.032015800476074,3,off-target
500,0.485,6.032015800476074,3,target
500,0.427,0.0,4,off-target noiseless
500,0.135,0.0,4,target noiseless
500,0.0,5.83945894241333,4,off-target
500,0.927,5.83945894241333,4,target
500,0.62,0.0,5,off-target noiseless
500,0.427,0.0,5,target noiseless
500,0.0,6.05937385559082,5,off-target
500,0.815,6.05937385559082,5,target
500,0.987,0.0,6,off-target noiseless
500,0.562,0.0,6,target noiseless
500,0.0,5.866520881652832,6,off-target
500,0.476,5.866520881652832,6,target
500,0.921,0.0,7,off-target noiseless
500,0.626,0.0,7,target noiseless
500,0.0,5.794459819793701,7,off-target
500,0.918,5.794459819793701,7,target
500,0.052,0.0,8,off-target noiseless
500,0.132,0.0,8,target noiseless
500,0.0,5.797359466552734,8,off-target
500,0.542,5.797359466552734,8,target
500,0.294,0.0,9,off-target noiseless
500,0.407,0.0,9,target noiseless
500,0.0,6.235148906707764,9,off-target
500,0.248,6.235148906707764,9,target
500,0.886,0.0,10,off-target noiseless
500,0.994,0.0,10,target noiseless
500,0.0,6.087074279785156,10,off-target
500,0.933,6.087074279785156,10,target
500,0.24,0.0,11,off-target noiseless
500,0.855,0.0,11,target noiseless
500,0.0,5.679591178894043,11,off-target
500,0.775,5.679591178894043,11,target
500,0.043,0.0,12,off-target noiseless
500,0.376,0.0,12,target noiseless
500,0.0,5.742037773132324,12,off-target
500,0.898,5.742037773132324,12,target
500,0.469,0.0,13,off-target noiseless
500,0.131,0.0,13,target noiseless
500,0.0,5.7391767501831055,13,off-target
500,0.8,5.7391767501831055,13,target
500,0.663,0.0,14,off-target noiseless
500,0.776,0.0,14,target noiseless
500,0.0,5.961677551269531,14,off-target
500,0.901,5.961677551269531,14,target
500,0.107,0.0,15,off-target noiseless
500,0.726,0.0,15,target noiseless
500,0.0,5.948931694030762,15,off-target
500,0.128,5.948931694030762,15,target
500,0.077,0.0,16,off-target noiseless
500,0.161,0.0,16,target noiseless
500,0.0,5.931483268737793,16,off-target
500,0.658,5.931483268737793,16,target
500,0.729,0.0,17,off-target noiseless
500,0.616,0.0,17,target noiseless
500,0.0,5.787615776062012,17,off-target
500,0.109,5.787615776062012,17,target
500,0.867,0.0,18,off-target noiseless
500,0.753,0.0,18,target noiseless
500,0.0,5.902092933654785,18,off-target
500,0.476,5.902092933654785,18,target
500,0.151,0.0,19,off-target noiseless
500,0.554,0.0,19,target noiseless
500,0.0,6.149752140045166,19,off-target
500,0.777,6.149752140045166,19,target
500,0.667,0.0,20,off-target noiseless
500,0.225,0.0,20,target noiseless
500,0.0,5.964308261871338,20,off-target
500,0.303,5.964308261871338,20,target
500,0.841,0.0,21,off-target noiseless
500,0.08,0.0,21,target noiseless
500,0.0,6.04918384552002,21,off-target
500,0.533,6.04918384552002,21,target
500,0.083,0.0,22,off-target noiseless
500,0.934,0.0,22,target noiseless
500,0.0,5.978377819061279,22,off-target
500,0.78,5.978377819061279,22,target
500,0.543,0.0,23,off-target noiseless
500,0.298,0.0,23,target noiseless
500,0.0,5.834419250488281,23,off-target
500,0.88,5.834419250488281,23,target
500,0.71,0.0,24,off-target noiseless
500,0.57,0.0,24,target noiseless
500,0.0,5.855484962463379,24,off-target
500,0.368,5.855484962463379,24,target
500,0.188,0.0,25,off-target noiseless
500,0.411,0.0,25,target noiseless
500,0.0,5.724569797515869,25,off-target
500,0.197,5.724569797515869,25,target
500,0.922,0.0,26,off-target noiseless
500,0.463,0.0,26,target noiseless
500,0.0,5.94628381729126,26,off-target
500,0.896,5.94628381729126,26,target
500,0.924,0.0,27,off-target noiseless
500,0.849,0.0,27,target noiseless
500,0.0,5.817586898803711,27,off-target
500,0.425,5.817586898803711,27,target
500,0.059,0.0,28,off-target noiseless
500,0.884,0.0,28,target noiseless
500,0.0,5.909029006958008,28,off-target
500,0.446,5.909029006958008,28,target
500,0.358,0.0,29,off-target noiseless
500,0.483,0.0,29,target noiseless
500,0.0,6.1315531730651855,29,off-target
500,0.183,6.1315531730651855,29,target
500,0.363,0.0,30,off-target noiseless
500,0.633,0.0,30,target noiseless
500,0.0,6.052423000335693,30,off-target
500,0.458,6.052423000335693,30,target
500,0.905,0.0,31,off-target noiseless
500,0.343,0.0,31,target noiseless
500,0.0,5.891964912414551,31,off-target
500,0.468,5.891964912414551,31,target
500,0.082,0.0,32,off-target noiseless
500,0.784,0.0,32,target noiseless
500,0.0,5.750785827636719,32,off-target
500,0.138,5.750785827636719,32,target
500,0.673,0.0,33,off-target noiseless
500,0.597,0.0,33,target noiseless
500,0.0,5.807797431945801,33,off-target
500,0.901,5.807797431945801,33,target
500,0.304,0.0,34,off-target noiseless
500,0.966,0.0,34,target noiseless
500,0.0,6.216753482818604,34,off-target
500,0.435,6.216753482818604,34,target
500,0.551,0.0,35,off-target noiseless
500,0.748,0.0,35,target noiseless
500,0.0,5.8152756690979,35,off-target
500,0.787,5.8152756690979,35,target
500,0.268,0.0,36,off-target noiseless
500,0.406,0.0,36,target noiseless
500,0.0,5.961483001708984,36,off-target
500,0.908,5.961483001708984,36,target
500,0.439,0.0,37,off-target noiseless
500,0.608,0.0,37,target noiseless
500,0.0,6.130373954772949,37,off-target
500,0.31,6.130373954772949,37,target
500,0.664,0.0,38,off-target noiseless
500,0.179,0.0,38,target noiseless
500,0.0,5.659265995025635,38,off-target
500,0.089,5.659265995025635,38,target
500,0.453,0.0,39,off-target noiseless
500,0.413,0.0,39,target noiseless
500,0.0,6.101122856140137,39,off-target
500,0.903,6.101122856140137,39,target
500,0.734,0.0,40,off-target noiseless
500,0.427,0.0,40,target noiseless
500,0.0,5.948317527770996,40,off-target
500,0.316,5.948317527770996,40,target
500,0.112,0.0,41,off-target noiseless
500,0.738,0.0,41,target noiseless
500,0.0,5.790898323059082,41,off-target
500,0.353,5.790898323059082,41,target
500,0.527,0.0,42,off-target noiseless
500,0.326,0.0,42,target noiseless
500,0.0,5.916059970855713,42,off-target
500,0.896,5.916059970855713,42,target
500,0.226,0.0,43,off-target noiseless
500,0.643,0.0,43,target noiseless
500,0.0,5.713231086730957,43,off-target
500,0.773,5.713231086730957,43,target
500,0.143,0.0,44,off-target noiseless
500,0.93,0.0,44,target noiseless
500,0.0,5.91947078704834,44,off-target
500,0.455,5.91947078704834,44,target
500,0.698,0.0,45,off-target noiseless
500,0.505,0.0,45,target noiseless
500,0.0,6.227451801300049,45,off-target
500,0.024,6.227451801300049,45,target
500,0.197,0.0,46,off-target noiseless
500,0.391,0.0,46,target noiseless
500,0.0,5.985914707183838,46,off-target
500,0.441,5.985914707183838,46,target
500,0.723,0.0,47,off-target noiseless
500,0.843,0.0,47,target noiseless
500,0.0,5.818607807159424,47,off-target
500,0.598,5.818607807159424,47,target
500,0.66,0.0,48,off-target noiseless
500,0.828,0.0,48,target noiseless
500,0.0,5.744992256164551,48,off-target
500,0.93,5.744992256164551,48,target
500,0.07,0.0,49,off-target noiseless
500,0.075,0.0,49,target noiseless
500,0.0,6.0753326416015625,49,off-target
500,0.169,6.0753326416015625,49,target
500,0.631,0.0,50,off-target noiseless
500,0.596,0.0,50,target noiseless
500,0.0,5.874228477478027,50,off-target
500,0.507,5.874228477478027,50,target
500,0.956,0.0,51,off-target noiseless
500,0.029,0.0,51,target noiseless
500,0.0,5.649060249328613,51,off-target
500,0.008,5.649060249328613,51,target
500,0.941,0.0,52,off-target noiseless
500,0.549,0.0,52,target noiseless
500,0.0,5.8022050857543945,52,off-target
500,0.448,5.8022050857543945,52,target
500,0.865,0.0,53,off-target noiseless
500,0.796,0.0,53,target noiseless
500,0.0,6.319633483886719,53,off-target
500,0.492,6.319633483886719,53,target
500,0.615,0.0,54,off-target noiseless
500,0.889,0.0,54,target noiseless
500,0.0,5.924666404724121,54,off-target
500,0.676,5.924666404724121,54,target
500,0.801,0.0,55,off-target noiseless
500,0.726,0.0,55,target noiseless
500,0.0,5.852773189544678,55,off-target
500,0.549,5.852773189544678,55,target
500,0.518,0.0,56,off-target noiseless
500,0.75,0.0,56,target noiseless
500,0.0,5.997744560241699,56,off-target
500,0.477,5.997744560241699,56,target
500,0.713,0.0,57,off-target noiseless
500,0.608,0.0,57,target noiseless
500,0.0,6.067627906799316,57,off-target
500,0.484,6.067627906799316,57,target
500,0.726,0.0,58,off-target noiseless
500,0.707,0.0,58,target noiseless
500,0.0,5.92513370513916,58,off-target
500,0.717,5.92513370513916,58,target
500,0.42,0.0,59,off-target noiseless
500,0.953,0.0,59,target noiseless
500,0.0,5.89785099029541,59,off-target
500,0.315,5.89785099029541,59,target
500,0.961,0.0,60,off-target noiseless
500,0.317,0.0,60,target noiseless
500,0.0,5.981707572937012,60,off-target
500,0.951,5.981707572937012,60,target
500,0.907,0.0,61,off-target noiseless
500,0.334,0.0,61,target noiseless
500,0.0,5.775910377502441,61,off-target
500,0.393,5.775910377502441,61,target
500,0.255,0.0,62,off-target noiseless
500,0.224,0.0,62,target noiseless
500,0.0,5.884534358978272,62,off-target
500,0.507,5.884534358978272,62,target
500,0.632,0.0,63,off-target noiseless
500,0.665,0.0,63,target noiseless
500,0.0,5.555647850036621,63,off-target
500,0.991,5.555647850036621,63,target
500,0.22,0.0,64,off-target noiseless
500,0.392,0.0,64,target noiseless
500,0.0,5.90131139755249,64,off-target
500,0.876,5.90131139755249,64,target
500,0.735,0.0,65,off-target noiseless
500,0.077,0.0,65,target noiseless
500,0.0,5.8982415199279785,65,off-target
500,0.385,5.8982415199279785,65,target
500,0.396,0.0,66,off-target noiseless
500,0.395,0.0,66,target noiseless
500,0.0,5.607352256774902,66,off-target
500,0.723,5.607352256774902,66,target
500,0.639,0.0,67,off-target noiseless
500,0.938,0.0,67,target noiseless
500,0.0,5.557791709899902,67,off-target
500,0.79,5.557791709899902,67,target
500,0.432,0.0,68,off-target noiseless
500,0.393,0.0,68,target noiseless
500,0.0,6.042489051818848,68,off-target
500,0.505,6.042489051818848,68,target
500,0.863,0.0,69,off-target noiseless
500,0.196,0.0,69,target noiseless
500,0.0,5.675462245941162,69,off-target
500,0.165,5.675462245941162,69,target
500,0.107,0.0,70,off-target noiseless
500,0.795,0.0,70,target noiseless
500,0.0,5.832304954528809,70,off-target
500,0.763,5.832304954528809,70,target
500,0.32,0.0,71,off-target noiseless
500,0.09,0.0,71,target noiseless
500,0.0,6.076254844665527,71,off-target
500,0.128,6.076254844665527,71,target
500,0.295,0.0,72,off-target noiseless
500,0.237,0.0,72,target noiseless
500,0.0,5.956905364990234,72,off-target
500,0.766,5.956905364990234,72,target
500,0.614,0.0,73,off-target noiseless
500,0.623,0.0,73,target noiseless
500,0.0,5.965971946716309,73,off-target
500,0.976,5.965971946716309,73,target
500,0.25,0.0,74,off-target noiseless
500,0.738,0.0,74,target noiseless
500,0.0,5.631043434143066,74,off-target
500,0.512,5.631043434143066,74,target
500,0.393,0.0,75,off-target noiseless
500,0.773,0.0,75,target noiseless
500,0.0,6.003561973571777,75,off-target
500,0.019,6.003561973571777,75,target
500,0.733,0.0,76,off-target noiseless
500,0.335,0.0,76,target noiseless
500,0.0,5.971539497375488,76,off-target
500,0.355,5.971539497375488,76,target
500,0.732,0.0,77,off-target noiseless
500,0.224,0.0,77,target noiseless
500,0.001,6.011987209320068,77,off-target
500,0.822,6.011987209320068,77,target
500,0.566,0.0,78,off-target noiseless
500,0.456,0.0,78,target noiseless
500,0.0,5.835032939910889,78,off-target
500,0.582,5.835032939910889,78,target
500,0.457,0.0,79,off-target noiseless
500,0.815,0.0,79,target noiseless
500,0.0,5.920834541320801,79,off-target
500,0.269,5.920834541320801,79,target
500,0.914,0.0,80,off-target noiseless
500,0.189,0.0,80,target noiseless
500,0.0,6.2512922286987305,80,off-target
500,0.711,6.2512922286987305,80,target
500,0.509,0.0,81,off-target noiseless
500,0.347,0.0,81,target noiseless
500,0.0,5.756272792816162,81,off-target
500,0.356,5.756272792816162,81,target
500,0.238,0.0,82,off-target noiseless
500,0.309,0.0,82,target noiseless
500,0.0,5.847825527191162,82,off-target
500,0.921,5.847825527191162,82,target
500,0.246,0.0,83,off-target noiseless
500,0.427,0.0,83,target noiseless
500,0.0,6.007748603820801,83,off-target
500,0.577,6.007748603820801,83,target
500,0.901,0.0,84,off-target noiseless
500,0.182,0.0,84,target noiseless
500,0.0,5.535016536712647,84,off-target
500,0.631,5.535016536712647,84,target
500,0.575,0.0,85,off-target noiseless
500,0.14,0.0,85,target noiseless
500,0.0,6.205071449279785,85,off-target
500,0.206,6.205071449279785,85,target
500,0.521,0.0,86,off-target noiseless
500,0.409,0.0,86,target noiseless
500,0.0,5.691861629486084,86,off-target
500,0.659,5.691861629486084,86,target
500,0.177,0.0,87,off-target noiseless
500,0.507,0.0,87,target noiseless
500,0.0,5.897142887115479,87,off-target
500,0.296,5.897142887115479,87,target
500,0.703,0.0,88,off-target noiseless
500,0.344,0.0,88,target noiseless
500,0.0,5.783336639404297,88,off-target
500,0.387,5.783336639404297,88,target
500,0.661,0.0,89,off-target noiseless
500,0.957,0.0,89,target noiseless
500,0.0,5.967206001281738,89,off-target
500,0.983,5.967206001281738,89,target
500,0.681,0.0,90,off-target noiseless
500,0.824,0.0,90,target noiseless
500,0.0,5.522663116455078,90,off-target
500,0.454,5.522663116455078,90,target
500,0.127,0.0,91,off-target noiseless
500,0.413,0.0,91,target noiseless
500,0.0,6.098126411437988,91,off-target
500,0.294,6.098126411437988,91,target
500,0.194,0.0,92,off-target noiseless
500,0.456,0.0,92,target noiseless
500,0.0,5.906617641448975,92,off-target
500,0.307,5.906617641448975,92,target
500,0.69,0.0,93,off-target noiseless
500,0.919,0.0,93,target noiseless
500,0.0,5.671868801116943,93,off-target
500,0.402,5.671868801116943,93,target
500,0.682,0.0,94,off-target noiseless
500,0.837,0.0,94,target noiseless
500,0.0,5.994863986968994,94,off-target
500,0.768,5.994863986968994,94,target
500,0.331,0.0,95,off-target noiseless
500,0.377,0.0,95,target noiseless
500,0.0,5.98168420791626,95,off-target
500,0.641,5.98168420791626,95,target
500,0.617,0.0,96,off-target noiseless
500,0.461,0.0,96,target noiseless
500,0.0,6.156741142272949,96,off-target
500,0.15,6.156741142272949,96,target
500,0.757,0.0,97,off-target noiseless
500,0.084,0.0,97,target noiseless
500,0.0,5.834783554077148,97,off-target
500,0.143,5.834783554077148,97,target
500,0.738,0.0,98,off-target noiseless
500,0.933,0.0,98,target noiseless
500,0.0,6.061668395996094,98,off-target
500,0.803,6.061668395996094,98,target
500,0.364,0.0,99,off-target noiseless
500,0.442,0.0,99,target noiseless
500,0.0,5.758328914642334,99,off-target
500,0.785,5.758328914642334,99,target
500,0.723,0.0,100,off-target noiseless
500,0.895,0.0,100,target noiseless
500,0.0,5.774122714996338,100,off-target
500,0.716,5.774122714996338,100,target
500,0.076,0.0,101,off-target noiseless
500,0.18,0.0,101,target noiseless
500,0.0,6.092720031738281,101,off-target
500,0.958,6.092720031738281,101,target
500,0.52,0.0,102,off-target noiseless
500,0.405,0.0,102,target noiseless
500,0.0,6.660768032073975,102,off-target
500,0.434,6.660768032073975,102,target
500,0.834,0.0,103,off-target noiseless
500,0.911,0.0,103,target noiseless
500,0.0,5.602639675140381,103,off-target
500,0.317,5.602639675140381,103,target
500,0.224,0.0,104,off-target noiseless
500,0.263,0.0,104,target noiseless
500,0.0,5.979762077331543,104,off-target
500,0.472,5.979762077331543,104,target
500,0.976,0.0,105,off-target noiseless
500,0.652,0.0,105,target noiseless
500,0.0,6.216387748718262,105,off-target
500,0.79,6.216387748718262,105,target
500,0.15,0.0,106,off-target noiseless
500,0.793,0.0,106,target noiseless
500,0.0,5.740622520446777,106,off-target
500,0.606,5.740622520446777,106,target
500,0.93,0.0,107,off-target noiseless
500,0.502,0.0,107,target noiseless
500,0.0,5.973919868469238,107,off-target
500,0.657,5.973919868469238,107,target
500,0.872,0.0,108,off-target noiseless
500,0.806,0.0,108,target noiseless
500,0.0,6.162686347961426,108,off-target
500,0.424,6.162686347961426,108,target
500,0.238,0.0,109,off-target noiseless
500,0.833,0.0,109,target noiseless
500,0.0,5.892058372497559,109,off-target
500,0.259,5.892058372497559,109,target
500,0.56,0.0,110,off-target noiseless
500,0.823,0.0,110,target noiseless
500,0.0,5.709005832672119,110,off-target
500,0.04,5.709005832672119,110,target
500,0.831,0.0,111,off-target noiseless
500,0.236,0.0,111,target noiseless
500,0.0,5.93715763092041,111,off-target
500,0.615,5.93715763092041,111,target
500,0.008,0.0,112,off-target noiseless
500,0.31,0.0,112,target noiseless
500,0.0,5.752796173095703,112,off-target
500,0.935,5.752796173095703,112,target
500,0.354,0.0,113,off-target noiseless
500,0.519,0.0,113,target noiseless
500,0.0,5.815518379211426,113,off-target
500,0.209,5.815518379211426,113,target
500,0.126,0.0,114,off-target noiseless
500,0.027,0.0,114,target noiseless
500,0.0,5.874358177185059,114,off-target
500,0.076,5.874358177185059,114,target
500,0.382,0.0,115,off-target noiseless
500,0.098,0.0,115,target noiseless
500,0.0,6.355380535125732,115,off-target
500,0.771,6.355380535125732,115,target
500,0.954,0.0,116,off-target noiseless
500,0.873,0.0,116,target noiseless
500,0.0,5.832729339599609,116,off-target
500,0.859,5.832729339599609,116,target
500,0.193,0.0,117,off-target noiseless
500,0.027,0.0,117,target noiseless
500,0.0,5.6195807456970215,117,off-target
500,0.332,5.6195807456970215,117,target
500,0.886,0.0,118,off-target noiseless
