n,best_std,p_value,seed,type
500,0.9,0.027,0,off-target
500,0.86,0.488,0,target
500,0.86,0.552,0,off-target no pert
500,0.86,0.418,0,target no pert
500,0.86,0.086,1,off-target
500,1.1,0.832,1,target
500,1.1,0.473,1,off-target no pert
500,1.1,0.977,1,target no pert
500,0.94,0.315,2,off-target
500,0.54,0.207,2,target
500,0.54,0.616,2,off-target no pert
500,0.54,0.39,2,target no pert
500,1.02,0.102,3,off-target
500,1.26,0.884,3,target
500,1.26,0.629,3,off-target no pert
500,1.26,0.196,3,target no pert
500,1.06,0.273,4,off-target
500,0.62,0.933,4,target
500,0.62,0.804,4,off-target no pert
500,0.62,0.962,4,target no pert
500,0.86,0.756,5,off-target
500,0.66,0.161,5,target
500,0.66,0.38,5,off-target no pert
500,0.66,0.593,5,target no pert
500,0.98,0.971,6,off-target
500,0.5,0.515,6,target
500,0.5,0.451,6,off-target no pert
500,0.5,0.807,6,target no pert
500,1.1,0.479,7,off-target
500,0.54,0.125,7,target
500,0.54,0.743,7,off-target no pert
500,0.54,0.894,7,target no pert
500,1.1,0.313,8,off-target
500,1.1800000000000002,0.689,8,target
500,1.1800000000000002,0.641,8,off-target no pert
500,1.1800000000000002,0.643,8,target no pert
500,0.86,0.188,9,off-target
500,0.62,0.166,9,target
500,0.62,0.043,9,off-target no pert
500,0.62,0.037,9,target no pert
500,0.86,0.045,10,off-target
500,0.9,0.228,10,target
500,0.9,0.437,10,off-target no pert
500,0.9,0.947,10,target no pert
500,1.1,0.0,11,off-target
500,0.5,0.1,11,target
500,0.5,0.162,11,off-target no pert
500,0.5,0.336,11,target no pert
500,1.06,0.251,12,off-target
500,0.98,0.633,12,target
500,0.98,0.877,12,off-target no pert
500,0.98,0.835,12,target no pert
500,0.5,0.396,13,off-target
500,1.46,0.24,13,target
500,1.46,0.432,13,off-target no pert
500,1.46,0.23,13,target no pert
500,0.5,0.611,14,off-target
500,0.86,0.573,14,target
500,0.86,0.465,14,off-target no pert
500,0.86,0.219,14,target no pert
500,1.22,0.067,15,off-target
500,0.5,0.587,15,target
500,0.5,0.428,15,off-target no pert
500,0.5,0.095,15,target no pert
500,1.1400000000000001,0.746,16,off-target
500,0.5,0.457,16,target
500,0.5,0.39,16,off-target no pert
500,0.5,0.309,16,target no pert
500,0.9,0.58,17,off-target
500,0.7,0.843,17,target
500,0.7,0.538,17,off-target no pert
500,0.7,0.147,17,target no pert
500,1.1400000000000001,0.12,18,off-target
500,1.1800000000000002,0.096,18,target
500,1.1800000000000002,0.254,18,off-target no pert
500,1.1800000000000002,0.767,18,target no pert
500,0.5,0.647,19,off-target
500,1.02,0.064,19,target
500,1.02,0.361,19,off-target no pert
500,1.02,0.685,19,target no pert
500,0.86,0.757,20,off-target
500,0.98,0.309,20,target
500,0.98,0.703,20,off-target no pert
500,0.98,0.057,20,target no pert
500,1.1400000000000001,0.049,21,off-target
500,1.06,0.003,21,target
500,1.06,0.244,21,off-target no pert
500,1.06,0.966,21,target no pert
500,0.9,0.709,22,off-target
500,0.5,0.12,22,target
500,0.5,0.693,22,off-target no pert
500,0.5,0.783,22,target no pert
500,0.9,0.056,23,off-target
500,0.8200000000000001,0.172,23,target
500,0.8200000000000001,0.58,23,off-target no pert
500,0.8200000000000001,0.778,23,target no pert
500,0.8200000000000001,0.912,24,off-target
500,0.66,0.82,24,target
500,0.66,0.39,24,off-target no pert
500,0.66,0.958,24,target no pert
500,1.1800000000000002,0.766,25,off-target
500,0.54,0.955,25,target
500,0.54,0.542,25,off-target no pert
500,0.54,0.721,25,target no pert
500,0.9,0.109,26,off-target
500,0.5,0.249,26,target
500,0.5,0.069,26,off-target no pert
500,0.5,0.932,26,target no pert
500,0.9,0.0,27,off-target
500,0.86,0.718,27,target
500,0.86,0.599,27,off-target no pert
500,0.86,0.862,27,target no pert
500,1.1,0.77,28,off-target
500,0.54,0.446,28,target
500,0.54,0.648,28,off-target no pert
500,0.54,0.69,28,target no pert
500,0.9,0.097,29,off-target
500,0.5,0.943,29,target
500,0.5,0.146,29,off-target no pert
500,0.5,0.22,29,target no pert
500,0.98,0.598,30,off-target
500,0.54,0.782,30,target
500,0.54,0.737,30,off-target no pert
500,0.54,0.217,30,target no pert
500,0.78,0.082,31,off-target
500,0.5,0.528,31,target
500,0.5,0.021,31,off-target no pert
500,0.5,0.625,31,target no pert
500,0.74,0.568,32,off-target
500,0.54,0.358,32,target
500,0.54,0.867,32,off-target no pert
500,0.54,0.805,32,target no pert
500,1.1,0.064,33,off-target
500,0.7,0.182,33,target
500,0.7,0.013,33,off-target no pert
500,0.7,0.981,33,target no pert
500,0.78,0.103,34,off-target
500,0.7,0.494,34,target
500,0.7,0.427,34,off-target no pert
500,0.7,0.508,34,target no pert
500,0.9,0.17,35,off-target
500,1.02,0.78,35,target
500,1.02,0.811,35,off-target no pert
500,1.02,0.299,35,target no pert
500,0.86,0.795,36,off-target
500,0.9,0.385,36,target
500,0.9,0.388,36,off-target no pert
500,0.9,0.27,36,target no pert
500,1.1,0.111,37,off-target
500,1.02,0.674,37,target
500,1.02,0.103,37,off-target no pert
500,1.02,0.739,37,target no pert
500,0.8200000000000001,0.411,38,off-target
500,0.9,0.564,38,target
500,0.9,0.221,38,off-target no pert
500,0.9,0.265,38,target no pert
500,1.22,0.519,39,off-target
500,0.98,0.823,39,target
500,0.98,0.249,39,off-target no pert
500,0.98,0.732,39,target no pert
500,0.78,0.122,40,off-target
500,0.7,0.572,40,target
500,0.7,0.658,40,off-target no pert
500,0.7,0.546,40,target no pert
500,1.1,0.028,41,off-target
500,1.06,0.392,41,target
500,1.06,0.915,41,off-target no pert
500,1.06,0.437,41,target no pert
500,0.86,0.303,42,off-target
500,0.54,0.758,42,target
500,0.54,0.527,42,off-target no pert
500,0.54,0.643,42,target no pert
500,0.94,0.229,43,off-target
500,0.58,0.143,43,target
500,0.58,0.037,43,off-target no pert
500,0.58,0.655,43,target no pert
500,0.5,0.211,44,off-target
500,1.38,0.968,44,target
500,1.38,0.499,44,off-target no pert
500,1.38,0.478,44,target no pert
500,0.5,0.306,45,off-target
500,0.62,0.767,45,target
500,0.62,0.239,45,off-target no pert
500,0.62,0.177,45,target no pert
500,1.1,0.099,46,off-target
500,0.54,0.008,46,target
500,0.54,0.004,46,off-target no pert
500,0.54,0.696,46,target no pert
500,1.1800000000000002,0.013,47,off-target
500,0.74,0.969,47,target
500,0.74,0.729,47,off-target no pert
500,0.74,0.359,47,target no pert
500,1.02,0.836,48,off-target
500,0.58,0.159,48,target
500,0.58,0.132,48,off-target no pert
500,0.58,0.689,48,target no pert
500,0.94,0.775,49,off-target
500,0.5,0.387,49,target
500,0.5,0.052,49,off-target no pert
500,0.5,0.339,49,target no pert
500,0.5,0.541,50,off-target
500,0.62,0.553,50,target
500,0.62,0.001,50,off-target no pert
500,0.62,0.017,50,target no pert
500,0.86,0.33,51,off-target
500,0.5,0.796,51,target
