n,p_value,var_est,seed,type
500,0.0,0.08026701936741176,0,off-target
500,0.0,0.0,0,off-target noiseless
500,0.988,6.185885243794701,0,target
500,0.672,0.0,0,target noiseless
500,0.0,0.021554793566665786,1,off-target
500,0.0,0.0,1,off-target noiseless
500,0.213,8.344408672311147,1,target
500,0.898,0.0,1,target noiseless
500,0.0,0.005362264926219107,2,off-target
500,0.0,0.0,2,off-target noiseless
500,0.77,0.02252735074546397,2,target
500,0.5,0.0,2,target noiseless
500,0.0,9.793608616896158e-05,3,off-target
500,0.0,0.0,3,off-target noiseless
500,0.924,6.666940780471634,3,target
500,0.294,0.0,3,target noiseless
500,0.0,0.00012440726365331792,4,off-target
500,0.0,0.0,4,off-target noiseless
500,0.331,15.282867654723532,4,target
500,0.194,0.0,4,target noiseless
500,0.0,0.00014694687168958446,5,off-target
500,0.0,0.0,5,off-target noiseless
500,0.144,32.84983158865566,5,target
500,0.607,0.0,5,target noiseless
500,0.0,0.000570999114975615,6,off-target
500,0.0,0.0,6,off-target noiseless
500,0.985,10.672061205923967,6,target
500,0.641,0.0,6,target noiseless
500,0.0,1.170633945252967e-05,7,off-target
500,0.0,0.0,7,off-target noiseless
500,0.783,9.212085178333439,7,target
500,0.39,0.0,7,target noiseless
500,0.0,0.0002943976601949144,8,off-target
500,0.0,0.0,8,off-target noiseless
500,0.573,0.03205447315582788,8,target
500,0.579,0.0,8,target noiseless
500,0.0,0.00014234310075467247,9,off-target
500,0.0,0.0,9,off-target noiseless
500,0.981,8.770285543804675,9,target
500,0.369,0.0,9,target noiseless
500,0.0,1.255212286777708e-05,10,off-target
500,0.0,0.0,10,off-target noiseless
500,0.653,21.179740395929002,10,target
500,0.782,0.0,10,target noiseless
500,0.0,0.0005744156472509178,11,off-target
500,0.0,0.0,11,off-target noiseless
500,0.863,11.687535634387643,11,target
500,0.89,0.0,11,target noiseless
500,0.0,0.0007284748888345162,12,off-target
500,0.0,0.0,12,off-target noiseless
500,0.972,4.411692056804895,12,target
500,0.745,0.0,12,target noiseless
500,0.0,0.00015973827280596833,13,off-target
500,0.0,0.0,13,off-target noiseless
500,0.148,0.544116497088055,13,target
500,0.272,0.0,13,target noiseless
500,0.0,2.687144094976426e-05,14,off-target
500,0.0,0.0,14,off-target noiseless
500,0.952,2.9242224404754324,14,target
500,0.797,0.0,14,target noiseless
500,0.0,5.0966346482050895e-05,15,off-target
500,0.0,0.0,15,off-target noiseless
500,0.837,1.5584605251718955,15,target
500,0.536,0.0,15,target noiseless
500,0.0,5.365843529386816e-06,16,off-target
500,0.0,0.0,16,off-target noiseless
500,0.857,10.561350138488933,16,target
500,0.983,0.0,16,target noiseless
500,0.0,0.04222684765850104,17,off-target
500,0.0,0.0,17,off-target noiseless
500,0.225,0.4063394371315212,17,target
500,0.288,0.0,17,target noiseless
500,0.0,0.00011234832497408753,18,off-target
500,0.0,0.0,18,off-target noiseless
500,0.03,9.874682420664612,18,target
500,0.864,0.0,18,target noiseless
500,0.0,2.869816792144212e-05,19,off-target
500,0.0,0.0,19,off-target noiseless
500,0.371,16.376506440176172,19,target
500,0.715,0.0,19,target noiseless
500,0.0,8.352342931242963e-06,20,off-target
500,0.0,0.0,20,off-target noiseless
500,0.242,18.886598647033907,20,target
500,0.363,0.0,20,target noiseless
500,0.0,8.369302985769544e-06,21,off-target
500,0.0,0.0,21,off-target noiseless
500,0.809,13.378717418309861,21,target
500,0.249,0.0,21,target noiseless
500,0.0,2.893860136859701e-06,22,off-target
500,0.0,0.0,22,off-target noiseless
500,0.955,3.6123309463675923,22,target
500,0.166,0.0,22,target noiseless
500,0.0,5.536708929887121e-05,23,off-target
500,0.0,0.0,23,off-target noiseless
500,0.813,0.04568145241093391,23,target
500,0.921,0.0,23,target noiseless
500,0.0,4.450952466369745e-06,24,off-target
500,0.0,0.0,24,off-target noiseless
500,0.267,6.9815647604155515,24,target
500,0.925,0.0,24,target noiseless
500,0.0,8.323684931974657e-06,25,off-target
500,0.0,0.0,25,off-target noiseless
500,0.347,0.6859087938715369,25,target
500,0.776,0.0,25,target noiseless
500,0.0,1.1580951417324882e-05,26,off-target
500,0.0,0.0,26,off-target noiseless
500,0.517,11.711351423811323,26,target
500,0.741,0.0,26,target noiseless
500,0.0,4.554255771224095e-05,27,off-target
500,0.0,0.0,27,off-target noiseless
500,0.878,62065.280354637885,27,target
500,0.491,0.0,27,target noiseless
500,0.0,1.167068130054059e-05,28,off-target
500,0.0,0.0,28,off-target noiseless
500,0.865,14.599351230074774,28,target
500,0.118,0.0,28,target noiseless
500,0.0,4.4162936653049435e-06,29,off-target
500,0.0,0.0,29,off-target noiseless
500,0.886,4.907515374044635,29,target
500,0.794,0.0,29,target noiseless
500,0.0,137953.37044748012,30,off-target
500,0.0,0.0,30,off-target noiseless
500,0.101,14.758109927570558,30,target
500,0.79,0.0,30,target noiseless
500,0.0,1.3840809087574543e-05,31,off-target
500,0.0,0.0,31,off-target noiseless
500,0.534,11.224000971433497,31,target
500,0.754,0.0,31,target noiseless
500,0.0,1.4123179818774942e-05,32,off-target
500,0.0,0.0,32,off-target noiseless
500,0.433,6.457160257405349,32,target
500,0.73,0.0,32,target noiseless
500,0.0,7.557927699101236e-06,33,off-target
500,0.0,0.0,33,off-target noiseless
500,0.954,0.001024018217167813,33,target
500,0.175,0.0,33,target noiseless
500,0.0,9.346814910819788e-06,34,off-target
500,0.0,0.0,34,off-target noiseless
500,0.439,8.164985124502891,34,target
500,0.832,0.0,34,target noiseless
500,0.0,7.076147488762534e-06,35,off-target
500,0.0,0.0,35,off-target noiseless
500,0.646,12.985819731897209,35,target
500,0.522,0.0,35,target noiseless
500,0.0,1613373.184114039,36,off-target
500,0.0,0.0,36,off-target noiseless
500,0.604,4.332581927808917,36,target
500,0.565,0.0,36,target noiseless
500,0.0,2.791538906290504e-06,37,off-target
500,0.0,0.0,37,off-target noiseless
500,0.273,12.853440729184115,37,target
500,0.543,0.0,37,target noiseless
500,0.0,1.1066673099289527e-05,38,off-target
500,0.0,0.0,38,off-target noiseless
500,0.081,0.8056824342020406,38,target
500,0.753,0.0,38,target noiseless
500,0.0,0.5829190148499244,39,off-target
500,0.0,0.0,39,off-target noiseless
500,0.197,20.67136654170463,39,target
