n,p_value,var_est,seed,type
500,0.268,0.0,27,off-target noiseless
500,0.737,1.0,27,target
500,0.758,0.0,27,target noiseless
500,0.803,1.0,28,off-target
500,0.02,0.0,28,off-target noiseless
500,0.382,1.0,28,target
500,0.934,0.0,28,target noiseless
500,0.52,4.0,29,off-target
500,0.697,0.0,29,off-target noiseless
500,0.576,256.0,29,target
500,0.836,0.0,29,target noiseless
500,0.944,4.0,30,off-target
500,0.508,0.0,30,off-target noiseless
500,0.146,16.0,30,target
500,0.539,0.0,30,target noiseless
500,0.263,0.25,31,off-target
500,0.443,0.0,31,off-target noiseless
500,0.421,4.0,31,target
500,0.621,0.0,31,target noiseless
500,0.84,4.0,32,off-target
500,0.407,0.0,32,off-target noiseless
500,0.305,4.0,32,target
500,0.795,0.0,32,target noiseless
500,0.489,64.0,33,off-target
500,0.045,0.0,33,off-target noiseless
500,0.383,1024.0,33,target
500,0.04,0.0,33,target noiseless
500,0.12,16384.0,34,off-target
500,0.602,0.0,34,off-target noiseless
500,0.616,1.0,34,target
500,0.67,0.0,34,target noiseless
500,0.019,0.25,35,off-target
500,0.412,0.0,35,off-target noiseless
500,0.945,16.0,35,target
500,0.879,0.0,35,target noiseless
500,0.112,1.0,36,off-target
500,0.492,0.0,36,off-target noiseless
500,0.81,1.0,36,target
500,0.421,0.0,36,target noiseless
500,0.625,4.0,37,off-target
500,0.032,0.0,37,off-target noiseless
500,0.188,4.0,37,target
500,0.62,0.0,37,target noiseless
500,0.374,1.0,38,off-target
500,0.666,0.0,38,off-target noiseless
500,0.332,16384.0,38,target
500,0.129,0.0,38,target noiseless
500,0.267,1024.0,39,off-target
500,0.372,0.0,39,off-target noiseless
500,0.156,1.0,39,target
500,0.026,0.0,39,target noiseless
500,0.225,16.0,40,off-target
500,0.968,0.0,40,off-target noiseless
500,0.983,64.0,40,target
500,0.396,0.0,40,target noiseless
500,0.577,4.0,41,off-target
500,0.223,0.0,41,off-target noiseless
500,0.398,4.0,41,target
500,0.392,0.0,41,target noiseless
500,0.742,4.0,42,off-target
500,0.837,0.0,42,off-target noiseless
500,0.859,16.0,42,target
500,0.07,0.0,42,target noiseless
500,0.372,4.0,43,off-target
500,0.488,0.0,43,off-target noiseless
500,0.001,4.0,43,target
500,0.066,0.0,43,target noiseless
500,0.423,16.0,44,off-target
500,0.685,0.0,44,off-target noiseless
500,0.114,4.0,44,target
500,0.74,0.0,44,target noiseless
500,0.375,4.0,45,off-target
500,0.61,0.0,45,off-target noiseless
500,0.204,16.0,45,target
500,0.922,0.0,45,target noiseless
500,0.215,4.0,46,off-target
500,0.19,0.0,46,off-target noiseless
500,0.279,16.0,46,target
500,0.756,0.0,46,target noiseless
500,0.164,64.0,47,off-target
500,0.77,0.0,47,off-target noiseless
500,0.321,0.0625,47,target
500,0.775,0.0,47,target noiseless
500,0.131,1.0,48,off-target
500,0.609,0.0,48,off-target noiseless
500,0.095,1.0,48,target
500,0.217,0.0,48,target noiseless
500,0.659,1.0,49,off-target
500,0.803,0.0,49,off-target noiseless
500,0.992,16.0,49,target
500,0.117,0.0,49,target noiseless
500,0.462,1.0,50,off-target
500,0.65,0.0,50,off-target noiseless
500,0.132,0.25,50,target
500,0.138,0.0,50,target noiseless
500,0.362,64.0,51,off-target
500,0.249,0.0,51,off-target noiseless
500,0.708,16.0,51,target
500,0.405,0.0,51,target noiseless
500,0.18,16.0,52,off-target
500,0.897,0.0,52,off-target noiseless
500,0.756,1.0,52,target
500,0.217,0.0,52,target noiseless
500,0.608,64.0,53,off-target
500,0.632,0.0,53,off-target noiseless
500,0.529,1.0,53,target
500,0.922,0.0,53,target noiseless
500,0.946,4.0,54,off-target
500,0.812,0.0,54,off-target noiseless
500,0.546,1.0,54,target
500,0.347,0.0,54,target noiseless
500,0.211,256.0,55,off-target
500,0.758,0.0,55,off-target noiseless
500,0.545,262144.0,55,target
500,0.818,0.0,55,target noiseless
500,0.053,16.0,56,off-target
500,0.012,0.0,56,off-target noiseless
500,0.594,0.25,56,target
500,0.861,0.0,56,target noiseless
500,0.553,16.0,57,off-target
500,0.59,0.0,57,off-target noiseless
500,0.507,16.0,57,target
500,0.626,0.0,57,target noiseless
500,0.724,16.0,58,off-target
500,0.034,0.0,58,off-target noiseless
500,0.588,4.0,58,target
500,0.663,0.0,58,target noiseless
500,0.511,0.25,59,off-target
500,0.427,0.0,59,off-target noiseless
500,0.249,16.0,59,target
500,0.741,0.0,59,target noiseless
500,0.1,1.0,60,off-target
500,0.911,0.0,60,off-target noiseless
500,0.896,4096.0,60,target
500,0.348,0.0,60,target noiseless
500,0.74,1.0,61,off-target
500,0.133,0.0,61,off-target noiseless
500,0.507,16384.0,61,target
500,0.096,0.0,61,target noiseless
500,0.998,1.0,62,off-target
500,0.223,0.0,62,off-target noiseless
500,0.431,16.0,62,target
500,0.434,0.0,62,target noiseless
500,0.176,4.0,63,off-target
500,0.207,0.0,63,off-target noiseless
500,0.641,16.0,63,target
500,0.309,0.0,63,target noiseless
500,0.424,4.0,64,off-target
500,0.915,0.0,64,off-target noiseless
500,0.94,4.0,64,target
500,0.041,0.0,64,target noiseless
500,0.764,64.0,65,off-target
500,0.951,0.0,65,off-target noiseless
500,0.437,4.0,65,target
500,0.554,0.0,65,target noiseless
500,0.199,1.0,66,off-target
500,0.248,0.0,66,off-target noiseless
500,0.81,64.0,66,target
500,0.294,0.0,66,target noiseless
500,0.159,4.0,67,off-target
500,0.313,0.0,67,off-target noiseless
500,0.926,4.0,67,target
500,0.544,0.0,67,target noiseless
500,0.089,1.0,68,off-target
500,0.516,0.0,68,off-target noiseless
500,0.29,4.0,68,target
500,0.714,0.0,68,target noiseless
500,0.952,16.0,69,off-target
500,0.297,0.0,69,off-target noiseless
500,0.927,4.0,69,target
500,0.054,0.0,69,target noiseless
500,0.042,0.25,70,off-target
500,0.583,0.0,70,off-target noiseless
500,0.552,4.0,70,target
500,0.84,0.0,70,target noiseless
500,0.015,4.0,71,off-target
500,0.566,0.0,71,off-target noiseless
500,0.938,4096.0,71,target
500,0.194,0.0,71,target noiseless
500,0.651,4.0,72,off-target
500,0.603,0.0,72,off-target noiseless
500,0.689,256.0,72,target
500,0.575,0.0,72,target noiseless
500,0.877,4096.0,73,off-target
500,0.081,0.0,73,off-target noiseless
500,0.993,4.0,73,target
500,0.073,0.0,73,target noiseless
500,0.559,0.25,74,off-target
500,0.671,0.0,74,off-target noiseless
500,0.441,1.0,74,target
500,0.288,0.0,74,target noiseless
500,0.04,16.0,75,off-target
500,0.21,0.0,75,off-target noiseless
500,0.731,4096.0,75,target
500,0.906,0.0,75,target noiseless
500,0.957,0.0625,76,off-target
500,0.779,0.0,76,off-target noiseless
500,0.837,16.0,76,target
500,0.12,0.0,76,target noiseless
500,0.29,4.0,77,off-target
500,0.158,0.0,77,off-target noiseless
500,0.025,16.0,77,target
500,0.577,0.0,77,target noiseless
500,0.778,16.0,78,off-target
500,0.738,0.0,78,off-target noiseless
500,0.208,1.0,78,target
500,0.545,0.0,78,target noiseless
500,0.005,4.0,79,off-target
500,0.031,0.0,79,off-target noiseless
500,0.994,4.0,79,target
500,0.739,0.0,79,target noiseless
500,0.121,4.0,80,off-target
500,0.147,0.0,80,off-target noiseless
500,0.72,1.0,80,target
500,0.711,0.0,80,target noiseless
500,0.457,1.0,81,off-target
500,0.037,0.0,81,off-target noiseless
500,0.508,16.0,81,target
500,0.245,0.0,81,target noiseless
500,0.551,4.0,82,off-target
500,0.468,0.0,82,off-target noiseless
500,0.571,16.0,82,target
500,0.55,0.0,82,target noiseless
500,0.046,4.0,83,off-target
500,0.058,0.0,83,off-target noiseless
500,0.232,4.0,83,target
500,0.437,0.0,83,target noiseless
500,0.837,16.0,84,off-target
500,0.623,0.0,84,off-target noiseless
500,0.463,16.0,84,target
500,0.7,0.0,84,target noiseless
500,0.476,16.0,85,off-target
500,0.907,0.0,85,off-target noiseless
500,0.998,4.0,85,target
500,0.629,0.0,85,target noiseless
500,0.061,0.0625,86,off-target
500,0.605,0.0,86,off-target noiseless
500,0.896,16.0,86,target
500,0.585,0.0,86,target noiseless
500,0.916,4.0,87,off-target
500,0.557,0.0,87,off-target noiseless
500,0.495,0.25,87,target
500,0.501,0.0,87,target noiseless
500,0.535,1.0,88,off-target
500,0.975,0.0,88,off-target noiseless
500,0.417,4.0,88,target
500,0.302,0.0,88,target noiseless
500,0.387,4.0,89,off-target
500,0.182,0.0,89,off-target noiseless
500,0.552,64.0,89,target
500,0.678,0.0,89,target noiseless
500,0.008,4.0,90,off-target
500,0.448,0.0,90,off-target noiseless
500,0.967,64.0,90,target
500,0.708,0.0,90,target noiseless
500,0.282,64.0,91,off-target
500,0.824,0.0,91,off-target noiseless
500,0.29,16.0,91,target
500,0.605,0.0,91,target noiseless
500,0.167,16.0,92,off-target
500,0.739,0.0,92,off-target noiseless
500,0.121,1.0,92,target
500,0.949,0.0,92,target noiseless
500,0.781,0.0625,93,off-target
500,0.824,0.0,93,off-target noiseless
500,0.408,16.0,93,target
500,0.885,0.0,93,target noiseless
500,0.664,4.0,94,off-target
500,0.222,0.0,94,off-target noiseless
500,0.774,4.0,94,target
500,0.649,0.0,94,target noiseless
500,0.704,0.25,95,off-target
500,0.599,0.0,95,off-target noiseless
500,0.275,1024.0,95,target
500,0.223,0.0,95,target noiseless
500,0.76,16.0,96,off-target
500,0.431,0.0,96,off-target noiseless
500,0.086,4.0,96,target
500,0.237,0.0,96,target noiseless
500,0.265,1.0,97,off-target
500,0.895,0.0,97,off-target noiseless
500,0.377,1.0,97,target
500,0.885,0.0,97,target noiseless
500,0.034,16.0,98,off-target
500,0.037,0.0,98,off-target noiseless
500,0.805,262144.0,98,target
500,0.183,0.0,98,target noiseless
500,0.411,64.0,99,off-target
500,0.037,0.0,99,off-target noiseless
500,0.586,16.0,99,target
500,0.81,0.0,99,target noiseless
500,0.11,4.0,100,off-target
500,0.64,0.0,100,off-target noiseless
500,0.513,4.0,100,target
500,0.291,0.0,100,target noiseless
500,0.141,64.0,101,off-target
500,0.731,0.0,101,off-target noiseless
500,0.81,4.0,101,target
500,0.856,0.0,101,target noiseless
500,0.394,1.0,102,off-target
500,0.401,0.0,102,off-target noiseless
500,0.455,4.0,102,target
500,0.259,0.0,102,target noiseless
500,0.649,1024.0,103,off-target
500,0.961,0.0,103,off-target noiseless
500,0.366,65536.0,103,target
500,0.174,0.0,103,target noiseless
500,0.952,4.0,104,off-target
500,0.659,0.0,104,off-target noiseless
500,0.813,1.0,104,target
500,0.388,0.0,104,target noiseless
500,0.043,1.0,105,off-target
500,0.012,0.0,105,off-target noiseless
500,0.668,4.0,105,target
500,0.589,0.0,105,target noiseless
500,0.208,64.0,106,off-target
500,0.371,0.0,106,off-target noiseless
500,0.749,4.0,106,target
500,0.333,0.0,106,target noiseless
500,0.605,1.0,107,off-target
500,0.43,0.0,107,off-target noiseless
500,0.175,4.0,107,target
500,0.866,0.0,107,target noiseless
500,0.058,4.0,108,off-target
500,0.763,0.0,108,off-target noiseless
500,0.388,1.0,108,target
500,0.676,0.0,108,target noiseless
500,0.914,64.0,109,off-target
500,0.461,0.0,109,off-target noiseless
500,0.857,4.0,109,target
500,0.698,0.0,109,target noiseless
500,0.35,1.0,110,off-target
500,0.834,0.0,110,off-target noiseless
500,0.578,0.25,110,target
500,0.545,0.0,110,target noiseless
500,0.923,0.0625,111,off-target
500,0.692,0.0,111,off-target noiseless
500,0.775,0.0625,111,target
500,0.855,0.0,111,target noiseless
500,0.305,262144.0,112,off-target
500,0.791,0.0,112,off-target noiseless
500,0.774,4.0,112,target
500,0.795,0.0,112,target noiseless
500,0.367,1.0,113,off-target
500,0.701,0.0,113,off-target noiseless
500,0.032,1.0,113,target
500,0.136,0.0,113,target noiseless
500,0.317,4.0,114,off-target
500,0.158,0.0,114,off-target noiseless
500,0.907,64.0,114,target
500,0.908,0.0,114,target noiseless
500,0.377,16.0,115,off-target
500,0.601,0.0,115,off-target noiseless
500,0.327,64.0,115,target
500,0.964,0.0,115,target noiseless
500,0.022,1.0,116,off-target
500,0.364,0.0,116,off-target noiseless
500,0.272,4096.0,116,target
500,0.057,0.0,116,target noiseless
500,0.405,1024.0,117,off-target
500,0.74,0.0,117,off-target noiseless
500,0.877,16.0,117,target
500,0.308,0.0,117,target noiseless
500,0.579,4.0,118,off-target
500,0.406,0.0,118,off-target noiseless
500,0.425,1.0,118,target
500,0.423,0.0,118,target noiseless
500,0.921,16.0,119,off-target
500,0.019,0.0,119,off-target noiseless
500,0.887,16.0,119,target
500,0.184,0.0,119,target noiseless
500,0.178,0.0625,120,off-target
500,0.088,0.0,120,off-target noiseless
500,0.371,4096.0,120,target
500,0.527,0.0,120,target noiseless
500,0.035,4.0,121,off-target
500,0.82,0.0,121,off-target noiseless
500,0.162,0.0625,121,target
500,0.822,0.0,121,target noiseless
500,0.462,0.0625,122,off-target
500,0.824,0.0,122,off-target noiseless
500,0.917,4.0,122,target
500,0.921,0.0,122,target noiseless
500,0.808,4.0,123,off-target
500,0.957,0.0,123,off-target noiseless
500,0.17,16.0,123,target
500,0.648,0.0,123,target noiseless
500,0.988,64.0,124,off-target
500,0.879,0.0,124,off-target noiseless
500,0.444,0.25,124,target
500,0.55,0.0,124,target noiseless
500,0.566,1.0,125,off-target
500,0.011,0.0,125,off-target noiseless
500,0.24,4.0,125,target
500,0.45,0.0,125,target noiseless
500,0.029,4.0,126,off-target
500,0.261,0.0,126,off-target noiseless
500,0.164,1.0,126,target
500,0.156,0.0,126,target noiseless
500,0.11,1.0,127,off-target
500,0.155,0.0,127,off-target noiseless
500,0.632,4.0,127,target
500,0.674,0.0,127,target noiseless
500,0.847,65536.0,128,off-target
500,0.431,0.0,128,off-target noiseless
500,0.646,0.0625,128,target
500,0.312,0.0,128,target noiseless
500,0.555,1.0,129,off-target
500,0.266,0.0,129,off-target noiseless
500,0.397,4.0,129,target
500,0.301,0.0,129,target noiseless
500,0.252,16.0,130,off-target
500,0.532,0.0,130,off-target noiseless
500,0.874,64.0,130,target
500,0.191,0.0,130,target noiseless
500,0.671,4.0,131,off-target
500,0.141,0.0,131,off-target noiseless
500,0.838,4.0,131,target
500,0.589,0.0,131,target noiseless
500,0.692,64.0,132,off-target
500,0.648,0.0,132,off-target noiseless
500,0.497,1.0,132,target
500,0.203,0.0,132,target noiseless
500,0.728,1.0,133,off-target
500,0.955,0.0,133,off-target noiseless
500,0.15,0.25,133,target
500,0.373,0.0,133,target noiseless
500,0.698,4.0,134,off-target
500,0.456,0.0,134,off-target noiseless
500,0.847,1.0,134,target
500,0.737,0.0,134,target noiseless
500,0.612,64.0,135,off-target
500,0.818,0.0,135,off-target noiseless
500,0.672,1.0,135,target
500,0.718,0.0,135,target noiseless
500,0.982,4.0,136,off-target
500,0.569,0.0,136,off-target noiseless
500,0.19,1.0,136,target
500,0.462,0.0,136,target noiseless
500,0.387,16.0,137,off-target
500,0.637,0.0,137,off-target noiseless
500,0.352,4.0,137,target
500,0.664,0.0,137,target noiseless
500,0.374,65536.0,138,off-target
500,0.648,0.0,138,off-target noiseless
500,0.371,16.0,138,target
500,0.909,0.0,138,target noiseless
500,0.659,4.0,139,off-target
500,0.594,0.0,139,off-target noiseless
500,0.739,64.0,139,target
500,0.773,0.0,139,target noiseless
500,0.962,16.0,140,off-target
500,0.893,0.0,140,off-target noiseless
500,0.461,4.0,140,target
500,0.329,0.0,140,target noiseless
500,0.503,1.0,141,off-target
500,0.006,0.0,141,off-target noiseless
500,0.992,1.0,141,target
500,0.072,0.0,141,target noiseless
500,0.768,1.0,142,off-target
500,0.703,0.0,142,off-target noiseless
500,0.905,4.0,142,target
500,0.035,0.0,142,target noiseless
500,0.281,4.0,143,off-target
500,0.855,0.0,143,off-target noiseless
500,0.131,4.0,143,target
500,0.587,0.0,143,target noiseless
500,0.79,4.0,144,off-target
500,0.259,0.0,144,off-target noiseless
500,1.0,262144.0,144,target
500,0.256,0.0,144,target noiseless
500,0.539,16384.0,145,off-target
500,0.515,0.0,145,off-target noiseless
500,0.341,64.0,145,target
500,0.49,0.0,145,target noiseless
500,0.324,4.0,146,off-target
500,0.858,0.0,146,off-target noiseless
500,0.997,64.0,146,target
500,0.459,0.0,146,target noiseless
500,0.599,1.0,147,off-target
500,0.583,0.0,147,off-target noiseless
500,0.211,65536.0,147,target
500,0.466,0.0,147,target noiseless
500,0.0,16.0,148,off-target
500,0.684,0.0,148,off-target noiseless
500,0.938,1.0,148,target
500,0.605,0.0,148,target noiseless
500,0.167,16.0,149,off-target
500,0.021,0.0,149,off-target noiseless
500,0.537,64.0,149,target
500,0.476,0.0,149,target noiseless
500,0.585,4.0,150,off-target
500,0.657,0.0,150,off-target noiseless
500,0.664,1024.0,150,target
500,0.935,0.0,150,target noiseless
500,0.162,4.0,151,off-target
500,0.001,0.0,151,off-target noiseless
500,0.64,4.0,151,target
500,0.858,0.0,151,target noiseless
500,0.364,16.0,152,off-target
500,0.241,0.0,152,off-target noiseless
500,0.259,0.0625,152,target
500,0.559,0.0,152,target noiseless
500,0.127,1.0,153,off-target
500,0.174,0.0,153,off-target noiseless
500,0.264,16.0,153,target
500,0.533,0.0,153,target noiseless
500,0.798,4.0,154,off-target
500,0.578,0.0,154,off-target noiseless
500,0.141,4.0,154,target
500,0.126,0.0,154,target noiseless
500,0.922,1.0,155,off-target
500,0.008,0.0,155,off-target noiseless
500,0.5,4.0,155,target
500,0.744,0.0,155,target noiseless
500,0.493,1.0,156,off-target
500,0.758,0.0,156,off-target noiseless
500,0.716,4.0,156,target
500,0.581,0.0,156,target noiseless
500,0.109,4.0,157,off-target
500,0.002,0.0,157,off-target noiseless
500,0.009,16.0,157,target
500,0.984,0.0,157,target noiseless
500,0.6,4.0,158,off-target
500,0.939,0.0,158,off-target noiseless
500,0.464,4.0,158,target
500,0.195,0.0,158,target noiseless
500,0.464,1.0,159,off-target
500,0.725,0.0,159,off-target noiseless
500,0.05,1.0,159,target
500,0.903,0.0,159,target noiseless
500,0.064,16.0,160,off-target
500,0.531,0.0,160,off-target noiseless
500,0.56,65536.0,160,target
500,0.238,0.0,160,target noiseless
500,0.885,16.0,161,off-target
500,0.563,0.0,161,off-target noiseless
500,0.015,4.0,161,target
500,0.265,0.0,161,target noiseless
500,0.357,16.0,162,off-target
500,0.235,0.0,162,off-target noiseless
500,0.932,4.0,162,target
500,0.439,0.0,162,target noiseless
500,0.198,1.0,163,off-target
500,0.754,0.0,163,off-target noiseless
500,0.218,0.25,163,target
500,0.216,0.0,163,target noiseless
500,0.94,4.0,164,off-target
500,0.971,0.0,164,off-target noiseless
500,0.283,1048576.0,164,target
500,0.0,0.0,164,target noiseless
500,0.351,0.25,165,off-target
500,0.115,0.0,165,off-target noiseless
500,0.207,1.0,165,target
500,0.177,0.0,165,target noiseless
500,0.116,1.0,166,off-target
500,0.492,0.0,166,off-target noiseless
500,0.412,4.0,166,target
500,0.509,0.0,166,target noiseless
500,0.901,16.0,167,off-target
500,0.502,0.0,167,off-target noiseless
500,0.59,256.0,167,target
500,0.338,0.0,167,target noiseless
500,0.953,4.0,168,off-target
500,0.529,0.0,168,off-target noiseless
500,0.232,1.0,168,target
500,0.586,0.0,168,target noiseless
500,0.296,1.0,169,off-target
500,0.959,0.0,169,off-target noiseless
500,0.156,4.0,169,target
500,0.187,0.0,169,target noiseless
500,0.369,4.0,170,off-target
500,0.587,0.0,170,off-target noiseless
500,0.042,4.0,170,target
500,0.861,0.0,170,target noiseless
500,0.98,1024.0,171,off-target
500,0.865,0.0,171,off-target noiseless
500,0.591,1.0,171,target
500,0.576,0.0,171,target noiseless
500,0.818,16.0,172,off-target
500,0.244,0.0,172,off-target noiseless
500,0.534,1.0,172,target
500,0.846,0.0,172,target noiseless
500,0.678,0.0625,173,off-target
500,0.341,0.0,173,off-target noiseless
500,0.485,4.0,173,target
500,0.349,0.0,173,target noiseless
500,0.798,1.0,174,off-target
500,0.1,0.0,174,off-target noiseless
500,0.326,1024.0,174,target
500,0.234,0.0,174,target noiseless
500,0.47,4.0,175,off-target
500,0.261,0.0,175,off-target noiseless
500,0.412,0.25,175,target
500,0.528,0.0,175,target noiseless
500,0.227,4.0,176,off-target
500,0.068,0.0,176,off-target noiseless
500,0.7,1.0,176,target
500,0.787,0.0,176,target noiseless
500,0.339,4.0,177,off-target
500,0.964,0.0,177,off-target noiseless
500,0.655,4.0,177,target
500,0.386,0.0,177,target noiseless
500,0.545,4.0,178,off-target
500,0.728,0.0,178,off-target noiseless
500,0.841,1.0,178,target
500,0.15,0.0,178,target noiseless
500,0.391,4.0,179,off-target
500,0.428,0.0,179,off-target noiseless
500,0.646,1.0,179,target
500,0.987,0.0,179,target noiseless
500,0.736,4.0,180,off-target
500,0.662,0.0,180,off-target noiseless
500,0.918,4.0,180,target
500,0.794,0.0,180,target noiseless
500,0.132,4.0,181,off-target
500,0.38,0.0,181,off-target noiseless
500,0.208,16384.0,181,target
500,0.688,0.0,181,target noiseless
500,0.17,64.0,182,off-target
500,0.332,0.0,182,off-target noiseless
500,0.361,0.0625,182,target
500,0.141,0.0,182,target noiseless
500,0.097,4096.0,183,off-target
500,0.213,0.0,183,off-target noiseless
500,0.74,4.0,183,target
500,0.672,0.0,183,target noiseless
500,0.936,1.0,184,off-target
500,0.221,0.0,184,off-target noiseless
500,0.558,1.0,184,target
500,0.368,0.0,184,target noiseless
500,0.403,1.0,185,off-target
500,0.909,0.0,185,off-target noiseless
500,0.779,16.0,185,target
500,0.34,0.0,185,target noiseless
500,0.04,4.0,186,off-target
500,0.411,0.0,186,off-target noiseless
500,0.323,1.0,186,target
500,0.239,0.0,186,target noiseless
500,0.315,16.0,187,off-target
500,0.223,0.0,187,off-target noiseless
500,0.812,1.0,187,target
500,0.177,0.0,187,target noiseless
500,0.287,4.0,188,off-target
500,0.432,0.0,188,off-target noiseless
500,0.242,0.25,188,target
500,0.951,0.0,188,target noiseless
500,0.703,4.0,189,off-target
500,0.542,0.0,189,off-target noiseless
500,0.271,0.25,189,target
500,0.909,0.0,189,target noiseless
500,0.416,0.25,190,off-target
500,0.801,0.0,190,off-target noiseless
500,0.054,4.0,190,target
500,0.641,0.0,190,target noiseless
500,0.5,4.0,191,off-target
500,0.701,0.0,191,off-target noiseless
500,0.666,0.25,191,target
500,0.426,0.0,191,target noiseless
500,0.811,4.0,192,off-target
500,0.843,0.0,192,off-target noiseless
500,0.525,4.0,192,target
500,0.686,0.0,192,target noiseless
500,0.135,1.0,193,off-target
500,0.171,0.0,193,off-target noiseless
500,0.2,1024.0,193,target
500,0.994,0.0,193,target noiseless
500,0.421,4.0,194,off-target
500,0.193,0.0,194,off-target noiseless
500,0.894,16.0,194,target
500,0.207,0.0,194,target noiseless
500,0.944,1.0,195,off-target
500,0.233,0.0,195,off-target noiseless
500,0.977,4.0,195,target
500,0.159,0.0,195,target noiseless
500,0.844,16.0,196,off-target
500,0.737,0.0,196,off-target noiseless
500,0.528,16.0,196,target
500,0.143,0.0,196,target noiseless
500,0.11,4.0,197,off-target
500,0.165,0.0,197,off-target noiseless
500,0.023,0.25,197,target
500,0.26,0.0,197,target noiseless
500,0.281,4.0,198,off-target
500,0.29,0.0,198,off-target noiseless
500,0.74,64.0,198,target
500,0.086,0.0,198,target noiseless
500,0.49,1.0,199,off-target
500,0.747,0.0,199,off-target noiseless
500,0.408,0.25,199,target
500,0.896,0.0,199,target noiseless
500,0.471,16.0,200,off-target
500,0.284,0.0,200,off-target noiseless
500,0.625,64.0,200,target
500,0.373,0.0,200,target noiseless
500,0.565,16.0,201,off-target
500,0.757,0.0,201,off-target noiseless
500,0.188,16.0,201,target
500,0.475,0.0,201,target noiseless
500,0.886,1.0,202,off-target
500,0.019,0.0,202,off-target noiseless
500,0.375,1.0,202,target
500,0.631,0.0,202,target noiseless
500,0.196,16384.0,203,off-target
500,0.52,0.0,203,off-target noiseless
500,0.366,4.0,203,target
500,0.269,0.0,203,target noiseless
500,0.813,4.0,204,off-target
500,0.561,0.0,204,off-target noiseless
