n,best_std,p_value,seed,type
1000,1.1,0.024968789013732832,0,off-target
1000,0.8,0.34207240948813983,0,target
1000,0.8,0.19975031210986266,0,off-target no pert
1000,0.8,0.4544319600499376,0,target no pert
1000,1.1,0.003745318352059925,1,off-target
1000,1.2000000000000002,0.7278401997503121,1,target
1000,1.2000000000000002,0.7403245942571786,1,off-target no pert
1000,1.2000000000000002,0.8789013732833958,1,target no pert
1000,0.9,0.09113607990012484,2,off-target
1000,1.1,0.36079900124843944,2,target
1000,1.1,0.7253433208489388,2,off-target no pert
1000,1.1,0.9188514357053683,2,target no pert
1000,0.8500000000000001,0.06367041198501873,3,off-target
1000,1.25,0.17103620474406991,3,target
1000,1.25,0.17852684144818975,3,off-target no pert
1000,1.25,0.9263420724094882,3,target no pert
1000,1.15,0.004993757802746567,4,off-target
1000,0.55,0.41198501872659177,4,target
1000,0.55,0.11735330836454431,4,off-target no pert
1000,0.55,0.30711610486891383,4,target no pert
1000,0.9,0.0,5,off-target
1000,1.2000000000000002,0.3857677902621723,5,target
1000,1.2000000000000002,0.10486891385767791,5,off-target no pert
1000,1.2000000000000002,0.4232209737827715,5,target no pert
1000,0.9,0.05368289637952559,6,off-target
1000,0.75,0.0686641697877653,6,target
1000,0.75,0.18476903870162298,6,off-target no pert
1000,0.75,0.31585518102372034,6,target no pert
1000,0.95,0.0012484394506866417,7,off-target
1000,0.8,0.3595505617977528,7,target
1000,0.8,0.01373283395755306,7,off-target no pert
1000,0.8,0.8339575530586767,7,target no pert
1000,1.1,0.0,8,off-target
1000,1.3,0.5892634207240949,8,target
1000,1.3,0.5405742821473158,8,off-target no pert
1000,1.3,0.5343320848938826,8,target no pert
1000,1.1,0.00749063670411985,9,off-target
1000,0.9,0.2571785268414482,9,target
1000,0.9,0.066167290886392,9,off-target no pert
1000,0.9,0.8639200998751561,9,target no pert
1000,1.15,0.0149812734082397,10,off-target
1000,1.0,0.23720349563046192,10,target
1000,1.0,0.0149812734082397,10,off-target no pert
1000,1.0,0.1797752808988764,10,target no pert
1000,0.9,0.0024968789013732834,11,off-target
1000,0.8500000000000001,0.9712858926342073,11,target
1000,0.8500000000000001,0.7578027465667915,11,off-target no pert
1000,0.8500000000000001,0.37203495630461925,11,target no pert
1000,0.9,0.04744069912609238,12,off-target
1000,0.9,0.24719101123595505,12,target
1000,0.9,0.8451935081148564,12,off-target no pert
1000,0.9,0.0024968789013732834,12,target no pert
1000,0.9,0.003745318352059925,13,off-target
1000,0.9,0.12983770287141075,13,target
1000,0.9,0.4544319600499376,13,off-target no pert
1000,0.9,0.8776529338327091,13,target no pert
1000,1.1,0.0,14,off-target
1000,1.15,0.9987515605493134,14,target
1000,1.15,0.686641697877653,14,off-target no pert
1000,1.15,0.6154806491885143,14,target no pert
1000,0.9,0.1285892634207241,15,off-target
1000,1.35,0.9388264669163545,15,target
1000,1.35,0.6666666666666666,15,off-target no pert
1000,1.35,0.6803995006242197,15,target no pert
1000,1.1,0.09238451935081149,16,off-target
1000,0.8,0.8776529338327091,16,target
1000,0.8,0.7528089887640449,16,off-target no pert
1000,0.8,0.5717852684144819,16,target no pert
1000,0.9,0.14731585518102372,17,off-target
1000,1.2000000000000002,0.033707865168539325,17,target
1000,1.2000000000000002,0.4893882646691635,17,off-target no pert
1000,1.2000000000000002,0.4332084893882647,17,target no pert
1000,1.1,0.004993757802746567,18,off-target
1000,1.35,0.29463171036204744,18,target
1000,1.35,0.1348314606741573,18,off-target no pert
1000,1.35,0.008739076154806492,18,target no pert
1000,1.2000000000000002,0.7827715355805244,19,off-target
1000,1.05,0.5218476903870163,19,target
1000,1.05,0.9225967540574282,19,off-target no pert
1000,1.05,0.6267166042446941,19,target no pert
1000,0.95,0.0,20,off-target
1000,0.95,0.36953807740324596,20,target
1000,0.95,0.019975031210986267,20,off-target no pert
1000,0.95,0.04744069912609238,20,target no pert
1000,1.15,0.05118601747815231,21,off-target
1000,1.2000000000000002,0.37203495630461925,21,target
1000,1.2000000000000002,0.1585518102372035,21,off-target no pert
1000,1.2000000000000002,0.29213483146067415,21,target no pert
1000,0.9,0.006242197253433208,22,off-target
1000,1.25,0.06117353308364544,22,target
1000,1.25,0.6179775280898876,22,off-target no pert
1000,1.25,0.2808988764044944,22,target no pert
1000,1.1,0.19101123595505617,23,off-target
1000,0.9,0.9038701622971286,23,target
1000,0.9,0.0024968789013732834,23,off-target no pert
1000,0.9,0.5630461922596754,23,target no pert
1000,0.9,0.0,24,off-target
1000,1.15,0.7815230961298377,24,target
