n,p_value,var_est,seed,type
500,0.0,7.652031639380766,0,off-target
500,0.549,0.0,0,off-target noiseless
500,0.251,6.108116224091646,0,target
500,0.775,0.0,0,target noiseless
500,0.0,8.360648138682336,1,off-target
500,0.009,0.0,1,off-target noiseless
500,0.044,15.287563719111915,1,target
500,0.494,0.0,1,target noiseless
500,0.0,7.824082222619438,2,off-target
500,0.573,0.0,2,off-target noiseless
500,0.988,21.78346883014092,2,target
500,0.872,0.0,2,target noiseless
500,0.002,9.260340796301762,3,off-target
500,0.427,0.0,3,off-target noiseless
500,0.109,19.419367495001097,3,target
500,0.388,0.0,3,target noiseless
500,0.0,7.62579337248377,4,off-target
500,0.759,0.0,4,off-target noiseless
500,0.947,7.931304832773151,4,target
500,0.747,0.0,4,target noiseless
500,0.0,7.835650437121387,5,off-target
500,0.459,0.0,5,off-target noiseless
500,0.012,9.08977564928341,5,target
500,0.926,0.0,5,target noiseless
500,0.0,7.797312027902592,6,off-target
500,0.858,0.0,6,off-target noiseless
500,0.752,27.240109770678828,6,target
500,0.285,0.0,6,target noiseless
500,0.0,7.727705238317014,7,off-target
500,0.213,0.0,7,off-target noiseless
500,0.14,18.924403371988774,7,target
500,0.028,0.0,7,target noiseless
500,0.0,6.886890440688148,8,off-target
500,0.369,0.0,8,off-target noiseless
500,0.925,7.119218804758987,8,target
500,0.541,0.0,8,target noiseless
500,0.0,7.219475917514728,9,off-target
500,0.479,0.0,9,off-target noiseless
500,0.328,0.014810546353531073,9,target
500,0.895,0.0,9,target noiseless
500,0.001,7.7432285622601285,10,off-target
500,0.587,0.0,10,off-target noiseless
500,0.929,0.0021202591577493823,10,target
500,0.398,0.0,10,target noiseless
500,0.0,8.959779000616436,11,off-target
500,0.66,0.0,11,off-target noiseless
500,0.454,0.059340732981937094,11,target
500,0.245,0.0,11,target noiseless
500,0.0,7.673481074462188,12,off-target
500,0.184,0.0,12,off-target noiseless
500,0.201,2.175359921185546,12,target
500,0.372,0.0,12,target noiseless
500,0.0,8.977925025183197,13,off-target
500,0.753,0.0,13,off-target noiseless
500,0.951,0.000854365268481181,13,target
500,0.477,0.0,13,target noiseless
500,0.0,8.737654626120786,14,off-target
500,0.363,0.0,14,off-target noiseless
500,0.002,37.15996845871268,14,target
500,0.114,0.0,14,target noiseless
500,0.001,7.292747956741152,15,off-target
500,0.237,0.0,15,off-target noiseless
500,0.931,10.432394948968295,15,target
500,0.111,0.0,15,target noiseless
500,0.0,10.2929815626851,16,off-target
500,0.627,0.0,16,off-target noiseless
500,0.045,13.00474019877953,16,target
500,0.211,0.0,16,target noiseless
500,0.0,8.143233128189934,17,off-target
500,0.741,0.0,17,off-target noiseless
500,0.348,1.1151634310158585,17,target
500,0.429,0.0,17,target noiseless
500,0.0,9.923110437244759,18,off-target
500,0.836,0.0,18,off-target noiseless
500,0.518,74.2468644608607,18,target
500,0.222,0.0,18,target noiseless
500,0.002,8.30737646422682,19,off-target
500,0.788,0.0,19,off-target noiseless
500,0.435,5.063929181816093,19,target
500,0.163,0.0,19,target noiseless
500,0.0,6.330758856787725,20,off-target
500,0.959,0.0,20,off-target noiseless
500,0.879,12.395476069097867,20,target
500,0.324,0.0,20,target noiseless
500,0.0,8.558078259830154,21,off-target
500,0.795,0.0,21,off-target noiseless
500,0.082,23.128907320662847,21,target
500,0.903,0.0,21,target noiseless
500,0.0,8.12359211777789,22,off-target
500,0.755,0.0,22,off-target noiseless
500,0.442,15.724400787406978,22,target
500,0.638,0.0,22,target noiseless
500,0.001,8.959049659325103,23,off-target
500,0.194,0.0,23,off-target noiseless
500,0.363,34.85807517350713,23,target
500,0.351,0.0,23,target noiseless
500,0.0,9.112121486981778,24,off-target
500,0.803,0.0,24,off-target noiseless
500,0.909,0.1034847393018623,24,target
500,0.313,0.0,24,target noiseless
500,0.0,9.126718470282924,25,off-target
500,0.313,0.0,25,off-target noiseless
500,0.439,30.77050430956865,25,target
500,0.447,0.0,25,target noiseless
500,0.0,9.83090844100866,26,off-target
500,0.277,0.0,26,off-target noiseless
500,0.526,3.121369259661847,26,target
500,0.385,0.0,26,target noiseless
500,0.002,12.428439576252458,27,off-target
500,0.691,0.0,27,off-target noiseless
500,0.167,26.078145677622388,27,target
