n,p_value,seed,type
500,0.007,633,off-target
500,0.585,633,target
500,0.04,634,off-target
500,0.379,634,target
500,0.004,635,off-target
500,0.274,635,target
500,0.642,636,off-target
500,0.34,636,target
500,0.008,637,off-target
500,0.852,637,target
500,0.034,638,off-target
500,0.436,638,target
500,0.224,639,off-target
500,0.083,639,target
500,0.025,640,off-target
500,0.115,640,target
500,0.008,641,off-target
500,0.374,641,target
500,0.418,642,off-target
500,0.342,642,target
500,0.0,643,off-target
500,0.066,643,target
500,0.03,644,off-target
500,0.855,644,target
500,0.0,645,off-target
500,0.742,645,target
500,0.01,646,off-target
500,0.371,646,target
500,0.001,647,off-target
500,0.648,647,target
500,0.002,648,off-target
500,0.658,648,target
500,0.014,649,off-target
500,0.585,649,target
500,0.038,650,off-target
500,0.063,650,target
500,0.523,651,off-target
500,0.784,651,target
500,0.007,652,off-target
500,0.366,652,target
500,0.033,653,off-target
500,0.089,653,target
500,0.271,654,off-target
500,0.409,654,target
500,0.005,655,off-target
500,0.916,655,target
500,0.013,656,off-target
500,0.777,656,target
500,0.0,657,off-target
500,0.905,657,target
500,0.0,658,off-target
500,0.462,658,target
500,0.0,659,off-target
500,0.064,659,target
500,0.002,660,off-target
500,0.943,660,target
500,0.061,661,off-target
500,0.864,661,target
500,0.051,662,off-target
500,0.329,662,target
500,0.0,663,off-target
500,0.585,663,target
500,0.003,664,off-target
500,0.847,664,target
500,0.0,665,off-target
500,0.343,665,target
500,0.032,666,off-target
500,0.691,666,target
500,0.034,667,off-target
500,0.812,667,target
500,0.003,668,off-target
500,0.153,668,target
500,0.004,669,off-target
500,0.731,669,target
500,0.005,670,off-target
500,0.722,670,target
500,0.034,671,off-target
500,0.034,671,target
500,0.002,672,off-target
500,0.431,672,target
500,0.001,673,off-target
500,0.895,673,target
500,0.03,674,off-target
500,0.165,674,target
500,0.008,675,off-target
500,0.179,675,target
500,0.026,676,off-target
500,0.141,676,target
500,0.215,677,off-target
500,0.857,677,target
500,0.0,678,off-target
500,0.583,678,target
500,0.002,679,off-target
500,0.0,679,target
500,0.02,680,off-target
500,0.99,680,target
500,0.013,681,off-target
500,0.252,681,target
500,0.059,682,off-target
500,0.804,682,target
500,0.196,683,off-target
500,0.276,683,target
500,0.016,684,off-target
500,0.076,684,target
500,0.048,685,off-target
500,0.984,685,target
500,0.001,686,off-target
500,0.784,686,target
500,0.006,687,off-target
500,0.709,687,target
500,0.042,688,off-target
500,0.449,688,target
500,0.083,689,off-target
500,0.192,689,target
500,0.053,690,off-target
500,0.973,690,target
500,0.017,691,off-target
500,0.093,691,target
500,0.079,692,off-target
500,0.553,692,target
500,0.03,693,off-target
500,0.103,693,target
500,0.006,694,off-target
500,0.335,694,target
500,0.003,695,off-target
500,0.29,695,target
500,0.003,696,off-target
500,0.583,696,target
500,0.186,697,off-target
500,0.433,697,target
500,0.064,698,off-target
500,0.151,698,target
500,0.197,699,off-target
500,0.123,699,target
500,0.008,700,off-target
500,0.021,700,target
500,0.019,701,off-target
500,0.442,701,target
500,0.021,702,off-target
500,0.866,702,target
500,0.0,703,off-target
500,0.284,703,target
500,0.005,704,off-target
500,0.933,704,target
500,0.187,705,off-target
500,0.034,705,target
500,0.0,706,off-target
500,0.43,706,target
500,0.003,707,off-target
500,0.61,707,target
500,0.003,708,off-target
500,0.11,708,target
500,0.003,709,off-target
500,0.262,709,target
500,0.452,710,off-target
500,0.508,710,target
500,0.001,711,off-target
500,0.811,711,target
500,0.006,712,off-target
500,0.982,712,target
500,0.437,713,off-target
500,0.582,713,target
500,0.017,714,off-target
500,0.598,714,target
500,0.085,715,off-target
500,0.851,715,target
500,0.004,716,off-target
500,0.589,716,target
500,0.0,717,off-target
500,0.418,717,target
500,0.003,718,off-target
500,0.731,718,target
500,0.263,719,off-target
500,0.864,719,target
500,0.072,720,off-target
500,0.702,720,target
500,0.001,721,off-target
500,0.581,721,target
500,0.01,722,off-target
500,0.127,722,target
500,0.0,723,off-target
500,0.586,723,target
500,0.036,724,off-target
500,0.764,724,target
500,0.014,725,off-target
500,0.966,725,target
500,0.002,726,off-target
500,0.506,726,target
500,0.302,727,off-target
500,0.035,727,target
500,0.0,728,off-target
500,0.562,728,target
500,0.103,729,off-target
500,0.74,729,target
500,0.111,730,off-target
500,0.416,730,target
500,0.252,731,off-target
500,0.18,731,target
500,0.033,732,off-target
500,0.866,732,target
500,0.194,733,off-target
500,0.232,733,target
500,0.061,734,off-target
500,0.453,734,target
500,0.145,735,off-target
500,0.408,735,target
500,0.025,736,off-target
500,0.723,736,target
500,0.0,737,off-target
500,0.013,737,target
500,0.096,738,off-target
500,0.091,738,target
500,0.003,739,off-target
500,0.327,739,target
500,0.048,740,off-target
500,0.887,740,target
500,0.035,741,off-target
500,0.582,741,target
500,0.005,742,off-target
500,0.724,742,target
500,0.012,743,off-target
500,0.734,743,target
500,0.0,744,off-target
500,0.444,744,target
500,0.337,745,off-target
500,0.627,745,target
500,0.141,746,off-target
500,0.439,746,target
500,0.228,747,off-target
500,0.913,747,target
500,0.049,748,off-target
500,0.489,748,target
500,0.0,749,off-target
500,0.337,749,target
500,0.187,750,off-target
500,0.848,750,target
500,0.082,751,off-target
500,0.564,751,target
500,0.009,752,off-target
500,0.393,752,target
500,0.032,753,off-target
500,0.331,753,target
500,0.0,754,off-target
500,0.243,754,target
500,0.001,755,off-target
500,0.55,755,target
500,0.005,756,off-target
500,0.508,756,target
500,0.157,757,off-target
500,0.111,757,target
500,0.001,758,off-target
500,0.051,758,target
500,0.011,759,off-target
500,0.884,759,target
500,0.008,760,off-target
500,0.386,760,target
500,0.028,761,off-target
500,0.54,761,target
500,0.0,762,off-target
500,0.598,762,target
500,0.138,763,off-target
500,0.72,763,target
500,0.147,764,off-target
500,0.16,764,target
500,0.001,765,off-target
500,0.238,765,target
500,0.009,766,off-target
500,0.575,766,target
500,0.009,767,off-target
500,0.602,767,target
500,0.071,768,off-target
500,0.844,768,target
500,0.032,769,off-target
500,0.025,769,target
500,0.056,770,off-target
500,0.613,770,target
500,0.031,771,off-target
500,0.926,771,target
500,0.025,772,off-target
500,0.996,772,target
500,0.011,773,off-target
500,0.478,773,target
500,0.082,774,off-target
500,0.42,774,target
500,0.179,775,off-target
500,0.857,775,target
500,0.151,776,off-target
500,0.738,776,target
500,0.053,777,off-target
500,0.555,777,target
500,0.591,778,off-target
500,0.269,778,target
500,0.0,779,off-target
500,0.124,779,target
500,0.007,780,off-target
500,0.146,780,target
500,0.011,781,off-target
500,0.069,781,target
500,0.001,782,off-target
500,0.015,782,target
500,0.0,783,off-target
500,0.156,783,target
500,0.001,784,off-target
500,0.241,784,target
500,0.002,785,off-target
500,0.986,785,target
500,0.0,786,off-target
500,0.963,786,target
500,0.002,787,off-target
500,0.438,787,target
500,0.088,788,off-target
500,0.362,788,target
500,0.042,789,off-target
500,0.496,789,target
500,0.007,790,off-target
500,0.954,790,target
500,0.009,791,off-target
500,0.967,791,target
500,0.008,792,off-target
500,0.816,792,target
500,0.032,793,off-target
500,0.478,793,target
500,0.045,794,off-target
500,0.694,794,target
500,0.138,795,off-target
500,0.082,795,target
500,0.045,796,off-target
500,0.062,796,target
500,0.028,797,off-target
500,0.947,797,target
500,0.014,798,off-target
500,0.138,798,target
500,0.0,799,off-target
500,0.049,799,target
500,0.168,800,off-target
500,0.902,800,target
500,0.004,801,off-target
500,0.47,801,target
500,0.004,802,off-target
500,0.465,802,target
500,0.067,803,off-target
500,0.511,803,target
500,0.012,804,off-target
500,0.874,804,target
500,0.372,805,off-target
500,0.839,805,target
500,0.035,806,off-target
500,0.425,806,target
500,0.001,807,off-target
500,0.846,807,target
500,0.0,808,off-target
500,0.543,808,target
500,0.1,809,off-target
500,0.397,809,target
500,0.0,810,off-target
500,0.427,810,target
500,0.0,811,off-target
500,0.927,811,target
500,0.005,812,off-target
500,0.587,812,target
500,0.048,813,off-target
500,0.843,813,target
500,0.0,814,off-target
500,0.854,814,target
500,0.091,815,off-target
500,0.929,815,target
500,0.01,816,off-target
500,0.404,816,target
500,0.001,817,off-target
500,0.017,817,target
500,0.009,818,off-target
500,0.392,818,target
500,0.007,819,off-target
500,0.844,819,target
500,0.049,820,off-target
500,0.851,820,target
500,0.005,821,off-target
500,0.566,821,target
500,0.0,822,off-target
500,0.912,822,target
500,0.272,823,off-target
500,0.179,823,target
500,0.055,824,off-target
500,0.643,824,target
500,0.034,825,off-target
500,0.899,825,target
500,0.002,826,off-target
500,0.113,826,target
500,0.0,827,off-target
500,0.134,827,target
500,0.01,828,off-target
500,0.233,828,target
500,0.009,829,off-target
500,0.893,829,target
500,0.019,830,off-target
500,0.731,830,target
500,0.0,831,off-target
500,0.153,831,target
500,0.04,832,off-target
500,0.102,832,target
500,0.058,833,off-target
500,0.371,833,target
500,0.011,834,off-target
500,0.751,834,target
500,0.02,835,off-target
500,0.441,835,target
500,0.001,836,off-target
500,0.412,836,target
500,0.026,837,off-target
500,0.917,837,target
500,0.205,838,off-target
500,0.991,838,target
500,0.002,839,off-target
500,0.876,839,target
500,0.0,840,off-target
500,0.648,840,target
500,0.003,841,off-target
500,0.491,841,target
500,0.167,842,off-target
500,0.225,842,target
500,0.0,843,off-target
500,0.378,843,target
500,0.003,844,off-target
500,0.689,844,target
500,0.01,845,off-target
500,0.556,845,target
500,0.031,846,off-target
500,0.875,846,target
500,0.027,847,off-target
500,0.5,847,target
500,0.006,848,off-target
500,0.466,848,target
500,0.011,849,off-target
500,0.584,849,target
500,0.026,850,off-target
500,0.456,850,target
500,0.0,851,off-target
500,0.922,851,target
500,0.11,852,off-target
500,0.086,852,target
500,0.0,853,off-target
500,0.835,853,target
500,0.012,854,off-target
500,0.093,854,target
500,0.023,855,off-target
500,0.497,855,target
500,0.038,856,off-target
500,0.605,856,target
500,0.008,857,off-target
500,0.574,857,target
500,0.001,858,off-target
500,0.753,858,target
500,0.037,859,off-target
500,0.124,859,target
500,0.004,860,off-target
500,0.048,860,target
500,0.019,861,off-target
500,0.434,861,target
500,0.0,862,off-target
500,0.969,862,target
500,0.115,863,off-target
500,0.045,863,target
500,0.009,864,off-target
500,0.499,864,target
500,0.003,865,off-target
500,0.472,865,target
500,0.006,866,off-target
500,0.04,866,target
500,0.24,867,off-target
500,0.312,867,target
500,0.004,868,off-target
500,0.94,868,target
500,0.0,869,off-target
500,0.279,869,target
500,0.002,870,off-target
500,0.943,870,target
500,0.009,871,off-target
500,0.535,871,target
500,0.0,872,off-target
500,0.341,872,target
500,0.007,873,off-target
500,0.843,873,target
500,0.023,874,off-target
500,0.31,874,target
500,0.012,875,off-target
500,0.22,875,target
500,0.0,876,off-target
500,0.807,876,target
500,0.013,877,off-target
500,0.824,877,target
500,0.002,878,off-target
500,0.247,878,target
500,0.014,879,off-target
500,0.688,879,target
500,0.151,880,off-target
500,0.122,880,target
500,0.032,881,off-target
500,0.958,881,target
500,0.0,882,off-target
500,0.693,882,target
500,0.0,883,off-target
500,0.582,883,target
500,0.001,884,off-target
500,0.021,884,target
500,0.004,885,off-target
500,0.193,885,target
500,0.115,886,off-target
500,0.987,886,target
500,0.2,887,off-target
500,0.206,887,target
500,0.0,888,off-target
500,0.378,888,target
500,0.033,889,off-target
500,0.435,889,target
500,0.0,890,off-target
500,0.584,890,target
500,0.134,891,off-target
500,0.359,891,target
500,0.165,892,off-target
500,0.628,892,target
500,0.004,893,off-target
500,0.964,893,target
500,0.116,894,off-target
500,0.786,894,target
500,0.0,895,off-target
500,0.806,895,target
500,0.004,896,off-target
500,0.784,896,target
500,0.009,897,off-target
500,0.236,897,target
500,0.003,898,off-target
500,0.232,898,target
500,0.001,899,off-target
500,0.036,899,target
500,0.222,900,off-target
500,0.898,900,target
500,0.122,901,off-target
500,0.536,901,target
500,0.091,902,off-target
500,0.594,902,target
500,0.021,903,off-target
500,0.249,903,target
500,0.001,904,off-target
500,0.155,904,target
500,0.0,905,off-target
500,0.124,905,target
500,0.004,906,off-target
500,0.146,906,target
500,0.06,907,off-target
500,0.104,907,target
500,0.165,908,off-target
500,0.52,908,target
500,0.0,909,off-target
500,0.938,909,target
500,0.004,910,off-target
500,0.805,910,target
500,0.0,911,off-target
500,0.823,911,target
500,0.011,912,off-target
500,0.75,912,target
500,0.116,913,off-target
500,0.972,913,target
500,0.003,914,off-target
500,0.309,914,target
500,0.0,915,off-target
500,0.697,915,target
500,0.004,916,off-target
500,0.783,916,target
500,0.089,917,off-target
500,0.636,917,target
500,0.092,918,off-target
500,0.81,918,target
500,0.285,919,off-target
500,0.522,919,target
500,0.022,920,off-target
500,0.558,920,target
500,0.001,921,off-target
500,0.196,921,target
500,0.002,922,off-target
500,0.059,922,target
500,0.231,923,off-target
500,0.092,923,target
500,0.094,924,off-target
500,0.178,924,target
500,0.004,925,off-target
500,0.877,925,target
500,0.08,926,off-target
500,0.952,926,target
500,0.0,927,off-target
500,0.59,927,target
500,0.02,928,off-target
500,0.505,928,target
500,0.0,929,off-target
500,0.757,929,target
500,0.025,930,off-target
500,0.939,930,target
500,0.0,931,off-target
500,0.194,931,target
500,0.145,932,off-target
500,0.258,932,target
500,0.0,933,off-target
500,0.808,933,target
500,0.016,934,off-target
500,0.018,934,target
500,0.046,935,off-target
500,0.99,935,target
500,0.012,936,off-target
500,0.943,936,target
500,0.025,937,off-target
500,0.718,937,target
500,0.0,938,off-target
500,0.695,938,target
500,0.03,939,off-target
500,0.83,939,target
500,0.003,940,off-target
500,0.292,940,target
500,0.0,941,off-target
500,0.601,941,target
500,0.097,942,off-target
500,0.123,942,target
500,0.368,943,off-target
500,0.156,943,target
500,0.0,944,off-target
500,0.129,944,target
500,0.007,945,off-target
500,0.261,945,target
500,0.35,946,off-target
500,0.584,946,target
500,0.001,947,off-target
500,0.985,947,target
500,0.026,948,off-target
500,0.989,948,target
500,0.018,949,off-target
500,0.57,949,target
500,0.101,950,off-target
500,0.807,950,target
500,0.024,951,off-target
500,0.216,951,target
500,0.001,952,off-target
500,0.859,952,target
500,0.001,953,off-target
500,0.492,953,target
500,0.0,954,off-target
500,0.624,954,target
500,0.019,955,off-target
500,0.507,955,target
500,0.109,956,off-target
500,0.575,956,target
500,0.034,957,off-target
500,0.335,957,target
500,0.047,958,off-target
500,0.498,958,target
500,0.027,959,off-target
500,0.631,959,target
500,0.007,960,off-target
500,0.243,960,target
500,0.006,961,off-target
500,0.064,961,target
500,0.0,962,off-target
500,0.778,962,target
500,0.001,963,off-target
500,0.229,963,target
500,0.225,964,off-target
500,0.528,964,target
500,0.012,965,off-target
500,0.715,965,target
500,0.01,966,off-target
500,0.781,966,target
500,0.038,967,off-target
500,0.132,967,target
500,0.003,968,off-target
500,0.473,968,target
500,0.221,969,off-target
500,0.853,969,target
500,0.054,970,off-target
500,0.473,970,target
500,0.011,971,off-target
500,0.41,971,target
500,0.071,972,off-target
500,0.875,972,target
500,0.003,973,off-target
500,0.109,973,target
500,0.265,974,off-target
500,0.834,974,target
500,0.266,975,off-target
500,0.05,975,target
500,0.037,976,off-target
500,0.184,976,target
500,0.015,977,off-target
500,0.486,977,target
500,0.021,978,off-target
500,0.114,978,target
500,0.005,979,off-target
500,0.715,979,target
500,0.048,980,off-target
500,0.363,980,target
500,0.0,981,off-target
500,0.16,981,target
500,0.001,982,off-target
500,0.894,982,target
500,0.003,983,off-target
500,0.589,983,target
500,0.012,984,off-target
500,0.518,984,target
500,0.372,985,off-target
500,0.314,985,target
500,0.029,986,off-target
500,0.761,986,target
500,0.0,987,off-target
500,0.746,987,target
500,0.004,988,off-target
500,0.839,988,target
500,0.013,989,off-target
500,0.451,989,target
500,0.011,990,off-target
500,0.457,990,target
500,0.006,991,off-target
500,0.03,991,target
500,0.07,992,off-target
500,0.702,992,target
500,0.033,993,off-target
500,0.013,993,target
500,0.0,994,off-target
500,0.183,994,target
500,0.007,995,off-target
500,0.068,995,target
500,0.1,996,off-target
500,0.738,996,target
500,0.007,997,off-target
500,0.715,997,target
500,0.015,998,off-target
500,0.762,998,target
500,0.003,999,off-target
500,0.281,999,target
