n,p_value,seed,type
500,0.0,227,off-target
500,0.659,227,target
500,0.0,228,off-target
500,0.901,228,target
500,0.008,229,off-target
500,0.668,229,target
500,0.0,230,off-target
500,0.936,230,target
500,0.0,231,off-target
500,0.95,231,target
500,0.0,232,off-target
500,0.467,232,target
500,0.0,233,off-target
500,0.304,233,target
500,0.0,234,off-target
500,0.03,234,target
500,0.1,235,off-target
500,0.274,235,target
500,0.0,236,off-target
500,0.565,236,target
500,0.001,237,off-target
500,0.695,237,target
500,0.0,238,off-target
500,0.619,238,target
500,0.0,239,off-target
500,0.746,239,target
500,0.002,240,off-target
500,0.026,240,target
500,0.045,241,off-target
500,0.894,241,target
500,0.0,242,off-target
500,0.282,242,target
500,0.002,243,off-target
500,0.253,243,target
500,0.0,244,off-target
500,0.717,244,target
500,0.0,245,off-target
500,0.892,245,target
500,0.001,246,off-target
500,0.622,246,target
500,0.0,247,off-target
500,0.787,247,target
500,0.003,248,off-target
500,0.822,248,target
500,0.015,249,off-target
500,0.172,249,target
500,0.0,250,off-target
500,0.013,250,target
500,0.001,251,off-target
500,0.465,251,target
500,0.011,252,off-target
500,0.27,252,target
500,0.0,253,off-target
500,0.537,253,target
500,0.0,254,off-target
500,0.874,254,target
500,0.0,255,off-target
500,0.427,255,target
500,0.0,256,off-target
500,0.527,256,target
500,0.0,257,off-target
500,0.591,257,target
500,0.0,258,off-target
500,0.021,258,target
500,0.0,259,off-target
500,0.855,259,target
500,0.001,260,off-target
500,0.151,260,target
500,0.001,261,off-target
500,0.218,261,target
500,0.0,262,off-target
500,0.426,262,target
500,0.0,263,off-target
500,0.872,263,target
500,0.0,264,off-target
500,0.46,264,target
500,0.004,265,off-target
500,0.746,265,target
500,0.041,266,off-target
500,0.114,266,target
500,0.0,267,off-target
500,0.866,267,target
500,0.0,268,off-target
500,0.149,268,target
500,0.0,269,off-target
500,0.751,269,target
500,0.002,270,off-target
500,0.13,270,target
500,0.0,271,off-target
500,0.597,271,target
500,0.0,272,off-target
500,0.786,272,target
500,0.0,273,off-target
500,0.026,273,target
500,0.001,274,off-target
500,0.948,274,target
500,0.0,275,off-target
500,0.288,275,target
500,0.0,276,off-target
500,0.605,276,target
500,0.0,277,off-target
500,0.223,277,target
500,0.0,278,off-target
500,0.431,278,target
500,0.0,279,off-target
500,0.761,279,target
500,0.0,280,off-target
500,0.257,280,target
500,0.0,281,off-target
500,0.175,281,target
500,0.009,282,off-target
500,0.82,282,target
500,0.002,283,off-target
500,0.156,283,target
500,0.001,284,off-target
500,0.219,284,target
500,0.0,285,off-target
500,0.045,285,target
500,0.001,286,off-target
500,0.775,286,target
500,0.0,287,off-target
500,0.706,287,target
500,0.001,288,off-target
500,0.935,288,target
500,0.0,289,off-target
500,0.248,289,target
500,0.001,290,off-target
500,0.832,290,target
500,0.006,291,off-target
500,0.109,291,target
500,0.002,292,off-target
500,0.169,292,target
500,0.0,293,off-target
500,0.954,293,target
500,0.0,294,off-target
500,0.194,294,target
500,0.0,295,off-target
500,0.086,295,target
500,0.036,296,off-target
500,0.888,296,target
500,0.002,297,off-target
500,0.039,297,target
500,0.009,298,off-target
500,0.572,298,target
500,0.0,299,off-target
500,0.94,299,target
500,0.0,300,off-target
500,0.976,300,target
500,0.0,301,off-target
500,0.555,301,target
500,0.001,302,off-target
500,0.989,302,target
500,0.0,303,off-target
500,0.711,303,target
500,0.028,304,off-target
500,0.736,304,target
500,0.001,305,off-target
500,0.616,305,target
500,0.027,306,off-target
500,0.031,306,target
500,0.0,307,off-target
500,0.556,307,target
500,0.0,308,off-target
500,0.983,308,target
500,0.0,309,off-target
500,0.042,309,target
500,0.002,310,off-target
500,0.587,310,target
500,0.0,311,off-target
500,0.912,311,target
500,0.184,312,off-target
500,0.01,312,target
500,0.002,313,off-target
500,0.835,313,target
500,0.0,314,off-target
500,0.7,314,target
500,0.0,315,off-target
500,0.11,315,target
500,0.075,316,off-target
500,0.207,316,target
500,0.001,317,off-target
500,0.665,317,target
500,0.001,318,off-target
500,0.537,318,target
500,0.01,319,off-target
500,0.417,319,target
500,0.0,320,off-target
500,0.813,320,target
500,0.02,321,off-target
500,0.742,321,target
500,0.026,322,off-target
500,0.415,322,target
500,0.0,323,off-target
500,0.163,323,target
500,0.0,324,off-target
500,0.928,324,target
500,0.005,325,off-target
500,0.086,325,target
500,0.016,326,off-target
500,0.448,326,target
500,0.0,327,off-target
500,0.698,327,target
500,0.0,328,off-target
500,0.488,328,target
500,0.0,329,off-target
500,0.249,329,target
500,0.319,330,off-target
500,0.215,330,target
500,0.0,331,off-target
500,0.554,331,target
500,0.0,332,off-target
500,0.099,332,target
500,0.0,333,off-target
500,0.872,333,target
500,0.019,334,off-target
500,0.289,334,target
500,0.008,335,off-target
500,0.745,335,target
500,0.009,336,off-target
500,0.495,336,target
500,0.001,337,off-target
500,0.833,337,target
500,0.0,338,off-target
500,0.139,338,target
500,0.0,339,off-target
500,0.339,339,target
500,0.0,340,off-target
500,0.03,340,target
500,0.0,341,off-target
500,0.892,341,target
500,0.002,342,off-target
500,0.894,342,target
500,0.001,343,off-target
500,0.697,343,target
500,0.0,344,off-target
500,0.169,344,target
500,0.0,345,off-target
500,0.372,345,target
500,0.017,346,off-target
500,0.069,346,target
500,0.174,347,off-target
500,0.624,347,target
500,0.0,348,off-target
500,0.916,348,target
500,0.0,349,off-target
500,0.541,349,target
500,0.0,350,off-target
500,0.519,350,target
500,0.003,351,off-target
500,0.372,351,target
500,0.02,352,off-target
500,0.099,352,target
500,0.0,353,off-target
500,0.31,353,target
500,0.0,354,off-target
500,0.861,354,target
500,0.0,355,off-target
500,0.627,355,target
500,0.002,356,off-target
500,0.545,356,target
500,0.002,357,off-target
500,0.786,357,target
500,0.001,358,off-target
500,0.74,358,target
500,0.0,359,off-target
500,0.264,359,target
500,0.001,360,off-target
500,0.132,360,target
500,0.0,361,off-target
500,0.629,361,target
500,0.0,362,off-target
500,0.794,362,target
500,0.0,363,off-target
500,0.013,363,target
500,0.0,364,off-target
500,0.212,364,target
500,0.0,365,off-target
500,0.546,365,target
500,0.0,366,off-target
500,0.843,366,target
500,0.027,367,off-target
500,0.003,367,target
500,0.0,368,off-target
500,0.519,368,target
500,0.0,369,off-target
500,0.117,369,target
500,0.0,370,off-target
500,0.163,370,target
500,0.004,371,off-target
500,0.482,371,target
500,0.0,372,off-target
500,0.589,372,target
500,0.0,373,off-target
500,0.126,373,target
500,0.0,374,off-target
500,0.028,374,target
500,0.0,375,off-target
500,0.055,375,target
500,0.0,376,off-target
500,0.643,376,target
500,0.002,377,off-target
500,0.245,377,target
500,0.0,378,off-target
500,0.799,378,target
500,0.032,379,off-target
500,0.429,379,target
500,0.005,380,off-target
500,0.239,380,target
500,0.0,381,off-target
500,0.227,381,target
500,0.0,382,off-target
500,0.778,382,target
500,0.0,383,off-target
500,0.196,383,target
500,0.0,384,off-target
500,0.127,384,target
500,0.0,385,off-target
500,0.686,385,target
500,0.017,386,off-target
500,0.877,386,target
500,0.0,387,off-target
500,0.348,387,target
500,0.001,388,off-target
500,0.42,388,target
500,0.0,389,off-target
500,0.211,389,target
500,0.0,390,off-target
500,0.319,390,target
500,0.007,391,off-target
500,0.535,391,target
500,0.0,392,off-target
500,0.543,392,target
500,0.0,393,off-target
500,0.156,393,target
500,0.181,394,off-target
500,0.835,394,target
500,0.0,395,off-target
500,0.805,395,target
500,0.0,396,off-target
500,0.609,396,target
500,0.0,397,off-target
500,0.747,397,target
500,0.0,398,off-target
500,0.352,398,target
500,0.0,399,off-target
500,0.141,399,target
500,0.024,400,off-target
500,0.285,400,target
500,0.0,401,off-target
500,0.971,401,target
500,0.001,402,off-target
500,0.522,402,target
500,0.012,403,off-target
500,0.703,403,target
500,0.003,404,off-target
500,0.81,404,target
500,0.0,405,off-target
500,0.506,405,target
500,0.064,406,off-target
500,0.729,406,target
500,0.0,407,off-target
500,0.504,407,target
500,0.0,408,off-target
500,0.253,408,target
500,0.0,409,off-target
500,0.868,409,target
500,0.0,410,off-target
500,0.307,410,target
500,0.0,411,off-target
500,0.805,411,target
500,0.008,412,off-target
500,0.2,412,target
500,0.0,413,off-target
500,0.414,413,target
500,0.0,414,off-target
500,0.472,414,target
500,0.001,415,off-target
500,0.177,415,target
500,0.0,416,off-target
500,0.358,416,target
500,0.0,417,off-target
500,0.545,417,target
500,0.0,418,off-target
500,0.549,418,target
500,0.002,419,off-target
500,0.223,419,target
500,0.001,420,off-target
500,0.639,420,target
500,0.001,421,off-target
500,0.803,421,target
500,0.005,422,off-target
500,0.894,422,target
500,0.071,423,off-target
500,0.879,423,target
500,0.001,424,off-target
500,0.027,424,target
500,0.0,425,off-target
500,0.415,425,target
500,0.0,426,off-target
500,0.238,426,target
500,0.0,427,off-target
500,0.099,427,target
500,0.001,428,off-target
500,0.961,428,target
500,0.004,429,off-target
500,0.923,429,target
500,0.0,430,off-target
500,0.673,430,target
500,0.0,431,off-target
500,0.058,431,target
500,0.004,432,off-target
500,0.332,432,target
500,0.0,433,off-target
500,0.417,433,target
500,0.001,434,off-target
500,0.629,434,target
500,0.023,435,off-target
500,0.957,435,target
500,0.0,436,off-target
500,0.246,436,target
500,0.0,437,off-target
500,0.186,437,target
500,0.0,438,off-target
500,0.73,438,target
500,0.013,439,off-target
500,0.338,439,target
500,0.002,440,off-target
500,0.544,440,target
500,0.0,441,off-target
500,0.528,441,target
500,0.0,442,off-target
500,0.483,442,target
500,0.0,443,off-target
500,0.952,443,target
500,0.0,444,off-target
500,0.358,444,target
500,0.0,445,off-target
500,0.848,445,target
500,0.0,446,off-target
500,0.807,446,target
500,0.004,447,off-target
500,0.111,447,target
500,0.0,448,off-target
500,0.374,448,target
500,0.001,449,off-target
500,0.188,449,target
500,0.0,450,off-target
500,0.866,450,target
500,0.0,451,off-target
500,0.237,451,target
500,0.0,452,off-target
500,0.338,452,target
500,0.0,453,off-target
500,0.248,453,target
500,0.006,454,off-target
500,0.329,454,target
500,0.001,455,off-target
500,0.211,455,target
500,0.0,456,off-target
500,0.602,456,target
500,0.0,457,off-target
500,0.466,457,target
500,0.0,458,off-target
500,0.917,458,target
500,0.001,459,off-target
500,0.309,459,target
500,0.001,460,off-target
500,0.605,460,target
500,0.0,461,off-target
500,0.738,461,target
500,0.0,462,off-target
500,0.542,462,target
500,0.0,463,off-target
500,0.213,463,target
500,0.003,464,off-target
500,0.429,464,target
500,0.0,465,off-target
500,0.028,465,target
500,0.0,466,off-target
500,0.861,466,target
500,0.003,467,off-target
500,0.043,467,target
500,0.0,468,off-target
500,0.914,468,target
500,0.0,469,off-target
500,0.109,469,target
500,0.0,470,off-target
500,0.657,470,target
500,0.012,471,off-target
500,0.396,471,target
500,0.0,472,off-target
500,0.397,472,target
500,0.0,473,off-target
500,0.551,473,target
500,0.024,474,off-target
500,0.943,474,target
500,0.0,475,off-target
500,0.256,475,target
500,0.003,476,off-target
500,0.492,476,target
500,0.0,477,off-target
500,0.38,477,target
500,0.005,478,off-target
500,0.776,478,target
500,0.0,479,off-target
500,0.676,479,target
500,0.002,480,off-target
500,0.666,480,target
500,0.0,481,off-target
500,0.971,481,target
500,0.0,482,off-target
500,0.951,482,target
500,0.0,483,off-target
500,0.37,483,target
500,0.0,484,off-target
500,0.922,484,target
500,0.021,485,off-target
500,0.382,485,target
500,0.0,486,off-target
500,0.728,486,target
500,0.0,487,off-target
500,0.245,487,target
500,0.0,488,off-target
500,0.208,488,target
500,0.04,489,off-target
500,0.696,489,target
500,0.0,490,off-target
500,0.714,490,target
500,0.0,491,off-target
500,0.078,491,target
500,0.0,492,off-target
500,0.55,492,target
500,0.0,493,off-target
500,0.315,493,target
500,0.0,494,off-target
500,0.178,494,target
500,0.003,495,off-target
500,0.221,495,target
500,0.045,496,off-target
500,0.048,496,target
500,0.005,497,off-target
500,0.293,497,target
500,0.0,498,off-target
500,0.286,498,target
500,0.0,499,off-target
500,0.957,499,target
500,0.002,500,off-target
500,0.161,500,target
500,0.001,501,off-target
500,0.615,501,target
500,0.005,502,off-target
500,0.127,502,target
500,0.0,503,off-target
500,0.028,503,target
500,0.0,504,off-target
500,0.374,504,target
500,0.001,505,off-target
500,0.106,505,target
500,0.0,506,off-target
500,0.052,506,target
500,0.03,507,off-target
500,0.362,507,target
500,0.004,508,off-target
500,0.723,508,target
500,0.001,509,off-target
500,0.199,509,target
500,0.0,510,off-target
500,0.323,510,target
500,0.0,511,off-target
500,0.14,511,target
500,0.0,512,off-target
500,0.93,512,target
500,0.0,513,off-target
500,0.431,513,target
500,0.0,514,off-target
500,0.02,514,target
500,0.002,515,off-target
500,0.156,515,target
500,0.0,516,off-target
500,0.565,516,target
500,0.025,517,off-target
500,0.873,517,target
500,0.0,518,off-target
500,0.688,518,target
500,0.012,519,off-target
500,0.997,519,target
500,0.038,520,off-target
500,0.937,520,target
500,0.0,521,off-target
500,0.482,521,target
500,0.031,522,off-target
500,0.202,522,target
500,0.006,523,off-target
500,0.436,523,target
500,0.0,524,off-target
500,0.699,524,target
500,0.016,525,off-target
500,0.014,525,target
500,0.0,526,off-target
500,0.238,526,target
500,0.0,527,off-target
500,0.662,527,target
500,0.0,528,off-target
500,0.556,528,target
500,0.0,529,off-target
500,0.907,529,target
500,0.0,530,off-target
500,0.798,530,target
500,0.0,531,off-target
500,0.163,531,target
500,0.002,532,off-target
500,0.448,532,target
500,0.027,533,off-target
500,0.137,533,target
500,0.019,534,off-target
500,0.886,534,target
500,0.0,535,off-target
500,0.819,535,target
500,0.002,536,off-target
500,0.35,536,target
500,0.0,537,off-target
500,0.723,537,target
500,0.001,538,off-target
500,0.692,538,target
500,0.0,539,off-target
500,0.748,539,target
500,0.0,540,off-target
500,0.653,540,target
500,0.0,541,off-target
500,0.698,541,target
500,0.001,542,off-target
500,0.63,542,target
500,0.0,543,off-target
500,0.395,543,target
500,0.0,544,off-target
500,0.169,544,target
500,0.0,545,off-target
500,0.158,545,target
500,0.008,546,off-target
500,0.293,546,target
500,0.0,547,off-target
500,0.947,547,target
500,0.0,548,off-target
500,0.334,548,target
500,0.0,549,off-target
500,0.426,549,target
500,0.007,550,off-target
500,0.416,550,target
500,0.0,551,off-target
500,0.76,551,target
500,0.0,552,off-target
500,0.793,552,target
500,0.0,553,off-target
500,0.674,553,target
500,0.0,554,off-target
500,0.792,554,target
500,0.003,555,off-target
500,0.387,555,target
500,0.0,556,off-target
500,0.762,556,target
500,0.001,557,off-target
500,0.407,557,target
500,0.0,558,off-target
500,0.371,558,target
500,0.001,559,off-target
500,0.831,559,target
500,0.001,560,off-target
500,0.936,560,target
500,0.0,561,off-target
500,0.817,561,target
500,0.015,562,off-target
500,0.941,562,target
500,0.0,563,off-target
500,0.981,563,target
500,0.0,564,off-target
500,0.055,564,target
500,0.0,565,off-target
500,0.723,565,target
500,0.0,566,off-target
500,0.108,566,target
500,0.0,567,off-target
500,0.91,567,target
500,0.0,568,off-target
500,0.439,568,target
500,0.0,569,off-target
500,0.226,569,target
500,0.0,570,off-target
500,0.821,570,target
500,0.003,571,off-target
500,0.481,571,target
500,0.008,572,off-target
500,0.736,572,target
500,0.0,573,off-target
500,0.295,573,target
500,0.002,574,off-target
500,0.976,574,target
500,0.005,575,off-target
500,0.702,575,target
500,0.004,576,off-target
500,0.614,576,target
500,0.0,577,off-target
500,0.222,577,target
500,0.0,578,off-target
500,0.005,578,target
500,0.001,579,off-target
500,0.312,579,target
500,0.0,580,off-target
500,0.812,580,target
500,0.002,581,off-target
500,0.219,581,target
500,0.0,582,off-target
500,0.939,582,target
500,0.0,583,off-target
500,0.985,583,target
500,0.0,584,off-target
500,0.574,584,target
500,0.0,585,off-target
500,0.411,585,target
500,0.001,586,off-target
500,0.366,586,target
500,0.021,587,off-target
500,0.553,587,target
500,0.0,588,off-target
500,0.789,588,target
500,0.0,589,off-target
500,0.393,589,target
500,0.038,590,off-target
500,0.029,590,target
500,0.003,591,off-target
500,0.372,591,target
500,0.0,592,off-target
500,0.938,592,target
500,0.014,593,off-target
500,0.33,593,target
500,0.001,594,off-target
500,0.718,594,target
500,0.004,595,off-target
500,0.835,595,target
500,0.001,596,off-target
500,0.385,596,target
500,0.0,597,off-target
500,0.146,597,target
500,0.0,598,off-target
500,0.31,598,target
500,0.005,599,off-target
500,0.065,599,target
500,0.003,600,off-target
500,0.504,600,target
500,0.0,601,off-target
500,0.359,601,target
500,0.0,602,off-target
500,0.129,602,target
500,0.0,603,off-target
500,0.32,603,target
500,0.0,604,off-target
500,0.536,604,target
500,0.0,605,off-target
500,0.878,605,target
500,0.0,606,off-target
500,0.112,606,target
500,0.129,607,off-target
500,0.27,607,target
500,0.0,608,off-target
500,0.113,608,target
500,0.001,609,off-target
500,0.469,609,target
500,0.0,610,off-target
500,0.832,610,target
500,0.0,611,off-target
500,0.538,611,target
500,0.0,612,off-target
500,0.064,612,target
500,0.062,613,off-target
500,0.551,613,target
500,0.0,614,off-target
500,0.639,614,target
500,0.0,615,off-target
500,0.766,615,target
500,0.001,616,off-target
500,0.243,616,target
500,0.0,617,off-target
500,0.815,617,target
500,0.0,618,off-target
500,0.199,618,target
500,0.0,619,off-target
500,0.592,619,target
500,0.0,620,off-target
500,0.038,620,target
500,0.0,621,off-target
500,0.987,621,target
500,0.0,622,off-target
500,0.555,622,target
500,0.0,623,off-target
500,0.086,623,target
500,0.003,624,off-target
500,0.337,624,target
500,0.0,625,off-target
500,0.845,625,target
500,0.0,626,off-target
500,0.952,626,target
500,0.003,627,off-target
500,0.466,627,target
500,0.003,628,off-target
500,0.775,628,target
500,0.014,629,off-target
500,0.087,629,target
500,0.0,630,off-target
500,0.63,630,target
500,0.0,631,off-target
500,0.153,631,target
500,0.0,632,off-target
500,0.409,632,target
500,0.0,633,off-target
500,0.712,633,target
500,0.003,634,off-target
500,0.575,634,target
