n,best_std,p_value,seed,type
1000,0.9,0.0,0,off-target
1000,1.06,0.052,0,target
1000,1.06,0.808,0,off-target no pert
1000,1.06,0.824,0,target no pert
1000,1.1400000000000001,0.0,1,off-target
1000,0.9,0.486,1,target
1000,0.9,0.854,1,off-target no pert
1000,0.9,0.938,1,target no pert
1000,0.9,0.0,2,off-target
1000,1.06,0.498,2,target
1000,1.06,0.83,2,off-target no pert
1000,1.06,0.46,2,target no pert
1000,0.8200000000000001,0.0,3,off-target
1000,0.7,0.434,3,target
1000,0.7,0.922,3,off-target no pert
1000,0.7,0.018,3,target no pert
1000,1.1,0.0,4,off-target
1000,1.22,0.866,4,target
1000,1.22,0.376,4,off-target no pert
1000,1.22,0.946,4,target no pert
1000,0.86,0.0,5,off-target
1000,0.94,0.874,5,target
1000,0.94,0.462,5,off-target no pert
1000,0.94,0.102,5,target no pert
1000,1.1400000000000001,0.0,6,off-target
1000,1.1400000000000001,0.448,6,target
1000,1.1400000000000001,0.936,6,off-target no pert
1000,1.1400000000000001,0.098,6,target no pert
1000,0.9,0.0,7,off-target
1000,1.3,0.188,7,target
1000,1.3,0.202,7,off-target no pert
1000,1.3,0.308,7,target no pert
1000,0.86,0.0,8,off-target
1000,1.22,0.686,8,target
1000,1.22,0.312,8,off-target no pert
1000,1.22,0.028,8,target no pert
1000,0.9,0.0,9,off-target
1000,0.78,0.594,9,target
1000,0.78,0.132,9,off-target no pert
1000,0.78,0.57,9,target no pert
1000,1.1,0.0,10,off-target
1000,1.1,0.152,10,target
1000,1.1,0.092,10,off-target no pert
1000,1.1,0.428,10,target no pert
1000,1.1,0.0,11,off-target
1000,0.7,0.088,11,target
1000,0.7,0.49,11,off-target no pert
1000,0.7,0.598,11,target no pert
1000,0.9,0.0,12,off-target
1000,0.9,0.098,12,target
1000,0.9,0.658,12,off-target no pert
1000,0.9,0.766,12,target no pert
1000,0.86,0.0,13,off-target
1000,0.86,0.786,13,target
1000,0.86,0.848,13,off-target no pert
1000,0.86,0.772,13,target no pert
1000,1.1400000000000001,0.0,14,off-target
1000,0.74,0.326,14,target
1000,0.74,0.382,14,off-target no pert
1000,0.74,0.7,14,target no pert
1000,1.1400000000000001,0.0,15,off-target
1000,1.26,0.79,15,target
1000,1.26,0.744,15,off-target no pert
1000,1.26,0.654,15,target no pert
1000,0.8200000000000001,0.0,16,off-target
1000,1.1400000000000001,0.494,16,target
1000,1.1400000000000001,0.372,16,off-target no pert
1000,1.1400000000000001,0.288,16,target no pert
1000,0.86,0.0,17,off-target
1000,1.1,0.5,17,target
1000,1.1,0.758,17,off-target no pert
1000,1.1,0.032,17,target no pert
1000,1.1400000000000001,0.0,18,off-target
1000,1.1800000000000002,0.856,18,target
1000,1.1800000000000002,0.782,18,off-target no pert
1000,1.1800000000000002,0.006,18,target no pert
1000,0.9,0.0,19,off-target
1000,0.74,0.942,19,target
1000,0.74,0.846,19,off-target no pert
1000,0.74,0.63,19,target no pert
1000,1.1,0.0,20,off-target
1000,1.26,0.396,20,target
1000,1.26,0.946,20,off-target no pert
1000,1.26,0.076,20,target no pert
1000,1.1,0.0,21,off-target
1000,1.22,0.35,21,target
1000,1.22,0.952,21,off-target no pert
1000,1.22,0.612,21,target no pert
1000,1.1400000000000001,0.0,22,off-target
1000,1.1400000000000001,0.962,22,target
1000,1.1400000000000001,0.098,22,off-target no pert
1000,1.1400000000000001,0.156,22,target no pert
1000,0.9,0.0,23,off-target
1000,0.86,0.006,23,target
1000,0.86,0.03,23,off-target no pert
1000,0.86,0.35,23,target no pert
1000,1.1,0.0,24,off-target
1000,1.06,0.162,24,target
1000,1.06,0.826,24,off-target no pert
1000,1.06,0.158,24,target no pert
1000,0.86,0.0,25,off-target
1000,0.94,0.498,25,target
1000,0.94,0.376,25,off-target no pert
1000,0.94,0.008,25,target no pert
1000,0.86,0.0,26,off-target
1000,1.26,0.022,26,target
1000,1.26,0.616,26,off-target no pert
1000,1.26,0.488,26,target no pert
1000,1.1400000000000001,0.0,27,off-target
1000,1.26,0.384,27,target
1000,1.26,0.436,27,off-target no pert
1000,1.26,0.57,27,target no pert
1000,1.1,0.0,28,off-target
1000,1.1400000000000001,0.09,28,target
1000,1.1400000000000001,0.956,28,off-target no pert
1000,1.1400000000000001,0.018,28,target no pert
1000,1.1400000000000001,0.0,29,off-target
1000,1.02,0.936,29,target
1000,1.02,0.468,29,off-target no pert
1000,1.02,0.088,29,target no pert
1000,1.1400000000000001,0.0,30,off-target
1000,1.46,0.542,30,target
1000,1.46,0.106,30,off-target no pert
1000,1.46,0.536,30,target no pert
1000,0.9,0.0,31,off-target
1000,1.1800000000000002,0.872,31,target
1000,1.1800000000000002,0.728,31,off-target no pert
1000,1.1800000000000002,0.788,31,target no pert
1000,0.9,0.0,32,off-target
1000,1.1,0.568,32,target
1000,1.1,0.676,32,off-target no pert
1000,1.1,0.754,32,target no pert
1000,1.1,0.0,33,off-target
1000,1.1,0.402,33,target
1000,1.1,0.406,33,off-target no pert
1000,1.1,0.748,33,target no pert
1000,0.9,0.0,34,off-target
1000,1.26,0.698,34,target
1000,1.26,0.332,34,off-target no pert
1000,1.26,0.43,34,target no pert
1000,1.1400000000000001,0.0,35,off-target
1000,1.1400000000000001,0.488,35,target
1000,1.1400000000000001,0.86,35,off-target no pert
1000,1.1400000000000001,0.042,35,target no pert
1000,1.1400000000000001,0.0,36,off-target
1000,0.74,0.598,36,target
1000,0.74,0.756,36,off-target no pert
1000,0.74,0.408,36,target no pert
1000,1.1400000000000001,0.0,37,off-target
1000,1.1400000000000001,0.082,37,target
1000,1.1400000000000001,0.046,37,off-target no pert
1000,1.1400000000000001,0.026,37,target no pert
