n,p_value,var_est,seed,type
500,0.149,0.0,0,off-target noiseless
500,0.454,0.0,0,target noiseless
500,0.0,2.948300838470459,0,off-target
500,0.911,2.948300838470459,0,target
500,0.034,0.0,1,off-target noiseless
500,0.784,0.0,1,target noiseless
500,0.0,3.006650924682617,1,off-target
500,0.951,3.006650924682617,1,target
500,0.169,0.0,2,off-target noiseless
500,0.936,0.0,2,target noiseless
500,0.0,2.944108963012696,2,off-target
500,0.698,2.944108963012696,2,target
500,0.001,0.0,3,off-target noiseless
500,0.058,0.0,3,target noiseless
500,0.0,3.00565505027771,3,off-target
500,0.179,3.00565505027771,3,target
500,0.015,0.0,4,off-target noiseless
500,0.246,0.0,4,target noiseless
500,0.0,3.0947864055633545,4,off-target
500,0.306,3.0947864055633545,4,target
500,0.025,0.0,5,off-target noiseless
500,0.576,0.0,5,target noiseless
500,0.0,2.838550090789795,5,off-target
500,0.412,2.838550090789795,5,target
500,0.014,0.0,6,off-target noiseless
500,0.313,0.0,6,target noiseless
500,0.0,2.8276703357696533,6,off-target
500,0.686,2.8276703357696533,6,target
500,0.004,0.0,7,off-target noiseless
500,0.894,0.0,7,target noiseless
500,0.0,3.0752902030944824,7,off-target
500,0.735,3.0752902030944824,7,target
500,0.016,0.0,8,off-target noiseless
500,0.762,0.0,8,target noiseless
500,0.0,3.0175564289093018,8,off-target
500,0.547,3.0175564289093018,8,target
500,0.093,0.0,9,off-target noiseless
500,0.431,0.0,9,target noiseless
500,0.0,2.8467133045196533,9,off-target
500,0.041,2.8467133045196533,9,target
500,0.008,0.0,10,off-target noiseless
500,0.608,0.0,10,target noiseless
500,0.0,3.014221906661988,10,off-target
500,0.129,3.014221906661988,10,target
500,0.075,0.0,11,off-target noiseless
500,0.836,0.0,11,target noiseless
500,0.0,3.015164852142334,11,off-target
500,0.821,3.015164852142334,11,target
500,0.0,0.0,12,off-target noiseless
500,0.602,0.0,12,target noiseless
500,0.0,2.952665328979492,12,off-target
500,0.617,2.952665328979492,12,target
500,0.001,0.0,13,off-target noiseless
500,0.308,0.0,13,target noiseless
500,0.0,2.95411229133606,13,off-target
500,0.441,2.95411229133606,13,target
500,0.047,0.0,14,off-target noiseless
500,0.834,0.0,14,target noiseless
500,0.0,2.934605836868286,14,off-target
500,0.375,2.934605836868286,14,target
500,0.005,0.0,15,off-target noiseless
500,0.91,0.0,15,target noiseless
500,0.0,2.893908977508545,15,off-target
500,0.319,2.893908977508545,15,target
500,0.012,0.0,16,off-target noiseless
500,0.589,0.0,16,target noiseless
500,0.0,2.91056752204895,16,off-target
500,0.389,2.91056752204895,16,target
500,0.002,0.0,17,off-target noiseless
500,0.849,0.0,17,target noiseless
500,0.0,2.928558826446533,17,off-target
500,0.499,2.928558826446533,17,target
500,0.007,0.0,18,off-target noiseless
500,0.611,0.0,18,target noiseless
500,0.0,2.895498514175415,18,off-target
500,0.8,2.895498514175415,18,target
500,0.005,0.0,19,off-target noiseless
500,0.417,0.0,19,target noiseless
500,0.0,2.834249973297119,19,off-target
500,0.616,2.834249973297119,19,target
500,0.106,0.0,20,off-target noiseless
