n,p_value,seed,type
500,0.049,51,off-target
500,0.488,51,target
500,0.375,52,off-target
500,0.149,52,target
500,0.134,53,off-target
500,0.769,53,target
500,0.613,54,off-target
500,0.224,54,target
500,0.252,55,off-target
500,0.211,55,target
500,0.877,56,off-target
500,0.427,56,target
500,0.169,57,off-target
500,0.837,57,target
500,0.123,58,off-target
500,0.982,58,target
500,0.389,59,off-target
500,0.533,59,target
500,0.739,60,off-target
500,0.533,60,target
500,0.853,61,off-target
500,0.036,61,target
500,0.066,62,off-target
500,0.771,62,target
500,0.221,63,off-target
500,0.256,63,target
500,0.525,64,off-target
500,0.527,64,target
500,0.07,65,off-target
500,0.858,65,target
500,0.167,66,off-target
500,0.317,66,target
500,0.252,67,off-target
500,0.021,67,target
500,0.352,68,off-target
500,0.02,68,target
500,0.205,69,off-target
500,0.862,69,target
500,0.584,70,off-target
500,0.68,70,target
500,0.759,71,off-target
500,0.67,71,target
500,0.054,72,off-target
500,0.933,72,target
500,0.556,73,off-target
500,0.597,73,target
500,0.114,74,off-target
500,0.552,74,target
500,0.098,75,off-target
500,0.093,75,target
500,0.243,76,off-target
500,0.216,76,target
500,0.494,77,off-target
500,0.649,77,target
500,0.195,78,off-target
500,0.932,78,target
500,0.144,79,off-target
500,0.025,79,target
500,0.098,80,off-target
500,0.727,80,target
500,0.376,81,off-target
500,0.733,81,target
500,0.294,82,off-target
500,0.742,82,target
500,0.014,83,off-target
500,0.545,83,target
500,0.021,84,off-target
500,0.339,84,target
500,0.572,85,off-target
500,0.679,85,target
500,0.541,86,off-target
500,0.598,86,target
500,0.314,87,off-target
500,0.678,87,target
500,0.256,88,off-target
500,0.17,88,target
500,0.172,89,off-target
500,0.791,89,target
500,0.12,90,off-target
500,0.387,90,target
500,0.738,91,off-target
500,0.918,91,target
500,0.803,92,off-target
500,0.048,92,target
500,0.445,93,off-target
500,0.496,93,target
500,0.776,94,off-target
500,0.729,94,target
500,0.4,95,off-target
500,0.515,95,target
500,0.303,96,off-target
500,0.243,96,target
500,0.928,97,off-target
500,0.477,97,target
500,0.016,98,off-target
500,0.968,98,target
500,0.417,99,off-target
500,0.49,99,target
500,0.182,100,off-target
500,0.827,100,target
500,0.657,101,off-target
500,0.952,101,target
500,0.36,102,off-target
500,0.655,102,target
500,0.376,103,off-target
500,0.631,103,target
500,0.492,104,off-target
500,0.81,104,target
500,0.888,105,off-target
500,0.457,105,target
500,0.428,106,off-target
500,0.471,106,target
500,0.064,107,off-target
500,0.423,107,target
500,0.132,108,off-target
500,0.4,108,target
500,0.557,109,off-target
500,0.897,109,target
500,0.526,110,off-target
500,0.431,110,target
500,0.71,111,off-target
500,0.347,111,target
500,0.715,112,off-target
500,0.875,112,target
500,0.546,113,off-target
500,0.985,113,target
500,0.823,114,off-target
500,0.297,114,target
500,0.008,115,off-target
500,0.365,115,target
500,0.051,116,off-target
500,0.332,116,target
500,0.55,117,off-target
500,0.273,117,target
500,0.726,118,off-target
500,0.165,118,target
500,0.239,119,off-target
500,0.312,119,target
500,0.156,120,off-target
500,0.597,120,target
500,0.597,121,off-target
500,0.415,121,target
500,0.071,122,off-target
500,0.671,122,target
500,0.675,123,off-target
500,0.054,123,target
500,0.233,124,off-target
500,0.218,124,target
500,0.191,125,off-target
500,0.536,125,target
500,0.002,126,off-target
500,0.51,126,target
500,0.134,127,off-target
500,0.76,127,target
500,0.637,128,off-target
500,0.936,128,target
500,0.621,129,off-target
500,0.798,129,target
500,0.994,130,off-target
500,0.605,130,target
500,0.138,131,off-target
500,0.286,131,target
500,0.268,132,off-target
500,0.25,132,target
500,0.592,133,off-target
500,0.588,133,target
500,0.038,134,off-target
500,0.628,134,target
500,0.929,135,off-target
500,0.522,135,target
500,0.802,136,off-target
500,0.849,136,target
500,0.605,137,off-target
500,0.817,137,target
500,0.0,138,off-target
500,0.557,138,target
500,0.899,139,off-target
500,0.771,139,target
500,0.37,140,off-target
500,0.305,140,target
500,0.913,141,off-target
500,0.675,141,target
500,0.249,142,off-target
500,0.639,142,target
500,0.017,143,off-target
500,0.883,143,target
500,0.928,144,off-target
500,0.837,144,target
500,0.038,145,off-target
500,0.898,145,target
500,0.053,146,off-target
500,0.712,146,target
500,0.011,147,off-target
500,0.705,147,target
500,0.856,148,off-target
500,0.549,148,target
500,0.795,149,off-target
500,0.354,149,target
500,0.205,150,off-target
500,0.825,150,target
500,0.041,151,off-target
500,0.506,151,target
500,0.054,152,off-target
500,0.587,152,target
500,0.559,153,off-target
500,0.952,153,target
500,0.247,154,off-target
500,0.018,154,target
500,0.118,155,off-target
500,0.403,155,target
500,0.296,156,off-target
500,0.093,156,target
500,0.423,157,off-target
500,0.336,157,target
500,0.751,158,off-target
500,0.318,158,target
500,0.224,159,off-target
500,0.214,159,target
500,0.35,160,off-target
500,0.355,160,target
500,0.575,161,off-target
500,0.608,161,target
500,0.19,162,off-target
500,0.641,162,target
500,0.775,163,off-target
500,0.159,163,target
500,0.159,164,off-target
500,0.645,164,target
500,0.056,165,off-target
500,0.5,165,target
500,0.133,166,off-target
500,0.358,166,target
500,0.098,167,off-target
500,0.679,167,target
500,0.551,168,off-target
500,0.04,168,target
500,0.623,169,off-target
500,0.871,169,target
500,0.084,170,off-target
500,0.117,170,target
500,0.666,171,off-target
500,0.769,171,target
500,0.615,172,off-target
500,0.855,172,target
500,0.598,173,off-target
500,0.456,173,target
500,0.152,174,off-target
500,0.73,174,target
500,0.102,175,off-target
500,0.455,175,target
500,0.178,176,off-target
500,0.538,176,target
500,0.169,177,off-target
500,0.22,177,target
500,0.569,178,off-target
500,0.561,178,target
500,0.8,179,off-target
500,0.736,179,target
500,0.994,180,off-target
500,0.962,180,target
500,0.191,181,off-target
500,0.272,181,target
500,0.01,182,off-target
500,0.471,182,target
500,0.281,183,off-target
500,0.485,183,target
500,0.034,184,off-target
500,0.472,184,target
500,0.087,185,off-target
500,0.951,185,target
500,0.25,186,off-target
500,0.516,186,target
500,0.48,187,off-target
500,0.814,187,target
500,0.554,188,off-target
500,0.148,188,target
500,0.053,189,off-target
500,0.855,189,target
500,0.871,190,off-target
500,0.917,190,target
500,0.913,191,off-target
500,0.69,191,target
500,0.303,192,off-target
500,0.553,192,target
500,0.657,193,off-target
500,0.521,193,target
500,0.614,194,off-target
500,0.3,194,target
500,0.951,195,off-target
500,0.704,195,target
500,0.796,196,off-target
500,0.199,196,target
500,0.164,197,off-target
500,0.842,197,target
500,0.904,198,off-target
500,0.545,198,target
500,0.976,199,off-target
500,0.824,199,target
500,0.186,200,off-target
500,0.02,200,target
500,0.066,201,off-target
500,0.8,201,target
500,0.254,202,off-target
500,0.896,202,target
500,0.865,203,off-target
500,0.969,203,target
500,0.334,204,off-target
500,0.739,204,target
500,0.547,205,off-target
500,0.332,205,target
500,0.55,206,off-target
500,0.689,206,target
500,0.188,207,off-target
500,0.963,207,target
500,0.282,208,off-target
500,0.819,208,target
500,0.049,209,off-target
500,0.709,209,target
500,0.304,210,off-target
500,0.479,210,target
500,0.245,211,off-target
500,0.181,211,target
500,0.477,212,off-target
500,0.068,212,target
500,0.141,213,off-target
500,0.587,213,target
500,0.968,214,off-target
500,0.894,214,target
500,0.037,215,off-target
500,0.184,215,target
500,0.379,216,off-target
500,0.496,216,target
500,0.155,217,off-target
500,0.417,217,target
500,0.883,218,off-target
500,0.854,218,target
500,0.137,219,off-target
500,0.387,219,target
500,0.857,220,off-target
500,0.078,220,target
500,0.217,221,off-target
500,0.018,221,target
500,0.83,222,off-target
500,0.287,222,target
500,0.026,223,off-target
500,0.048,223,target
500,0.17,224,off-target
500,0.375,224,target
500,0.197,225,off-target
500,0.371,225,target
500,0.031,226,off-target
500,0.146,226,target
500,0.22,227,off-target
500,0.249,227,target
500,0.253,228,off-target
500,0.558,228,target
500,0.419,229,off-target
500,0.38,229,target
500,0.066,230,off-target
500,0.912,230,target
500,0.696,231,off-target
500,0.129,231,target
500,0.023,232,off-target
500,0.126,232,target
500,0.39,233,off-target
500,0.172,233,target
500,0.602,234,off-target
500,0.285,234,target
500,0.812,235,off-target
500,0.522,235,target
500,0.376,236,off-target
500,0.29,236,target
500,0.493,237,off-target
500,0.482,237,target
500,0.59,238,off-target
500,0.75,238,target
500,0.545,239,off-target
500,0.092,239,target
500,0.684,240,off-target
500,0.207,240,target
500,0.143,241,off-target
500,0.627,241,target
500,0.986,242,off-target
500,0.263,242,target
500,0.67,243,off-target
500,0.757,243,target
500,0.161,244,off-target
500,0.731,244,target
500,0.561,245,off-target
500,0.931,245,target
500,0.505,246,off-target
500,0.589,246,target
500,0.064,247,off-target
500,0.231,247,target
500,0.454,248,off-target
500,0.551,248,target
500,0.097,249,off-target
500,0.928,249,target
500,0.39,250,off-target
500,0.411,250,target
500,0.309,251,off-target
500,0.551,251,target
500,0.423,252,off-target
500,0.142,252,target
500,0.042,253,off-target
500,0.931,253,target
500,0.134,254,off-target
500,0.661,254,target
500,0.375,255,off-target
500,0.568,255,target
500,0.989,256,off-target
500,0.921,256,target
500,0.117,257,off-target
500,0.863,257,target
500,0.022,258,off-target
500,0.745,258,target
500,0.147,259,off-target
500,0.316,259,target
500,0.239,260,off-target
500,0.466,260,target
500,0.001,261,off-target
500,0.497,261,target
500,0.147,262,off-target
500,0.35,262,target
500,0.774,263,off-target
500,0.671,263,target
500,0.501,264,off-target
500,0.206,264,target
500,0.017,265,off-target
500,0.561,265,target
500,0.607,266,off-target
500,0.065,266,target
500,0.348,267,off-target
500,0.433,267,target
500,0.873,268,off-target
500,0.258,268,target
500,0.112,269,off-target
500,0.426,269,target
500,0.12,270,off-target
500,0.549,270,target
500,0.397,271,off-target
500,0.51,271,target
500,0.398,272,off-target
500,0.532,272,target
500,0.625,273,off-target
500,0.654,273,target
500,0.327,274,off-target
500,0.241,274,target
500,0.888,275,off-target
500,0.188,275,target
500,0.324,276,off-target
500,0.267,276,target
500,0.595,277,off-target
500,0.209,277,target
500,0.204,278,off-target
500,0.628,278,target
500,0.497,279,off-target
500,0.715,279,target
500,0.632,280,off-target
500,0.526,280,target
500,0.652,281,off-target
500,0.719,281,target
500,0.551,282,off-target
500,0.378,282,target
500,0.597,283,off-target
500,0.701,283,target
500,0.398,284,off-target
500,0.523,284,target
500,0.734,285,off-target
500,0.147,285,target
500,0.582,286,off-target
500,0.909,286,target
500,0.217,287,off-target
500,0.423,287,target
500,0.199,288,off-target
500,0.294,288,target
500,0.345,289,off-target
500,0.768,289,target
500,0.077,290,off-target
500,0.589,290,target
500,0.122,291,off-target
500,0.422,291,target
500,0.461,292,off-target
500,0.627,292,target
500,0.122,293,off-target
500,0.909,293,target
500,0.555,294,off-target
500,0.78,294,target
500,0.263,295,off-target
500,0.809,295,target
500,0.981,296,off-target
500,0.748,296,target
500,0.35,297,off-target
500,0.09,297,target
500,0.705,298,off-target
500,0.986,298,target
500,0.364,299,off-target
500,0.771,299,target
500,0.006,300,off-target
500,0.872,300,target
500,0.802,301,off-target
500,0.524,301,target
500,0.563,302,off-target
500,0.561,302,target
500,0.636,303,off-target
500,0.982,303,target
500,0.195,304,off-target
500,0.658,304,target
500,0.402,305,off-target
500,0.201,305,target
500,0.832,306,off-target
500,0.861,306,target
500,0.337,307,off-target
500,0.353,307,target
500,0.384,308,off-target
500,0.232,308,target
500,0.692,309,off-target
500,0.064,309,target
500,0.34,310,off-target
500,0.363,310,target
500,0.021,311,off-target
500,0.988,311,target
500,0.708,312,off-target
500,0.399,312,target
500,0.258,313,off-target
500,0.044,313,target
500,0.148,314,off-target
500,0.032,314,target
500,0.185,315,off-target
500,0.516,315,target
500,0.55,316,off-target
500,0.399,316,target
500,0.355,317,off-target
500,0.664,317,target
500,0.255,318,off-target
500,0.237,318,target
500,0.504,319,off-target
500,0.169,319,target
500,0.15,320,off-target
500,0.351,320,target
500,0.7,321,off-target
500,0.914,321,target
500,0.084,322,off-target
500,0.057,322,target
500,0.58,323,off-target
500,0.342,323,target
500,0.373,324,off-target
500,0.008,324,target
500,0.122,325,off-target
500,0.316,325,target
500,0.336,326,off-target
500,0.01,326,target
500,0.406,327,off-target
500,0.114,327,target
500,0.869,328,off-target
500,0.211,328,target
500,0.672,329,off-target
500,0.556,329,target
500,0.889,330,off-target
500,0.351,330,target
500,0.262,331,off-target
500,0.174,331,target
500,0.244,332,off-target
500,0.77,332,target
500,0.905,333,off-target
500,0.132,333,target
500,0.383,334,off-target
500,0.49,334,target
500,0.204,335,off-target
500,0.029,335,target
500,0.154,336,off-target
500,0.536,336,target
500,0.232,337,off-target
500,0.668,337,target
500,0.267,338,off-target
500,0.355,338,target
500,0.212,339,off-target
500,0.146,339,target
500,0.399,340,off-target
500,0.026,340,target
500,0.12,341,off-target
500,0.282,341,target
500,0.714,342,off-target
500,0.6,342,target
500,0.005,343,off-target
500,0.948,343,target
500,0.031,344,off-target
500,0.399,344,target
500,0.381,345,off-target
500,0.018,345,target
500,0.007,346,off-target
500,0.338,346,target
500,0.358,347,off-target
500,0.387,347,target
500,0.635,348,off-target
500,0.831,348,target
500,0.675,349,off-target
500,0.299,349,target
500,0.044,350,off-target
500,0.02,350,target
500,0.395,351,off-target
500,0.532,351,target
500,0.857,352,off-target
500,0.842,352,target
500,0.565,353,off-target
500,0.75,353,target
500,0.242,354,off-target
500,0.381,354,target
500,0.376,355,off-target
500,0.201,355,target
500,0.484,356,off-target
500,0.774,356,target
500,0.86,357,off-target
500,0.987,357,target
500,0.186,358,off-target
500,0.093,358,target
500,0.246,359,off-target
500,0.379,359,target
500,0.835,360,off-target
500,0.046,360,target
500,0.972,361,off-target
500,0.015,361,target
500,0.177,362,off-target
500,0.334,362,target
500,0.953,363,off-target
500,0.894,363,target
500,0.191,364,off-target
500,0.044,364,target
500,0.477,365,off-target
500,0.868,365,target
500,0.621,366,off-target
500,0.089,366,target
500,0.847,367,off-target
500,0.499,367,target
500,0.063,368,off-target
500,0.007,368,target
500,0.407,369,off-target
500,0.043,369,target
500,0.091,370,off-target
500,0.025,370,target
500,0.104,371,off-target
500,0.236,371,target
500,0.209,372,off-target
500,0.2,372,target
500,0.762,373,off-target
500,0.88,373,target
500,0.952,374,off-target
500,0.113,374,target
500,0.153,375,off-target
500,0.57,375,target
500,0.549,376,off-target
500,0.322,376,target
500,0.801,377,off-target
500,0.046,377,target
500,0.752,378,off-target
500,0.538,378,target
500,0.831,379,off-target
500,0.641,379,target
500,0.257,380,off-target
500,0.533,380,target
500,0.391,381,off-target
500,0.271,381,target
500,0.591,382,off-target
500,0.31,382,target
500,0.628,383,off-target
500,0.938,383,target
500,0.087,384,off-target
500,0.151,384,target
500,0.101,385,off-target
500,0.15,385,target
500,0.279,386,off-target
500,0.949,386,target
500,0.252,387,off-target
500,0.572,387,target
500,0.822,388,off-target
500,0.419,388,target
500,0.707,389,off-target
500,0.087,389,target
500,0.265,390,off-target
500,0.41,390,target
500,0.343,391,off-target
500,0.936,391,target
500,0.379,392,off-target
500,0.355,392,target
500,0.923,393,off-target
500,0.642,393,target
500,0.144,394,off-target
500,0.546,394,target
500,0.007,395,off-target
500,0.623,395,target
500,0.32,396,off-target
500,0.52,396,target
500,0.178,397,off-target
500,0.409,397,target
500,0.03,398,off-target
500,0.984,398,target
500,0.018,399,off-target
500,0.371,399,target
500,0.417,400,off-target
500,0.347,400,target
500,0.11,401,off-target
500,0.384,401,target
500,0.583,402,off-target
500,0.254,402,target
500,0.543,403,off-target
500,0.426,403,target
500,0.567,404,off-target
500,0.653,404,target
500,0.132,405,off-target
500,0.066,405,target
500,0.892,406,off-target
500,0.494,406,target
500,0.778,407,off-target
500,0.091,407,target
500,0.001,408,off-target
500,0.638,408,target
500,0.21,409,off-target
500,0.013,409,target
500,0.321,410,off-target
500,0.196,410,target
500,0.659,411,off-target
500,0.481,411,target
500,0.011,412,off-target
500,0.866,412,target
500,0.401,413,off-target
500,0.129,413,target
500,0.013,414,off-target
500,0.862,414,target
500,0.138,415,off-target
500,0.626,415,target
500,0.161,416,off-target
500,0.727,416,target
500,0.081,417,off-target
500,0.147,417,target
500,0.1,418,off-target
500,0.988,418,target
500,0.874,419,off-target
500,0.642,419,target
500,0.392,420,off-target
500,0.092,420,target
500,0.301,421,off-target
500,0.503,421,target
500,0.411,422,off-target
500,0.472,422,target
500,0.132,423,off-target
500,0.325,423,target
500,0.4,424,off-target
500,0.206,424,target
500,0.332,425,off-target
500,0.727,425,target
500,0.468,426,off-target
500,0.482,426,target
500,0.829,427,off-target
500,0.358,427,target
500,0.285,428,off-target
500,0.919,428,target
500,0.078,429,off-target
500,0.38,429,target
500,0.537,430,off-target
500,0.997,430,target
500,0.893,431,off-target
500,0.836,431,target
500,0.352,432,off-target
500,0.798,432,target
500,0.318,433,off-target
500,0.359,433,target
500,0.198,434,off-target
500,0.005,434,target
500,0.036,435,off-target
500,0.793,435,target
500,0.172,436,off-target
500,0.054,436,target
500,0.538,437,off-target
500,0.821,437,target
500,0.716,438,off-target
500,0.945,438,target
500,0.389,439,off-target
500,0.378,439,target
500,0.25,440,off-target
500,0.057,440,target
500,0.035,441,off-target
500,0.341,441,target
500,0.311,442,off-target
500,0.662,442,target
500,0.107,443,off-target
500,0.017,443,target
500,0.864,444,off-target
500,0.713,444,target
500,0.271,445,off-target
500,0.93,445,target
500,0.792,446,off-target
500,0.844,446,target
500,0.882,447,off-target
500,0.698,447,target
500,0.378,448,off-target
500,0.963,448,target
500,0.411,449,off-target
500,0.395,449,target
500,0.464,450,off-target
500,0.452,450,target
500,0.073,451,off-target
500,0.072,451,target
500,0.404,452,off-target
500,0.739,452,target
500,0.771,453,off-target
500,0.489,453,target
500,0.215,454,off-target
500,0.396,454,target
500,0.855,455,off-target
500,0.661,455,target
500,0.173,456,off-target
500,0.119,456,target
500,0.57,457,off-target
500,0.764,457,target
500,0.328,458,off-target
500,0.204,458,target
500,0.342,459,off-target
500,0.702,459,target
500,0.302,460,off-target
500,0.422,460,target
500,0.222,461,off-target
500,0.679,461,target
500,0.965,462,off-target
500,0.665,462,target
500,0.953,463,off-target
500,0.718,463,target
500,0.152,464,off-target
500,0.735,464,target
500,0.341,465,off-target
500,0.426,465,target
500,0.33,466,off-target
500,0.392,466,target
500,0.978,467,off-target
500,0.157,467,target
500,0.114,468,off-target
500,0.828,468,target
500,0.803,469,off-target
500,0.816,469,target
500,0.449,470,off-target
500,0.742,470,target
500,0.159,471,off-target
500,0.242,471,target
500,0.63,472,off-target
500,0.324,472,target
500,0.26,473,off-target
500,0.051,473,target
500,0.858,474,off-target
500,0.07,474,target
500,0.414,475,off-target
500,0.201,475,target
500,0.766,476,off-target
500,0.007,476,target
500,0.035,477,off-target
500,0.25,477,target
500,0.155,478,off-target
500,0.403,478,target
500,0.671,479,off-target
500,0.413,479,target
500,0.173,480,off-target
500,0.355,480,target
500,0.204,481,off-target
500,0.468,481,target
500,0.23,482,off-target
500,0.553,482,target
500,0.733,483,off-target
500,0.716,483,target
500,0.235,484,off-target
500,0.982,484,target
500,0.631,485,off-target
500,0.859,485,target
500,0.473,486,off-target
500,0.154,486,target
500,0.555,487,off-target
500,0.362,487,target
500,0.397,488,off-target
500,0.692,488,target
500,0.089,489,off-target
500,0.932,489,target
500,0.791,490,off-target
500,0.813,490,target
500,0.008,491,off-target
500,0.914,491,target
500,0.699,492,off-target
500,0.15,492,target
500,0.759,493,off-target
500,0.482,493,target
500,0.08,494,off-target
500,0.483,494,target
500,0.115,495,off-target
500,0.592,495,target
500,0.294,496,off-target
500,0.214,496,target
500,0.4,497,off-target
500,0.537,497,target
500,0.067,498,off-target
500,0.229,498,target
500,0.026,499,off-target
500,0.589,499,target
500,0.309,500,off-target
500,0.368,500,target
500,0.546,501,off-target
500,0.872,501,target
500,0.453,502,off-target
500,0.928,502,target
500,0.534,503,off-target
500,0.081,503,target
500,0.417,504,off-target
500,0.989,504,target
500,0.882,505,off-target
500,0.951,505,target
500,0.694,506,off-target
500,0.333,506,target
500,0.667,507,off-target
500,0.124,507,target
500,0.359,508,off-target
500,0.445,508,target
500,0.647,509,off-target
500,0.534,509,target
500,0.513,510,off-target
500,0.253,510,target
500,0.61,511,off-target
500,0.085,511,target
500,0.061,512,off-target
500,0.453,512,target
500,0.22,513,off-target
500,0.22,513,target
500,0.218,514,off-target
500,0.457,514,target
500,0.217,515,off-target
500,0.05,515,target
500,0.784,516,off-target
500,0.17,516,target
500,0.277,517,off-target
500,0.162,517,target
500,0.488,518,off-target
500,0.409,518,target
500,0.201,519,off-target
500,0.169,519,target
500,0.232,520,off-target
500,0.315,520,target
500,0.26,521,off-target
500,0.359,521,target
500,0.265,522,off-target
500,0.641,522,target
500,0.31,523,off-target
500,0.214,523,target
500,0.565,524,off-target
500,0.195,524,target
500,0.215,525,off-target
500,0.472,525,target
500,0.43,526,off-target
500,0.004,526,target
500,0.902,527,off-target
500,0.274,527,target
500,0.294,528,off-target
500,0.122,528,target
500,0.107,529,off-target
500,0.03,529,target
500,0.513,530,off-target
500,0.756,530,target
500,0.182,531,off-target
500,0.727,531,target
500,0.071,532,off-target
500,0.947,532,target
500,0.811,533,off-target
500,0.114,533,target
500,0.663,534,off-target
500,0.619,534,target
500,0.125,535,off-target
500,0.369,535,target
500,0.503,536,off-target
500,0.493,536,target
500,0.847,537,off-target
500,0.705,537,target
500,0.307,538,off-target
500,0.181,538,target
500,0.151,539,off-target
500,0.382,539,target
500,0.004,540,off-target
500,0.005,540,target
500,0.102,541,off-target
500,0.905,541,target
500,0.004,542,off-target
500,0.395,542,target
500,0.699,543,off-target
500,0.981,543,target
500,0.02,544,off-target
500,0.163,544,target
500,0.272,545,off-target
500,0.587,545,target
500,0.478,546,off-target
500,0.331,546,target
500,0.094,547,off-target
500,0.501,547,target
500,0.676,548,off-target
500,0.358,548,target
500,0.044,549,off-target
500,0.722,549,target
500,0.659,550,off-target
500,0.998,550,target
500,0.594,551,off-target
500,0.92,551,target
500,0.384,552,off-target
500,0.975,552,target
500,0.386,553,off-target
500,0.244,553,target
500,0.63,554,off-target
500,0.682,554,target
500,0.337,555,off-target
500,0.933,555,target
500,0.67,556,off-target
500,0.172,556,target
500,0.157,557,off-target
500,0.985,557,target
500,0.066,558,off-target
500,0.375,558,target
500,0.04,559,off-target
500,0.63,559,target
500,0.178,560,off-target
500,0.942,560,target
500,0.004,561,off-target
500,0.335,561,target
500,0.43,562,off-target
500,0.089,562,target
500,0.794,563,off-target
500,0.051,563,target
500,0.04,564,off-target
500,0.609,564,target
500,0.341,565,off-target
500,0.264,565,target
500,0.466,566,off-target
500,0.557,566,target
500,0.644,567,off-target
500,0.935,567,target
500,0.439,568,off-target
500,0.542,568,target
500,0.115,569,off-target
500,0.249,569,target
500,0.02,570,off-target
500,0.472,570,target
500,0.244,571,off-target
500,0.957,571,target
500,0.018,572,off-target
500,0.082,572,target
500,0.161,573,off-target
500,0.382,573,target
500,0.167,574,off-target
500,0.691,574,target
500,0.509,575,off-target
500,0.251,575,target
500,0.532,576,off-target
500,0.202,576,target
500,0.425,577,off-target
500,0.967,577,target
500,0.062,578,off-target
500,0.121,578,target
500,0.806,579,off-target
500,0.528,579,target
500,0.57,580,off-target
500,0.394,580,target
500,0.258,581,off-target
500,0.442,581,target
500,0.788,582,off-target
500,0.309,582,target
500,0.831,583,off-target
500,0.131,583,target
500,0.348,584,off-target
500,0.835,584,target
500,0.127,585,off-target
500,0.816,585,target
500,0.193,586,off-target
500,0.063,586,target
500,0.015,587,off-target
500,0.196,587,target
500,0.87,588,off-target
500,0.215,588,target
500,0.429,589,off-target
500,0.827,589,target
500,0.253,590,off-target
500,0.794,590,target
500,0.091,591,off-target
500,0.692,591,target
500,0.848,592,off-target
500,0.54,592,target
500,0.141,593,off-target
500,0.086,593,target
500,0.487,594,off-target
500,0.088,594,target
500,0.268,595,off-target
500,0.622,595,target
500,0.229,596,off-target
500,0.066,596,target
500,0.371,597,off-target
500,0.905,597,target
500,0.094,598,off-target
500,0.262,598,target
500,0.167,599,off-target
500,0.81,599,target
500,0.196,600,off-target
500,0.187,600,target
500,0.649,601,off-target
500,0.765,601,target
500,0.973,602,off-target
500,0.592,602,target
500,0.671,603,off-target
500,0.617,603,target
500,0.563,604,off-target
500,0.832,604,target
500,0.399,605,off-target
500,0.711,605,target
500,0.564,606,off-target
500,0.258,606,target
500,0.319,607,off-target
500,0.076,607,target
500,0.262,608,off-target
500,0.82,608,target
500,0.452,609,off-target
500,0.742,609,target
500,0.318,610,off-target
500,0.041,610,target
500,0.68,611,off-target
500,0.297,611,target
500,0.009,612,off-target
500,0.774,612,target
500,0.488,613,off-target
500,0.013,613,target
500,0.356,614,off-target
500,0.934,614,target
500,0.081,615,off-target
500,0.666,615,target
500,0.796,616,off-target
500,0.584,616,target
500,0.367,617,off-target
500,0.376,617,target
500,0.56,618,off-target
500,0.12,618,target
500,0.581,619,off-target
500,0.414,619,target
500,0.684,620,off-target
500,0.78,620,target
500,0.798,621,off-target
500,0.328,621,target
500,0.34,622,off-target
500,0.058,622,target
500,0.033,623,off-target
500,0.91,623,target
500,0.576,624,off-target
500,0.49,624,target
500,0.327,625,off-target
500,0.876,625,target
500,0.175,626,off-target
500,0.936,626,target
500,0.381,627,off-target
500,0.265,627,target
500,0.431,628,off-target
500,0.312,628,target
500,0.176,629,off-target
500,0.983,629,target
500,0.768,630,off-target
500,0.566,630,target
500,0.235,631,off-target
500,0.793,631,target
500,0.039,632,off-target
500,0.783,632,target
500,0.615,633,off-target
500,0.499,633,target
500,0.147,634,off-target
500,0.453,634,target
