n,p_value,var_est,seed,type
500,0.45,16.0,92,target
500,0.461,0.0,92,target noiseless
500,0.0,1.0,93,off-target
500,0.171,0.0,93,off-target noiseless
500,0.252,16.0,93,target
500,0.29,0.0,93,target noiseless
500,0.306,0.0625,94,off-target
500,0.565,0.0,94,off-target noiseless
500,0.553,4.0,94,target
500,0.528,0.0,94,target noiseless
500,0.0,4.0,95,off-target
500,0.096,0.0,95,off-target noiseless
500,0.486,4.0,95,target
500,0.121,0.0,95,target noiseless
500,0.0,1.0,96,off-target
500,0.015,0.0,96,off-target noiseless
500,0.592,0.25,96,target
500,0.984,0.0,96,target noiseless
500,0.0,1.0,97,off-target
500,0.0,0.0,97,off-target noiseless
500,0.585,64.0,97,target
500,0.798,0.0,97,target noiseless
500,0.0,1.0,98,off-target
500,0.68,0.0,98,off-target noiseless
500,0.542,4.0,98,target
500,0.037,0.0,98,target noiseless
500,0.002,1.0,99,off-target
500,0.076,0.0,99,off-target noiseless
500,0.111,1048576.0,99,target
500,0.635,0.0,99,target noiseless
500,0.0,1.0,100,off-target
500,0.114,0.0,100,off-target noiseless
500,0.565,4.0,100,target
500,0.911,0.0,100,target noiseless
500,0.001,1.0,101,off-target
500,0.357,0.0,101,off-target noiseless
500,0.289,0.25,101,target
500,0.695,0.0,101,target noiseless
500,0.0,1.0,102,off-target
500,0.258,0.0,102,off-target noiseless
500,0.18,1.0,102,target
500,0.187,0.0,102,target noiseless
500,0.454,0.25,103,off-target
500,0.284,0.0,103,off-target noiseless
500,0.988,16.0,103,target
500,0.373,0.0,103,target noiseless
500,0.0,1.0,104,off-target
500,0.577,0.0,104,off-target noiseless
500,0.96,16.0,104,target
500,0.763,0.0,104,target noiseless
500,0.0,1.0,105,off-target
500,0.001,0.0,105,off-target noiseless
500,0.59,256.0,105,target
500,0.999,0.0,105,target noiseless
500,0.001,1.0,106,off-target
500,0.185,0.0,106,off-target noiseless
500,0.062,4.0,106,target
500,0.674,0.0,106,target noiseless
500,0.0,1.0,107,off-target
500,0.018,0.0,107,off-target noiseless
500,0.015,1.0,107,target
500,0.648,0.0,107,target noiseless
500,0.0,1.0,108,off-target
500,0.107,0.0,108,off-target noiseless
500,0.625,4.0,108,target
500,0.429,0.0,108,target noiseless
500,0.0,4.0,109,off-target
500,0.004,0.0,109,off-target noiseless
500,0.243,4.0,109,target
500,0.221,0.0,109,target noiseless
500,0.0,1.0,110,off-target
500,0.035,0.0,110,off-target noiseless
500,0.047,16.0,110,target
500,0.81,0.0,110,target noiseless
500,0.0,1.0,111,off-target
500,0.08,0.0,111,off-target noiseless
500,0.155,64.0,111,target
500,0.148,0.0,111,target noiseless
500,0.0,1.0,112,off-target
500,0.581,0.0,112,off-target noiseless
500,0.679,1.0,112,target
500,0.425,0.0,112,target noiseless
500,0.001,1.0,113,off-target
500,0.075,0.0,113,off-target noiseless
500,0.031,256.0,113,target
500,0.483,0.0,113,target noiseless
500,0.0,1.0,114,off-target
500,0.557,0.0,114,off-target noiseless
500,0.042,4.0,114,target
500,0.847,0.0,114,target noiseless
500,0.0,1.0,115,off-target
500,0.043,0.0,115,off-target noiseless
500,0.348,4.0,115,target
500,0.844,0.0,115,target noiseless
500,0.0,1.0,116,off-target
500,0.484,0.0,116,off-target noiseless
500,0.895,0.25,116,target
500,0.19,0.0,116,target noiseless
500,0.0,1.0,117,off-target
500,0.013,0.0,117,off-target noiseless
500,0.589,1.0,117,target
500,0.471,0.0,117,target noiseless
500,0.0,1.0,118,off-target
500,0.507,0.0,118,off-target noiseless
500,0.086,4.0,118,target
500,0.577,0.0,118,target noiseless
500,0.0,1.0,119,off-target
500,0.01,0.0,119,off-target noiseless
500,0.233,64.0,119,target
500,0.373,0.0,119,target noiseless
500,0.0,1.0,120,off-target
500,0.21,0.0,120,off-target noiseless
500,0.547,4.0,120,target
500,0.523,0.0,120,target noiseless
500,0.001,1.0,121,off-target
500,0.48,0.0,121,off-target noiseless
500,0.051,4.0,121,target
500,0.273,0.0,121,target noiseless
500,0.0,1.0,122,off-target
500,0.012,0.0,122,off-target noiseless
500,0.334,16.0,122,target
500,0.402,0.0,122,target noiseless
500,0.003,0.25,123,off-target
500,0.119,0.0,123,off-target noiseless
500,0.279,4.0,123,target
500,0.05,0.0,123,target noiseless
500,0.0,4.0,124,off-target
500,0.257,0.0,124,off-target noiseless
500,0.57,4.0,124,target
500,0.4,0.0,124,target noiseless
500,0.0,1.0,125,off-target
500,0.047,0.0,125,off-target noiseless
500,0.45,1.0,125,target
500,0.815,0.0,125,target noiseless
500,0.002,0.0625,126,off-target
500,0.15,0.0,126,off-target noiseless
500,0.019,1.0,126,target
500,0.28,0.0,126,target noiseless
500,0.0,1.0,127,off-target
500,0.018,0.0,127,off-target noiseless
500,0.103,4.0,127,target
500,0.816,0.0,127,target noiseless
500,0.037,0.0625,128,off-target
500,0.108,0.0,128,off-target noiseless
500,0.948,1.0,128,target
500,0.392,0.0,128,target noiseless
500,0.0,1.0,129,off-target
500,0.299,0.0,129,off-target noiseless
500,0.652,1.0,129,target
500,0.557,0.0,129,target noiseless
500,0.0,1.0,130,off-target
500,0.03,0.0,130,off-target noiseless
500,0.635,4.0,130,target
500,0.226,0.0,130,target noiseless
500,0.34,0.0625,131,off-target
500,0.017,0.0,131,off-target noiseless
500,0.906,16.0,131,target
500,0.543,0.0,131,target noiseless
500,0.0,1.0,132,off-target
500,0.279,0.0,132,off-target noiseless
500,0.509,16384.0,132,target
500,0.587,0.0,132,target noiseless
500,0.0,4.0,133,off-target
500,0.01,0.0,133,off-target noiseless
500,0.438,1.0,133,target
500,0.861,0.0,133,target noiseless
500,0.0,1.0,134,off-target
500,0.605,0.0,134,off-target noiseless
500,0.73,4.0,134,target
500,0.656,0.0,134,target noiseless
500,0.0,1.0,135,off-target
500,0.318,0.0,135,off-target noiseless
500,0.863,4.0,135,target
