n,best_std,p_value,seed,type
500,0.86,0.0,0,off-target
500,1.1800000000000002,0.234,0,target
500,1.1800000000000002,0.238,0,off-target no pert
500,1.1800000000000002,0.618,0,target no pert
500,0.9,0.0,1,off-target
500,0.86,0.831,1,target
500,0.86,0.993,1,off-target no pert
500,0.86,0.244,1,target no pert
500,0.86,0.001,2,off-target
500,0.98,0.731,2,target
500,0.98,0.735,2,off-target no pert
500,0.98,0.63,2,target no pert
500,1.1400000000000001,0.073,3,off-target
500,1.1400000000000001,0.596,3,target
500,1.1400000000000001,0.754,3,off-target no pert
500,1.1400000000000001,0.85,3,target no pert
500,0.9,0.004,4,off-target
500,0.86,0.636,4,target
500,0.86,0.736,4,off-target no pert
500,0.86,0.315,4,target no pert
500,0.86,0.001,5,off-target
500,0.9,0.575,5,target
500,0.9,0.348,5,off-target no pert
500,0.9,0.007,5,target no pert
500,0.86,0.0,6,off-target
500,0.98,0.269,6,target
500,0.98,0.981,6,off-target no pert
500,0.98,0.753,6,target no pert
500,1.1400000000000001,0.009,7,off-target
500,0.94,0.283,7,target
500,0.94,0.095,7,off-target no pert
500,0.94,0.456,7,target no pert
500,0.9,0.002,8,off-target
500,0.8200000000000001,0.944,8,target
500,0.8200000000000001,0.971,8,off-target no pert
500,0.8200000000000001,0.303,8,target no pert
500,1.1,0.007,9,off-target
500,0.8200000000000001,0.167,9,target
500,0.8200000000000001,0.894,9,off-target no pert
500,0.8200000000000001,0.727,9,target no pert
500,0.86,0.003,10,off-target
500,0.78,0.752,10,target
500,0.78,0.426,10,off-target no pert
500,0.78,0.387,10,target no pert
500,1.1,0.021,11,off-target
500,0.54,0.828,11,target
500,0.54,0.984,11,off-target no pert
500,0.54,0.276,11,target no pert
500,0.86,0.0,12,off-target
500,0.7,0.311,12,target
500,0.7,0.257,12,off-target no pert
500,0.7,0.399,12,target no pert
500,1.1,0.0,13,off-target
500,0.98,0.882,13,target
500,0.98,0.181,13,off-target no pert
500,0.98,0.512,13,target no pert
500,0.9,0.0,14,off-target
500,1.46,0.794,14,target
500,1.46,0.031,14,off-target no pert
500,1.46,0.439,14,target no pert
500,0.86,0.0,15,off-target
500,0.98,0.067,15,target
500,0.98,0.147,15,off-target no pert
500,0.98,0.276,15,target no pert
500,1.1,0.004,16,off-target
500,1.1800000000000002,0.841,16,target
500,1.1800000000000002,0.698,16,off-target no pert
500,1.1800000000000002,0.22,16,target no pert
500,0.9,0.0,17,off-target
500,0.86,0.303,17,target
500,0.86,0.639,17,off-target no pert
500,0.86,0.948,17,target no pert
500,1.1,0.0,18,off-target
500,0.94,0.033,18,target
500,0.94,0.853,18,off-target no pert
500,0.94,0.476,18,target no pert
500,0.86,0.0,19,off-target
500,0.9,0.93,19,target
500,0.9,0.211,19,off-target no pert
500,0.9,0.758,19,target no pert
500,1.06,0.018,20,off-target
500,1.26,0.811,20,target
500,1.26,0.238,20,off-target no pert
500,1.26,0.604,20,target no pert
500,0.86,0.001,21,off-target
500,1.1,0.928,21,target
500,1.1,0.055,21,off-target no pert
500,1.1,0.793,21,target no pert
500,1.1,0.122,22,off-target
500,1.02,0.791,22,target
500,1.02,0.613,22,off-target no pert
500,1.02,0.539,22,target no pert
500,1.1,0.0,23,off-target
500,0.9,0.205,23,target
500,0.9,0.786,23,off-target no pert
500,0.9,0.212,23,target no pert
500,0.9,0.025,24,off-target
500,1.02,0.358,24,target
500,1.02,0.909,24,off-target no pert
500,1.02,0.827,24,target no pert
500,1.1400000000000001,0.014,25,off-target
500,1.3,0.696,25,target
500,1.3,0.278,25,off-target no pert
500,1.3,0.867,25,target no pert
500,0.9,0.018,26,off-target
500,0.98,0.599,26,target
500,0.98,0.359,26,off-target no pert
500,0.98,0.789,26,target no pert
500,0.86,0.004,27,off-target
500,1.02,0.458,27,target
500,1.02,0.956,27,off-target no pert
500,1.02,0.871,27,target no pert
500,0.9,0.0,28,off-target
500,1.02,0.459,28,target
500,1.02,0.2,28,off-target no pert
500,1.02,0.364,28,target no pert
500,1.1,0.198,29,off-target
500,1.06,0.007,29,target
500,1.06,0.486,29,off-target no pert
500,1.06,0.324,29,target no pert
500,0.8200000000000001,0.093,30,off-target
500,0.54,0.496,30,target
500,0.54,0.586,30,off-target no pert
500,0.54,0.847,30,target no pert
500,0.86,0.0,31,off-target
500,1.06,0.568,31,target
500,1.06,0.525,31,off-target no pert
500,1.06,0.637,31,target no pert
500,0.9,0.0,32,off-target
500,0.58,0.028,32,target
500,0.58,0.014,32,off-target no pert
500,0.58,0.968,32,target no pert
500,1.1,0.002,33,off-target
500,0.58,0.514,33,target
500,0.58,0.162,33,off-target no pert
500,0.58,0.923,33,target no pert
500,1.1,0.001,34,off-target
500,0.78,0.139,34,target
500,0.78,0.388,34,off-target no pert
500,0.78,0.416,34,target no pert
500,1.06,0.0,35,off-target
500,0.86,0.045,35,target
500,0.86,0.716,35,off-target no pert
500,0.86,0.026,35,target no pert
500,1.1,0.0,36,off-target
500,0.58,0.176,36,target
500,0.58,0.059,36,off-target no pert
500,0.58,0.584,36,target no pert
500,1.1400000000000001,0.0,37,off-target
500,0.66,0.883,37,target
500,0.66,0.91,37,off-target no pert
500,0.66,0.071,37,target no pert
500,0.8200000000000001,0.044,38,off-target
500,0.78,0.178,38,target
500,0.78,0.772,38,off-target no pert
500,0.78,0.721,38,target no pert
500,0.9,0.0,39,off-target
500,1.06,0.773,39,target
500,1.06,0.453,39,off-target no pert
500,1.06,0.542,39,target no pert
500,1.1400000000000001,0.0,40,off-target
500,1.1,0.112,40,target
500,1.1,0.087,40,off-target no pert
500,1.1,0.031,40,target no pert
500,1.1,0.0,41,off-target
500,0.9,0.76,41,target
500,0.9,0.51,41,off-target no pert
500,0.9,0.015,41,target no pert
500,0.9,0.0,42,off-target
500,1.02,0.593,42,target
500,1.02,0.323,42,off-target no pert
500,1.02,0.546,42,target no pert
500,1.1400000000000001,0.0,43,off-target
500,0.94,0.945,43,target
500,0.94,0.704,43,off-target no pert
500,0.94,0.495,43,target no pert
500,1.1400000000000001,0.035,44,off-target
500,1.1800000000000002,0.097,44,target
500,1.1800000000000002,0.432,44,off-target no pert
500,1.1800000000000002,0.849,44,target no pert
