n,t,p_value,seed,type
500,10,0.092,232,target
500,25,0.013,232,off-target
500,25,0.207,232,target
500,50,0.001,232,off-target
500,50,0.205,232,target
500,0,0.61,233,off-target
500,0,0.581,233,target
500,10,0.031,233,off-target
500,10,0.136,233,target
500,25,0.07,233,off-target
500,25,0.255,233,target
500,50,0.128,233,off-target
500,50,0.014,233,target
500,0,0.116,234,off-target
500,0,0.281,234,target
500,10,0.0,234,off-target
500,10,0.49,234,target
500,25,0.016,234,off-target
500,25,0.529,234,target
500,50,0.038,234,off-target
500,50,0.068,234,target
500,0,0.235,235,off-target
500,0,0.502,235,target
500,10,0.1,235,off-target
500,10,0.428,235,target
500,25,0.096,235,off-target
500,25,0.097,235,target
500,50,0.09,235,off-target
500,50,0.085,235,target
500,0,0.619,236,off-target
500,0,0.667,236,target
500,10,0.054,236,off-target
500,10,0.003,236,target
500,25,0.379,236,off-target
500,25,0.483,236,target
500,50,0.034,236,off-target
500,50,0.064,236,target
500,0,0.75,237,off-target
500,0,0.969,237,target
500,10,0.001,237,off-target
500,10,0.003,237,target
500,25,0.044,237,off-target
500,25,0.211,237,target
500,50,0.051,237,off-target
500,50,0.153,237,target
500,0,0.972,238,off-target
500,0,0.498,238,target
500,10,0.118,238,off-target
500,10,0.008,238,target
500,25,0.181,238,off-target
500,25,0.37,238,target
500,50,0.152,238,off-target
500,50,0.035,238,target
500,0,0.59,239,off-target
500,0,0.549,239,target
500,10,0.022,239,off-target
500,10,0.661,239,target
500,25,0.041,239,off-target
500,25,0.199,239,target
500,50,0.056,239,off-target
500,50,0.114,239,target
500,0,0.22,240,off-target
500,0,0.524,240,target
500,10,0.103,240,off-target
500,10,0.275,240,target
500,25,0.085,240,off-target
500,25,0.01,240,target
500,50,0.024,240,off-target
500,50,0.187,240,target
500,0,0.344,241,off-target
500,0,0.689,241,target
500,10,0.008,241,off-target
500,10,0.05,241,target
500,25,0.006,241,off-target
500,25,0.265,241,target
500,50,0.011,241,off-target
500,50,0.427,241,target
500,0,0.993,242,off-target
500,0,0.171,242,target
500,10,0.099,242,off-target
500,10,0.322,242,target
500,25,0.07,242,off-target
500,25,0.075,242,target
500,50,0.023,242,off-target
500,50,0.18,242,target
500,0,0.191,243,off-target
500,0,0.951,243,target
500,10,0.139,243,off-target
500,10,0.144,243,target
500,25,0.022,243,off-target
500,25,0.179,243,target
500,50,0.0,243,off-target
500,50,0.314,243,target
500,0,0.732,244,off-target
500,0,0.859,244,target
500,10,0.114,244,off-target
500,10,0.234,244,target
500,25,0.128,244,off-target
500,25,0.01,244,target
500,50,0.149,244,off-target
500,50,0.652,244,target
500,0,0.181,245,off-target
500,0,0.584,245,target
500,10,0.028,245,off-target
500,10,0.127,245,target
500,25,0.07,245,off-target
500,25,0.171,245,target
500,50,0.129,245,off-target
500,50,0.148,245,target
500,0,0.95,246,off-target
500,0,0.305,246,target
500,10,0.181,246,off-target
500,10,0.158,246,target
500,25,0.014,246,off-target
500,25,0.176,246,target
500,50,0.022,246,off-target
500,50,0.557,246,target
500,0,0.156,247,off-target
500,0,0.851,247,target
500,10,0.03,247,off-target
500,10,0.059,247,target
500,25,0.016,247,off-target
500,25,0.134,247,target
500,50,0.137,247,off-target
500,50,0.054,247,target
500,0,0.411,248,off-target
500,0,0.39,248,target
500,10,0.03,248,off-target
500,10,0.232,248,target
500,25,0.022,248,off-target
500,25,0.706,248,target
500,50,0.088,248,off-target
500,50,0.093,248,target
500,0,0.99,249,off-target
500,0,0.497,249,target
500,10,0.275,249,off-target
500,10,0.103,249,target
500,25,0.224,249,off-target
500,25,0.417,249,target
500,50,0.027,249,off-target
500,50,0.296,249,target
500,0,0.458,250,off-target
500,0,0.115,250,target
500,10,0.059,250,off-target
500,10,0.242,250,target
500,25,0.001,250,off-target
500,25,0.243,250,target
500,50,0.003,250,off-target
500,50,0.256,250,target
500,0,0.003,251,off-target
500,0,0.895,251,target
500,10,0.065,251,off-target
500,10,0.688,251,target
500,25,0.005,251,off-target
500,25,0.486,251,target
500,50,0.248,251,off-target
500,50,0.048,251,target
500,0,0.177,252,off-target
500,0,0.878,252,target
500,10,0.016,252,off-target
500,10,0.171,252,target
500,25,0.091,252,off-target
500,25,0.219,252,target
500,50,0.045,252,off-target
500,50,0.061,252,target
500,0,0.416,253,off-target
500,0,0.783,253,target
500,10,0.026,253,off-target
500,10,0.029,253,target
500,25,0.158,253,off-target
500,25,0.176,253,target
500,50,0.02,253,off-target
500,50,0.084,253,target
500,0,0.714,254,off-target
500,0,0.287,254,target
500,10,0.312,254,off-target
500,10,0.443,254,target
500,25,0.011,254,off-target
500,25,0.496,254,target
500,50,0.069,254,off-target
500,50,0.035,254,target
500,0,0.277,255,off-target
500,0,0.734,255,target
500,10,0.011,255,off-target
500,10,0.008,255,target
500,25,0.049,255,off-target
500,25,0.535,255,target
500,50,0.042,255,off-target
500,50,0.07,255,target
500,0,0.514,256,off-target
500,0,0.002,256,target
500,10,0.004,256,off-target
500,10,0.002,256,target
500,25,0.1,256,off-target
500,25,0.199,256,target
500,50,0.098,256,off-target
500,50,0.397,256,target
500,0,0.193,257,off-target
500,0,0.11,257,target
500,10,0.019,257,off-target
500,10,0.529,257,target
500,25,0.038,257,off-target
500,25,0.352,257,target
500,50,0.007,257,off-target
500,50,0.143,257,target
500,0,0.037,258,off-target
500,0,0.626,258,target
500,10,0.02,258,off-target
500,10,0.247,258,target
500,25,0.042,258,off-target
500,25,0.051,258,target
500,50,0.075,258,off-target
500,50,0.099,258,target
500,0,0.854,259,off-target
500,0,0.591,259,target
500,10,0.007,259,off-target
500,10,0.085,259,target
500,25,0.038,259,off-target
500,25,0.094,259,target
500,50,0.025,259,off-target
500,50,0.545,259,target
500,0,0.797,260,off-target
500,0,0.331,260,target
500,10,0.106,260,off-target
500,10,0.478,260,target
500,25,0.043,260,off-target
500,25,0.136,260,target
500,50,0.143,260,off-target
500,50,0.0,260,target
500,0,0.624,261,off-target
500,0,0.314,261,target
500,10,0.116,261,off-target
500,10,0.16,261,target
500,25,0.036,261,off-target
500,25,0.151,261,target
500,50,0.024,261,off-target
500,50,0.324,261,target
500,0,0.378,262,off-target
500,0,0.507,262,target
500,10,0.146,262,off-target
500,10,0.131,262,target
500,25,0.024,262,off-target
500,25,0.236,262,target
500,50,0.055,262,off-target
500,50,0.165,262,target
500,0,0.939,263,off-target
500,0,0.267,263,target
500,10,0.014,263,off-target
500,10,0.196,263,target
500,25,0.003,263,off-target
500,25,0.439,263,target
500,50,0.004,263,off-target
500,50,0.375,263,target
500,0,0.77,264,off-target
500,0,0.962,264,target
500,10,0.162,264,off-target
500,10,0.608,264,target
500,25,0.052,264,off-target
500,25,0.032,264,target
500,50,0.105,264,off-target
500,50,0.497,264,target
500,0,0.819,265,off-target
500,0,0.639,265,target
500,10,0.026,265,off-target
500,10,0.306,265,target
500,25,0.151,265,off-target
500,25,0.735,265,target
500,50,0.125,265,off-target
500,50,0.459,265,target
500,0,0.458,266,off-target
500,0,0.615,266,target
500,10,0.001,266,off-target
500,10,0.159,266,target
500,25,0.052,266,off-target
500,25,0.253,266,target
500,50,0.038,266,off-target
500,50,0.293,266,target
500,0,0.798,267,off-target
500,0,0.571,267,target
500,10,0.039,267,off-target
500,10,0.069,267,target
500,25,0.113,267,off-target
500,25,0.097,267,target
500,50,0.015,267,off-target
500,50,0.209,267,target
500,0,0.524,268,off-target
500,0,0.374,268,target
500,10,0.105,268,off-target
500,10,0.242,268,target
500,25,0.032,268,off-target
500,25,0.168,268,target
500,50,0.016,268,off-target
500,50,0.028,268,target
500,0,0.203,269,off-target
500,0,0.977,269,target
500,10,0.024,269,off-target
500,10,0.233,269,target
500,25,0.008,269,off-target
500,25,0.511,269,target
500,50,0.16,269,off-target
500,50,0.001,269,target
500,0,0.872,270,off-target
500,0,0.772,270,target
500,10,0.002,270,off-target
500,10,0.547,270,target
500,25,0.086,270,off-target
500,25,0.115,270,target
500,50,0.055,270,off-target
500,50,0.161,270,target
500,0,0.731,271,off-target
500,0,0.768,271,target
500,10,0.02,271,off-target
500,10,0.552,271,target
500,25,0.005,271,off-target
500,25,0.274,271,target
500,50,0.073,271,off-target
500,50,0.387,271,target
500,0,0.919,272,off-target
500,0,0.406,272,target
500,10,0.057,272,off-target
500,10,0.182,272,target
500,25,0.041,272,off-target
500,25,0.027,272,target
500,50,0.01,272,off-target
500,50,0.107,272,target
500,0,0.355,273,off-target
500,0,0.596,273,target
500,10,0.01,273,off-target
500,10,0.014,273,target
500,25,0.078,273,off-target
500,25,0.192,273,target
500,50,0.035,273,off-target
500,50,0.388,273,target
500,0,0.143,274,off-target
500,0,0.145,274,target
500,10,0.001,274,off-target
500,10,0.308,274,target
500,25,0.078,274,off-target
500,25,0.182,274,target
500,50,0.037,274,off-target
500,50,0.132,274,target
500,0,0.425,275,off-target
500,0,0.394,275,target
500,10,0.088,275,off-target
500,10,0.28,275,target
500,25,0.045,275,off-target
500,25,0.087,275,target
500,50,0.038,275,off-target
500,50,0.093,275,target
500,0,0.467,276,off-target
500,0,0.13,276,target
500,10,0.099,276,off-target
500,10,0.407,276,target
500,25,0.002,276,off-target
500,25,0.377,276,target
500,50,0.035,276,off-target
500,50,0.346,276,target
500,0,0.739,277,off-target
500,0,0.45,277,target
500,10,0.092,277,off-target
500,10,0.606,277,target
500,25,0.095,277,off-target
500,25,0.305,277,target
500,50,0.01,277,off-target
500,50,0.046,277,target
500,0,0.014,278,off-target
500,0,0.134,278,target
500,10,0.014,278,off-target
500,10,0.519,278,target
500,25,0.158,278,off-target
500,25,0.093,278,target
500,50,0.106,278,off-target
500,50,0.09,278,target
500,0,0.648,279,off-target
500,0,0.978,279,target
500,10,0.067,279,off-target
500,10,0.319,279,target
500,25,0.019,279,off-target
500,25,0.172,279,target
500,50,0.004,279,off-target
500,50,0.233,279,target
500,0,0.704,280,off-target
500,0,0.417,280,target
500,10,0.002,280,off-target
500,10,0.325,280,target
500,25,0.086,280,off-target
500,25,0.055,280,target
500,50,0.021,280,off-target
500,50,0.076,280,target
500,0,0.404,281,off-target
500,0,0.192,281,target
500,10,0.124,281,off-target
500,10,0.37,281,target
500,25,0.232,281,off-target
500,25,0.291,281,target
500,50,0.012,281,off-target
500,50,0.145,281,target
500,0,0.433,282,off-target
500,0,0.215,282,target
500,10,0.019,282,off-target
500,10,0.57,282,target
500,25,0.146,282,off-target
500,25,0.341,282,target
500,50,0.055,282,off-target
500,50,0.295,282,target
500,0,0.354,283,off-target
500,0,0.955,283,target
500,10,0.006,283,off-target
500,10,0.096,283,target
500,25,0.201,283,off-target
500,25,0.305,283,target
500,50,0.006,283,off-target
500,50,0.159,283,target
500,0,0.14,284,off-target
500,0,0.624,284,target
500,10,0.042,284,off-target
500,10,0.0,284,target
500,25,0.152,284,off-target
500,25,0.187,284,target
500,50,0.037,284,off-target
500,50,0.293,284,target
500,0,0.279,285,off-target
500,0,0.548,285,target
500,10,0.004,285,off-target
500,10,0.155,285,target
500,25,0.044,285,off-target
500,25,0.19,285,target
500,50,0.057,285,off-target
500,50,0.884,285,target
500,0,0.32,286,off-target
500,0,0.015,286,target
500,10,0.007,286,off-target
500,10,0.509,286,target
500,25,0.014,286,off-target
500,25,0.345,286,target
500,50,0.198,286,off-target
500,50,0.44,286,target
500,0,0.094,287,off-target
500,0,0.675,287,target
500,10,0.062,287,off-target
500,10,0.047,287,target
500,25,0.031,287,off-target
500,25,0.029,287,target
500,50,0.028,287,off-target
500,50,0.033,287,target
500,0,0.894,288,off-target
500,0,0.128,288,target
500,10,0.147,288,off-target
500,10,0.198,288,target
500,25,0.115,288,off-target
500,25,0.015,288,target
500,50,0.034,288,off-target
500,50,0.672,288,target
500,0,0.568,289,off-target
500,0,0.727,289,target
500,10,0.204,289,off-target
500,10,0.188,289,target
500,25,0.252,289,off-target
500,25,0.044,289,target
500,50,0.004,289,off-target
500,50,0.226,289,target
500,0,0.899,290,off-target
500,0,0.166,290,target
500,10,0.002,290,off-target
500,10,0.373,290,target
500,25,0.034,290,off-target
500,25,0.124,290,target
500,50,0.017,290,off-target
500,50,0.144,290,target
500,0,0.117,291,off-target
500,0,0.537,291,target
500,10,0.008,291,off-target
500,10,0.002,291,target
500,25,0.003,291,off-target
500,25,0.382,291,target
500,50,0.054,291,off-target
500,50,0.484,291,target
500,0,0.966,292,off-target
500,0,0.241,292,target
500,10,0.004,292,off-target
500,10,0.357,292,target
500,25,0.038,292,off-target
500,25,0.645,292,target
500,50,0.007,292,off-target
500,50,0.424,292,target
500,0,0.653,293,off-target
500,0,0.917,293,target
500,10,0.06,293,off-target
500,10,0.559,293,target
500,25,0.129,293,off-target
500,25,0.518,293,target
500,50,0.115,293,off-target
500,50,0.011,293,target
500,0,0.001,294,off-target
500,0,0.716,294,target
500,10,0.025,294,off-target
500,10,0.362,294,target
500,25,0.025,294,off-target
500,25,0.136,294,target
500,50,0.007,294,off-target
500,50,0.025,294,target
500,0,0.385,295,off-target
500,0,0.204,295,target
500,10,0.005,295,off-target
500,10,0.386,295,target
500,25,0.071,295,off-target
500,25,0.289,295,target
500,50,0.044,295,off-target
500,50,0.401,295,target
500,0,0.401,296,off-target
500,0,0.682,296,target
500,10,0.036,296,off-target
500,10,0.108,296,target
500,25,0.062,296,off-target
500,25,0.226,296,target
500,50,0.014,296,off-target
500,50,0.524,296,target
500,0,0.235,297,off-target
500,0,0.795,297,target
500,10,0.013,297,off-target
500,10,0.068,297,target
500,25,0.062,297,off-target
500,25,0.022,297,target
500,50,0.04,297,off-target
500,50,0.1,297,target
500,0,0.986,298,off-target
500,0,0.796,298,target
500,10,0.009,298,off-target
500,10,0.283,298,target
500,25,0.111,298,off-target
500,25,0.252,298,target
500,50,0.055,298,off-target
500,50,0.298,298,target
500,0,0.038,299,off-target
500,0,0.114,299,target
500,10,0.008,299,off-target
500,10,0.163,299,target
500,25,0.001,299,off-target
500,25,0.136,299,target
500,50,0.005,299,off-target
500,50,0.064,299,target
500,0,0.971,300,off-target
500,0,0.564,300,target
500,10,0.11,300,off-target
500,10,0.347,300,target
500,25,0.034,300,off-target
500,25,0.414,300,target
500,50,0.144,300,off-target
500,50,0.322,300,target
500,0,0.869,301,off-target
500,0,0.394,301,target
500,10,0.06,301,off-target
500,10,0.001,301,target
500,25,0.059,301,off-target
500,25,0.014,301,target
500,50,0.092,301,off-target
500,50,0.39,301,target
500,0,0.047,302,off-target
500,0,0.929,302,target
500,10,0.003,302,off-target
500,10,0.363,302,target
500,25,0.014,302,off-target
500,25,0.649,302,target
500,50,0.034,302,off-target
500,50,0.063,302,target
500,0,0.25,303,off-target
500,0,0.257,303,target
500,10,0.065,303,off-target
500,10,0.102,303,target
500,25,0.177,303,off-target
500,25,0.347,303,target
500,50,0.001,303,off-target
500,50,0.513,303,target
500,0,0.05,304,off-target
500,0,0.954,304,target
500,10,0.209,304,off-target
500,10,0.343,304,target
500,25,0.071,304,off-target
500,25,0.123,304,target
500,50,0.007,304,off-target
500,50,0.191,304,target
500,0,0.708,305,off-target
500,0,0.366,305,target
500,10,0.046,305,off-target
500,10,0.516,305,target
500,25,0.032,305,off-target
500,25,0.175,305,target
500,50,0.093,305,off-target
500,50,0.829,305,target
500,0,0.743,306,off-target
500,0,0.717,306,target
500,10,0.142,306,off-target
500,10,0.427,306,target
500,25,0.104,306,off-target
500,25,0.013,306,target
500,50,0.105,306,off-target
500,50,0.155,306,target
500,0,0.208,307,off-target
500,0,0.4,307,target
500,10,0.088,307,off-target
500,10,0.092,307,target
500,25,0.119,307,off-target
500,25,0.052,307,target
500,50,0.007,307,off-target
500,50,0.468,307,target
500,0,0.76,308,off-target
500,0,0.625,308,target
500,10,0.038,308,off-target
500,10,0.345,308,target
500,25,0.02,308,off-target
500,25,0.24,308,target
500,50,0.068,308,off-target
500,50,0.071,308,target
500,0,0.993,309,off-target
500,0,0.793,309,target
500,10,0.004,309,off-target
500,10,0.034,309,target
500,25,0.009,309,off-target
500,25,0.145,309,target
500,50,0.069,309,off-target
500,50,0.108,309,target
500,0,0.438,310,off-target
500,0,0.095,310,target
500,10,0.258,310,off-target
500,10,0.071,310,target
500,25,0.003,310,off-target
500,25,0.335,310,target
500,50,0.039,310,off-target
500,50,0.238,310,target
500,0,0.65,311,off-target
500,0,0.563,311,target
500,10,0.085,311,off-target
500,10,0.139,311,target
500,25,0.006,311,off-target
500,25,0.522,311,target
500,50,0.455,311,off-target
500,50,0.615,311,target
500,0,0.271,312,off-target
500,0,0.488,312,target
500,10,0.206,312,off-target
500,10,0.069,312,target
500,25,0.037,312,off-target
500,25,0.307,312,target
500,50,0.005,312,off-target
500,50,0.352,312,target
500,0,0.801,313,off-target
500,0,0.895,313,target
500,10,0.002,313,off-target
500,10,0.304,313,target
500,25,0.021,313,off-target
500,25,0.392,313,target
500,50,0.008,313,off-target
500,50,0.054,313,target
500,0,0.646,314,off-target
500,0,0.886,314,target
500,10,0.027,314,off-target
500,10,0.177,314,target
500,25,0.061,314,off-target
500,25,0.089,314,target
500,50,0.055,314,off-target
500,50,0.098,314,target
500,0,0.075,315,off-target
500,0,0.106,315,target
500,10,0.032,315,off-target
500,10,0.11,315,target
500,25,0.045,315,off-target
500,25,0.242,315,target
500,50,0.006,315,off-target
500,50,0.243,315,target
500,0,0.789,316,off-target
500,0,0.568,316,target
500,10,0.07,316,off-target
500,10,0.233,316,target
500,25,0.006,316,off-target
500,25,0.031,316,target
500,50,0.0,316,off-target
500,50,0.479,316,target
500,0,0.531,317,off-target
500,0,0.087,317,target
500,10,0.0,317,off-target
500,10,0.349,317,target
500,25,0.06,317,off-target
500,25,0.033,317,target
500,50,0.04,317,off-target
500,50,0.11,317,target
500,0,0.857,318,off-target
500,0,0.839,318,target
500,10,0.09,318,off-target
500,10,0.251,318,target
500,25,0.058,318,off-target
500,25,0.177,318,target
500,50,0.013,318,off-target
500,50,0.596,318,target
500,0,0.82,319,off-target
500,0,0.659,319,target
500,10,0.027,319,off-target
500,10,0.416,319,target
500,25,0.138,319,off-target
500,25,0.355,319,target
500,50,0.018,319,off-target
500,50,0.143,319,target
500,0,0.152,320,off-target
500,0,0.033,320,target
500,10,0.009,320,off-target
500,10,0.02,320,target
500,25,0.101,320,off-target
500,25,0.033,320,target
500,50,0.109,320,off-target
500,50,0.023,320,target
500,0,0.885,321,off-target
500,0,0.849,321,target
500,10,0.006,321,off-target
500,10,0.164,321,target
500,25,0.114,321,off-target
500,25,0.327,321,target
500,50,0.176,321,off-target
500,50,0.033,321,target
500,0,0.959,322,off-target
500,0,0.634,322,target
500,10,0.077,322,off-target
500,10,0.19,322,target
500,25,0.134,322,off-target
500,25,0.328,322,target
500,50,0.098,322,off-target
500,50,0.65,322,target
500,0,0.393,323,off-target
500,0,0.936,323,target
500,10,0.095,323,off-target
500,10,0.059,323,target
500,25,0.146,323,off-target
500,25,0.093,323,target
500,50,0.087,323,off-target
500,50,0.369,323,target
500,0,0.168,324,off-target
500,0,0.578,324,target
500,10,0.009,324,off-target
500,10,0.338,324,target
500,25,0.221,324,off-target
500,25,0.083,324,target
500,50,0.088,324,off-target
500,50,0.658,324,target
500,0,0.92,325,off-target
500,0,0.994,325,target
500,10,0.013,325,off-target
500,10,0.119,325,target
500,25,0.052,325,off-target
500,25,0.713,325,target
500,50,0.011,325,off-target
500,50,0.051,325,target
500,0,0.06,326,off-target
500,0,0.093,326,target
500,10,0.055,326,off-target
500,10,0.207,326,target
500,25,0.02,326,off-target
500,25,0.512,326,target
500,50,0.058,326,off-target
500,50,0.033,326,target
500,0,0.153,327,off-target
500,0,0.205,327,target
500,10,0.07,327,off-target
500,10,0.081,327,target
500,25,0.041,327,off-target
500,25,0.039,327,target
500,50,0.145,327,off-target
500,50,0.341,327,target
500,0,0.117,328,off-target
500,0,0.554,328,target
500,10,0.064,328,off-target
500,10,0.079,328,target
500,25,0.02,328,off-target
500,25,0.476,328,target
500,50,0.083,328,off-target
500,50,0.432,328,target
500,0,0.176,329,off-target
500,0,0.876,329,target
500,10,0.087,329,off-target
500,10,0.15,329,target
500,25,0.132,329,off-target
500,25,0.036,329,target
500,50,0.009,329,off-target
500,50,0.815,329,target
500,0,0.592,330,off-target
500,0,0.041,330,target
500,10,0.085,330,off-target
500,10,0.406,330,target
500,25,0.061,330,off-target
500,25,0.688,330,target
500,50,0.023,330,off-target
500,50,0.095,330,target
500,0,0.887,331,off-target
500,0,0.184,331,target
500,10,0.144,331,off-target
500,10,0.035,331,target
500,25,0.106,331,off-target
500,25,0.007,331,target
500,50,0.011,331,off-target
500,50,0.435,331,target
500,0,0.954,332,off-target
500,0,0.568,332,target
500,10,0.025,332,off-target
500,10,0.428,332,target
500,25,0.012,332,off-target
500,25,0.052,332,target
500,50,0.005,332,off-target
500,50,0.173,332,target
500,0,0.502,333,off-target
500,0,0.902,333,target
500,10,0.016,333,off-target
500,10,0.14,333,target
500,25,0.1,333,off-target
500,25,0.026,333,target
500,50,0.012,333,off-target
500,50,0.668,333,target
500,0,0.546,334,off-target
500,0,0.373,334,target
500,10,0.01,334,off-target
500,10,0.041,334,target
500,25,0.027,334,off-target
500,25,0.158,334,target
500,50,0.102,334,off-target
500,50,0.028,334,target
500,0,0.8,335,off-target
500,0,0.769,335,target
500,10,0.005,335,off-target
500,10,0.339,335,target
500,25,0.076,335,off-target
500,25,0.155,335,target
500,50,0.03,335,off-target
500,50,0.292,335,target
500,0,0.153,336,off-target
500,0,0.332,336,target
500,10,0.096,336,off-target
500,10,0.096,336,target
500,25,0.091,336,off-target
500,25,0.547,336,target
500,50,0.022,336,off-target
500,50,0.348,336,target
500,0,0.279,337,off-target
500,0,0.975,337,target
500,10,0.006,337,off-target
500,10,0.587,337,target
500,25,0.192,337,off-target
500,25,0.097,337,target
500,50,0.051,337,off-target
500,50,0.198,337,target
500,0,0.775,338,off-target
500,0,0.883,338,target
500,10,0.067,338,off-target
500,10,0.093,338,target
500,25,0.081,338,off-target
500,25,0.048,338,target
500,50,0.124,338,off-target
500,50,0.108,338,target
500,0,0.798,339,off-target
500,0,0.823,339,target
500,10,0.02,339,off-target
500,10,0.08,339,target
500,25,0.015,339,off-target
500,25,0.036,339,target
500,50,0.001,339,off-target
500,50,0.321,339,target
500,0,0.21,340,off-target
500,0,0.118,340,target
500,10,0.02,340,off-target
500,10,0.097,340,target
500,25,0.008,340,off-target
500,25,0.022,340,target
500,50,0.105,340,off-target
500,50,0.192,340,target
500,0,0.69,341,off-target
500,0,0.048,341,target
500,10,0.003,341,off-target
500,10,0.775,341,target
500,25,0.15,341,off-target
500,25,0.158,341,target
500,50,0.011,341,off-target
500,50,0.11,341,target
500,0,0.596,342,off-target
500,0,0.784,342,target
500,10,0.094,342,off-target
500,10,0.189,342,target
500,25,0.009,342,off-target
500,25,0.396,342,target
500,50,0.138,342,off-target
500,50,0.316,342,target
500,0,0.728,343,off-target
500,0,0.209,343,target
500,10,0.055,343,off-target
500,10,0.474,343,target
500,25,0.026,343,off-target
500,25,0.225,343,target
500,50,0.112,343,off-target
500,50,0.068,343,target
500,0,0.051,344,off-target
500,0,0.102,344,target
500,10,0.0,344,off-target
500,10,0.295,344,target
500,25,0.1,344,off-target
500,25,0.091,344,target
500,50,0.042,344,off-target
500,50,0.216,344,target
500,0,0.887,345,off-target
500,0,0.715,345,target
500,10,0.05,345,off-target
500,10,0.019,345,target
500,25,0.001,345,off-target
500,25,0.001,345,target
500,50,0.08,345,off-target
500,50,0.161,345,target
500,0,0.517,346,off-target
500,0,0.277,346,target
500,10,0.008,346,off-target
500,10,0.141,346,target
500,25,0.038,346,off-target
500,25,0.381,346,target
500,50,0.015,346,off-target
500,50,0.434,346,target
500,0,0.705,347,off-target
500,0,0.541,347,target
500,10,0.04,347,off-target
500,10,0.056,347,target
500,25,0.022,347,off-target
500,25,0.167,347,target
500,50,0.034,347,off-target
500,50,0.142,347,target
500,0,0.349,348,off-target
500,0,0.695,348,target
500,10,0.08,348,off-target
500,10,0.093,348,target
500,25,0.123,348,off-target
500,25,0.253,348,target
500,50,0.054,348,off-target
500,50,0.005,348,target
500,0,0.492,349,off-target
500,0,0.351,349,target
500,10,0.031,349,off-target
500,10,0.701,349,target
500,25,0.11,349,off-target
500,25,0.413,349,target
500,50,0.002,349,off-target
500,50,0.418,349,target
500,0,0.305,350,off-target
500,0,0.248,350,target
500,10,0.019,350,off-target
500,10,0.021,350,target
500,25,0.021,350,off-target
500,25,0.501,350,target
500,50,0.004,350,off-target
500,50,0.203,350,target
500,0,0.424,351,off-target
500,0,0.504,351,target
500,10,0.028,351,off-target
500,10,0.572,351,target
500,25,0.011,351,off-target
500,25,0.187,351,target
500,50,0.031,351,off-target
500,50,0.547,351,target
500,0,0.464,352,off-target
500,0,0.218,352,target
500,10,0.074,352,off-target
500,10,0.317,352,target
500,25,0.017,352,off-target
500,25,0.115,352,target
500,50,0.02,352,off-target
500,50,0.102,352,target
500,0,0.343,353,off-target
500,0,0.927,353,target
500,10,0.047,353,off-target
500,10,0.254,353,target
500,25,0.009,353,off-target
500,25,0.092,353,target
500,50,0.001,353,off-target
500,50,0.167,353,target
500,0,0.188,354,off-target
500,0,0.493,354,target
500,10,0.007,354,off-target
500,10,0.029,354,target
500,25,0.0,354,off-target
500,25,0.119,354,target
500,50,0.063,354,off-target
500,50,0.34,354,target
500,0,0.868,355,off-target
500,0,0.166,355,target
500,10,0.005,355,off-target
500,10,0.392,355,target
500,25,0.115,355,off-target
500,25,0.348,355,target
500,50,0.001,355,off-target
500,50,0.418,355,target
500,0,0.152,356,off-target
500,0,0.446,356,target
500,10,0.007,356,off-target
500,10,0.126,356,target
500,25,0.001,356,off-target
500,25,0.441,356,target
500,50,0.035,356,off-target
500,50,0.049,356,target
500,0,0.612,357,off-target
500,0,0.941,357,target
500,10,0.053,357,off-target
500,10,0.013,357,target
500,25,0.001,357,off-target
500,25,0.075,357,target
500,50,0.017,357,off-target
500,50,0.137,357,target
500,0,0.86,358,off-target
500,0,0.155,358,target
500,10,0.05,358,off-target
500,10,0.405,358,target
500,25,0.106,358,off-target
500,25,0.53,358,target
500,50,0.278,358,off-target
500,50,0.006,358,target
500,0,0.038,359,off-target
500,0,0.282,359,target
500,10,0.177,359,off-target
500,10,0.267,359,target
500,25,0.159,359,off-target
500,25,0.108,359,target
500,50,0.01,359,off-target
500,50,0.195,359,target
500,0,0.892,360,off-target
500,0,0.246,360,target
500,10,0.036,360,off-target
500,10,0.075,360,target
500,25,0.168,360,off-target
500,25,0.109,360,target
500,50,0.038,360,off-target
500,50,0.467,360,target
500,0,0.422,361,off-target
500,0,0.05,361,target
500,10,0.019,361,off-target
500,10,0.714,361,target
500,25,0.001,361,off-target
500,25,0.16,361,target
500,50,0.003,361,off-target
500,50,0.27,361,target
500,0,0.387,362,off-target
500,0,0.91,362,target
500,10,0.02,362,off-target
500,10,0.497,362,target
500,25,0.202,362,off-target
500,25,0.158,362,target
500,50,0.016,362,off-target
500,50,0.08,362,target
500,0,0.641,363,off-target
500,0,0.856,363,target
500,10,0.015,363,off-target
500,10,0.177,363,target
500,25,0.036,363,off-target
500,25,0.018,363,target
500,50,0.01,363,off-target
500,50,0.348,363,target
500,0,0.013,364,off-target
500,0,0.506,364,target
500,10,0.074,364,off-target
500,10,0.257,364,target
500,25,0.081,364,off-target
500,25,0.254,364,target
500,50,0.061,364,off-target
500,50,0.201,364,target
500,0,0.897,365,off-target
500,0,0.729,365,target
500,10,0.093,365,off-target
500,10,0.067,365,target
500,25,0.038,365,off-target
500,25,0.183,365,target
500,50,0.039,365,off-target
500,50,0.001,365,target
500,0,0.132,366,off-target
500,0,0.928,366,target
500,10,0.162,366,off-target
500,10,0.514,366,target
500,25,0.035,366,off-target
500,25,0.335,366,target
