n,p_value,seed,type
500,0.0,434,off-target
500,0.34,434,target
500,0.0,435,off-target
500,0.305,435,target
500,0.0,436,off-target
500,0.082,436,target
500,0.0,437,off-target
500,0.808,437,target
500,0.0,438,off-target
500,0.571,438,target
500,0.0,439,off-target
500,0.866,439,target
500,0.0,440,off-target
500,0.591,440,target
500,0.0,441,off-target
500,0.209,441,target
500,0.0,442,off-target
500,0.443,442,target
500,0.0,443,off-target
500,0.695,443,target
500,0.0,444,off-target
500,0.133,444,target
500,0.0,445,off-target
500,0.644,445,target
500,0.0,446,off-target
500,0.705,446,target
500,0.0,447,off-target
500,0.98,447,target
500,0.0,448,off-target
500,0.42,448,target
500,0.0,449,off-target
500,0.552,449,target
500,0.0,450,off-target
500,0.129,450,target
500,0.0,451,off-target
500,0.925,451,target
500,0.0,452,off-target
500,0.41,452,target
500,0.0,453,off-target
500,0.901,453,target
500,0.0,454,off-target
500,0.719,454,target
500,0.0,455,off-target
500,0.219,455,target
500,0.0,456,off-target
500,0.953,456,target
500,0.0,457,off-target
500,0.678,457,target
500,0.0,458,off-target
500,0.043,458,target
500,0.0,459,off-target
500,0.793,459,target
500,0.0,460,off-target
500,0.263,460,target
500,0.0,461,off-target
500,0.022,461,target
500,0.0,462,off-target
500,0.191,462,target
500,0.0,463,off-target
500,0.683,463,target
500,0.0,464,off-target
500,0.853,464,target
500,0.0,465,off-target
500,0.773,465,target
500,0.0,466,off-target
500,0.878,466,target
500,0.0,467,off-target
500,0.317,467,target
500,0.0,468,off-target
500,0.848,468,target
500,0.0,469,off-target
500,0.534,469,target
500,0.0,470,off-target
500,0.714,470,target
500,0.0,471,off-target
500,0.401,471,target
500,0.0,472,off-target
500,0.471,472,target
500,0.0,473,off-target
500,0.053,473,target
500,0.0,474,off-target
500,0.81,474,target
500,0.0,475,off-target
500,0.702,475,target
500,0.0,476,off-target
500,0.756,476,target
500,0.0,477,off-target
500,0.877,477,target
500,0.0,478,off-target
500,0.541,478,target
500,0.0,479,off-target
500,0.889,479,target
500,0.0,480,off-target
500,0.372,480,target
500,0.0,481,off-target
500,0.266,481,target
500,0.0,482,off-target
500,0.078,482,target
500,0.0,483,off-target
500,0.508,483,target
500,0.0,484,off-target
500,0.963,484,target
500,0.0,485,off-target
500,0.93,485,target
500,0.0,486,off-target
500,0.019,486,target
500,0.0,487,off-target
500,0.599,487,target
500,0.0,488,off-target
500,0.844,488,target
500,0.0,489,off-target
500,0.702,489,target
500,0.0,490,off-target
500,0.037,490,target
500,0.0,491,off-target
500,0.018,491,target
500,0.0,492,off-target
500,0.37,492,target
500,0.0,493,off-target
500,0.075,493,target
500,0.0,494,off-target
500,0.151,494,target
500,0.0,495,off-target
500,0.674,495,target
500,0.0,496,off-target
500,0.959,496,target
500,0.0,497,off-target
500,0.378,497,target
500,0.0,498,off-target
500,0.345,498,target
500,0.0,499,off-target
500,0.535,499,target
500,0.0,500,off-target
500,0.194,500,target
500,0.0,501,off-target
500,0.345,501,target
