n,p_value,var_est,seed,type
500,0.0,0.25,0,off-target
500,0.097,0.0,0,off-target noiseless
500,0.553,0.0625,0,target
500,0.258,0.0,0,target noiseless
500,0.072,0.0625,1,off-target
500,0.021,0.0,1,off-target noiseless
500,0.243,4.0,1,target
500,0.679,0.0,1,target noiseless
500,0.0,1.0,2,off-target
500,0.078,0.0,2,off-target noiseless
500,0.598,16.0,2,target
500,0.955,0.0,2,target noiseless
500,0.002,0.0625,3,off-target
500,0.003,0.0,3,off-target noiseless
500,0.102,64.0,3,target
500,0.281,0.0,3,target noiseless
500,0.0,1.0,4,off-target
500,0.032,0.0,4,off-target noiseless
500,0.908,4.0,4,target
500,0.926,0.0,4,target noiseless
500,0.155,0.0625,5,off-target
500,0.154,0.0,5,off-target noiseless
500,0.86,1024.0,5,target
500,0.506,0.0,5,target noiseless
500,0.0,1.0,6,off-target
500,0.011,0.0,6,off-target noiseless
500,0.753,64.0,6,target
500,0.053,0.0,6,target noiseless
500,0.001,0.0625,7,off-target
500,0.003,0.0,7,off-target noiseless
500,0.165,4.0,7,target
500,0.384,0.0,7,target noiseless
500,0.001,0.25,8,off-target
500,0.0,0.0,8,off-target noiseless
500,0.385,16.0,8,target
500,0.255,0.0,8,target noiseless
500,0.001,0.25,9,off-target
500,0.01,0.0,9,off-target noiseless
500,0.767,4.0,9,target
500,0.186,0.0,9,target noiseless
500,0.0,0.25,10,off-target
500,0.01,0.0,10,off-target noiseless
500,0.04,0.25,10,target
500,0.486,0.0,10,target noiseless
500,0.0,1.0,11,off-target
500,0.078,0.0,11,off-target noiseless
500,0.848,4.0,11,target
500,0.484,0.0,11,target noiseless
500,0.001,0.25,12,off-target
500,0.001,0.0,12,off-target noiseless
500,0.607,256.0,12,target
500,0.369,0.0,12,target noiseless
500,0.001,0.25,13,off-target
500,0.11,0.0,13,off-target noiseless
500,0.111,4096.0,13,target
500,0.862,0.0,13,target noiseless
500,0.063,0.0625,14,off-target
500,0.043,0.0,14,off-target noiseless
500,0.601,1.0,14,target
500,0.29,0.0,14,target noiseless
500,0.001,0.0625,15,off-target
500,0.001,0.0,15,off-target noiseless
500,0.668,1024.0,15,target
500,0.989,0.0,15,target noiseless
500,0.121,0.0625,16,off-target
500,0.051,0.0,16,off-target noiseless
500,0.713,256.0,16,target
500,0.336,0.0,16,target noiseless
500,0.017,0.0625,17,off-target
500,0.003,0.0,17,off-target noiseless
500,0.855,256.0,17,target
500,0.739,0.0,17,target noiseless
500,0.0,0.25,18,off-target
500,0.002,0.0,18,off-target noiseless
500,0.928,4.0,18,target
500,0.674,0.0,18,target noiseless
500,0.0,0.25,19,off-target
500,0.091,0.0,19,off-target noiseless
500,0.948,256.0,19,target
500,0.414,0.0,19,target noiseless
500,0.0,0.25,20,off-target
500,0.004,0.0,20,off-target noiseless
500,0.792,256.0,20,target
500,0.148,0.0,20,target noiseless
500,0.0,1.0,21,off-target
500,0.009,0.0,21,off-target noiseless
500,0.872,16.0,21,target
500,0.811,0.0,21,target noiseless
500,0.011,0.0625,22,off-target
500,0.007,0.0,22,off-target noiseless
500,0.589,16.0,22,target
500,0.367,0.0,22,target noiseless
500,0.0,0.25,23,off-target
500,0.0,0.0,23,off-target noiseless
500,0.298,16.0,23,target
500,0.683,0.0,23,target noiseless
500,0.0,0.25,24,off-target
500,0.002,0.0,24,off-target noiseless
500,0.781,16.0,24,target
500,0.778,0.0,24,target noiseless
500,0.0,0.25,25,off-target
500,0.013,0.0,25,off-target noiseless
500,0.88,16.0,25,target
500,0.159,0.0,25,target noiseless
500,0.002,0.25,26,off-target
500,0.038,0.0,26,off-target noiseless
500,0.808,256.0,26,target
500,0.683,0.0,26,target noiseless
500,0.0,1.0,27,off-target
500,0.0,0.0,27,off-target noiseless
500,0.283,256.0,27,target
500,0.958,0.0,27,target noiseless
500,0.0,1.0,28,off-target
500,0.003,0.0,28,off-target noiseless
500,0.721,4.0,28,target
500,0.788,0.0,28,target noiseless
500,0.002,0.0625,29,off-target
500,0.016,0.0,29,off-target noiseless
500,0.235,64.0,29,target
500,0.753,0.0,29,target noiseless
500,0.016,0.0625,30,off-target
500,0.075,0.0,30,off-target noiseless
500,0.499,256.0,30,target
500,0.828,0.0,30,target noiseless
500,0.0,1.0,31,off-target
500,0.036,0.0,31,off-target noiseless
500,0.476,4.0,31,target
500,0.38,0.0,31,target noiseless
500,0.0,0.0625,32,off-target
500,0.0,0.0,32,off-target noiseless
500,0.435,4.0,32,target
500,0.381,0.0,32,target noiseless
500,0.004,0.0625,33,off-target
500,0.031,0.0,33,off-target noiseless
500,0.399,64.0,33,target
500,0.349,0.0,33,target noiseless
500,0.0,0.0625,34,off-target
500,0.001,0.0,34,off-target noiseless
500,0.141,16.0,34,target
500,0.957,0.0,34,target noiseless
500,0.0,0.25,35,off-target
500,0.023,0.0,35,off-target noiseless
500,0.909,1024.0,35,target
500,0.067,0.0,35,target noiseless
500,0.0,0.25,36,off-target
500,0.007,0.0,36,off-target noiseless
500,0.678,1.0,36,target
500,0.111,0.0,36,target noiseless
500,0.0,0.0625,37,off-target
500,0.0,0.0,37,off-target noiseless
500,0.843,1024.0,37,target
500,0.889,0.0,37,target noiseless
500,0.0,0.25,38,off-target
500,0.0,0.0,38,off-target noiseless
500,0.907,1024.0,38,target
500,0.722,0.0,38,target noiseless
500,0.0,0.25,39,off-target
500,0.0,0.0,39,off-target noiseless
500,0.418,256.0,39,target
500,0.14,0.0,39,target noiseless
500,0.0,1.0,40,off-target
500,0.0,0.0,40,off-target noiseless
500,0.175,4.0,40,target
500,0.128,0.0,40,target noiseless
500,0.0,0.25,41,off-target
500,0.002,0.0,41,off-target noiseless
500,0.932,64.0,41,target
500,0.158,0.0,41,target noiseless
500,0.015,0.0625,42,off-target
500,0.025,0.0,42,off-target noiseless
500,0.617,4.0,42,target
500,0.209,0.0,42,target noiseless
500,0.0,0.25,43,off-target
500,0.001,0.0,43,off-target noiseless
500,0.947,4.0,43,target
500,0.89,0.0,43,target noiseless
500,0.0,0.0625,44,off-target
500,0.001,0.0,44,off-target noiseless
500,0.962,1024.0,44,target
500,0.869,0.0,44,target noiseless
500,0.0,0.25,45,off-target
500,0.043,0.0,45,off-target noiseless
500,0.755,64.0,45,target
500,0.954,0.0,45,target noiseless
500,0.0,0.25,46,off-target
500,0.0,0.0,46,off-target noiseless
500,0.566,1.0,46,target
500,0.807,0.0,46,target noiseless
500,0.0,0.25,47,off-target
500,0.029,0.0,47,off-target noiseless
500,0.31,4.0,47,target
500,0.822,0.0,47,target noiseless
500,0.0,0.0625,48,off-target
500,0.001,0.0,48,off-target noiseless
500,0.926,1024.0,48,target
500,0.037,0.0,48,target noiseless
500,0.001,0.0625,49,off-target
500,0.0,0.0,49,off-target noiseless
500,0.867,16.0,49,target
500,0.181,0.0,49,target noiseless
500,0.0,0.0625,50,off-target
500,0.017,0.0,50,off-target noiseless
500,0.212,256.0,50,target
500,0.795,0.0,50,target noiseless
500,0.0,0.0625,51,off-target
500,0.001,0.0,51,off-target noiseless
500,0.771,1.0,51,target
500,0.029,0.0,51,target noiseless
500,0.0,1.0,52,off-target
500,0.007,0.0,52,off-target noiseless
500,0.611,4.0,52,target
500,0.247,0.0,52,target noiseless
500,0.001,0.0625,53,off-target
500,0.001,0.0,53,off-target noiseless
500,0.983,256.0,53,target
500,0.462,0.0,53,target noiseless
500,0.04,0.0625,54,off-target
500,0.005,0.0,54,off-target noiseless
500,0.512,262144.0,54,target
500,0.943,0.0,54,target noiseless
500,0.001,0.25,55,off-target
500,0.0,0.0,55,off-target noiseless
500,0.78,256.0,55,target
500,0.89,0.0,55,target noiseless
500,0.0,0.0625,56,off-target
500,0.0,0.0,56,off-target noiseless
500,0.979,16.0,56,target
500,0.502,0.0,56,target noiseless
500,0.0,0.25,57,off-target
500,0.02,0.0,57,off-target noiseless
500,0.362,256.0,57,target
500,0.9,0.0,57,target noiseless
500,0.0,1.0,58,off-target
500,0.024,0.0,58,off-target noiseless
500,0.416,64.0,58,target
500,0.204,0.0,58,target noiseless
500,0.0,0.25,59,off-target
500,0.0,0.0,59,off-target noiseless
500,0.01,4.0,59,target
500,0.264,0.0,59,target noiseless
500,0.0,0.25,60,off-target
500,0.0,0.0,60,off-target noiseless
500,0.747,1.0,60,target
500,0.895,0.0,60,target noiseless
500,0.0,0.0625,61,off-target
500,0.171,0.0,61,off-target noiseless
500,0.084,1024.0,61,target
500,0.024,0.0,61,target noiseless
500,0.0,1.0,62,off-target
500,0.005,0.0,62,off-target noiseless
500,0.203,1.0,62,target
500,0.733,0.0,62,target noiseless
500,0.003,0.25,63,off-target
500,0.002,0.0,63,off-target noiseless
500,0.308,16.0,63,target
500,0.369,0.0,63,target noiseless
500,0.001,0.25,64,off-target
500,0.009,0.0,64,off-target noiseless
500,0.553,256.0,64,target
500,0.569,0.0,64,target noiseless
500,0.0,0.0625,65,off-target
500,0.009,0.0,65,off-target noiseless
500,0.41,4.0,65,target
500,0.15,0.0,65,target noiseless
500,0.0,0.0625,66,off-target
500,0.022,0.0,66,off-target noiseless
500,0.12,64.0,66,target
500,0.567,0.0,66,target noiseless
500,0.0,0.25,67,off-target
500,0.004,0.0,67,off-target noiseless
500,0.299,64.0,67,target
500,0.541,0.0,67,target noiseless
500,0.0,0.0625,68,off-target
500,0.005,0.0,68,off-target noiseless
500,0.944,16.0,68,target
500,0.414,0.0,68,target noiseless
500,0.0,0.25,69,off-target
500,0.0,0.0,69,off-target noiseless
500,0.604,1024.0,69,target
500,0.016,0.0,69,target noiseless
500,0.055,0.0625,70,off-target
500,0.026,0.0,70,off-target noiseless
500,0.795,1.0,70,target
500,0.022,0.0,70,target noiseless
500,0.002,0.25,71,off-target
500,0.0,0.0,71,off-target noiseless
500,0.073,0.25,71,target
500,0.208,0.0,71,target noiseless
500,0.001,0.25,72,off-target
500,0.004,0.0,72,off-target noiseless
500,0.875,1.0,72,target
500,0.557,0.0,72,target noiseless
500,0.0,0.25,73,off-target
500,0.001,0.0,73,off-target noiseless
500,0.391,1.0,73,target
500,0.123,0.0,73,target noiseless
500,0.004,0.0625,74,off-target
500,0.004,0.0,74,off-target noiseless
500,0.369,16.0,74,target
500,0.352,0.0,74,target noiseless
500,0.0,1.0,75,off-target
500,0.009,0.0,75,off-target noiseless
500,0.233,64.0,75,target
500,0.245,0.0,75,target noiseless
500,0.0,0.25,76,off-target
500,0.004,0.0,76,off-target noiseless
500,0.646,16.0,76,target
500,0.913,0.0,76,target noiseless
500,0.002,0.25,77,off-target
500,0.0,0.0,77,off-target noiseless
500,0.286,4.0,77,target
500,0.767,0.0,77,target noiseless
500,0.0,0.25,78,off-target
500,0.047,0.0,78,off-target noiseless
500,0.831,64.0,78,target
500,0.808,0.0,78,target noiseless
500,0.028,0.0625,79,off-target
500,0.015,0.0,79,off-target noiseless
500,0.186,16.0,79,target
500,0.343,0.0,79,target noiseless
500,0.01,0.0625,80,off-target
500,0.023,0.0,80,off-target noiseless
500,0.362,16.0,80,target
500,0.157,0.0,80,target noiseless
500,0.0,1.0,81,off-target
500,0.027,0.0,81,off-target noiseless
500,0.713,0.0625,81,target
500,0.666,0.0,81,target noiseless
500,0.0,1.0,82,off-target
500,0.0,0.0,82,off-target noiseless
500,0.534,4.0,82,target
500,0.187,0.0,82,target noiseless
500,0.0,0.0625,83,off-target
500,0.0,0.0,83,off-target noiseless
